,Unnamed: 0,mpc_x_0,mpc_x_1,u_0,ctg
38,5,-0.0471309445851101,-0.0214086662515776,-0.5006753210064422,1.4593360360074472
39,6,-0.0397779986531726,-0.0385178903658148,-0.4832344239742297,1.456656379079291
40,7,0.027235664866746,0.0091827950778628,0.2754055583527386,1.4535904620242064
41,8,0.1032063426848953,0.0430717224885194,0.5978919504018642,1.4527643568580306
42,9,1.0223877012698768,0.011410476944604,1.0165134267527225,1.4402576344095106
43,10,0.6276969525611302,0.029109439413609,0.8333360776390131,0.3948508237175043
44,0,-14.0,84.0,-6.829842576841868,7256.881796280881
45,1,-1.0385977790186518,1.500000010136301,-156.43632631210292,4.881796280880386
46,2,-0.2707325197216486,0.3046509770278378,-1.7659749652829022,1.5531109038890067
47,3,-0.1070311069621254,0.0519413049021938,-0.6274048518887972,1.3870025888501578
48,4,-0.0523919929086894,0.0456191316354082,-0.2420298120966889,1.3728490318376771
49,5,-0.0167156927095865,-0.0041984591534928,-0.502994587512129,1.3680230057455642
50,6,-0.038353478190372,-0.0873309359915219,-0.4765261445513288,1.367725964303539
51,7,0.0342029435945027,0.1056417266007225,0.8673580088478494,1.3586282826330849
52,8,0.1641565974910286,-0.334698303556478,2.265101863807384,1.346298266883374
53,9,0.6611381071691214,-0.6961254785905001,2.336011180086151,1.207327923979958
54,10,0.526532735637399,-0.0916347291594924,2.3681952464825677,0.2856336452859366
55,0,-57.0,-6.0,-28.5,3597.697397043752
56,1,-16.830180046037437,1.499999991566107,7.941484410194199,312.69739704375195
57,2,-4.813131309195383,1.316389280449444,-1.3934616764497776,27.192436687016965
58,3,-1.3423509035368204,0.5527681590469099,-1.2896316070957676,2.293322949777896
59,4,-0.3672357050910012,0.1910439731477041,-0.5460817941680915,0.1858643638956679
60,5,-0.0989361371816088,0.0601761530159113,-0.1893812712145565,0.0145045011259223
61,6,-0.0263194694233388,0.0179418083681226,-0.0597647380864498,0.0010949724937098
62,7,-0.0069276024745726,0.0051570234385627,-0.0178407706108439,8.03495354653684e-05
63,8,-0.0018077645327862,0.0014436948541499,-0.0051328370330273,5.76296867377768e-06
64,9,-0.0004713508485031,0.0003971118188732,-0.001437181796567,4.1070123587867113e-07
65,10,-0.0001322439221925,0.0001155134704195,-0.0003806183826451,3.083181680523403e-08
66,0,42.0,-20.0,21.0,2361.2399770333595
67,1,11.174493963202876,-7.60889984165581,25.33210554842664,197.23997703335937
68,2,2.941454856933561,-2.187832323191227,7.565812633910999,14.475304899352013
69,3,0.7671665649515806,-0.6126453019216282,2.177263788040626,1.0365379495736569
70,4,0.1984701690559145,-0.1681358723198773,0.6100646495549029,0.0726591452274059
71,5,0.05097464633679,-0.0454130923174372,0.1675085722811826,0.0049990656615565
72,6,0.0130065408314138,-0.0121067133256756,0.0452613526201727,0.0003383021385636
73,7,0.0032988857904643,-0.0031922475260427,0.0120703000639936,2.2559526614294864e-05
74,8,0.0008324978574383,-0.0008338308115509,0.003183717535752,1.4864348882408689e-06
75,9,0.0002104927452685,-0.0002165754345062,0.0008311775520613,9.810838330977105e-08
76,10,5.736433394678735e-05,-6.0046664006797694e-05,0.000207580262096,6.896268667503793e-09
77,0,-9.0,-42.0,-4.5,1970.6808461943365
78,1,-4.626513582257017,-9.90297143320278,52.86727298255178,125.68084619433635
79,2,-1.7196969081282207,-1.687491544659582,9.975387584230887,6.207375060697341
80,3,-0.5625750319048256,-0.2311989222905251,1.706073974627566,0.4023898915739972
81,4,-0.1717031624318245,-0.0118916400322951,0.2359364307057803,0.0324462833829814
82,5,-0.0501496254654936,0.0080270956775071,0.0130922311124464,0.0028228962912341
83,6,-0.0142051794152471,0.0046292504119353,-0.0077245991875621,0.000243477091889
84,7,-0.0039333227004206,0.0017791908110931,-0.0045536325980022,2.0260010293281604e-05
85,8,-0.0010706257386675,0.0005914067099021,-0.0017607982804149,1.6234628853590483e-06
86,9,-0.0002894000886628,0.0001826163115297,-0.0005870095232459,1.2746151654436512e-07
87,10,-8.383487380813411e-05,5.772436160887839e-05,-0.0001750316345583,1.0360387989578324e-08
88,0,62.0,61.0,29.09559827409156,8063.529048481514
89,1,20.70309278136697,-0.7247487739263213,-81.8325210730983,498.529048481514
90,2,7.408852848887064,-0.2216588954575299,6.773695324292842,69.38573698231733
91,3,2.830356453348196,-0.1623312111753331,1.867370544411873,14.445503779919896
92,4,0.8441340450010253,-0.1059073687290757,1.1619051282730866,6.408234704788466
93,5,1.4083411790676186,-0.0520626687375092,1.275496013779298,5.684456048107557
94,6,0.4981461152747839,-0.0166643095066788,0.5664154030352037,3.698320649973915
95,7,0.1925575953307048,0.025935374332434,0.0015937073828069,3.4498933985992224
96,8,-0.844688534585323,0.1088021814151788,-1.4312023827240996,3.4121423274379152
97,9,-1.4686747807942322,0.1982183563898657,-1.8150789265557343,2.6868056922973134
98,10,0.6386038738438554,0.287566785387409,1.2232080200004534,0.4905095637464269
99,0,-78.0,31.0,-37.150627714880805,7574.788713689739
100,1,-22.742525344128428,1.4999861140563302,-29.641589281329587,529.7887136897389
101,2,-1.7873528443088502,1.1210958114118403,-6.6991130206872604,10.31629631905326
102,3,-0.3789846281122786,-0.8018840601312606,0.0829846009121585,5.864810310629152
103,4,-0.572072839953749,-0.7288843203626553,-0.8086565057005107,5.078162916391155
104,5,0.2658148007809452,0.0713864118430136,0.0107655288571477,4.219623229707877
105,6,0.2142717003672259,-0.764420402202215,-0.2295614136810591,4.143869701597843
106,7,-0.2135228522836217,-0.8478129580039367,-0.6490881198411528,3.513618788716585
107,8,0.4076340931262524,-1.0396448049449662,0.1474862277519749,2.749239968509867
108,9,0.760868351274217,0.5723223894483571,0.0381358667539211,1.5022130941819478
109,10,0.3348591054090562,0.69541995101663,0.3435758586146016,0.5957395287473255
110,0,29.0,-41.0,14.5,2716.054706878132
111,1,6.420428801268047,-11.947016432584885,51.32211908237718,194.05470687813136
112,2,1.398797385501982,-2.762027567140665,11.953933084024978,10.10159924552586
113,3,0.2986316113930737,-0.6333764680773541,2.764199985755331,0.5161688381937013
114,4,0.0620749647725834,-0.1439038565611522,0.6340230031142815,0.0258222485563338
115,5,0.0124323185863631,-0.032345711174462,0.1440894552851838,0.0012606273716436
116,6,0.0023544171796851,-0.0071784440365525,0.0323976176024358,5.98197948291267e-05
117,7,0.0004054019328705,-0.0015686253011269,0.0071926569008005,2.7464557872134664e-06
118,8,5.702667611668759e-05,-0.00033621985999,0.0015723486083521,1.2151972470263198e-07
119,9,3.5678440611365942e-06,-7.049446308767254e-05,0.0003366097468119,5.223888661957055e-09
120,10,-1.909841691073545e-06,-1.542862046355012e-05,6.756655197599345e-05,2.416898246932401e-10
121,0,26.0,-84.0,2.815379307584687,8261.97874754998
122,1,3.522853187636642,-22.2518756428189,104.34545123236072,529.9787475499796
123,2,0.1640188297999745,-4.633979554618672,22.32129999142281,22.42228334486099
124,3,-0.1306957951967531,-0.9305644868646566,4.652255323459034,0.9216146557081736
125,4,-0.0736022671932106,-0.1769683682908049,0.935331301964855,0.03858300061238
126,5,-0.0281051238494437,-0.0307049641162317,0.1782016124506488,0.0018479035008893
127,6,-0.0093144411203421,-0.0043996023022185,0.0310216529068199,0.0001152106929176
128,7,-0.00286499902769,-0.000310522045798,0.0044802028765867,9.095379115661834e-06
129,8,-0.0008416712847599,0.0001115517095222,0.0003304354043393,7.907357460700897e-07
130,9,-0.0002412505246735,7.309167608238129e-05,-0.0001073710602951,6.988141058329385e-08
131,10,-7.330011518549926e-05,3.105309854589322e-05,-7.005594613590742e-05,6.337201815508415e-09
132,0,34.0,62.0,16.45220736539503,5192.370926709975
133,1,13.254212470064171,1.499998864171451,-102.76479241555649,192.3709267099752
134,2,2.925475508533662,-0.1031714252392841,2.0234411841154696,14.44678191585497
135,3,0.4074817318759882,-0.0128703628761281,1.1093325754912955,5.877730621838777
136,4,-0.2589025626083386,-0.0988315569656764,-1.129349185414004,5.711523613785559
137,5,-0.5543831228463905,-0.0521491088404785,-0.9996937734049148,5.634725400208135
138,6,-0.4540407070108989,-0.0205207160315119,-0.6673357683894642,5.3246652237583625
139,7,-0.6537944330132858,-0.0369107029589814,-1.1976979688736291,5.11809116034896
140,8,-0.0605458725855538,0.0067457914041895,-0.3994517110201868,4.689281599716869
141,9,-0.5422665924855146,0.1276232618095217,-1.0570671777278629,4.685570291328054
142,10,-2.089289030657452,-0.1005031513025742,-1.3628177581155492,4.375229537047302
143,0,93.0,-3.0,46.5,9486.002165878555
144,1,26.739551029639347,-6.534070386881532,3.9595719611080353,828.0021658785554
145,2,7.487443831486946,-2.916124614858642,6.3821591399638775,70.30450079114647
146,3,2.054814901451784,-1.0324107414728951,2.878130121592024,5.738902892090098
147,4,0.554988073091269,-0.3294459785884759,1.0229542879967743,0.4507666737531816
148,5,0.1479521462789931,-0.0990334459499061,0.327103496049223,0.0342202596715033
149,6,0.0390112168548695,-0.028627554735416,0.0984560107183592,0.0025227986662297
150,7,0.0101900180626742,-0.008047914937731,0.0284862793719084,0.0001813867356028
151,8,0.0026413002849328,-0.0022154373081764,0.0080142135459516,1.2781332640254564e-05
152,9,0.0006845603365419,-0.0006013682190738,0.0022061383473774,8.967029786082293e-07
153,10,0.0001910005274392,-0.0001730756708717,0.0005763912382246,6.643638932977847e-08
154,0,43.0,95.0,20.989660486627603,11092.133976956637
155,1,13.940582833229914,0.9591814491856714,-143.90617418521126,218.13397695663596
156,2,2.9522564438425145,-0.2031723417027573,1.4821625987506255,22.87409817402943
157,3,0.4326092440731598,-0.0118958353675972,0.9509123760117156,14.117001063386798
158,4,0.244644762618631,-0.0599798538194252,-0.5099961027384269,13.929708794430155
159,5,0.0933979536950455,-0.0205197561109337,-0.1533859267799074,13.866260151689229
160,6,0.4311593139715004,-0.0202652837717369,0.0685361239277991,13.857115913543955
161,7,1.162509941997678,-0.026660826357587,0.7618167602766706,13.67080687779323
162,8,-1.5452605885678965,-0.1398567215261013,-2.437108484211724,12.318666712887715
163,9,-3.023183500173939,-0.1029143318097603,-3.612837804364715,9.911276523750486
164,10,-0.867472246926172,0.0924044866202192,-1.6663775414961024,0.7610466883346877
165,0,-51.0,-73.0,-13.114498663354397,8527.13338979925
166,1,-18.247027500163,-14.933548366720215,91.42113806809968,597.1333897992494
167,2,-5.855006021718879,-1.8627565668470891,15.118294000853137,41.16851038637255
168,3,-1.7661083941685582,-0.0157945405556868,1.909790103695812,3.417552844676258
169,4,-0.5117345955479955,0.1037280053353102,0.0276984962757944,0.2981645172122488
170,5,-0.1441124732687118,0.0515724707834321,-0.1007317017326675,0.0255327218407361
171,6,-0.0397247453229926,0.0189660651278551,-0.050822363292625,0.0021045971464029
172,7,-0.0107680319510634,0.0061715968804315,-0.0187797157876506,0.0001668301289923
173,8,-0.0028809197116531,0.0018775457765975,-0.0061265211618045,1.279100883865191e-05
174,9,-0.0007676145187879,0.0005484609537434,-0.0018662995330127,9.661323104412352e-07
175,10,-0.0002196024584994,0.0001669299356825,-0.0005256814513765,7.609084320597721e-08
176,0,36.0,78.0,17.93975016684914,7448.383078350604
177,1,7.024904022612081,1.4999699660690289,-130.5728428659238,68.38307835060337
178,2,1.1579307605531832,-0.8332834157285066,-5.2054795164827965,16.783891924582846
179,3,0.7104728406625525,0.1571839223969237,3.51716273060047,14.748727027419404
180,4,0.0994184361628362,-0.0222912262901047,-0.0242646561459295,14.219248584640203
181,5,0.521546250525921,-0.0007499151358268,0.9070172771605648,14.208867660421625
182,6,-0.9166438452329492,-0.0211993644835515,-0.9797254617985134,13.936856606611268
183,7,0.3826030332729395,-0.0021919682300024,0.7767018170896905,13.096171254553314
184,8,0.5620041768112882,0.0080985745989901,1.111212406145384,12.949781368758938
185,9,2.175793378410833,0.0391506568910509,1.5583849171613535,12.63386708709507
186,10,2.8099587365674736,0.0488813503472093,3.039300563838769,7.898257487623639
187,0,-93.0,75.0,-45.89044695643825,15569.05613810382
188,1,-34.89442871083181,1.4999959219865011,-204.6418188361524,1295.0561381038194
189,2,-8.153542351899368,2.614675553425109,-6.112818483464795,75.18499528251972
190,3,-1.1294978914201506,0.5161486374354024,-2.533951375560552,1.8682141486241448
191,4,-0.2656817226228944,0.103769885168181,-0.4834382145648153,0.326039245975156
192,5,0.2850272759451105,0.026742017698554,0.4660890312242659,0.2446842791714699
193,6,0.2661360260944087,0.0177299948460413,0.4427855047921542,0.1627285956281899
194,7,0.1281692800377222,0.0127479224321197,0.2276343898706134,0.0915858585256255
195,8,-0.0446585717919838,0.0074256007918222,-0.0169263204740363,0.074995984653902
196,9,-0.1905337906873512,0.0020193511276983,-0.201217065252942,0.0729464570722828
197,10,-0.1914078953260615,-0.0015071517713758,-0.2024092218455408,0.0366392538996144
198,0,96.0,-43.0,48.0,12072.90161238709
199,1,25.720348696141123,-16.468630644941477,53.2359616252397,1007.9016123870904
200,2,6.810520066227218,-4.828167745641409,16.365088403285462,75.14948001649634
201,3,1.785394186539207,-1.3713191176043311,4.802705017908745,5.455092663960713
202,4,0.4639852094501973,-0.3804749750757212,1.3650855544846392,0.3869441403255947
203,5,0.1196531758577914,-0.1036649426597153,0.3789558100754155,0.0269006590781807
204,6,0.0306431410501693,-0.0278353658665453,0.1032964998352289,0.001837356248683
205,7,0.0077985537900059,-0.0073842208562389,0.0277467077026133,0.000123546562338
206,8,0.0019742668435575,-0.0019389338837603,0.0073633979521917,8.202403468723809e-06
207,9,0.0005006796742624,-0.000505931611074,0.0019325628904754,5.452092935592856e-07
208,10,0.0001368447620009,-0.0001408398855745,0.0004849184510044,3.856236225575965e-08
209,0,94.0,60.0,45.07072404312869,13576.89434915109
210,1,31.515424923808997,1.4996279922110822,-86.92471096028231,1140.8943491510918
211,2,8.765038282750208,-0.857851477026155,-4.049975821955482,145.4234569078276
212,3,2.233249329955409,-0.6292278052666618,0.6112233413474706,67.86165165311493
213,4,0.3238937423924753,-0.1555325528873765,0.4272163920558959,62.47832145244794
214,5,0.1910773877875868,0.0659910048898043,1.1306472734307222,62.34922392107928
215,6,0.4657287345065897,-0.1178183623281785,-0.2548399475807629,62.30835854022919
216,7,2.052398894019832,-1.2680174073098494,-1.207531344730182,62.07757411958238
217,8,-5.303103248071522,5.163047912981133,-7.690484934764319,56.25736475416776
218,9,-0.7475305469625688,0.9262468410269604,-2.613039543053901,1.4773969427222042
219,10,-0.1512606810022073,0.1943759757541356,-0.7727121727708366,0.0606618135676238
220,0,31.0,-61.0,15.5,5021.643451103089
221,1,6.055561217208588,-16.94440042275807,75.95620040018468,339.64345110308926
222,2,1.1010652625271071,-3.732787636855377,16.97465731845734,15.860923760964669
223,3,0.1751421485496747,-0.8082233055950615,3.7410145565287536,0.7148755067604308
224,4,0.0196136256033966,-0.1711686889021619,0.8104286213178234,0.0309758228548263
225,5,-0.0009046325503545,-0.0351931547922894,0.1717528878347591,0.0012924084850309
226,6,-0.001614907726201,-0.0069371478913246,0.0353463352931163,5.303198074578651e-05
227,7,-0.0007341392905149,-0.0012805238120328,0.0069768802612092,2.3000329155332022e-06
228,8,-0.0002619007264194,-0.0002100589420508,0.0012904979552284,1.213311844722637e-07
229,9,-8.458560702935845e-05,-2.606867201202744e-05,0.000211861150113,8.61443483767104e-09
230,10,-2.792966613236049e-05,-2.6078805609226146e-07,2.498592155205142e-05,7.801342606753252e-10
231,0,-71.0,36.0,-32.08086429162655,6751.622483952761
232,1,-19.406267175595502,1.403574945215502,-75.83840183995001,414.6224839527617
233,2,-5.557422157990329,1.4584931622772568,-1.4602171939883997,36.0492556353294
234,3,-1.5510386737990387,0.6212433167811277,-1.4503959234413804,3.0371122887979918
235,4,-0.4248305855949131,0.2144470871151682,-0.622500031672677,0.2454480625324941
236,5,-0.1147049358535884,0.0665564231910644,-0.2177564732160698,0.0189794829033968
237,6,-0.0306371687107571,0.0189589128874057,-0.0695336433791999,0.0013925031262328
238,7,-0.0081404389672031,0.0047160073918811,-0.0213694153419076,9.44266417492602e-05
239,8,-0.0022139563624995,0.0005894411390514,-0.0070195262300806,5.919169450222492e-06
240,9,-0.0006306470898933,-0.0002593285234378,-0.0019658494704199,6.701258187638641e-07
241,10,-0.0002301236930974,-0.0003901305801647,-0.0007764616278018,2.0515878370444654e-07
242,0,51.0,38.0,23.09771518468457,6053.392249386937
243,1,36.40044539415975,-3.740548494467762,-76.99929729045772,2008.3922493869368
244,2,16.86393251584501,1.73000236523673,-11.573248452683556,669.408121454266
245,3,7.017629431988259,-4.986176073435852,-9.860012913550872,382.0229933715667
246,4,10.180805172452487,0.8012847723167948,-40.20652440097489,307.9139186915547
247,5,1.832435007881198,-5.484107465939935,-45.83550966021497,203.62306744577256
248,6,10.966544593070012,-0.3305199762860918,8.953476854993998,170.18981468968587
249,7,5.032391439993529,0.4876315207013241,5.787790414444367,49.815470923168576
250,8,3.3302350433671184,0.931921211628764,2.65632185888532,24.25272281786694
251,9,2.727918353794484,1.2232790144259482,0.6966166078415544,12.293780229112922
252,10,0.4295550975147039,-1.780817945554325,-1.0751467222228566,3.3558301370091934
253,0,6.0,-63.0,3.0,4271.283818284221
254,1,-1.2754981109901231,-15.926904233504771,78.6269296823002,266.2838182842208
255,2,-0.9814878375544164,-3.087043028220503,16.002045775211002,10.99064438984916
256,3,-0.4027398866566384,-0.5539184573481162,3.106529036182586,0.4974913564971036
257,4,-0.1378531780824658,-0.0856783336772829,0.5589339415717075,0.0284662828019847
258,5,-0.0431900450307922,-0.0086804579039395,0.0869605441034712,0.0021220072328328
259,6,-0.0128333752511881,0.0008888155016562,0.0090061611986615,0.0001812768936489
260,7,-0.0036801154290574,0.0009530621413841,-0.0008067608359335,1.5791380315156715e-05
261,8,-0.0010290951025086,0.000411933181362,-0.0009329671566468,1.339803298630223e-06
262,9,-0.0002842597068958,0.0001443165586336,-0.0004073859503342,1.1107762271582823e-07
263,10,-8.385778586129094e-05,4.913903138914045e-05,-0.0001383226062234,9.446772655421057e-09
264,0,42.0,-45.0,21.0,4094.408361723053
265,1,9.994741569353389,-13.70511052474254,56.14527477081268,305.40836172305313
266,2,2.3656409047997213,-3.327589888884792,13.695419914248198,17.683448189483766
267,3,0.5567002632856706,-0.8042406015799024,3.325646388619724,1.0143368304138167
268,4,0.1301930318233168,-0.1934652422587923,0.8038717475378608,0.0576187020418783
269,5,0.0302407870424334,-0.0463139205230895,0.1934014852881674,0.003239676544278
270,6,0.0069713197157162,-0.011031101696737,0.0463048840723287,0.0001801921091131
271,7,0.001593504696298,-0.0026133929055627,0.0110305332894751,9.907605890656428e-06
272,8,0.0003608920135279,-0.000615675692212,0.0026136185010096,5.385261946870157e-07
273,9,8.136653122198351e-05,-0.0001445806306417,0.0006150461478612,2.9226591277910242e-08
274,10,1.954926206313054e-05,-3.633657208433821e-05,0.0001385756582578,1.7025201180532614e-09
275,0,-77.0,69.0,-38.34379916921679,10954.646460215785
276,1,-15.81233632778688,1.4995144657400694,-132.63268608539656,264.6464602157853
277,2,-3.307368490023203,0.9906160122049432,-3.3180202908276883,12.367936439772864
278,3,-0.6560437435021121,0.1216579490091694,-0.5972296766613957,0.4479300273376757
279,4,0.0254901445454554,0.0106668911725971,-0.0107705329896165,0.0027359773922929
280,5,0.0372327649641133,-0.0003194637597846,0.0175667612916698,0.0019724473560567
281,6,0.0206745214962107,-0.0011665646741146,0.0099704541408828,0.00058606651209
282,7,0.0106397768807101,-0.0009978078450069,0.0046244854978039,0.0001572697998538
283,8,0.005388582697138,-0.0008330009728597,0.0018972890483374,4.3069327286987554e-05
284,9,0.002862324134252,-0.0008465072064789,0.0003848102497089,1.3338613182306956e-05
285,10,0.0019220359255145,-0.0008572731088726,-0.0006873468297472,4.429139282164679e-06
286,0,-31.0,43.0,-15.05895471567464,2817.597356896572
287,1,-2.262788771002741,1.4999998606644644,-51.331837108251584,7.5973568965719025
288,2,-0.1419637047252047,0.3071965852741903,0.4065453115284584,0.2271442924023925
289,3,0.131790896824485,0.0881365134127167,0.8785594389422635,0.1126208569389645
290,4,0.1689701365391285,0.0634526646058428,0.8193489287022561,0.0874839714566124
291,5,0.0305112333584883,-0.0370145295230017,-0.5176616805123854,0.0549068237689791
292,6,0.1497427108376194,0.0463847859081306,0.8078672460754136,0.0526058130121138
293,7,0.0331154756027891,0.0033498766903282,-0.0391082329889568,0.0280313851993717
294,8,-0.0666717839070298,-0.0331349137891804,-0.2945817705416492,0.0269235288011324
295,9,0.1282239069873088,0.0187733415757707,0.7916860342962598,0.0213804795199703
296,10,-0.0632278544320493,0.0242674528304752,-0.294697274141774,0.0045866708429597
297,0,-54.0,-58.0,-27.0,6779.449971852298
298,1,-18.407577560307843,-11.095198791472054,72.95791762433603,499.4499718522982
299,2,-5.753896208518415,-1.0904710017333936,11.2649720174933,37.507623991266414
300,3,-1.707153980899432,0.1315185359143562,1.133597807918055,3.211175407242392
301,4,-0.4890088691333158,0.129427631879935,-0.1206256722304888,0.2795035674525576
302,5,-0.1365473621403341,0.0553031392854164,-0.12669110275081,0.0236223814674652
303,6,-0.0373918906337091,0.0192494878866796,-0.0546193209571878,0.0019187621451595
304,7,-0.0100819487725815,0.0060867574186365,-0.0190799108932456,0.0001500658760968
305,8,-0.0026854921142644,0.0018191974709765,-0.0060458046033,1.1371569170564609e-05
306,9,-0.0007128600706341,0.0005250191492185,-0.0018088554807718,8.502218363806335e-07
307,10,-0.0002032617650068,0.0001584042421033,-0.0005032132681258,6.640724903002816e-08
308,0,-58.0,77.0,-28.563030755975984,9518.882368788112
309,1,-13.167525365658523,0.3813428225722087,-45.93248325068812,225.88236878811267
310,2,-5.2475807372364764,-0.0559737674275802,-5.573258211074485,52.35322218452468
311,3,-1.0535490647706414,-0.083758036022651,-1.279733239827419,24.812985528069323
312,4,0.3471245249653561,-0.0170191689498923,0.6274459108196397,23.696004487591857
313,5,1.367414535233734,-0.013041053211879,1.60786864236173,23.57521939964769
314,6,-2.461899430861588,-0.0559086676114932,-2.664951392658277,21.70522681941032
315,7,0.6922528092550502,0.0100894942415361,1.4888436040212725,15.64115223261962
316,8,1.5909701256861972,0.0696461844923271,2.6455390384277826,15.161836482804064
317,9,2.6265292329983034,-0.0168192927566558,1.4755307605323742,12.625799950963769
318,10,2.392540640261945,0.0510933973742263,1.2895284524197306,5.726861250560279
319,0,58.0,73.0,28.98367164936495,8833.801394760834
320,1,10.540795677489957,1.4999832953255574,-111.8096282122625,140.8013947608349
321,2,0.4214429856977041,-0.0361951118140787,-9.11166961318104,27.44307135998828
322,3,-0.3774351762435102,-0.0543777725520783,1.005898053902952,27.264147083675248
323,4,0.7662018171904916,-0.0138822275560546,1.1752718045295991,27.118732829261557
324,5,0.5175626332986142,-0.030521173160166,0.7873252393312279,26.531474888353625
325,6,0.969033328188128,0.1599481410597922,0.6846837849803016,26.262672266955555
326,7,1.3708358492274433,0.5883110016191503,1.274235503529366,25.29806326798771
327,8,0.8510555866461502,1.3277010238374063,4.902328363410808,23.072762507834454
328,9,2.4694842458043547,3.72512282433338,14.962195272253568,20.58567688757394
329,10,-0.3394279003090538,0.7039695244968541,5.921952748291137,0.6107843909285399
330,0,62.0,32.0,27.443783795454326,10220.99720204574
331,1,53.0931089142324,1.49999394091478,-25.629383072967624,5352.997202045739
332,2,-0.5482221065049526,-50.09438256512073,2.1716118191776514,2531.869006044414
333,3,3.949172101499913,-0.7749964661629648,-9.753471807237448,22.121293985681284
334,4,1.104050351352594,0.3985380825639341,5.726151008334435,5.924714175850961
335,5,-0.8645550793094428,0.0949898790075601,-1.300847241546806,4.546954394275438
336,6,0.5059008151021981,0.7960328908565035,5.60298148734793,3.79047583200181
337,7,-0.8165415400117012,-0.2201305958888234,9.93207353149005,2.9008718339553794
338,8,-0.0332895722761416,0.1036980618601066,11.045199976914308,2.1856742681443304
339,9,-1.1863665862961308,-0.1369661932969629,-13.47143702308168,2.1738127844884594
340,10,0.7131091283824813,-0.4889404261460096,-11.71589206745788,0.7475873693022637
341,0,-66.0,92.0,-32.89186733673816,12970.371170562106
342,1,-11.044935224441684,1.3505958099179782,-175.4012386907083,150.37117056210667
343,2,-2.8540330764137782,1.0171733222547266,-0.9322969235626246,26.55646740822596
344,3,-0.5762855772996932,0.3885873159350192,-0.6754158348837204,17.376321039455345
345,4,-0.0734115250887705,0.0511590676567758,-0.3239531179584232,16.893215870746122
346,5,-0.0550729766654237,-0.0094962726346374,-0.3210818902415975,16.885209368526752
347,6,-0.0495897027214211,-0.0274342979528291,-0.7303675679627238,16.88208615657401
348,7,0.1803683057553071,0.3173604114871489,-0.8153282568807981,16.878874377253847
349,8,0.2526112295130341,-0.4765366723754122,4.979794597899027,16.745624020753514
350,9,1.2113160231697226,1.536000765018667,2.2346665207831595,16.454724387358795
