,Unnamed: 0,mpc_x_0,mpc_x_1,u_0,ctg
0,0,4.0,1.0,2.0,17.822217209583798
1,1,-0.85594438109282,-0.2305956749413072,0.088908086432125,0.8222172095837977
2,2,0.1825597307105613,0.0382256125437197,-0.0154445791531535,0.03640206075779
3,3,-0.0388158224064826,-0.0058745201346443,0.0025601012842047,0.0016128080263347
4,4,0.0082362229031003,0.0007812797046146,-0.0003927199281165,7.162997043084908e-05
5,5,-0.0017830370487525,-7.059481019559285e-05,4.999653296621496e-05,3.1842047444508928e-06
6,0,-5.0,-9.0,-2.5,109.7490821530144
7,1,1.1554703999357654,1.499999975378789,-0.842570985082232,3.7490821530144087
8,2,-0.2598030286456795,-0.2988158704333675,0.100456709627711,0.1639703817503235
9,3,0.0579862272104997,0.0591931720617627,-0.0200104864250472,0.0071818436340046
10,4,-0.0128711736686741,-0.0116635414813748,0.0039566018744111,0.0003156094691635
11,5,0.0029067305375769,0.0023356102518465,-0.0007463870738115,1.3904157666613006e-05
12,0,6.0,3.0,1.309462946036134,47.99968760638033
13,1,-1.3119638795742936,-1.087760044597908,0.1614938485211298,2.9996876063803297
14,2,0.2834975830599322,0.0960124765223667,-0.0658382317242052,0.0952164704490556
15,3,-0.061413914809513,-0.0404127529169993,0.0037008972966632,0.0056271952002743
16,4,0.0130606948957189,-0.0029837000583438,-0.0043616549677531,0.0002223356697138
17,5,-0.0029368099001985,-0.0058503504276839,-0.0015325322809053,4.285145251660561e-05
18,0,-8.0,5.0,-3.7451337399958216,94.57620117608892
19,1,1.6060034554536842,-1.678636121541181,0.3393784623875474,5.576201176088931
20,2,-0.3233449697847909,0.2525232217291466,-0.1058338663263878,0.1791348486169386
21,3,0.0644253455864468,-0.0798587844206291,0.0141875090081585,0.0108149016193435
22,4,-0.0129828086715078,0.0066591884093677,-0.0069983801359413,0.0002868510162698
23,5,0.0025616790955467,-0.0082091841987419,-0.000915370140647,7.395290499743527e-05
24,0,4.0,8.0,1.5204859237862964,86.0622290605126
25,1,-0.9557314143764252,-2.230199525719802,0.5861571964702627,6.062229060512612
26,2,0.2215161371123299,0.3386490831159272,-0.1431082185965172,0.1750165995658179
27,3,-0.0511085530292148,-0.0915739717229868,0.0199581472381278,0.0112639990693911
28,4,0.0114672016125008,0.0077844570131072,-0.0077817677554266,0.0002661225795287
29,5,-0.0027176118523001,-0.0081634968939976,-0.0008434103960901,7.402809571807118e-05
30,0,-2.0,-10.0,-1.0,106.65428716022464
31,1,0.5374561692436874,1.4999999920681293,-1.0799192034618643,2.654287160224637
32,2,-0.1298612521789153,-0.3058418386647709,0.1004555044462697,0.1154280501621499
33,3,0.0307427759173671,0.0621317326627763,-0.0204807253480636,0.0050248750668263
34,4,-0.0071699099428124,-0.0125853618189725,0.0041529725104251,0.0002194045920422
35,5,0.0016893275458153,0.0025984271747901,-0.0008053772831291,9.605651339738194e-06
36,0,-6.0,4.0,-2.6221904331164443,55.59760255757857
37,1,1.1982842368968565,-1.4346354593022963,0.2539696196020259,3.5976025575785715
38,2,-0.2403771321565291,0.1969435217831337,-0.0893274573034252,0.1035385440955794
