,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
0,0.0,0.0,0.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,216.1842572852832,382.0028910395798,0.0,432.8997,1903.589,-40.0
1,1.0,1.0,1.0,1.0,0.1,227.1995,237.093,245.6822,252.8745,258.6811,263.2116,266.6561,269.2623,271.3161,273.1296,275.0384,277.4041,280.6152,285.0829,291.2241,299.4356,310.0657,323.3976,339.6599,359.0819,394.4122175147327,302.83481953772866,432.8997,311.422,1470.6893,-49.78840000000002
2,2.0,2.0,2.0,2.0,0.2,366.9328,343.673,324.3573,308.8388,296.9369,288.3625,282.7118,279.5055,278.2447,278.4597,279.7393,281.739,284.1747,286.8114,289.4575,291.9692,294.2654,296.3481,298.3186,300.382,429.51947576543455,239.98954806233849,744.3217,260.83720000000005,1159.2673,-24.63749999999999
3,3.0,3.0,3.0,3.0,0.3,398.8988,373.8419,353.196,336.2242,322.4145,311.3657,302.7209,296.1334,291.2509,287.7105,285.1385,283.1527,281.3679,279.4051,276.9088,273.5707,269.1576,263.5398,256.7101,248.7857,245.8411472184792,356.94245524502026,1005.1589,272.0532999999999,898.4300999999999,-1.634299999999996
4,4.0,4.0,4.0,4.0,0.4,257.7711,268.4927,277.4405,284.2781,288.926,291.5388,292.4454,292.0784,290.9086,289.4009,287.9928,287.0938,287.0944,288.3732,291.2938,296.1871,303.3241,312.8923,324.9901,339.6565,392.9884068396332,341.4917885829521,1277.2122,182.21130000000016,626.3768,-21.46120000000002
5,5.0,5.0,5.0,5.0,0.5,369.066,349.1435,332.7711,319.6356,309.4393,301.8448,296.4739,292.9374,290.8759,289.9941,290.0799,291.0054,292.7157,295.2116,298.5328,302.7457,307.9398,314.2311,321.7721,330.7669,380.1020627526229,431.6876359631844,1459.4235,128.74689999999987,444.16549999999984,-11.15519999999998
6,6.0,6.0,6.0,6.0,0.6,362.2931,347.6162,335.4616,325.4011,317.1339,310.4498,305.2062,301.314,298.7323,297.4695,297.5891,299.2164,302.5421,307.8202,315.3581,325.5043,338.6395,355.1881,375.6666,400.7931,281.87607284573016,371.3454181700184,1588.1704,54.014900000000125,315.4186,-2.550200000000018
7,7.0,7.0,7.0,7.0,0.7,285.9576,289.8429,293.2129,295.8727,297.7727,299.0005,299.7501,300.279,300.8641,301.7638,303.192,305.3058,308.2065,311.9522,316.5818,322.1472,328.75,336.5795,345.9479,357.3205,248.86226679484616,395.99557959468,1642.1853,65.03049999999985,261.40369999999984,-13.999500000000012
8,8.0,8.0,8.0,8.0,0.8,256.9004,264.307,270.9399,276.7213,281.6483,285.7917,289.2837,292.3011,295.0474,297.7397,300.6005,303.8548,307.7325,312.4722,318.3277,325.5748,334.5217,345.5261,359.0254,375.5875,376.7647097099096,331.1203079919516,1707.2158,77.46250000000009,196.3732,-27.20830000000001
9,9.0,9.0,9.0,9.0,0.9,356.2615,339.1357,325.1653,314.1937,306.032,300.4164,297.0106,295.4356,295.308,296.2742,298.0291,300.323,302.9575,305.7816,308.6912,311.6374,314.6424,317.8187,321.3848,325.6723,283.31347176258515,233.77061406459,1784.6783,118.9106999999999,118.9106999999999,-12.58359999999999
10,10.0,10.0,10.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,187.63545549971687,440.3211871106658,0.0,435.8958,2322.601000000001,-40.0
11,11.0,11.0,11.0,1.0,0.1,204.0054,218.8155,231.7352,242.5857,251.36,258.211,263.4209,267.3631,270.47,273.2141,276.1024,279.679,284.5277,291.2635,300.5104,312.8675,328.8793,349.0335,373.8208,403.8871,470.6993284260661,461.14350906493536,435.8958,252.1306,1886.7052000000003,-54.78899999999999
12,12.0,12.0,12.0,2.0,0.2,424.358,386.4172,355.4573,330.7698,311.869,298.2438,289.2792,284.286,282.5813,283.5728,286.82,292.0605,299.2069,308.3248,319.6069,333.3551,349.984,370.0564,394.368,424.1073,179.64708876739593,227.11863895992224,688.0264,93.80470000000004,1634.5746000000004,-14.756199999999978
13,13.0,13.0,13.0,3.0,0.3,203.9643,225.9656,244.7898,259.987,271.5517,279.858,285.5309,289.2934,291.8227,293.6373,295.0252,296.0144,296.3835,295.7085,293.4407,289.0111,281.9489,271.9999,259.2199,244.0168,269.5179015964727,370.5314163456255,781.8311,256.61350000000004,1540.7699000000002,-33.142
14,14.0,14.0,14.0,4.0,0.4,269.5357,269.7248,270.278,271.2999,272.7941,274.6754,276.803,279.0234,281.2148,283.3249,285.3969,287.585,290.1534,293.4621,297.9346,304.0138,312.1126,322.5732,335.6537,351.56,422.9520070980168,400.0688444071716,1038.4446,181.1063999999999,1284.1564,-38.324599999999975
15,15.0,15.0,15.0,5.0,0.5,390.9553,364.4505,342.6806,325.1985,311.6481,301.6517,294.7785,290.5657,288.5649,288.3921,289.764,292.5162,296.6029,302.0843,309.1065,317.8816,328.6755,341.8098,357.6868,376.8465,315.14297423969015,416.4921175895532,1219.551,80.67830000000004,1103.0500000000002,-11.348299999999997
16,16.0,16.0,16.0,6.0,0.6,312.057,309.6571,307.5902,305.6285,303.6841,301.7988,300.1147,298.835,298.1861,298.3894,299.6458,302.134,306.0182,311.462,318.6449,327.7808,339.1397,353.0792,370.0915,390.8812,186.446168269458,371.8021667781964,1300.2293,70.05200000000013,1022.3717,-11.201199999999972
17,17.0,17.0,17.0,7.0,0.7,207.3071,226.3374,243.0065,257.0253,268.3698,277.2529,284.0617,289.2797,293.414,296.9373,300.2525,303.6773,307.4475,311.7342,316.6718,322.3921,329.0615,336.9189,346.3102,357.7193,261.3417430757563,249.6770910574893,1370.2813,168.21499999999992,952.3197,-35.74709999999999
18,18.0,18.0,18.0,8.0,0.8,262.9389,264.5703,266.4544,268.728,271.4329,274.5235,277.8872,281.3713,284.8036,288.0031,290.7788,292.9217,294.196,294.3399,293.081,290.1704,285.4299,278.806,270.4125,260.5481,175.79033751076776,296.8070910023978,1538.4963,326.73029999999994,784.1047000000001,-38.47649999999999
19,19.0,19.0,19.0,9.0,0.9,194.5753,211.723,226.9009,239.9235,250.7654,259.542,266.4692,271.8161,275.8623,278.8695,281.0694,282.6642,283.8362,284.7582,285.5997,286.5263,287.6911,289.2235,291.2188,293.7361,277.4814551343485,242.85813635079165,1865.2266,457.37440000000015,457.37440000000015,-53.45800000000003
20,20.0,20.0,20.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,471.6201010358184,203.76105950964853,0.0,453.9769,2029.7399,-40.0
21,21.0,21.0,21.0,1.0,0.1,427.5073,391.6568,362.3632,338.6574,319.8676,305.3853,294.568,286.7263,281.1541,277.1683,274.1374,271.4941,268.7334,265.4067,261.12,255.543,248.4286,239.6377,229.1603,217.1208,351.12798206980034,308.05508292443346,453.9769,440.1311,1575.763,-7.614700000000028
22,22.0,22.0,22.0,2.0,0.2,340.9133,332.4275,325.0405,318.2972,311.9152,305.7654,299.8372,294.1975,288.9541,284.2316,280.1627,276.8919,274.583,273.4221,273.6075,275.3236,278.7037,283.7914,290.5156,298.6917,377.0686373990384,277.93100125659385,894.108,308.02240000000006,1135.6319,-7.2346
23,23.0,23.0,23.0,3.0,0.3,359.4751,344.886,332.7112,322.515,313.9611,306.7818,300.7608,295.7245,291.5364,288.0905,285.3036,283.1047,281.4258,280.1945,279.331,278.7515,278.3753,278.1358,277.9888,277.9179,349.50786856374725,319.29626282197705,1202.1304,256.2828999999999,827.6095,-6.218200000000024
24,24.0,24.0,24.0,4.0,0.4,338.6066,329.58,321.981,315.4729,309.8137,304.8425,300.464,296.6331,293.3424,290.6131,288.4898,287.0385,286.345,286.5118,287.6501,289.8683,293.2578,297.8806,303.7635,310.9051,243.3215821754568,364.3930164146984,1458.4133,187.82870000000003,571.3266000000001,-8.157500000000027
25,25.0,25.0,25.0,5.0,0.5,253.8968,263.4621,271.6401,278.2078,283.1177,286.4873,288.5626,289.6721,290.1825,290.4646,290.8738,291.7419,293.3771,296.0665,300.0771,305.6539,313.0169,322.3638,333.8846,347.7945,401.1152992797975,472.3063972389816,1646.242,137.7215000000001,383.4979000000001,-26.512699999999995
26,26.0,26.0,26.0,6.0,0.6,374.908,353.121,335.2671,321.0305,310.1194,302.2001,296.8946,293.818,292.6345,293.1087,295.1425,298.7896,304.2517,311.8566,322.0288,335.2614,352.1043,373.192,399.3365,431.7279,272.2631214108635,357.200601105251,1783.9635,38.95659999999998,245.7764,-10.79989999999998
27,27.0,27.0,27.0,7.0,0.7,277.8663,283.0469,287.4857,291.0085,293.6076,295.4287,296.7282,297.8183,299.0093,300.5634,302.6625,305.3959,308.7645,312.7039,317.1207,321.9413,327.1661,332.9208,339.4958,347.3674,348.4094048244019,418.9441221116703,1822.9201,60.69589999999994,206.8198,-17.571300000000008
28,28.0,28.0,28.0,8.0,0.8,335.4469,324.6608,315.9143,309.0911,304.055,300.6362,298.6408,297.8739,298.1686,299.4108,301.5583,304.6505,308.8101,314.2383,321.2054,330.0407,341.1278,354.9134,371.9435,392.9403,224.8580919536549,399.9359761699254,1883.616,48.5607,146.12390000000005,-12.363800000000026
29,29.0,29.0,29.0,9.0,0.9,238.8917,251.6568,262.7854,272.0872,279.5698,285.4189,289.9512,293.5559,296.6387,299.5806,302.7137,306.3146,310.6113,315.8011,322.0735,329.6384,338.7564,349.7739,363.1639,379.5802,371.4769844586291,207.5539452551046,1932.1767,97.56320000000004,97.56320000000004,-27.581099999999992
30,30.0,30.0,30.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,401.1709603697004,355.1388601918796,0.0,380.5563,3533.8023,11.548400000000017
31,31.0,31.0,31.0,1.0,0.1,373.9195,351.0236,331.9537,316.3755,303.9983,294.4989,287.5058,282.6235,279.476,277.752,277.2394,277.8431,279.5853,282.5884,287.0442,293.1755,301.1959,311.2801,323.5563,338.129,330.2152094885853,240.66567575683823,380.5563,244.8843,3153.246,11.548400000000017
32,32.0,32.0,32.0,2.0,0.2,322.7148,316.4176,310.9663,306.1122,301.7154,297.7296,294.1743,291.0979,288.5402,286.4975,284.8979,283.5865,282.3244,280.803,278.674,275.5948,271.2819,265.5659,258.4314,250.0314,270.1057092355185,433.3050266291313,625.4406,255.0925,2908.3616999999995,11.548400000000017
33,33.0,33.0,33.0,3.0,0.3,274.2985,278.1432,281.4014,283.9177,285.6366,286.6014,286.9421,286.8583,286.6073,286.4997,286.9046,288.258,291.0672,295.9002,303.3582,314.0308,328.4524,347.0838,370.3542,398.7954,199.40522312950336,332.5911870206427,880.5331,173.5294,2653.2692,11.548400000000017
34,34.0,34.0,34.0,4.0,0.4,215.2133,229.5902,242.2395,253.0071,261.8986,269.0673,274.7793,279.3676,283.184,286.557,289.7591,292.9875,296.3571,299.9093,303.635,307.5106,311.5422,315.8109,320.5077,325.9523,186.7451138002488,260.85599301394166,1054.0625,318.4611,2479.7398,11.548400000000017
35,35.0,35.0,35.0,5.0,0.5,201.7258,215.4399,227.7952,238.752,248.3267,256.5864,263.6355,269.5969,274.5917,278.7184,282.0369,284.5567,286.2344,286.9805,286.6783,285.2132,282.5092,278.5653,273.483,267.4761,393.039117681704,317.1063514355624,1372.5236,392.5689,2161.2787,11.548400000000017
36,36.0,36.0,36.0,6.0,0.6,364.7966,340.8209,320.9562,305.1347,293.1966,284.811,279.4804,276.6016,275.551,275.7637,276.7908,278.3289,280.2225,282.4466,285.0758,288.2463,292.1171,296.837,302.5233,309.2584,177.21052865303997,215.2075867516046,1765.0925,340.4943999999998,1768.7098,11.548400000000017
37,37.0,37.0,37.0,7.0,0.7,199.0668,218.822,235.7795,249.5575,260.118,267.7199,272.8233,275.9746,277.6995,278.4204,278.407,277.7576,276.4087,274.1662,270.7541,265.8753,259.2777,250.817,240.5035,228.5209,422.9868755756596,216.0103329708705,2105.5869,514.9188000000004,1428.2154,11.548400000000017
38,38.0,38.0,38.0,8.0,0.8,388.7105,360.0601,336.424,317.4491,302.7803,291.9345,284.2823,279.0969,275.632,273.1939,271.1901,269.1501,266.7213,263.6528,259.7733,254.9724,249.1849,242.3823,234.5651,225.7593,423.4612836221877,289.2300375774452,2620.5057,476.8559,913.2965999999996,11.548400000000017
39,39.0,39.0,39.0,9.0,0.9,394.766,371.2083,351.6234,335.2379,321.5112,310.039,300.4962,292.6057,286.1266,280.8563,276.6381,273.3726,271.0228,269.6113,269.2042,269.8828,271.7069,274.6782,278.7151,283.6465,472.2405072391412,184.85245613608865,3097.3616,436.4406999999997,436.4406999999997,11.548400000000017
40,40.0,40.0,40.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,187.13345888185444,202.8709993355336,0.0,534.1699,3526.1711,-40.0
41,41.0,41.0,41.0,1.0,0.1,203.5917,218.4795,231.4578,242.3358,251.0859,257.8255,262.7737,266.1976,268.3583,269.467,269.6549,268.9584,267.3194,264.5996,260.6086,255.1418,248.0266,239.1661,228.5747,216.392,328.6300976600618,193.42511907987327,534.1699,725.1198,2992.0012,-55.17450000000002
42,42.0,42.0,42.0,2.0,0.2,314.1354,301.4342,290.7332,282.1482,275.641,271.0059,267.8973,265.8833,264.5041,263.3213,261.9491,260.0666,257.4166,253.7978,249.0552,243.0748,235.7816,227.1413,217.1621,205.8943,263.68758419619274,467.7339745962344,1259.2897,616.1635999999999,2266.8814,-41.9941
43,43.0,43.0,43.0,3.0,0.3,266.1059,268.1479,269.6616,270.5596,270.8328,270.5511,269.8552,268.9499,268.1039,267.662,268.0645,269.8661,273.7406,280.4586,290.8323,305.6375,325.5392,351.069,382.708,421.1392,361.513594965353,445.34074458719857,1875.4533,242.7175,1650.7178,-42.44889999999998
44,44.0,44.0,44.0,4.0,0.4,342.7309,326.659,313.1597,302.1534,293.5508,287.225,283.0174,280.7627,280.3201,281.5986,284.57,289.2692,295.786,304.2556,314.855,327.8116,343.4313,362.1491,384.614,411.8224,343.0563928325056,258.0684599490027,2118.1708,101.4058,1408.0003000000002,-25.774999999999977
45,45.0,45.0,45.0,5.0,0.5,331.7201,322.1857,314.1953,307.5777,302.2265,298.0783,295.0893,293.2105,292.3615,292.406,293.1308,294.233,295.3203,295.9292,295.5651,293.7636,290.1671,284.6016,277.1359,268.1032,176.299020466532,290.7858583783238,2219.5766,210.7097000000004,1306.5945000000002,-14.921699999999989
46,46.0,46.0,46.0,6.0,0.6,199.0347,219.7185,237.6901,252.5731,264.2997,273.0717,279.2811,283.4159,285.9754,287.4097,288.0871,288.2882,288.2171,288.0221,287.8163,287.6929,287.7336,288.0095,288.5803,289.4931,247.222619552649,323.8747931395246,2430.2863,336.54029999999966,1095.8847999999998,-39.92829999999998
47,47.0,47.0,47.0,7.0,0.7,250.6767,253.8812,257.0171,260.1925,263.4335,266.6965,269.8951,272.9335,275.738,278.2801,280.5883,282.7499,284.9041,287.2289,289.9242,293.1934,297.2265,302.1869,308.2078,315.4003,225.1951929680274,394.3321196791832,2766.8266,333.7474000000002,759.3445000000002,-46.30349999999999
48,48.0,48.0,48.0,8.0,0.8,233.4895,240.9756,247.644,253.5145,258.6413,263.1128,267.0476,270.5904,273.9091,277.1962,280.6726,284.5921,289.2439,294.9498,302.0543,310.9112,321.8708,335.279,351.4997,370.9745,417.932202030323,288.7809671646197,3100.574,244.4749999999999,425.5971,-49.88720000000001
49,49.0,49.0,49.0,9.0,0.9,385.3312,358.073,335.6011,317.6184,303.8562,293.9578,287.4497,283.7712,282.3282,282.5439,283.8917,285.9065,288.1819,290.3635,292.1489,293.3004,293.6691,293.2236,292.0722,290.4669,275.12968299278646,400.4515217176094,3345.049,181.12210000000005,181.12210000000005,-19.04219999999998
50,50.0,50.0,50.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,265.9270157367865,237.759470143108,0.0,469.4368,4205.1121,-40.0
51,51.0,51.0,51.0,1.0,0.1,267.3268,268.565,269.6279,270.5084,271.2076,271.7334,272.0966,272.3053,272.3584,272.2389,271.9086,271.3044,270.3374,268.8978,266.8636,264.1152,260.554,256.1194,250.8028,244.6512,327.1168621478247,286.58294373842466,469.4368,490.1334,3735.6753,-41.26659999999998
52,52.0,52.0,52.0,2.0,0.2,315.7941,305.9629,297.6097,290.7056,285.1746,280.8831,277.6505,275.272,273.5467,272.3037,271.4212,270.8369,270.5495,270.6102,271.1058,272.1354,273.7832,276.0935,279.0538,282.5907,242.74278942141453,206.7432208724039,959.5702,462.15690000000006,3245.5419,-32.11689999999999
53,53.0,53.0,53.0,3.0,0.3,250.4291,257.2686,263.0221,267.5542,270.8476,272.9921,274.1512,274.5198,274.2794,273.5616,272.4211,270.8232,268.6441,265.6847,261.6982,256.4291,249.6597,241.2557,231.2024,219.6187,306.12227123778564,324.57594717034976,1421.7271,530.4982,2783.385,-40.00790000000001
54,54.0,54.0,54.0,4.0,0.4,298.8493,292.4832,287.0804,282.6547,279.1575,276.479,274.4682,272.9633,271.8269,270.9779,270.4167,270.2386,270.6342,271.8732,274.2712,278.1417,283.7415,291.2218,300.6023,311.7795,242.136581636124,425.1645074443911,1952.2253,363.90859999999975,2252.8868,-36.521000000000015
55,55.0,55.0,55.0,5.0,0.5,249.1139,255.3234,260.6008,264.8659,268.1395,270.5408,272.2719,273.597,274.8232,276.2894,278.3609,281.4301,285.9156,292.2556,300.894,312.2611,326.7614,344.7824,366.7466,393.2286,274.1804023328581,220.401592413046,2316.1339,274.0582000000004,1888.9782000000005,-42.45920000000001
56,56.0,56.0,56.0,6.0,0.6,273.3004,272.5772,272.126,272.0327,272.3476,273.0855,274.2293,275.7314,277.51,279.4371,281.3212,282.8893,283.7765,283.5351,281.6676,277.689,271.2111,262.0335,250.22,236.1322,217.2242901814684,338.3015394751395,2590.1921,387.5682999999999,1614.92,-39.914499999999975
57,57.0,57.0,57.0,7.0,0.7,228.2241,238.1421,246.8191,254.1752,260.2198,265.0422,268.792,271.6551,273.8346,275.5426,277.002,278.4563,280.1798,282.4804,285.6891,290.1343,296.1061,303.8207,313.4022,324.8929,366.9587795739436,217.65789392212508,2977.7604,382.0472,1227.3517000000002,-47.95780000000002
58,58.0,58.0,58.0,8.0,0.8,345.7491,327.6047,312.4776,300.3372,291.0679,284.4257,280.0459,277.4812,276.249,275.8684,275.8805,275.8495,275.356,273.9908,271.3626,267.1218,261.0019,252.8675,242.7551,230.8884,297.54704330090595,266.18211201005334,3359.8076,408.2129,845.3045000000002,-28.5743
59,59.0,59.0,59.0,9.0,0.9,295.3707,293.5244,291.7883,290.0124,288.1228,286.1123,284.0196,281.9034,279.8205,277.8132,275.906,274.1123,272.4453,270.9267,269.5901,268.4753,267.6141,267.0129,266.6368,266.4023,342.2810785300386,196.29097868802936,3768.0205,437.0916000000002,437.0916000000002,-26.887699999999995
60,60.0,60.0,60.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,332.5583573939639,242.8236655543288,0.0,442.8988,2333.686,-40.0
61,61.0,61.0,61.0,1.0,0.1,320.3713,309.8348,300.9058,293.5378,287.6454,283.0903,279.6859,277.2135,275.442,274.144,273.1058,272.1301,271.0354,269.6539,267.8331,265.4404,262.3732,258.5689,254.0127,248.7392,392.5431215729385,413.039532513867,442.8988,368.612,1890.7872,-29.909699999999987
62,62.0,62.0,62.0,2.0,0.2,369.0873,349.4344,332.9881,319.345,308.1904,299.2423,292.2342,286.9238,283.1185,280.7067,279.6864,280.1848,282.4603,286.8835,293.8973,303.9602,317.4899,334.8305,356.272,382.1487,407.27129848977336,353.0948851073389,811.5108,161.77559999999994,1522.1752,-13.7577
63,63.0,63.0,63.0,3.0,0.3,382.8182,362.7381,346.1368,332.4159,321.1627,312.0818,304.9547,299.6142,295.9282,293.7877,293.0973,293.7661,295.7032,298.8177,303.0275,308.2761,314.557,321.941,330.6026,340.8407,331.2628986422389,409.38665701511206,973.2864,107.43450000000009,1360.3996000000002,-0.918200000000013
64,64.0,64.0,64.0,4.0,0.4,325.429,320.7727,316.8757,313.4412,310.3015,307.4097,304.8176,302.6468,301.0615,300.2469,300.3983,301.7186,304.421,308.7342,314.9059,323.2046,333.9248,347.4022,364.05,384.4317,327.7786460045367,417.172954338648,1080.7209,53.57420000000002,1252.9651,-5.590300000000013
65,65.0,65.0,65.0,5.0,0.5,321.2458,315.981,311.7494,308.3737,305.7307,303.7474,302.3971,301.6942,301.6898,302.4668,304.1355,306.8311,310.7121,315.962,322.7931,331.4565,342.2586,355.5906,371.9759,392.1472,302.7453495275402,259.678348437771,1134.2951,48.36770000000001,1199.3909,-9.252599999999973
66,66.0,66.0,66.0,6.0,0.6,301.164,300.1301,299.4822,299.1053,298.9332,298.9431,299.1414,299.543,300.1479,300.916,301.746,302.46,302.7997,302.4392,301.0167,298.1857,293.6805,287.3837,279.3799,269.9764,215.2447604418567,319.8124569838947,1182.6628,151.55259999999998,1151.0232,-14.056899999999985
67,67.0,67.0,67.0,7.0,0.7,230.0891,243.605,255.4523,265.4343,273.512,279.788,284.4688,287.8198,290.1245,291.6569,292.6685,293.389,294.0338,294.8135,295.9377,297.6118,300.0264,303.3439,307.6896,313.1544,352.8750224900998,206.9036569351668,1334.2154,244.95550000000003,999.4706,-33.21199999999999
68,68.0,68.0,68.0,8.0,0.8,336.3024,322.2401,310.6856,301.6106,294.8876,290.2661,287.3884,285.8283,285.1342,284.8611,284.5853,283.9026,282.42,279.7503,275.5196,269.3934,261.12,250.5803,237.8324,223.1298,309.1220848800188,274.8725169186864,1579.1709,342.32489999999984,754.5151000000001,-22.73390000000001
69,69.0,69.0,69.0,9.0,0.9,304.9763,301.5106,298.5141,295.8274,293.3428,290.9954,288.7503,286.5881,284.4949,282.4595,280.4781,278.5636,276.7553,275.124,273.7664,272.7893,272.2838,272.2967,272.8076,273.7202,182.51590925201657,216.1658496101309,1921.4958,412.1902000000002,412.1902000000002,-22.004599999999986
70,70.0,70.0,70.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,322.6545472391523,208.4636624536097,0.0,465.573,4691.9488,11.134400000000028
71,71.0,71.0,71.0,1.0,0.1,312.5456,303.7723,296.3188,290.1568,285.2182,281.3839,278.4882,276.3299,274.6857,273.32,271.9882,270.436,268.3981,265.6006,261.7719,256.664,250.0817,241.9142,232.16,220.9361,265.0994321540935,309.826054067269,465.573,497.2609,4226.3758,11.134400000000028
72,72.0,72.0,72.0,2.0,0.2,268.342,271.2109,273.53,275.1864,276.1422,276.4305,276.1405,275.3986,274.3537,273.1692,272.025,271.124,270.6977,271.0053,272.3173,274.887,278.9104,284.4884,291.6028,300.12,238.01778572822525,290.52197892430024,962.8339,436.005,3729.1149,11.134400000000028
73,73.0,73.0,73.0,3.0,0.3,245.0431,251.3243,256.7593,261.2943,264.9341,267.741,269.825,271.3288,272.4112,273.2309,273.9347,274.6474,275.4671,276.4632,277.679,279.1369,280.8475,282.8189,285.0666,287.6192,185.30355100760465,311.63408334201466,1398.8389,482.5299,3293.1099,11.134400000000028
74,74.0,74.0,74.0,4.0,0.4,200.8831,215.0159,227.4727,238.1316,246.9905,254.1586,259.8307,264.256,267.7067,270.4543,272.7546,274.841,276.924,279.1918,281.8128,284.934,288.6798,293.1506,298.4245,304.5645,210.89487196992923,266.70371457708404,1881.3688,569.2913000000001,2810.58,11.134400000000028
75,75.0,75.0,75.0,5.0,0.5,219.1917,226.6833,233.4865,239.6927,245.3645,250.5384,255.2329,259.4563,263.2136,266.5076,269.3369,271.6899,273.5406,274.847,275.5567,275.619,275.0026,273.7146,271.8152,269.4223,180.69076152694305,350.5153462146414,2450.6601,640.0978,2241.2887,11.134400000000028
76,76.0,76.0,76.0,6.0,0.6,194.6377,207.2885,218.5616,228.4319,236.9374,244.1738,250.2841,255.4445,259.8552,263.7351,267.3236,270.8848,274.7107,279.1184,284.4376,290.9899,299.0627,308.889,320.6435,334.4656,381.0345874018039,213.09616186213512,3090.7579,551.2244000000001,1601.1909,11.134400000000028
77,77.0,77.0,77.0,7.0,0.7,353.9561,330.6625,311.1676,295.5288,283.6843,275.3813,270.1789,267.5018,266.7096,267.1564,268.2272,269.3476,269.9799,269.6167,267.787,264.0817,258.1978,249.991,239.5202,227.0641,467.09634941765495,428.4879201022716,3641.9823,409.69749999999976,1049.9665,11.134400000000028
78,78.0,78.0,78.0,8.0,0.8,425.7935,392.2951,364.8037,342.2578,323.9644,309.3962,298.0936,289.6342,283.6464,279.8446,278.0699,278.322,280.7718,285.7459,293.6821,305.0624,320.3435,339.9146,364.1213,393.3903,449.327967410986,179.95069671856018,4051.6798,245.4479000000001,640.2690000000002,11.134400000000028
79,79.0,79.0,79.0,9.0,0.9,416.4213,390.0602,368.5673,350.8558,336.2068,324.1344,314.2936,306.4104,300.2231,295.4325,291.6591,288.4119,285.0761,280.9278,275.1816,267.0752,255.9811,241.5301,223.7132,202.9296,401.0847269845869,210.0731315365175,4297.1277,394.8211000000001,394.8211000000001,11.134400000000028
80,80.0,80.0,80.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,293.95005871103325,388.1344057622049,0.0,393.9547,2106.0278,-40.0
81,81.0,81.0,81.0,1.0,0.1,289.7488,286.0672,282.9257,280.3327,278.2789,276.7391,275.6828,275.09,274.9701,275.3813,276.4477,278.3688,281.4209,285.9443,292.3176,300.9215,312.1024,326.1503,343.3099,363.8399,245.5638381518047,415.9621928867281,393.9547,241.9041,1712.0730999999998,-36.26089999999999
82,82.0,82.0,82.0,2.0,0.2,251.8321,257.4568,262.3352,266.4313,269.7895,272.5329,274.8495,276.9734,279.1654,281.6986,284.8489,288.8917,294.1022,300.7567,309.1365,319.5334,332.2634,347.6936,366.2928,388.7187,262.98137110482617,296.3632859674905,635.8588,199.37560000000008,1470.169,-40.467100000000016
83,83.0,83.0,83.0,3.0,0.3,264.6958,266.3158,267.938,269.6424,271.4905,273.5261,275.7774,278.2577,280.9633,283.8663,286.9055,289.9773,292.9326,295.5843,297.7284,299.1805,299.8218,299.6452,298.7901,297.5523,354.5604675923505,340.1738111039349,835.2344,218.8197,1270.7933999999998,-39.473900000000015
84,84.0,84.0,84.0,4.0,0.4,337.8183,323.5666,311.7329,302.2612,295.0464,289.9066,286.5892,284.7988,284.2346,284.6271,285.7654,287.5136,289.8163,292.694,296.2315,300.5608,305.8434,312.2544,319.9763,329.205,226.51583399156183,446.6040551222779,1054.0541,167.56369999999993,1051.9736999999998,-23.09339999999997
85,85.0,85.0,85.0,5.0,0.5,239.0129,250.2798,259.9601,267.8691,274.0163,278.5885,281.9084,284.3816,286.4507,288.5641,291.1631,294.6835,299.5639,306.2536,315.2137,326.9142,341.8365,360.4962,383.5132,411.7559,288.0234322542383,401.40437279953335,1221.6178,123.89720000000013,884.4099999999999,-34.41149999999999
