,Unnamed: 0,t,x0,x1,u,L,inst_cost,ctg,path_diff
21,1.0,0.1,-0.1462665425,-1.910163945,-14.501469683694127,0.2772529442,0.7591852829999999,8.670453998900001,1.2787901143999996
22,2.0,0.2,-0.3981922951,-3.1083851608,-17.647343026126954,1.0364382272,1.6591086283,7.9112687159,1.2787901143999996
23,3.0,0.3,-0.7793616222,-4.4919501363,1.7601891908162024,2.6955468555,1.8599293386,6.2521600876,1.2787901143999996
24,4.0,0.4,-1.1983126897,-3.8969801497,10.96166065866434,4.5554761941,1.2751087789,4.392230749,1.2787901143999996
25,5.0,0.5,-1.5161335112,-2.4829932623,5.0551812517389365,5.830584973,0.7312194992000007,3.1171219701000004,1.2787901143999996
26,6.0,0.6,-1.7279676694,-1.765640979,15.979910992635167,6.5618044722,0.5533168661999994,2.3859024709,1.2787901143999996
27,7.0,0.7,-1.8186896467,-0.0769279025,11.124266383332971,7.1151213384,0.4185341141999998,1.8325856047,1.2787901143999996
28,8.0,0.8,-1.772197565,0.9890066543,12.230647083329018,7.5336554526,0.6099955184999999,1.4140514905000003,1.2787901143999996
29,9.0,0.9,-1.6189163169,2.0587901144,7.727331984084422,8.1436509711,0.8040559720000005,0.8040559720000005,1.2787901143999996
30,0.0,0.0,0.0,-1.0,11.106304374052137,0.0,0.0900117834,3.9130336348,-2.5
31,1.0,0.1,-0.0414367454,0.1520671828,-16.02001192054327,0.0900117834,0.1881724894999999,3.8230218514,-0.6279328172000003
32,2.0,0.2,-0.1044611376,-1.3869096171,2.6155628856841915,0.2781842729,0.1499416105,3.6348493619,-1.6069096171
33,3.0,0.3,-0.2237904716,-1.0060239945,-12.959354768830078,0.4281258834,0.3545673899999999,3.4849077514,-0.8260239945000001
34,4.0,0.4,-0.3822161289,-2.1435338141,-2.863297158043366,0.7826932734,0.5031215826000001,3.1303403614,-1.7235338141
35,5.0,0.5,-0.6000513748,-2.212028284,-5.918242450102603,1.285814856,0.6422326289,2.6272187788,-1.712028284
36,6.0,0.6,-0.8391819528,-2.564721951,6.728627020322886,1.9280474849,0.5676132298000001,1.9849861499,-2.144721951
37,7.0,0.7,-1.050698514,-1.6803426877,8.531258659637906,2.4956607147,0.3101373911,1.4173729201,-1.5003426877
38,8.0,0.8,-1.1693349663,-0.7085803694,-13.012872620677625,2.8057981058,0.4162265373,1.107235529,-0.9285803694000002
39,9.0,0.9,-1.299714018,-1.8794885798,-7.516173277248592,3.2220246431,0.6910089917,0.6910089917,-2.6594885798000005
40,0.0,0.0,0.0,-1.0,-6.54975630272447,0.0,0.1851568922,8.0615512808,-2.5
41,1.0,0.1,-0.1268464943,-1.528129136,-2.65261812975794,0.1851568922,0.2584671630999999,7.8763943886,-2.308129136
42,2.0,0.2,-0.2850990285,-1.6351384147,-13.435691710928095,0.4436240553,0.6027120691000001,7.6179272255,-1.8551384147
43,3.0,0.3,-0.5056970689,-2.7581095455,16.75701391107426,1.0463361244,0.535941287,7.0152151564,-2.5781095455000003
44,4.0,0.4,-0.6871052276,-0.9009999957,-10.030035846759429,1.5822774114,0.2928083409999999,6.4792738694,-0.4809999956999999
45,5.0,0.5,-0.8213658321,-1.7697429758,1.1688410135419147,1.8750857524,0.3483762915000001,6.1864655284,-1.2697429758
46,6.0,0.6,-0.9841250419,-1.4900996646,-18.232231531178723,2.2234620439,0.8347025483999997,5.8380892369,-1.0700996645999998
47,7.0,0.7,-1.2141236999,-3.0833241598,-15.292485651220009,3.0581645923,1.6717743597000003,5.0033866885,-2.9033241598
48,8.0,0.8,-1.581516939,-4.2451794858,1.8971080085689136,4.729938952,1.8828414823,3.3316123287999995,-4.4651794858
49,9.0,0.9,-1.976322027,-3.660663597,8.55284753587344,6.6127804343,1.4487708464999995,1.4487708464999995,-4.440663597
50,0.0,0.0,0.0,-1.0,18.032247740585877,0.0,0.1905829391,6.628375729,4.2619339784
51,1.0,0.1,-0.007933061,0.811157835,10.2410965222373,0.1905829391,0.2201257488,6.4377927899000005,4.2619339784
52,2.0,0.2,0.1187992693,1.7085351569,7.482056708309418,0.4107086879,0.4305432792999999,6.2176670411,4.2619339784
53,3.0,0.3,0.3175817299,2.2579583673,5.454114496408472,0.8412519672,0.6171608366,5.7871237618,4.2619339784
54,4.0,0.4,0.5588387766,2.5621127702,7.979362876947903,1.4584128038,0.8807211643000001,5.1699629252,4.2619339784
55,5.0,0.5,0.8412548881,3.0776329463,11.10916216955484,2.3391339681,1.3706423755,4.2892417609,4.2619339784
56,6.0,0.6,1.187870073,3.8419339784,-9.35615219376595,3.7097763436,1.2685644721,2.9185993854,4.2619339784
57,7.0,0.7,1.5082190184,2.5859698136,-12.667449991504975,4.9783408157,0.6997010254999996,1.6500349133,4.2619339784
58,8.0,0.8,1.693028838,1.1344149949,2.51629698329684,5.6780418412,0.4546895736000005,0.9503338878000004,4.2619339784
59,9.0,0.9,1.8131539495,1.2659195817,-0.088497030698992,6.1327314148,0.4956443141999997,0.4956443141999997,4.2619339784
60,0.0,0.0,0.0,-1.0,2.09652757661965,0.0,0.0754689447,11.8686598672,-2.5
61,1.0,0.1,-0.0850207989,-0.7053264434,-2.37586839726497,0.0754689447,0.0663986989,11.7931909225,-1.4853264434000002
62,2.0,0.2,-0.1636345557,-0.8642995264,-16.028024345981976,0.1418676436,0.406681285,11.7267922236,-1.0842995264
63,3.0,0.3,-0.323417782,-2.3073187347,-1.9964184286155915,0.5485489286,0.5471025943999999,11.3201109386,-2.1273187347
64,4.0,0.4,-0.5526457304,-2.2777326291,-10.440960312095768,1.095651523,0.8206354736000001,10.7730083442,-1.8577326291
65,5.0,0.5,-0.8199079505,-3.0545664402,-6.083939406391652,1.9162869966,1.1403292543,9.9523728706,-2.5545664402
66,6.0,0.6,-1.1400188434,-3.342849488,-11.531832602344508,3.0566162509,1.6450834207000002,8.8120436163,-2.922849488
67,7.0,0.7,-1.5139173729,-4.1221342187,-7.750994233131593,4.7016996716,2.1774644595999995,7.1669601956,-3.9421342187
68,8.0,0.8,-1.9436847047,-4.4674663102,-6.251250810176035,6.8791641312,2.566061191500001,4.989495736,-4.6874663102
69,9.0,0.9,-2.3990596635,-4.6372164325,5.61881686084956,9.4452253227,2.423434544499999,2.423434544499999,-5.4172164325
70,0.0,0.0,0.0,-1.0,0.5057812826038308,0.0,0.0865590942,6.6856988423,-2.5
71,1.0,0.1,-0.0927159046,-0.8567059672,-4.585380402057693,0.0865590942,0.1212107217999999,6.5991397481,-1.6367059672000002
72,2.0,0.2,-0.196423589,-1.2115363229,-13.141756369108997,0.207769816,0.4249285042999999,6.4779290263,-1.4315363229
73,3.0,0.3,-0.3752886741,-2.3468468747,-19.67733323850947,0.6326983203,1.2587832153000005,6.0530005220000005,-2.1668468747
74,4.0,0.4,-0.6938081636,-3.9960607092,6.539910025119472,1.8914815356,1.3230997583999995,4.7942173067,-3.5760607092
75,5.0,0.5,-1.0424476554,-2.9934302148,10.829099622614624,3.214581294,0.7507754242,3.4711175483,-2.4934302148
76,6.0,0.6,-1.2749254976,-1.6780424104,-17.848457868848207,3.9653567182,0.9766911367000004,2.7203421241,-1.2580424104
77,7.0,0.7,-1.520952253,-3.2168614418,17.45488162788873,4.9420478549,0.9481147211999996,1.7436509873999997,-3.0368614418
78,8.0,0.8,-1.7426407653,-1.2496847667,10.244159227213864,5.8901625761,0.4297461512999998,0.7955362662000001,-1.4696847667
79,9.0,0.9,-1.8120090961,-0.1559005132,7.692481492561033,6.3199087274,0.3657901149000002,0.3657901149000002,-0.9359005132000002
80,0.0,0.0,0.0,-1.0,15.206336027208742,0.0,0.1401639331,11.1913214814,4.4523003755
81,1.0,0.1,-0.0216031781,0.5422367808,9.701113732931384,0.1401639331,0.1505886216,11.0511575483,4.4523003755
82,2.0,0.2,0.0769258095,1.4138191665,7.781987702443839,0.2907525547,0.3325678639,10.900568926699998,4.4523003755
83,3.0,0.3,0.2491132224,2.0198305238,7.691836864173744,0.6233204186,0.5716998053000001,10.5680010628,4.4523003755
84,4.0,0.4,0.4785341441,2.5595932886,16.97017246375185,1.1950202239,1.2608377151,9.9963012575,4.4523003755
85,5.0,0.5,0.8042034714,3.9309412077,-12.863505012158818,2.455857939,1.1721065945000002,8.7354635424,4.4523003755
86,6.0,0.6,1.1160558518,2.332738326,6.562451720519832,3.6279645335,0.8208863604000003,7.563356947899999,4.4523003755
87,7.0,0.7,1.3697906435,2.7352487064,15.664683012799289,4.4488508939,1.4990238567999992,6.742470587499999,4.4523003755
88,8.0,0.8,1.7058606032,3.965647048,17.276060869178927,5.9478747507,2.660008458000001,5.2434467307,4.4523003755
89,9.0,0.9,2.1668133626,5.2323003755,-12.84236911641488,8.6078832087,2.5834382726999987,2.5834382726999987,4.4523003755
90,0.0,0.0,0.0,-1.0,-16.079950305655217,0.0,0.4463592142,8.9196635314,-2.5
91,1.0,0.1,-0.1729480245,-2.4350470061,-9.203652397216596,0.4463592142,0.8189185457,8.4733043172,-3.2150470061000003
92,2.0,0.2,-0.4491953011,-3.0791649692,3.3063960660457745,1.2652777599,0.8117623713,7.654385771499999,-3.2991649692
93,3.0,0.3,-0.7262223112,-2.4714983525,-18.58474549617105,2.0770401312,1.3267846449,6.842623400199999,-2.2914983525
94,4.0,0.4,-1.051318637,-4.0048765763,4.088476788357141,3.4038247761,1.4733921433000003,5.515838755299999,-3.5848765763
95,5.0,0.5,-1.4126553364,-3.234692198,6.641830629440651,4.8772169194,1.0329632874999994,4.042446611999999,-2.734692198
96,6.0,0.6,-1.688348014,-2.2948164575,-1.2640060735257386,5.9101802069,0.8297930811,3.0094833245,-1.8748164575
97,7.0,0.7,-1.9128435061,-2.1967215727,2.748505112007763,6.739973288,0.7950007037000004,2.1796902434,-2.0167215727
98,8.0,0.8,-2.1085938703,-1.7261206974,16.394878943290763,7.5349739917,0.7003359374999993,1.3846895396999992,-1.9461206974000005
99,9.0,0.9,-2.1935474849,-0.0016791884,-15.39514535644245,8.2353099292,0.6843536021999999,0.6843536021999999,-0.7816791884000003
100,0.0,0.0,0.0,-1.0,-16.906807251952053,0.0,0.4759575619,13.7649344228,-2.5
101,1.0,0.1,-0.1769478769,-2.5137328483,-5.374346897917306,0.4759575619,0.7284589332,13.2889768609,-3.2937328483000003
102,2.0,0.2,-0.4421591506,-2.7859562644,-8.350983016138084,1.2044164951,1.0062549277,12.5605179277,-3.0059562644
103,3.0,0.3,-0.7476751373,-3.3155385793,1.6483080459435016,2.2106714228,1.0318086493999998,11.554263,-3.1355385793000004
104,4.0,0.4,-1.0552174067,-2.8431655053,-8.086457501422121,3.2424800722,1.1400095052000006,10.5224543506,-2.4231655053
105,5.0,0.5,-1.3648980252,-3.342130637,-1.6896464705058918,4.3824895774,1.3006101069999998,9.382444845399998,-2.842130637
106,6.0,0.6,-1.6911181679,-3.1848751413,-3.6100230890574,5.6830996844,1.3775382121000002,8.0818347384,-2.7648751413
107,7.0,0.7,-2.0116617817,-3.2253338364,-14.27595362278582,7.0606378965,2.0059792484,6.704296526299999,-3.0453338364
108,8.0,0.8,-2.3876516213,-4.2769393591,-3.6823786324864183,9.0666171449,2.4893292107,4.698317277899999,-4.496939359100001
109,9.0,0.9,-2.8124699737,-4.22035887,10.235563560926272,11.5559463556,2.2089880672,2.2089880672,-5.00035887
110,0.0,0.0,0.0,-1.0,2.869117735853578,0.0,0.071561745,2.6159173966,0.7052180374
111,1.0,0.1,-0.081283462,-0.6318047645,-14.442510636944217,0.071561745,0.2896300056999999,2.5443556516,0.7052180374
112,2.0,0.2,-0.2112720988,-1.9460671913,4.747037993264858,0.3611917507,0.2869146591,2.2547256459,0.7052180374
113,3.0,0.3,-0.3735015624,-1.3091339284,15.444845656398684,0.6481064098,0.1822945038,1.9678109868,0.7052180374
114,4.0,0.4,-0.4233689625,0.2852180374,-1.646516476301187,0.8304009136,0.0223138405999999,1.785516483,0.7052180374
115,5.0,0.5,-0.4041915792,0.1013890065,-19.52840036706712,0.8527147542,0.3103411309999999,1.7632026424,0.7052180374
116,6.0,0.6,-0.4890101395,-1.76663247,-5.99723202468506,1.1630558852,0.4423852347000001,1.4528615114,0.7052180374
117,7.0,0.7,-0.6861385995,-2.1692272124,1.7435837450480136,1.6054411199,0.4571508984000001,1.0104762767,0.7052180374
118,8.0,0.8,-0.8841333793,-1.7968740581,4.00247878717256,2.0625920183,0.3337058311999996,0.5533253782999998,0.7052180374
119,9.0,0.9,-1.0357671243,-1.2449924344,6.239721271951378,2.3962978495,0.2196195471000002,0.2196195471000002,0.7052180374
120,0.0,0.0,0.0,-1.0,-16.09592450670405,0.0,0.4469205415,9.4068159068,-2.5
121,1.0,0.1,-0.1730252984,-2.4365671523,7.826977389616726,0.4469205415,0.4230224924999999,8.9598953653,-3.2165671523
122,2.0,0.2,-0.3670330066,-1.4598617051,6.70019029487402,0.869943034,0.1592263487999999,8.5368728728,-1.6798617051
123,3.0,0.3,-0.4735456144,-0.6833300678,-2.713327180304592,1.0291693828,0.0912350216999999,8.377646524,-0.5033300678000001
124,4.0,0.4,-0.5516985822,-0.876509818,-17.74268332077973,1.1204044045,0.5043369684000001,8.2864115023,-0.456509818
125,5.0,0.5,-0.7209382436,-2.4815384888,-15.850167701722103,1.6247413729,1.1936283781,7.782074533899999,-1.9815384888
126,6.0,0.6,-1.0337617216,-3.7537317809,10.286772283865504,2.818369751,1.1575157468999997,6.5884461558,-3.3337317809
127,7.0,0.7,-1.3412151319,-2.4176011422,-14.473030387980558,3.9758854979,1.2364558308000002,5.4309304089,-2.2376011422
128,8.0,0.8,-1.6412924078,-3.5648269051,-10.119595021169856,5.2123413287,1.8975828153,4.1944745781,-3.7848269051
129,9.0,0.9,-2.029483336,-4.188595479,-4.860801219785618,7.109924144,2.2968917628000005,2.2968917628000005,-4.968595479
130,0.0,0.0,0.0,-1.0,-16.954602678043862,0.0,0.4777023275,10.812026497099998,-2.5
131,1.0,0.1,-0.1771790832,-2.5182811846,-19.1748594986557,0.4777023275,1.3215158276,10.3343241696,-3.2982811846000004
132,2.0,0.2,-0.5095820189,-4.1033641987,5.76236756630934,1.7992181551,1.3887392978000002,9.012808342,-4.323364198699999
133,3.0,0.3,-0.8721938972,-3.1645155639,-7.084908694654626,3.1879574529,1.2597349842999996,7.6240690442,-2.9845155639000005
134,4.0,0.4,-1.2076096349,-3.5375906956,7.257860489949863,4.4476924372,1.1319988482000003,6.3643340599,-3.1175906956
135,5.0,0.5,-1.5091469447,-2.5102673368,-13.685300124066888,5.5796912854,1.3077938666,5.2323352117,-2.0102673368
136,6.0,0.6,-1.8142320006,-3.5737122933,1.569176317506301,6.887485152,1.5035032823000003,3.9245413451,-3.1537122933
137,7.0,0.7,-2.1467249051,-3.084301757,17.117074439412193,8.3909884343,1.1360566419999998,2.4210380627999992,-2.904301757
138,8.0,0.8,-2.3574325487,-1.1618866695,12.639409979743242,9.5270450763,0.6913799136000005,1.2849814207999994,-1.3818866695000005
139,9.0,0.9,-2.406858509,0.1514802887,-4.7900329944835605,10.2184249899,0.5936015071999989,0.5936015071999989,-0.6285197113000003
140,0.0,0.0,0.0,-1.0,3.3676963348079667,0.0,0.0695533227,6.0644779341,0.4971888280999998
141,1.0,0.1,-0.0788716251,-0.5843587414,5.97294264262996,0.0695533227,0.0291752963999999,5.9949246114,0.4971888280999998
142,2.0,0.2,-0.1055870949,0.0396509926,2.956110654205343,0.0987286191,0.0092576649999999,5.965749315,0.4971888280999998
143,3.0,0.3,-0.0875138649,0.3171888281,-7.417821165914802,0.1079862841,0.0330618739,5.95649165,0.4971888280999998
144,4.0,0.4,-0.093212447,-0.4188947064,-4.516053817489887,0.141048158,0.0510358623999999,5.9234297761,0.4971888280999998
145,5.0,0.5,-0.1549215897,-0.8087909455,-14.352799134939165,0.1920840204,0.3360711235999999,5.8723939137,0.4971888280999998
146,6.0,0.6,-0.3013187108,-2.0976737378,-12.720959681894628,0.528155144,0.7899585285,5.5363227901,0.4971888280999998
147,7.0,0.7,-0.5624753561,-3.1086130607,-0.4407473651286224,1.3181136725,0.9400663284,4.7463642616,0.4971888280999998
148,8.0,0.8,-0.8604310534,-2.8547321,-18.063910801581056,2.2581800009,1.5764841244,3.8062979332,0.4971888280999998
149,9.0,0.9,-1.2194773978,-4.3020768358,-7.609820166762788,3.8346641253,2.2298138088000004,2.2298138088000004,0.4971888280999998
150,0.0,0.0,0.0,-1.0,15.051909163714484,0.0,0.1377814665,3.1575601096,-2.5
151,1.0,0.1,-0.0223502054,0.5275411217,-18.148383631728265,0.1377814665,0.205214668,3.0197786431,-0.2524588783000001
152,2.0,0.2,-0.0599393435,-1.2497081033,-12.712075604669,0.3429961345,0.4184853644999999,2.8145639751,-1.4697081033
153,3.0,0.3,-0.2403584074,-2.3404965998,12.37855171830786,0.761481499,0.3694962478,2.3960786106,-2.1604965998
154,4.0,0.4,-0.4032058774,-0.939793958,-6.254481382730713,1.1309777468,0.1861168145,2.0265823628,-0.519793958
155,5.0,0.5,-0.5228946587,-1.445553315,1.0148554653187745,1.3170945613,0.2120342758,1.8404655483,-0.945553315
156,6.0,0.6,-0.6555479372,-1.2114144899,6.240791917995395,1.5291288371,0.1456913327,1.6284312725,-0.7914144898999999
157,7.0,0.7,-0.7406399258,-0.5022433096,-14.385582776623204,1.6748201698,0.3180721311999999,1.4827399398,-0.3222433095999998
158,8.0,0.8,-0.8580236487,-1.8234178643,-3.92487090499008,1.992892301,0.4696829723000002,1.1646678086,-2.0434178643000003
159,9.0,0.9,-1.0505310597,-2.0233975438,-7.687558763302604,2.4625752733,0.6949848362999997,0.6949848362999997,-2.8033975438
160,0.0,0.0,0.0,-1.0,5.505765450040272,0.0,0.0655072543,6.0861943607,-2.5
161,1.0,0.1,-0.0685288908,-0.3808945642,-2.4049004908645277,0.0655072543,0.0269709947,6.0206871064000005,-1.1608945642000004
162,2.0,0.2,-0.1164093137,-0.5735041904,-8.00741921443402,0.092478249,0.1258431431,5.9937161117,-0.7935041904
163,3.0,0.3,-0.2097206831,-1.2809347424,-8.338109847361048,0.2183213921,0.310068539,5.8678729686,-1.1009347424
164,4.0,0.4,-0.3719526636,-1.9525137467,1.1946617914120985,0.5283899311,0.3474027151,5.5578044296,-1.5325137466999998
165,5.0,0.5,-0.5519799417,-1.6530202894,-8.5473804708182,0.8757926462,0.4767853687,5.2104017145,-1.1530202894
166,6.0,0.6,-0.7506328737,-2.3091054045,1.6972107181472609,1.3525780149,0.5243600850000001,4.7336163458,-1.8891054045
167,7.0,0.7,-0.9621631628,-1.9278540436,-17.9242471066225,1.8769380999,1.0280865002,4.2092562608,-1.7478540436
168,8.0,0.8,-1.2323297897,-3.4501121273,-0.5780631363807345,2.9050246001,1.2941533730000003,3.1811697606000005,-3.6701121273
169,9.0,0.9,-1.5634483784,-3.1767998523,-15.995464732808331,4.1991779731,1.8870163876,1.8870163876,-3.9567998523
170,0.0,0.0,0.0,-1.0,-5.839798947509717,0.0,0.1715867657,1.5360706885,2.1047445337
171,1.0,0.1,-0.1234121336,-1.4605677611,14.37329757383842,0.1715867657,0.1734194582,1.3644839228,2.1047445337
172,2.0,0.2,-0.1928738862,0.0462237488,7.886925593978038,0.3450062239,0.0570248855999999,1.1910644646,2.1047445337
173,3.0,0.3,-0.1503228021,0.7923652241,-0.9908511201947832,0.4020311095,0.0519209113,1.134039579,2.1047445337
174,4.0,0.4,-0.0797124534,0.6226697634,10.94263704269182,0.4539520208,0.1939785148,1.0821186677,2.1047445337
175,5.0,0.5,0.0324764806,1.6047445337,-15.475395142500572,0.6479305356,0.2031423133,0.8881401528999999,2.1047445337
176,6.0,0.6,0.1103272379,-0.0206457378,18.01491975381708,0.8510728489,0.2613529041999999,0.6849978395999999,2.1047445337
177,7.0,0.7,0.195508267,1.6956652084,-10.103503003860377,1.1124257531,0.1950071327,0.4236449354,2.1047445337
178,8.0,0.8,0.3079972778,0.5728258972,6.890837264808173,1.3074328858,0.1160202809999999,0.2286378027,2.1047445337
179,9.0,0.9,0.3958427343,1.1740641673,-8.590653221887026,1.4234531668,0.1126175217,0.1126175217,2.1047445337
180,0.0,0.0,0.0,-1.0,-4.338012125962173,0.0,0.1455718362,11.174523900300004,-2.5
181,1.0,0.1,-0.1161473645,-1.3176538481,-10.39455066740098,0.1455718362,0.3729860726999999,11.028952064100004,-2.0976538481
182,2.0,0.2,-0.2918214443,-2.181434835,2.4631046840663373,0.5185579089,0.403344346,10.655965991400004,-2.401434835
183,3.0,0.3,-0.4874974488,-1.7394483621,7.201349775152586,0.9219022549,0.2342696996,10.252621645400003,-1.5594483621000002
184,4.0,0.4,-0.6181920015,-0.8886188319,-14.46335720130216,1.1561719545,0.4043733578999999,10.018351945800005,-0.4686188319
185,5.0,0.5,-0.7727204893,-2.1804260643,-12.635862349128706,1.5605453124,0.8910232786000001,9.613978587900002,-1.6804260643000002
186,6.0,0.6,-1.0413404083,-3.1753923802,3.738316959170941,2.451568591,0.959702349,8.722955309300001,-2.7553923802
187,7.0,0.7,-1.3254351092,-2.5174659834,-18.068710455898746,3.41127094,1.4695358878999998,7.763252960300001,-2.3374659834
188,8.0,0.8,-1.6524095621,-3.9973625761,-16.64107100040148,4.8808068279,2.6273274316000004,6.293717072400001,-4.2173625761
189,9.0,0.9,-2.1133087387,-5.2005704994,-11.435972707484066,7.5081342595,3.6663896408,3.6663896408,-5.980570499400001
190,0.0,0.0,0.0,-1.0,-0.358120390236941,0.0,0.0942994384,7.751182697600002,-2.5
191,1.0,0.1,-0.0968949596,-0.9389170794,-11.41298623544757,0.0942994384,0.2851434137,7.656883259200002,-1.7189170794000002
192,2.0,0.2,-0.2414541165,-1.935656546,2.138578389387145,0.3794428521,0.3170510778,7.371739845500001,-2.155656546
193,3.0,0.3,-0.4153110628,-1.5479417608,-13.600671412945092,0.6964939299,0.5841848459,7.054688767700001,-1.3679417608
194,4.0,0.4,-0.6284093217,-2.6949106432,9.708635565810194,1.2806787758,0.5531668532,6.470503921800001,-2.2749106432
195,5.0,0.5,-0.8378992621,-1.5145571463,-6.784710018554531,1.833845629,0.4235291030000001,5.9173370686,-1.0145571463
196,6.0,0.6,-1.0148488915,-2.0160785187,3.896535959041614,2.257374732,0.4321266629,5.4938079656,-1.5960785187000002
197,7.0,0.7,-1.1878552085,-1.4534186058,-19.68207472366094,2.6895013949,0.9310085056,5.0616813027,-1.2734186058
198,8.0,0.8,-1.4213764569,-3.1881048298,-14.141131242347132,3.6205099005,1.7480530710000002,4.1306727971,-3.4081048298
199,9.0,0.9,-1.7931713206,-4.2304230903,-7.929020755061899,5.3685629715,2.3826197261,2.3826197261,-5.010423090300001
200,0.0,0.0,0.0,-1.0,18.052648779055183,0.0,0.1909939592,5.7883898596,3.9625778432
201,1.0,0.1,-0.0078343726,0.8130992505,15.540091712333506,0.1909939592,0.3703476844999999,5.5973959004,3.9625778432
202,2.0,0.2,0.1447161768,2.2145578724,-7.938172004628999,0.5613416437,0.3422634377,5.2270482159,3.9625778432
203,3.0,0.3,0.3170590043,1.2483978443,5.7828449306338605,0.9036050814,0.2488452598,4.8847847782,3.9625778432
204,4.0,0.4,0.4638338333,1.6799075085,4.460268237962112,1.1524503412,0.3705251676000001,4.6359395184,3.9625778432
205,5.0,0.5,0.6452735374,1.9444946282,18.73768337515991,1.5229755088,1.0167488347,4.2654143508,3.9625778432
206,6.0,0.6,0.9209586599,3.5425778432,-13.40156931916757,2.5397243435,0.9681159843999998,3.2486655160999995,3.9625778432
207,7.0,0.7,1.1932505534,1.9301290177,6.528417783084535,3.5078403279,0.6549297939000005,2.2805495317,3.9625778432
208,8.0,0.8,1.408507149,2.3677142005,-6.569928290140821,4.1627701218,0.6312160799999997,1.6256197377999992,3.9625778432
209,9.0,0.9,1.6020437565,1.5171847639,17.655732919721856,4.7939862018,0.9944036577999996,0.9944036577999996,3.9625778432
210,0.0,0.0,0.0,-1.0,3.797777688823541,0.0,0.068144683,8.021696218700002,-2.5
211,1.0,0.1,-0.0767911466,-0.5434310845,-9.664248884573803,0.068144683,0.1514214018,7.953551535700002,-1.3234310845
212,2.0,0.2,-0.1752554617,-1.4113916579,3.0718456925641178,0.2195660848,0.1547324201,7.802130133900001,-1.6313916579
213,3.0,0.3,-0.2947074267,-0.9847551236,3.161783655553186,0.3742985049,0.0792110187999999,7.647397713800001,-0.8047551236
214,4.0,0.4,-0.3731244843,-0.5901597004,-6.661858181303355,0.4535095237,0.1201765749,7.568186695000001,-0.1701597003999999
215,5.0,0.5,-0.4615117992,-1.1679582037,-5.520554069426794,0.5736860986,0.2346269235,7.448010120100001,-0.6679582037
216,6.0,0.6,-0.5993629501,-1.5821624597,-7.254196937119746,0.8083130221,0.4209937010999999,7.213383196600001,-1.1621624596999998
217,7.0,0.7,-0.7850172043,-2.1219278993,-18.07412057873065,1.2293067232,1.1046305722000005,6.792389495500001,-1.9419278993
218,8.0,0.8,-1.0743774042,-3.6399797572,-19.551753457419625,2.3339372954,2.3208238549999995,5.6877589233000005,-3.8599797572
