,mpc_x_0,mpc_x_1,u_0,ctg
0,27.0,-24.0,13.5,1414.919931930231
1,6.643726098131562,-7.681177724619264,30.38561807048093,109.91993193023097
2,1.6274318342322232,-1.928038405368127,7.668761723357019,6.780344226049381
3,0.3968651180372676,-0.4815210665347677,1.9251913270965353,0.41447775840245304
4,0.09634304747321018,-0.11967854861798839,0.4808742366804305,0.025113298970938523
5,0.023281206607224575,-0.02960636694349039,0.11953317229876786,0.0015083611752050809
6,0.005599515551357206,-0.007290666787513444,0.029574123685938893,8.98096305242034e-05
7,0.0013402974247530542,-0.0017872642365642758,0.0072836615268459795,5.301233907760601e-06
8,0.00031936137724851774,-0.00043620216419155164,0.0017857873766551754,3.1052326965924845e-07
9,7.622614936398926e-05,-0.00010628087812775349,0.00043542257446411704,1.825925233578502e-08
10,1.9572174050771793e-05,-2.775124206668456e-05,0.00010186662978429091,1.1532014333174276e-09
