,mpc_x_0,mpc_x_1,u_0,ctg
0,27.0,-32.0,13.5,1892.8059384451628
1,6.266205332140423,-9.631965143236005,40.245832221550145,139.80593844516278
2,1.4431713695606283,-2.2927608264024983,9.630236053072919,7.7658566601043075
3,0.3295159015069091,-0.5428315624296176,2.292673759289543,0.4263608510989409
4,0.07449436355935712,-0.1277839469999879,0.5428925080377757,0.02311401658325
5,0.0166463716331014,-0.02989463196998035,0.1278189044617107,0.001235869270240609
6,0.0036682447943035203,-0.006946471066622831,0.029908053750664045,6.507856107271486e-05
7,0.0007945754745798331,-0.0016020307582483902,0.006950936158853144,3.36908092235186e-06
8,0.00016844750716360325,-0.00036639252617256136,0.001603355685360642,1.7122818717418078e-07
9,3.490576084130554e-05,-8.324254101433186e-05,0.0003662605249680185,8.610141269437562e-09
10,7.471351027437302e-06,-2.0164012716451832e-05,7.978515651268272e-05,4.624084950044196e-10
