,mpc_x_0,mpc_x_1,u_0,ctg
0,-67.0,-1.0,-33.5,4910.896101781228
1,-19.545080806296998,1.500000012265193,-4.61483236510266,420.8961017812281
2,-5.59884750224246,1.4806659594572178,-1.3752641563415287,36.63591801975321
3,-1.5634280860639131,0.6329483753287939,-1.4493286164032566,3.096452982891217
4,-0.4281346724550399,0.22035071893103897,-0.6251154101438897,0.2515219567663866
5,-0.11543407211328827,0.06968351941541517,-0.21840236319799378,0.019668219674776583
6,-0.030728599872747377,0.02082892369953623,-0.06920129573505225,0.001487401792002201
7,-0.00809269773385327,0.005997391440488929,-0.02071046512300136,0.00010931087938168875
8,-0.0021128345667216046,0.0016811428005598299,-0.005969028006271323,7.850418679725039e-06
9,-0.0005511342509368,0.0004628934918523626,-0.0016735179581363754,5.601076575172208e-07
10,-0.00015469016608442548,0.0001347563084944555,-0.0004436679093767632,4.208831016228e-08
