0,inf
1,inf
2,2640.1969
3,2640.1969
4,2640.1969
5,2640.1969
6,2640.1969
7,889.5647999999999
8,889.5647999999999
9,889.5647999999999
10,889.5647999999999
11,889.5647999999999
12,845.8266
13,845.8266
14,845.8266
15,845.8266
16,845.8266
17,845.8266
18,845.8266
19,845.8266
20,845.8266
21,845.8266
22,845.8266
23,845.8266
24,845.8266
25,845.8266
26,845.8266
27,845.8266
28,845.8266
29,845.8266
30,845.8266
31,845.8266
32,845.8266
33,845.8266
34,839.7814
35,674.9285
36,674.9285
37,650.1508
38,650.1508
39,650.1508
40,650.1508
