,x0_rom,x1_rom,x2_rom,pass
1607,0.3385577,-0.32643196,-0.25408036,1
1608,0.7747898,-0.3273481,-0.04080283,1
1609,0.62833107,-0.2730668,0.036876157,1
1610,0.38112867,-0.25689003,0.068695635,1
1611,0.9939305,-0.5792966,0.3546934,1
1612,0.86121947,-0.63029915,-0.0026845634,1
1613,1.0657105,-0.47837943,0.15122788,1
1614,0.74038893,-0.55351007,-0.053457797,1
1615,0.9189051,-0.39033583,0.2568621,1
1616,0.5891013,-0.5111074,0.29196507,1
1617,0.9673429,-0.4414734,-0.011837743,1
1618,1.1753747,-0.62440974,0.18966125,1
1619,1.06796,-0.64145255,0.01239115,1
1620,0.92594725,-0.52943593,0.1533824,1
1621,1.2356696,-0.6843575,0.39909434,1
1622,0.95460576,-0.61280376,-0.28016782,1
1623,0.6125988,-0.3316201,0.03858237,1
1624,0.64190423,-0.39997095,0.16778077,1
1625,0.63510185,-0.23882672,0.5721998,1
1626,1.2479277,-0.8096256,0.06817435,1
1627,1.2437,-0.6205027,0.4744507,1
1628,1.0616968,-0.5382268,-0.042636864,1
1629,0.8284068,-0.3681343,0.28088075,1
1630,0.4507504,-0.27726284,-0.02703391,1
1631,1.2961438,-0.74086833,-0.024429642,1
1632,0.8486886,-0.28607604,0.3251722,1
1633,1.2359633,-0.76777625,0.12839733,1
1634,1.2174771,-0.71891713,0.24119194,1
1635,0.47042453,-0.43784603,0.051700026,1
1636,0.90634257,-0.7817478,-0.20111251,1
1637,1.0179586,-0.53188944,0.38182747,1
1638,0.7688767,-0.50312376,-0.038547188,1
1639,0.5549197,-0.3079718,0.117671326,1
1640,1.4134436,-0.6886444,-0.16023184,1
1641,0.8319968,-0.62626475,0.48113537,1
1642,1.2357066,-0.7543355,0.1357715,1
1643,1.0107303,-0.5629012,0.32704657,1
1644,0.27789593,-0.18944749,0.21318795,1
1645,0.81430197,-0.4502047,0.12165575,1
1646,0.45257068,-0.2584184,0.40098566,1
1647,1.102243,-0.6877951,-0.062359437,1
1648,0.6870065,-0.6397502,0.25075793,1
1649,1.0028753,-0.7640415,0.062065497,1
1650,1.0117729,-0.572743,0.12787326,1
1651,0.95042366,-0.5824237,0.25900543,1
1652,0.43936193,-0.19287404,0.4269306,1
1653,0.6528681,-0.30077723,0.21150087,1
1654,0.59682274,-0.31537497,-0.13664939,1
1655,1.3658779,-0.72884244,0.15423177,1
1656,0.66628397,-0.3701251,0.5821079,1
1657,1.0650308,-0.7447177,0.0052118897,1
1658,1.0691755,-0.7368769,-0.10173133,1
1659,0.50638324,-0.30475524,0.22985242,1
1660,0.88660437,-0.4956336,0.30172968,1
1661,0.5854957,-0.19472824,0.3280145,1
1662,1.0104101,-0.53031695,0.11403903,1
1663,0.7629647,-0.60549015,0.15581651,1
1664,0.7128654,-0.49040386,-0.1298382,1
1665,0.8672347,-0.5872495,0.18560167,1
1666,0.7290527,-0.38132396,0.10571225,1
1667,0.5712424,-0.28169808,0.091941044,1
1668,0.9026626,-0.6414907,0.1065028,1
1669,0.43586242,-0.20982632,-0.24721879,1
1670,1.1349604,-0.60943764,0.02706416,1
1671,0.61457586,-0.3904984,-0.05688273,1
1672,1.0571487,-0.60544395,-0.23799378,1
1673,0.33543208,-0.23366481,0.2715215,1
1674,0.67527187,-0.45378405,0.48450232,1
1675,0.98232895,-0.5236094,0.12439208,1
1676,1.3005567,-0.7177855,0.0017020404,1
1677,0.8523922,-0.2788364,0.13125302,1
1678,0.7827893,-0.49197617,-0.039382868,1
1679,0.92716306,-0.6858171,-0.26851773,1
1680,1.0983615,-0.50050616,0.3298084,1
1681,1.2351706,-0.7502129,0.39810342,1
1682,0.39862335,-0.104106784,0.18267901,1
1683,0.40721893,-0.11239623,-0.11725385,1
1684,0.76015127,-0.50001425,0.051283598,1
1685,0.8666828,-0.6182098,-0.028121114,1
1686,0.5733077,-0.3513912,0.04332806,1
1687,0.5139879,-0.16391662,0.58728635,1
1688,0.62092644,-0.41378465,0.15057708,1
1689,1.4582515,-1.0779988,0.3248608,1
1690,0.99545354,-0.5529619,-0.19072926,1
1691,0.8218852,-0.5508843,0.37177664,1
1692,1.1257436,-0.56403613,0.46803325,1
1693,0.7636895,-0.37546352,0.24939932,1
1694,1.0948265,-0.625797,0.06646457,1
1695,0.8966363,-0.5166031,0.2271383,1
1696,0.644217,-0.40915644,0.05793123,1
1697,1.1811907,-0.55114394,0.42893803,1
1698,1.0569963,-0.5658017,0.19345568,1
1699,0.7076753,-0.35037297,0.070372626,1
1700,1.1464114,-0.73094344,0.27738935,1
1701,1.1364799,-0.68828535,0.4438635,1
1702,0.945759,-0.59970903,0.043989643,1
1703,0.8555835,-0.51750946,0.3635106,1
1704,0.9039548,-0.58407325,-0.017221116,1
1705,0.8101059,-0.39541325,0.18987702,1
1706,0.7963097,-0.5202371,0.11166884,1
1707,0.58150494,-0.26280996,0.19394936,1
1708,1.533154,-0.9012592,0.4241566,1
1709,0.8950545,-0.49838093,0.18190505,1
1710,1.0832782,-0.57195604,0.117525965,1
1711,0.9074475,-0.43369338,0.16998498,1
1712,0.9508181,-0.60473955,0.12477364,1
1713,1.4906054,-0.83921736,0.4172156,1
1714,1.2147081,-0.59312445,0.13811983,1
1715,0.7992946,-0.6192681,0.105514735,1
1716,0.9182889,-0.4784956,0.21305434,1
1717,1.1312141,-0.47142845,0.6597954,1
1718,0.94247943,-0.39258263,0.266854,1
1719,0.663467,-0.41926414,0.27322054,1
1720,0.8113214,-0.4331882,0.21344338,1
1721,0.988053,-0.5170973,0.08966771,1
1722,0.5451375,-0.3813523,-0.01143112,1
1723,1.0222514,-0.65399075,0.19247039,1
1724,0.28603214,-0.10254289,0.4767396,1
1725,0.85538197,-0.33945036,0.25321865,1
1726,0.68611693,-0.28991565,0.22136395,1
1727,1.0305309,-0.7136097,0.5270071,1
1728,0.33260456,-0.19480433,0.08752112,1
1729,1.1798763,-0.87201846,0.16963007,1
1730,0.4847015,-0.4088707,-0.35213125,1
1731,0.97686666,-0.64161825,0.14233859,1
1732,1.2527483,-0.8008102,-0.24700797,1
1733,0.43339312,-0.18569052,0.34770095,1
1734,0.88925797,-0.482608,0.14617108,1
1735,0.84842134,-0.2916294,0.49757105,1
1736,1.251935,-0.7963989,0.26886147,1
1737,0.97082645,-0.54265267,0.10432987,1
1738,0.42234898,-0.20611823,0.32463443,1
1739,1.0548213,-0.5883163,0.3001967,1
1740,0.31718054,-0.12032452,0.45897424,1
1741,0.9617079,-0.5663754,0.6600058,1
1742,1.0216796,-0.75930965,0.35428643,1
1743,0.6898745,-0.20693132,0.50650245,1
1744,0.6887196,-0.33378556,-0.008730747,1
1745,1.0241716,-0.541632,-0.09663138,1
1746,1.1223109,-0.5340598,0.7750286,1
1747,0.76167834,-0.43769655,0.23300867,1
1748,1.2034726,-0.6542761,0.31074905,1
1749,0.9261275,-0.3673203,0.40826404,1
1750,1.0132246,-0.6607142,0.2730723,1
1751,1.1290634,-0.58117396,0.5504126,1
1752,0.8460886,-0.4088866,0.40544218,1
1753,1.1145918,-0.5658709,0.28778636,1
1754,0.5397021,-0.28687355,-0.07501909,1
1755,0.9361184,-0.44104114,0.45384657,1
1756,0.84893906,-0.33575264,0.47821486,1
1757,0.38750243,-0.17499012,0.23894338,1
1758,0.86145353,-0.611415,0.054867342,1
1759,0.74239326,-0.44554812,-0.06887839,1
1760,0.9797047,-0.47566685,0.52584755,1
1761,0.8269472,-0.58674574,-0.16401672,1
1762,1.0517955,-0.5219766,0.71061844,1
1763,0.8322575,-0.34445798,0.14349924,1
1764,0.6081889,-0.24154681,0.39906573,1
1765,0.91014963,-0.51114297,0.34438074,1
1766,1.2021811,-0.7142772,0.20486219,1
1767,0.8872073,-0.4670826,0.025280446,1
1768,0.63796943,-0.2552677,0.41071403,1
1769,0.75470454,-0.36214173,0.65281665,1
1770,0.7512001,-0.3409169,0.62287766,1
1771,0.8380626,-0.48824438,0.47183764,1
1772,0.7982891,-0.27056327,0.32188398,1
1773,0.90664524,-0.4952399,-0.25798112,1
1774,0.7414443,-0.43736213,-0.091457024,1
1775,0.38040268,-0.21707433,0.41762006,1
1776,0.82306904,-0.5373093,0.2504661,1
1777,0.9554499,-0.59796345,0.12266995,1
1778,0.8937885,-0.46074313,0.30491,1
1779,0.8394398,-0.4494882,0.055749223,1
1780,1.1178632,-0.45674357,0.092104584,1
1781,1.004183,-0.6154881,0.19893144,1
1782,0.81040585,-0.34339732,0.85539,1
1783,1.42926,-0.8005944,0.34205002,1
1784,0.6402679,-0.40470502,-0.1212453,1
1785,1.1058855,-0.5029153,0.46442848,1
1786,0.8882807,-0.5276923,-0.03133644,1
1787,1.0078697,-0.61641663,-0.09428893,1
1788,1.1665618,-0.5902729,0.19729157,1
1789,1.4736753,-0.9308463,-0.13649079,1
1790,1.157048,-0.8025279,0.33226836,1
1791,1.1381099,-0.6679314,0.14637522,1
1792,0.9040105,-0.36478993,0.26628232,1
1793,0.85997486,-0.5057077,-0.039961405,1
1794,0.37392217,-0.25831068,0.17610063,1
1795,0.24615163,-0.15749206,0.16646852,1
1796,0.88127095,-0.60550326,-0.11678874,1
1797,0.5173367,-0.37539265,0.25813174,1
1798,1.0047584,-0.5764211,0.01308848,1
1799,0.8806979,-0.5694763,-0.18419267,1
1800,0.578266,-0.37007466,0.22810267,1
1801,1.2374163,-0.6929422,0.219995,1
1802,1.0554564,-0.7959859,-0.24803734,1
1803,0.48865646,-0.13739976,0.43690175,1
1804,0.5901875,-0.3625886,0.3700937,1
1805,1.5094721,-0.98035455,0.39275718,1
1806,0.9067344,-0.5533743,0.2073979,1
1807,0.9108272,-0.50842345,0.32001913,1
1808,0.68946826,-0.3688254,0.23887618,1
1809,0.95622677,-0.5638821,0.47518444,1
1810,1.2515724,-0.7559959,0.4741844,1
1811,0.9973983,-0.5972386,0.35186762,1
1812,0.9642835,-0.5754619,0.07635081,1
1813,0.5122019,-0.3839213,0.20740248,1
1814,0.8999191,-0.39438567,0.37914544,1
1815,0.37344992,-0.14463627,0.26520282,1
1816,1.2267573,-0.7624327,-0.051261686,1
1817,1.346323,-0.75375473,0.45952076,1
1818,1.039284,-0.69088054,0.06947699,1
1819,1.1076376,-0.57704425,0.34449345,1
1820,1.3023264,-0.7898473,0.26959014,1
1821,0.68888736,-0.49589399,0.07956062,1
1822,0.5238318,-0.38850716,0.07470146,1
1823,0.717559,-0.31754482,0.14959653,1
1824,0.95478326,-0.5955322,0.11655682,1
1825,0.9640996,-0.67655355,-0.4094594,1
1826,1.0001757,-0.47465736,0.3507458,1
1827,0.7393287,-0.51478267,-0.261436,1
1828,0.7273389,-0.59892374,-0.0016279072,1
1829,0.6470921,-0.32228005,0.51529354,1
1830,1.3081648,-0.98688257,0.013551399,1
1831,1.0127299,-0.7614598,-0.051541686,1
1832,0.5057403,-0.3355258,0.25373906,1
1833,1.4329655,-0.8716676,0.17003141,1
1834,0.819349,-0.5745769,-0.33623713,1
1835,1.1979761,-0.74722254,0.35528612,1
1836,0.8632551,-0.50971305,0.17621107,1
1837,1.3067112,-0.68154323,0.3387283,1
1838,0.9809484,-0.5329548,0.5144827,1
1839,0.77602524,-0.43881482,0.30602604,1
1840,0.89547306,-0.51816905,0.34282625,1
1841,0.92064637,-0.78244025,-0.14518614,1
1842,1.0183485,-0.39361393,0.43621045,1
1843,1.3201756,-0.72031164,0.07115553,1
1844,1.1529975,-0.6765073,0.19235228,1
1845,0.934269,-0.41604564,0.01829116,1
1846,1.0541861,-0.70873785,0.110972434,1
1847,0.7586499,-0.3827224,0.013496995,1
1848,0.91444796,-0.4328584,-0.12865347,1
1849,0.7777388,-0.415096,0.56485724,1
1850,1.2281573,-0.6802151,0.393524,1
1851,0.8177862,-0.45753878,0.21291126,1
1852,0.9210339,-0.5668473,-0.21811785,1
1853,1.1123967,-0.6455445,-0.12189446,1
1854,1.2711291,-0.7889422,-0.10739161,1
1855,1.1049938,-0.6947977,0.007920697,1
1856,0.52685165,-0.38790107,0.32736546,1
1857,0.47704428,-0.50310785,0.30326933,1
1858,1.1295493,-0.7129527,-0.15148422,1
1859,1.0748193,-0.53753245,-0.040496983,1
1860,1.0734429,-0.6455588,0.4998877,1
1861,0.7791011,-0.24330035,0.409194,1
1862,0.82144856,-0.5995943,-0.26421592,1
1863,1.0321131,-0.7563407,0.04056616,1
1864,0.94770414,-0.5851893,0.1556388,1
1865,1.0768323,-0.6364415,0.37051946,1
1866,1.1918337,-0.74290353,0.2769434,1
1867,1.3641212,-0.718497,-0.039922923,1
1868,1.1309857,-0.6656292,0.059385836,1
1869,0.76219094,-0.4931838,-0.15935919,1
1870,0.62059766,-0.34987396,0.30304652,1
1871,1.2388709,-0.6192483,0.20608945,1
1872,0.77830863,-0.5313136,0.38537502,1
1873,0.86075366,-0.3369907,0.23274843,1
1874,0.36217237,-0.2351372,0.17852287,1
1875,1.0114079,-0.61068577,0.054174945,1
1876,1.400625,-0.6965588,0.27021128,1
1877,0.9767013,-0.54761356,0.51875824,1
1878,0.88944536,-0.4455208,0.087084904,1
1879,0.86845607,-0.47231004,0.0023545176,1
1880,1.2811072,-0.68377966,0.41054028,1
1881,1.0223789,-0.493418,0.2268288,1
1882,0.83469415,-0.65230894,0.05959025,1
1883,1.0963731,-0.54388636,0.05104339,1
1884,0.029821858,0.014459714,0.27286643,1
1885,0.94293994,-0.49482033,0.12195334,1
1886,1.2235413,-0.6029635,0.42916375,1
1887,0.7796185,-0.5820918,0.16773246,1
1888,0.8639412,-0.67657137,0.13193609,1
1889,0.5647615,-0.47861773,-0.22319657,1
1890,0.66937065,-0.37764022,-0.12001226,1
1891,0.9911564,-0.6505163,-0.114081554,1
1892,0.78036624,-0.49544674,-0.02985362,1
1893,0.8044132,-0.31580496,-0.008290283,1
1894,0.45870823,-0.2060704,0.21386267,1
1895,0.87341267,-0.38138258,0.5372406,1
1896,0.6118347,-0.24087185,0.3496948,1
1897,0.86514926,-0.5422406,-0.00802812,1
1898,1.0089476,-0.52029264,0.12529568,1
1899,0.67827797,-0.3123662,0.10668707,1
1900,0.75185066,-0.47769645,0.20341085,1
1901,1.4434712,-0.9579148,-0.024913229,1
1902,0.9583667,-0.4847275,0.2572245,1
1903,0.56445795,-0.23979929,0.055180326,1
1904,0.86093366,-0.47973883,0.009486526,1
1905,0.64857864,-0.29613924,-0.023969904,1
1906,0.77380735,-0.42480487,0.22934861,1
1907,1.1159041,-0.75942016,0.17578979,1
1908,0.67388535,-0.34871975,0.42164922,1
1909,0.49489456,-0.107699014,0.25736815,1
1910,0.7453773,-0.3083084,0.06166321,1
1911,1.1735327,-0.7129621,-0.36539996,1
1912,0.707194,-0.42789668,0.0144067705,1
1913,0.7197228,-0.37116593,0.40739208,1
1914,0.82297426,-0.5628227,0.47316784,1
1915,0.7114015,-0.18610749,0.50229704,1
1916,0.95797795,-0.44193754,0.1802877,1
1917,0.8736369,-0.5405661,0.1906612,1
1918,0.6662496,-0.3854754,0.37988985,1
1919,0.796974,-0.5088763,-0.12817185,1
1920,1.0079722,-0.6604225,0.3381729,1
1921,0.99739224,-0.71976453,0.15636404,1
1922,1.2470527,-0.7462282,-0.046258606,1
1923,0.83065826,-0.41636804,-0.041979313,1
1924,0.92391175,-0.49601272,-0.046846755,1
1925,1.0656269,-0.73820627,0.028152198,1
1926,0.48828578,-0.1835337,0.6384173,1
1927,0.999999,-0.52331805,0.3653226,1
1928,0.99996346,-0.7146137,-0.04169654,1
1929,0.8903733,-0.40641004,0.18779002,1
1930,0.5311322,-0.27086884,0.22180323,1
1931,0.5379536,-0.15775251,0.40581936,1
1932,1.1437938,-0.68413335,0.079597324,1
1933,1.3188517,-0.79898405,0.08209047,1
1934,1.0964706,-0.65412897,0.15041633,1
1935,0.70129395,-0.27786398,0.22670953,1
1936,0.85915244,-0.5699736,0.1384529,1
1937,1.4562678,-0.76000345,0.2554298,1
1938,0.91242665,-0.68258363,-0.23373015,1
1939,0.7988814,-0.41133368,0.0155432075,1
1940,0.9155968,-0.678786,-0.21031913,1
1941,0.5153181,-0.28468108,0.23922019,1
1942,0.24350035,-0.0023693815,0.2214685,1
1943,0.884952,-0.6679978,0.11440924,1
1944,0.6439597,-0.4092656,-0.14631423,1
1945,0.6924823,-0.4959349,0.17994238,1
1946,0.4992112,-0.28048104,-0.0048529655,1
1947,1.2512131,-0.86750704,0.032836676,1
1948,1.0859599,-0.5255697,0.09379777,1
1949,1.219702,-0.54736465,0.032668203,1
1950,1.1772821,-0.7062965,0.42793745,1
1951,0.8196824,-0.42011383,0.3488456,1
1952,0.9108092,-0.5576887,0.18355508,1
1953,1.1058576,-0.7804518,-0.08236361,1
1954,0.6663294,-0.38704258,0.3599521,1
1955,1.0525315,-0.6557609,0.45944715,1
1956,0.84290624,-0.38531145,-0.17042221,1
1957,0.7547826,-0.2909061,0.2548343,1
1958,0.8884395,-0.6378419,0.030240983,1
1959,0.649289,-0.45584393,0.114218384,1
1960,1.4507694,-0.8843333,0.25439686,1
1961,0.9835829,-0.4497487,0.39846313,1
1962,0.7334195,-0.32511982,0.15734155,1
1963,0.85382223,-0.38764343,0.47913086,1
1964,1.0092118,-0.52257216,0.23097138,1
1965,0.99134606,-0.4383537,0.25221592,1
1966,0.6631607,-0.326778,0.6757204,1
1967,0.6391664,-0.39481005,0.22749908,1
1968,1.1529746,-0.9188661,-0.10741162,1
1969,1.0410178,-0.4990878,0.045368865,1
1970,1.099066,-0.7524178,0.06648627,1
1971,0.6196245,-0.29152647,0.16161479,1
1972,0.697377,-0.35216856,0.14850493,1
1973,0.84233433,-0.4943135,-0.025462806,1
1974,0.7626802,-0.34052387,0.43756187,1
1975,0.8962733,-0.37846243,0.5823522,1
1976,1.1575837,-0.7432565,0.28015888,1
1977,1.0711627,-0.6104451,0.46429867,1
1978,0.76356274,-0.44264796,0.26748264,1
1979,1.094285,-0.72628,-0.052874193,1
1980,1.2913139,-0.7960432,0.04564084,1
1981,0.34273854,-0.22434765,-0.11957632,1
1982,0.81365955,-0.42095459,0.17951302,1
1983,1.0320847,-0.5705386,0.097726166,1
1984,0.8533711,-0.6074248,-0.20609039,1
1985,0.9648194,-0.60758495,-0.11176502,1
1986,0.9039132,-0.56026304,-0.1491489,1
1987,1.0694344,-0.6696815,0.22153778,1
1988,0.6308854,-0.39640176,-0.052619047,1
1989,0.77148604,-0.62816745,0.19393615,1
1990,0.756463,-0.4551042,0.064622685,1
1991,0.8809554,-0.51678455,-0.005996339,1
1992,0.57343096,-0.16195054,0.43599284,1
1993,0.77351177,-0.38406703,0.60744065,1
1994,0.8345234,-0.29851395,0.16913216,1
1995,1.422432,-0.88186264,0.103264585,1
1996,-0.015949555,-0.061491467,-0.004770696,1
1997,1.1111081,-0.5358992,0.30309862,1
1998,0.80269754,-0.52814996,0.018011749,1
1999,0.8934633,-0.62537956,0.14028628,1
2000,0.45779866,-0.3216038,0.4553553,1
2001,0.7380627,-0.43694678,0.4875663,1
2002,1.1795177,-0.78712046,-0.05136233,1
2003,1.254694,-0.85689205,0.11265388,1
2004,0.88132507,-0.4123818,0.5129124,1
2005,1.1377571,-0.68810385,0.5872879,1
2006,0.71986634,-0.39384905,-0.06163413,1
2007,0.9021084,-0.47629994,0.19651552,1
2008,1.287277,-0.69219965,0.0028788894,1
2009,1.1154876,-0.582754,0.15652294,1
2010,1.0472469,-0.6054512,0.18488513,1
2011,1.2513635,-0.6140946,0.18473782,1
2012,0.96779174,-0.6124469,0.14693023,1
2013,0.9832029,-0.5631101,0.14407282,1
2014,1.0244937,-0.5874912,0.12621541,1
2015,1.7015662,-1.0230021,0.24566458,1
2016,1.2080898,-0.80458534,0.35419184,1
2017,1.0440001,-0.54010195,0.92604434,1
2018,0.8356641,-0.5722776,-0.011657305,1
2019,0.9832668,-0.4790125,0.3308797,1
2020,0.89477867,-0.5995107,0.19284226,1
2021,0.9082578,-0.5836542,0.33226573,1
2022,0.6528974,-0.31356832,0.45998114,1
2023,1.1351206,-0.73352337,0.038797155,1
2024,0.37045434,-0.12571393,0.12431373,1
2025,0.8947169,-0.6482181,0.03395024,1
2026,0.56087047,-0.2009136,0.4418257,1
2027,0.8963818,-0.41852024,0.1435626,1
2028,0.22330174,-0.07231166,0.23006652,1
2029,0.93515426,-0.5005491,0.4141528,1
2030,1.0091386,-0.5614211,0.059007913,1
2031,1.0210631,-0.4636713,0.47295105,1
2032,0.7966553,-0.41595674,0.1847841,1
2033,1.0173342,-0.55888784,0.027006716,1
2034,1.4281535,-1.0606241,-0.073848575,1
2035,0.6562246,-0.41828042,-0.09030554,1
2036,0.87803835,-0.5034589,-0.1198101,1
2037,0.8756786,-0.42874599,0.19765516,1
2038,0.8995586,-0.4999072,-0.08098312,1
2039,1.1862676,-0.64641094,-0.2251986,1
2040,0.5515015,-0.33644873,-0.10769893,1
2041,0.9294663,-0.6502061,-0.091842234,1
2042,1.2678511,-0.7559229,0.3192228,1
2043,0.7414513,-0.5264492,0.11982387,1
2044,1.3956783,-0.89427,0.041344747,1
2045,0.64702666,-0.5049498,-0.39381057,1
2046,1.0593541,-0.7055045,0.044057548,1
2047,0.8905031,-0.5912486,0.008166537,1
2048,0.49735242,-0.48409075,-0.027043387,1
2049,1.1760743,-0.83589685,-0.28198123,1
2050,1.01015,-0.58374804,-0.07893674,1
2051,0.6882317,-0.41751456,0.09305574,1
2052,1.3282576,-0.7917502,0.3551824,1
2053,0.8909491,-0.47532082,0.09379117,1
2054,0.74839514,-0.3845572,0.25443852,1
2055,1.3475647,-0.7067907,-0.21752639,1
2056,0.9239417,-0.2958984,0.5041333,1
2057,0.7944562,-0.3380751,0.24084516,1
2058,0.682245,-0.36449057,0.2553498,1
2059,0.77394664,-0.5868482,-0.0072341487,1
2060,0.7274728,-0.318768,-0.027522832,1
2061,0.9464473,-0.4217142,0.30974573,1
2062,0.70210123,-0.5720413,-0.23210582,1
2063,0.26574874,-0.2113119,-0.02177412,1
2064,1.4596965,-0.69761825,0.2836619,1
2065,1.4045475,-0.8211271,0.5475052,1
2066,0.8169729,-0.29179013,0.2010111,1
2067,0.31754303,-0.35715032,0.35579592,1
2068,0.8446257,-0.39915505,-0.17185417,1
2069,0.5155509,-0.33246574,0.44314778,1
2070,0.7300076,-0.36380696,0.29998887,1
2071,0.9262509,-0.6170404,-0.0069675744,1
2072,1.0032587,-0.48172763,0.39803278,1
2073,1.275619,-0.63474965,0.04607436,1
2074,0.7240595,-0.25980031,0.22175296,1
2075,0.75562364,-0.45474187,0.253219,1
2076,0.9245705,-0.49225956,-0.29747176,1
2077,1.0105126,-0.52848107,0.086717814,1
2078,0.991154,-0.6819626,0.03625904,1
2079,1.1906762,-0.7193414,-0.06449527,1
2080,0.87689346,-0.5126701,0.2854135,1
2081,1.2128887,-0.82149595,0.058035627,1
2082,1.0410006,-0.61412823,0.15087794,1
2083,1.2255871,-0.63394415,0.045869187,1
2084,0.9920644,-0.8884176,-0.23626003,1
2085,0.80633426,-0.5401283,0.15952902,1
2086,1.208379,-0.76910454,0.23959585,1
2087,0.5169666,-0.3592912,0.16508068,1
2088,0.7788829,-0.5386735,0.144576,1
2089,0.874188,-0.38557577,0.37823266,1
2090,0.9238892,-0.6924988,-0.024809271,1
2091,0.8079703,-0.36108884,0.14686726,1
2092,0.8837033,-0.7047839,-0.001376465,1
2093,0.21150753,0.19748786,0.37482077,1
2094,0.41445953,-0.24820784,-0.24782482,1
2095,0.8945021,-0.63538605,-0.098014444,1
2096,0.57806635,-0.5207789,-0.016022041,1
2097,0.8345917,-0.41900942,0.0612891,1
2098,1.1313865,-0.67875487,0.064217135,1
2099,0.6935886,-0.35788867,0.06138377,1
2100,0.30831394,-0.23457193,0.19286884,1
2101,1.4467502,-0.7194675,0.3298763,1
2102,0.8566096,-0.50748974,-0.18630154,1
2103,0.8937368,-0.6010102,-0.13923793,1
2104,0.8340619,-0.47210917,0.095480576,1
2105,1.2819188,-0.8003189,-0.23583627,1
2106,0.8280773,-0.40434292,0.029465929,1
2107,0.9464577,-0.42412335,0.18334983,1
2108,1.093708,-0.67058426,0.09959006,1
2109,1.3746028,-0.8582769,0.19535808,1
2110,1.2132804,-0.8750793,-0.2898651,1
2111,0.9991774,-0.5428387,0.16417898,1
2112,0.8313053,-0.24051836,0.25680095,1
2113,0.719507,-0.42467594,0.22695647,1
2114,0.8380526,-0.4014547,-0.011952944,1
2115,1.03315,-0.6527368,-0.06937279,1
2116,1.2242961,-0.70828843,0.28184515,1
2117,0.91236585,-0.4900421,0.18938558,1
2118,0.47748685,-0.15991507,0.5858191,1
2119,0.6938306,-0.40953895,0.11213158,1
2120,0.6795194,-0.28418693,-0.005106725,1
2121,1.4723973,-0.84867215,0.55540967,1
2122,0.9581768,-0.54117906,0.37486672,1
2123,0.7586907,-0.5200309,0.20905362,1
2124,0.69065213,-0.49568188,-0.039048992,1
2125,1.0161185,-0.6706998,0.00047887862,1
2126,0.91683143,-0.3961259,0.08478351,1
2127,1.0483699,-0.5988229,0.172781,1
2128,1.2011251,-0.824572,0.33411872,1
2129,1.3110511,-0.6706452,0.2159111,1
2130,0.7186786,-0.3732129,0.39590776,1
2131,0.46646857,-0.055112466,0.42401958,1
2132,1.0822136,-0.7152162,0.3355357,1
2133,1.1998539,-0.76619613,0.23997633,1
2134,1.0097477,-0.51348954,0.43169594,1
2135,0.58187675,-0.4054147,0.39133757,1
2136,0.87789637,-0.49944624,0.2402616,1
2137,1.0830781,-0.6583842,0.10266806,1
2138,1.0602286,-0.58747673,0.3388722,1
2139,1.3139043,-0.8297888,-0.26934874,1
2140,1.0980439,-0.7374147,0.024615109,1
2141,0.72055477,-0.45664167,0.24908666,1
2142,1.0494452,-0.6611884,0.5207696,1
2143,0.79674757,-0.2917235,0.099120885,1
2144,0.5728941,-0.41202736,0.110853255,1
2145,1.023109,-0.5287526,0.5224625,1
2146,0.80166006,-0.35170978,0.52748185,1
2147,1.3565876,-0.8159055,0.26982832,1
2148,0.87102437,-0.5482411,-0.09949028,1
2149,0.69453645,-0.39866704,0.10042307,1
2150,0.62748116,-0.4906403,-0.0432807,1
2151,1.2758911,-0.7091246,-0.1435749,1
2152,1.5113969,-1.0114721,-0.23131254,1
2153,0.7947837,-0.4872245,0.55197316,1
2154,0.8437256,-0.48816827,0.42896742,1
2155,1.1710682,-0.49042806,0.1540478,1
2156,1.1034398,-0.5515727,0.20632799,1
2157,1.032222,-0.6215666,0.1649686,1
2158,1.4188254,-0.94374067,0.0268199,1
2159,1.3595929,-0.8393315,0.055080652,1
2160,1.1033511,-0.7598294,0.3781618,1
2161,1.1971614,-0.72833294,0.069579855,1
2162,0.92882293,-0.6281261,0.4051391,1
2163,0.8710815,-0.68030214,0.31644768,1
2164,0.84942263,-0.5395201,0.1784802,1
2165,0.55243456,-0.44315886,0.06735307,1
2166,1.0731249,-0.55817515,0.050014436,1
2167,0.679094,-0.5537062,-0.019419983,1
2168,0.92889184,-0.63471496,0.38245243,1
2169,0.6295585,-0.3916526,-0.15089045,1
2170,0.28402627,-0.20594645,-0.20568271,1
2171,0.94835883,-0.347929,0.5254974,1
2172,0.53416115,-0.4450628,0.0008767992,1
2173,0.9091782,-0.64822394,0.03600058,1
2174,0.5089208,-0.24575737,-0.030043453,1
2175,0.80446035,-0.24906906,0.08716942,1
2176,0.67429245,-0.32819226,0.37011236,1
2177,1.1631489,-0.8112118,0.06574115,1
2178,0.98443335,-0.35884893,-0.053014867,1
2179,1.2316134,-0.81947345,0.1821347,1
2180,0.95053893,-0.4771627,-0.0047553405,1
2181,0.6359687,-0.38705844,0.2525525,1
2182,1.1214621,-0.70822114,0.22597094,1
2183,0.77436346,-0.44746444,0.002114907,1
2184,1.0135627,-0.61713034,0.05845055,1
2185,0.45769835,-0.19813396,0.53276247,1
