,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
9,0.9,194.5753,211.723,226.9009,239.9235,250.7654,259.542,266.4692,271.8161,275.8623,278.8695,281.0694,282.6642,283.8362,284.7582,285.5997,286.5263,287.6911,289.2235,291.2188,293.7361,277.4814551343485,242.85813635079165,1865.2266,457.37440000000015,457.37440000000015,-53.45800000000003
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,471.62010103581844,203.76105950964853,0.0,453.9769,2029.7399,-40.0
1,0.1,427.5073,391.6568,362.3632,338.6574,319.8676,305.3853,294.568,286.7263,281.1541,277.1683,274.1374,271.4941,268.7334,265.4067,261.12,255.543,248.4286,239.6377,229.1603,217.1208,351.12798206980034,308.05508292443346,453.9769,440.13109999999995,1575.763,-7.614700000000028
2,0.2,340.9133,332.4275,325.0405,318.2972,311.9152,305.7654,299.8372,294.1975,288.9541,284.2316,280.1627,276.8919,274.583,273.4221,273.6075,275.3236,278.7037,283.7914,290.5156,298.6917,377.0686373990384,277.93100125659385,894.108,308.02240000000006,1135.6319,-7.2346
3,0.3,359.4751,344.886,332.7112,322.515,313.9611,306.7818,300.7608,295.7245,291.5364,288.0905,285.3036,283.1047,281.4258,280.1945,279.331,278.7515,278.3753,278.1358,277.9888,277.9179,349.50786856374725,319.29626282197705,1202.1304,256.2828999999999,827.6095,-6.218200000000024
4,0.4,338.6066,329.58,321.981,315.4729,309.8137,304.8425,300.464,296.6331,293.3424,290.6131,288.4898,287.0385,286.345,286.5118,287.6501,289.8683,293.2578,297.8806,303.7635,310.9051,243.32158217545674,364.3930164146984,1458.4133,187.82870000000003,571.3266000000001,-8.157500000000027
5,0.5,253.8968,263.4621,271.6401,278.2078,283.1177,286.4873,288.5626,289.6721,290.1825,290.4646,290.8738,291.7419,293.3771,296.0665,300.0771,305.6539,313.0169,322.3638,333.8846,347.7945,401.11529927979745,472.3063972389816,1646.242,137.7215000000001,383.4979000000001,-26.512699999999995
6,0.6,374.908,353.121,335.2671,321.0305,310.1194,302.2001,296.8946,293.818,292.6345,293.1087,295.1425,298.7896,304.2517,311.8566,322.0288,335.2614,352.1043,373.192,399.3365,431.7279,272.2631214108635,357.200601105251,1783.9635,38.95659999999998,245.77639999999997,-10.79989999999998
7,0.7,277.8663,283.0469,287.4857,291.0085,293.6076,295.4287,296.7282,297.8183,299.0093,300.5634,302.6625,305.3959,308.7645,312.7039,317.1207,321.9413,327.1661,332.9208,339.4958,347.3674,348.4094048244019,418.94412211167025,1822.9201,60.69589999999994,206.8198,-17.571300000000008
8,0.8,335.4469,324.6608,315.9143,309.0911,304.055,300.6362,298.6408,297.8739,298.1686,299.4108,301.5583,304.6505,308.8101,314.2383,321.2054,330.0407,341.1278,354.9134,371.9435,392.9403,224.85809195365493,399.9359761699254,1883.616,48.5607,146.12390000000005,-12.363800000000026
9,0.9,238.8917,251.6568,262.7854,272.0872,279.5698,285.4189,289.9512,293.5559,296.6387,299.5806,302.7137,306.3146,310.6113,315.8011,322.0735,329.6384,338.7564,349.7739,363.1639,379.5802,371.4769844586291,207.5539452551046,1932.1767,97.56320000000005,97.56320000000005,-27.581099999999992
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,187.13345888185444,202.8709993355336,0.0,534.1699,3526.1711,-40.0
1,0.1,203.5917,218.4795,231.4578,242.3358,251.0859,257.8255,262.7737,266.1976,268.3583,269.467,269.6549,268.9584,267.3194,264.5996,260.6086,255.1418,248.0266,239.1661,228.5747,216.392,328.6300976600618,193.42511907987327,534.1699,725.1198,2992.0012,-55.17450000000002
2,0.2,314.1354,301.4342,290.7332,282.1482,275.641,271.0059,267.8973,265.8833,264.5041,263.3213,261.9491,260.0666,257.4166,253.7978,249.0552,243.0748,235.7816,227.1413,217.1621,205.8943,263.68758419619274,467.73397459623436,1259.2897,616.1635999999999,2266.8814,-41.9941
3,0.3,266.1059,268.1479,269.6616,270.5596,270.8328,270.5511,269.8552,268.9499,268.1039,267.662,268.0645,269.8661,273.7406,280.4586,290.8323,305.6375,325.5392,351.069,382.708,421.1392,361.51359496535304,445.34074458719857,1875.4533,242.71749999999997,1650.7178000000001,-42.44889999999998
4,0.4,342.7309,326.659,313.1597,302.1534,293.5508,287.225,283.0174,280.7627,280.3201,281.5986,284.57,289.2692,295.786,304.2556,314.855,327.8116,343.4313,362.1491,384.614,411.8224,343.0563928325056,258.0684599490027,2118.1708,101.4058,1408.0003000000002,-25.774999999999977
5,0.5,331.7201,322.1857,314.1953,307.5777,302.2265,298.0783,295.0893,293.2105,292.3615,292.406,293.1308,294.233,295.3203,295.9292,295.5651,293.7636,290.1671,284.6016,277.1359,268.1032,176.299020466532,290.7858583783238,2219.5766,210.70970000000034,1306.5945000000002,-14.921699999999987
6,0.6,199.0347,219.7185,237.6901,252.5731,264.2997,273.0717,279.2811,283.4159,285.9754,287.4097,288.0871,288.2882,288.2171,288.0221,287.8163,287.6929,287.7336,288.0095,288.5803,289.4931,247.222619552649,323.8747931395246,2430.2863,336.54029999999966,1095.8847999999998,-39.92829999999998
7,0.7,250.6767,253.8812,257.0171,260.1925,263.4335,266.6965,269.8951,272.9335,275.738,278.2801,280.5883,282.7499,284.9041,287.2289,289.9242,293.1934,297.2265,302.1869,308.2078,315.4003,225.1951929680274,394.33211967918317,2766.8266,333.7474000000002,759.3445000000002,-46.303499999999985
8,0.8,233.4895,240.9756,247.644,253.5145,258.6413,263.1128,267.0476,270.5904,273.9091,277.1962,280.6726,284.5921,289.2439,294.9498,302.0543,310.9112,321.8708,335.279,351.4997,370.9745,417.932202030323,288.7809671646197,3100.574,244.4749999999999,425.59709999999995,-49.88720000000001
9,0.9,385.3312,358.073,335.6011,317.6184,303.8562,293.9578,287.4497,283.7712,282.3282,282.5439,283.8917,285.9065,288.1819,290.3635,292.1489,293.3004,293.6691,293.2236,292.0722,290.4669,275.12968299278646,400.4515217176094,3345.049,181.12210000000005,181.12210000000005,-19.04219999999998
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,265.9270157367865,237.75947014310796,0.0,469.4368,4205.1121,-40.0
1,0.1,267.3268,268.565,269.6279,270.5084,271.2076,271.7334,272.0966,272.3053,272.3584,272.2389,271.9086,271.3044,270.3374,268.8978,266.8636,264.1152,260.554,256.1194,250.8028,244.6512,327.1168621478247,286.58294373842466,469.4368,490.1334,3735.6753000000003,-41.26659999999998
2,0.2,315.7941,305.9629,297.6097,290.7056,285.1746,280.8831,277.6505,275.272,273.5467,272.3037,271.4212,270.8369,270.5495,270.6102,271.1058,272.1354,273.7832,276.0935,279.0538,282.5907,242.74278942141453,206.7432208724039,959.5702,462.15690000000006,3245.5419,-32.11689999999999
3,0.3,250.4291,257.2686,263.0221,267.5542,270.8476,272.9921,274.1512,274.5198,274.2794,273.5616,272.4211,270.8232,268.6441,265.6847,261.6982,256.4291,249.6597,241.2557,231.2024,219.6187,306.12227123778564,324.57594717034976,1421.7271,530.4982,2783.385,-40.00790000000001
4,0.4,298.8493,292.4832,287.0804,282.6547,279.1575,276.479,274.4682,272.9633,271.8269,270.9779,270.4167,270.2386,270.6342,271.8732,274.2712,278.1417,283.7415,291.2218,300.6023,311.7795,242.13658163612394,425.1645074443911,1952.2253,363.90859999999975,2252.8868,-36.521000000000015
5,0.5,249.1139,255.3234,260.6008,264.8659,268.1395,270.5408,272.2719,273.597,274.8232,276.2894,278.3609,281.4301,285.9156,292.2556,300.894,312.2611,326.7614,344.7824,366.7466,393.2286,274.1804023328581,220.401592413046,2316.1339,274.0582000000004,1888.9782000000005,-42.45920000000001
6,0.6,273.3004,272.5772,272.126,272.0327,272.3476,273.0855,274.2293,275.7314,277.51,279.4371,281.3212,282.8893,283.7765,283.5351,281.6676,277.689,271.2111,262.0335,250.22,236.1322,217.22429018146838,338.3015394751395,2590.1921,387.5682999999999,1614.92,-39.914499999999975
7,0.7,228.2241,238.1421,246.8191,254.1752,260.2198,265.0422,268.792,271.6551,273.8346,275.5426,277.002,278.4563,280.1798,282.4804,285.6891,290.1343,296.1061,303.8207,313.4022,324.8929,366.9587795739436,217.65789392212508,2977.7604,382.0472,1227.3517000000002,-47.95780000000002
8,0.8,345.7491,327.6047,312.4776,300.3372,291.0679,284.4257,280.0459,277.4812,276.249,275.8684,275.8805,275.8495,275.356,273.9908,271.3626,267.1218,261.0019,252.8675,242.7551,230.8884,297.54704330090595,266.18211201005334,3359.8076,408.2129,845.3045000000002,-28.574299999999994
9,0.9,295.3707,293.5244,291.7883,290.0124,288.1228,286.1123,284.0196,281.9034,279.8205,277.8132,275.906,274.1123,272.4453,270.9267,269.5901,268.4753,267.6141,267.0129,266.6368,266.4023,342.2810785300386,196.29097868802936,3768.0205,437.0916000000002,437.0916000000002,-26.887699999999995
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,332.5583573939639,242.8236655543288,0.0,442.8988,2333.686,-40.0
1,0.1,320.3713,309.8348,300.9058,293.5378,287.6454,283.0903,279.6859,277.2135,275.442,274.144,273.1058,272.1301,271.0354,269.6539,267.8331,265.4404,262.3732,258.5689,254.0127,248.7392,392.54312157293845,413.039532513867,442.8988,368.612,1890.7872000000002,-29.909699999999987
2,0.2,369.0873,349.4344,332.9881,319.345,308.1904,299.2423,292.2342,286.9238,283.1185,280.7067,279.6864,280.1848,282.4603,286.8835,293.8973,303.9602,317.4899,334.8305,356.272,382.1487,407.27129848977336,353.0948851073389,811.5108,161.77559999999994,1522.1752000000001,-13.7577
3,0.3,382.8182,362.7381,346.1368,332.4159,321.1627,312.0818,304.9547,299.6142,295.9282,293.7877,293.0973,293.7661,295.7032,298.8177,303.0275,308.2761,314.557,321.941,330.6026,340.8407,331.26289864223895,409.38665701511206,973.2864,107.43450000000007,1360.3996000000002,-0.918200000000013
4,0.4,325.429,320.7727,316.8757,313.4412,310.3015,307.4097,304.8176,302.6468,301.0615,300.2469,300.3983,301.7186,304.421,308.7342,314.9059,323.2046,333.9248,347.4022,364.05,384.4317,327.7786460045367,417.17295433864797,1080.7209,53.57420000000002,1252.9651000000001,-5.590300000000013
5,0.5,321.2458,315.981,311.7494,308.3737,305.7307,303.7474,302.3971,301.6942,301.6898,302.4668,304.1355,306.8311,310.7121,315.962,322.7931,331.4565,342.2586,355.5906,371.9759,392.1472,302.7453495275402,259.678348437771,1134.2951,48.36770000000001,1199.3909,-9.252599999999973
6,0.6,301.164,300.1301,299.4822,299.1053,298.9332,298.9431,299.1414,299.543,300.1479,300.916,301.746,302.46,302.7997,302.4392,301.0167,298.1857,293.6805,287.3837,279.3799,269.9764,215.2447604418567,319.8124569838947,1182.6628,151.55259999999998,1151.0232,-14.056899999999985
7,0.7,230.0891,243.605,255.4523,265.4343,273.512,279.788,284.4688,287.8198,290.1245,291.6569,292.6685,293.389,294.0338,294.8135,295.9377,297.6118,300.0264,303.3439,307.6896,313.1544,352.8750224900998,206.90365693516674,1334.2154,244.95550000000003,999.4706000000001,-33.21199999999999
8,0.8,336.3024,322.2401,310.6856,301.6106,294.8876,290.2661,287.3884,285.8283,285.1342,284.8611,284.5853,283.9026,282.42,279.7503,275.5196,269.3934,261.12,250.5803,237.8324,223.1298,309.1220848800188,274.8725169186864,1579.1709,342.32489999999984,754.5151000000001,-22.733900000000006
9,0.9,304.9763,301.5106,298.5141,295.8274,293.3428,290.9954,288.7503,286.5881,284.4949,282.4595,280.4781,278.5636,276.7553,275.124,273.7664,272.7893,272.2838,272.2967,272.8076,273.7202,182.51590925201657,216.16584961013086,1921.4958,412.19020000000023,412.19020000000023,-22.004599999999982
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,293.95005871103325,388.1344057622049,0.0,393.9547,2106.0278,-40.0
1,0.1,289.7488,286.0672,282.9257,280.3327,278.2789,276.7391,275.6828,275.09,274.9701,275.3813,276.4477,278.3688,281.4209,285.9443,292.3176,300.9215,312.1024,326.1503,343.3099,363.8399,245.5638381518047,415.96219288672813,393.9547,241.90409999999997,1712.0730999999998,-36.26089999999999
2,0.2,251.8321,257.4568,262.3352,266.4313,269.7895,272.5329,274.8495,276.9734,279.1654,281.6986,284.8489,288.8917,294.1022,300.7567,309.1365,319.5334,332.2634,347.6936,366.2928,388.7187,262.98137110482617,296.3632859674905,635.8588,199.37560000000008,1470.1689999999999,-40.467100000000016
3,0.3,264.6958,266.3158,267.938,269.6424,271.4905,273.5261,275.7774,278.2577,280.9633,283.8663,286.9055,289.9773,292.9326,295.5843,297.7284,299.1805,299.8218,299.6452,298.7901,297.5523,354.5604675923505,340.1738111039349,835.2344,218.8197,1270.7933999999998,-39.473900000000015
4,0.4,337.8183,323.5666,311.7329,302.2612,295.0464,289.9066,286.5892,284.7988,284.2346,284.6271,285.7654,287.5136,289.8163,292.694,296.2315,300.5608,305.8434,312.2544,319.9763,329.205,226.51583399156186,446.6040551222779,1054.0541,167.56369999999993,1051.9736999999998,-23.093399999999974
5,0.5,239.0129,250.2798,259.9601,267.8691,274.0163,278.5885,281.9084,284.3816,286.4507,288.5641,291.1631,294.6835,299.5639,306.2536,315.2137,326.9142,341.8365,360.4962,383.5132,411.7559,288.0234322542383,401.40437279953335,1221.6178,123.89720000000011,884.4099999999999,-34.41149999999999
6,0.6,285.1094,282.7161,280.9936,280.0427,279.9055,280.5709,281.9943,284.1212,286.9092,290.3425,294.437,299.2391,304.8211,311.2802,318.7432,327.3825,337.441,349.2665,363.3551,380.4068,239.14501791842756,196.226728890399,1345.515,150.85249999999996,760.5127999999997,-32.429100000000005
7,0.7,247.2568,254.65,261.2407,267.0041,271.9799,276.2607,279.966,283.2072,286.0492,288.4744,290.3532,291.4265,291.3035,289.4838,285.4047,278.5189,268.394,254.8205,237.9035,218.1071,303.46548418991136,388.7280228949261,1496.3675,295.08029999999985,609.6602999999998,-36.739300000000014
8,0.8,297.3072,292.0377,287.7632,284.5326,282.3163,281.008,280.447,280.4546,280.8777,281.6323,282.7397,284.3524,286.7619,290.385,295.7244,303.3086,313.6238,327.059,343.8934,364.3496,308.3830044037577,397.89013757788763,1791.4478,178.70839999999998,314.5799999999999,-31.99200000000002
9,0.9,302.7317,297.9228,293.9105,290.6643,288.1626,286.3905,285.3417,285.0228,285.4593,286.7007,288.8247,291.9388,296.1802,301.7133,308.728,317.4401,328.0989,341.0049,356.5442,375.2484,312.36211261008,250.54829877659017,1970.1562,135.87159999999994,135.87159999999994,-26.609500000000025
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,194.49818549136512,313.7788146603432,0.0,471.2452,2605.2576,-40.0
1,0.1,209.5882,223.2157,235.0856,245.0371,253.0595,259.2792,263.9266,267.2945,269.6997,271.4546,272.8514,274.1574,275.6165,277.4524,279.8684,283.0419,287.1157,292.1896,298.3172,305.5141,287.00751004545805,441.8461625592792,471.2452,432.1161,2134.0124,-53.7208
2,0.2,281.375,276.381,272.2966,269.3001,267.4554,266.721,266.9848,268.1142,270.0094,272.6479,276.1164,280.6244,286.4992,294.1652,304.1092,316.8422,332.87,352.6963,376.8814,406.1871,321.636908039722,375.6973419897861,903.3613,203.2757999999999,1701.8962999999999,-46.278999999999996
3,0.3,311.5292,302.7728,295.4102,289.484,285.0133,281.9827,280.3444,280.0273,280.9494,283.0267,286.1795,290.3345,295.4268,301.405,308.2443,315.9667,324.6694,334.558,345.9786,359.4498,269.91017939312906,260.7953430753983,1106.6371,162.10500000000002,1498.6205,-31.017299999999977
4,0.4,272.6006,275.096,277.299,279.1675,280.7227,282.0406,283.23,284.4026,285.6419,286.9759,288.357,289.6533,290.6515,291.0757,290.6199,288.9954,285.9856,281.4997,275.6122,268.5754,182.60162777264918,280.8751372100005,1268.7421,309.19050000000016,1336.5155,-30.959400000000016
5,0.5,201.0679,217.8852,232.6774,245.2311,255.5102,263.6371,269.8486,274.4427,277.7289,279.9922,281.4726,282.3601,282.8007,282.9073,282.7719,282.4746,282.0885,281.6802,281.3088,281.0256,426.1027588451952,312.7796362822114,1577.9326,369.8144,1027.3249999999998,-49.362900000000025
6,0.6,390.8742,361.4659,337.2604,317.9239,303.1315,292.4339,285.237,280.8547,278.5929,277.83,278.0734,278.9836,280.3718,282.1763,284.4292,287.2192,290.6581,294.8539,299.8953,305.8505,381.30364973133527,453.8918430281318,1947.747,214.75739999999973,657.5105999999998,-20.566100000000006
7,0.7,362.7115,347.2493,334.2595,323.2933,314.0564,306.3695,300.1373,295.327,291.9574,290.0986,289.8802,291.5022,295.2425,301.4526,310.5412,322.9501,339.1355,359.5797,384.862,415.8258,198.6240318428528,411.00351372419004,2162.5044,80.3161,442.7532000000001,-6.630499999999984
8,0.8,218.6452,236.7864,252.4106,265.1764,275.0685,282.3635,287.5525,291.246,294.085,296.6709,299.5219,303.0546,307.5874,313.3612,320.571,329.4082,340.1078,353.0022,368.5807,387.5633,267.6904885992481,288.51837186282125,2242.8205,118.30259999999998,362.4371000000001,-30.636500000000012
9,0.9,268.8094,270.0291,271.5222,273.3982,275.6934,278.379,281.3796,284.5943,287.9131,291.2227,294.4023,297.3139,299.7928,301.6491,302.6826,302.715,301.6344,299.4428,296.2925,292.4985,269.30333733161075,185.1174207772638,2361.1231,244.13450000000012,244.13450000000012,-34.62099999999998
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,197.30639012074687,392.90353718436893,0.0,441.2593,1903.0235,-40.0
1,0.1,211.8736,225.0212,236.4712,246.0755,253.8324,259.8772,264.4538,267.881,270.5221,272.766,275.0204,277.7123,281.2904,286.2204,292.9692,301.9784,313.6365,328.2641,346.1319,367.5305,435.62464745383585,384.1062959310699,441.2593,294.5257,1461.7642,-53.122799999999984
2,0.2,398.0254,366.731,340.9661,320.3336,304.5066,293.0751,285.5102,281.2047,279.547,279.9935,282.1178,285.6306,290.3745,296.305,303.4671,311.9771,322.0152,333.8319,347.7698,364.3038,369.21603384294707,353.9435902361449,735.785,124.97720000000004,1167.2385000000002,-19.92489999999998
3,0.3,353.6677,340.7402,329.8725,320.6859,312.9494,306.5453,301.4315,297.6059,295.074,293.8268,293.829,295.0181,297.313,300.6282,304.8938,310.077,316.2054,323.3876,331.8329,341.8661,175.64933413377696,285.1210918030014,860.7622,134.0344,1042.2613000000001,-6.4547000000000025
4,0.4,199.8535,221.8687,240.9347,256.625,268.8758,277.9404,284.295,288.5257,291.2253,292.9123,293.982,294.6862,295.1388,295.3403,295.2159,294.6618,293.593,291.9863,289.9102,287.5352,307.1410100797648,254.555321214765,994.7966,264.50059999999996,908.2269,-35.05959999999999
5,0.5,299.2982,292.6026,287.2848,283.4649,281.1173,280.0742,280.0606,280.7449,281.7891,282.8861,283.7784,284.2609,284.1727,283.3878,281.8073,279.3603,276.0103,271.7657,266.6884,260.8965,357.8657789850324,457.34267917368226,1259.2972,259.7184,643.7263,-32.92579999999998
6,0.6,341.64,327.8869,316.3841,306.9679,299.4799,293.7431,289.5649,286.7609,285.1898,284.7936,285.6334,287.913,291.9856,298.3356,307.5376,320.2009,336.9181,358.2518,384.7974,417.3662,328.50883659906754,334.9827932339002,1519.0156,94.81770000000006,384.00790000000006,-19.256899999999973
7,0.7,320.8026,314.3745,308.9866,304.4765,300.7526,297.7843,295.5855,294.1953,293.6561,293.9923,295.1924,297.197,299.8959,303.1375,306.7535,310.5959,314.5846,318.753,323.2845,328.5269,201.38211343726107,379.2415716126467,1613.8333,118.6848,289.1902,-15.215700000000027
8,0.8,219.1694,235.33,249.4015,261.132,270.5022,277.701,283.0706,287.0402,290.0645,292.5797,294.9798,297.6112,300.7803,304.7674,309.8394,316.2612,324.3033,334.2534,346.4362,361.2518,455.184480890228,455.32118222280604,1732.5181,129.05259999999998,170.5054,-35.29899999999998
9,0.9,414.8223,381.8875,355.2011,334.1106,318.1173,306.691,299.2192,295.043,293.5328,294.165,296.5784,300.599,306.2376,313.6669,323.1897,335.2082,350.2096,368.7817,391.6799,419.9741,248.59134306969852,328.6241513444505,1861.5707,41.452800000000025,41.452800000000025,-6.309000000000026
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,383.4469098704127,398.3262597171379,0.0,368.9219,1448.3759,-40.0
1,0.1,360.2065,340.5293,324.0674,310.5918,299.8839,291.6842,285.6894,281.5812,279.0721,277.95,278.1148,279.5966,282.5568,287.2675,294.0754,303.3539,315.4578,330.6967,349.3474,371.7249,343.59840623558904,378.501768160839,368.9219,160.853,1079.454,-21.315800000000024
2,0.2,332.7253,323.5772,315.8069,309.1761,303.543,298.8469,295.0889,292.3113,290.5778,289.9588,290.5209,292.3225,295.4141,299.8436,305.6661,312.9578,321.8354,332.4802,345.1683,360.3097,378.7372046818356,414.49550952262905,529.7749,98.4511,918.601,-14.153099999999995
3,0.3,360.3032,345.0448,332.4588,322.1923,313.9795,307.6054,302.8906,299.688,297.888,297.4243,298.2802,300.4918,304.1486,309.3916,316.4103,325.4416,336.7752,350.7707,367.8987,388.816,371.54636695902207,366.75315481316045,628.226,61.84649999999999,820.1499,-5.394600000000025
