mpc_x_0,mpc_x_1,mpc_x_2,mpc_x_3,mpc_x_4,mpc_x_5,mpc_x_6,mpc_x_7,mpc_x_8,mpc_x_9,mpc_x_10,mpc_x_11,mpc_x_12,mpc_x_13,mpc_x_14,mpc_x_15,mpc_x_16,mpc_x_17,mpc_x_18,mpc_x_19,mpc_x_20,mpc_x_21,mpc_x_22,mpc_x_23,mpc_x_24,mpc_x_25,mpc_x_26,mpc_x_27,mpc_x_28,mpc_x_29,mpc_x_30,mpc_x_31,mpc_x_32,mpc_x_33,mpc_x_34,mpc_x_35,mpc_x_36,mpc_x_37,mpc_x_38,mpc_x_39,mpc_x_40,mpc_x_41,mpc_x_42,mpc_x_43,mpc_x_44,mpc_x_45,mpc_x_46,mpc_x_47,mpc_x_48,mpc_x_49,mpc_x_50,mpc_x_51,mpc_x_52,mpc_x_53,mpc_x_54,mpc_x_55,mpc_x_56,mpc_x_57,mpc_x_58,mpc_x_59,mpc_x_60,mpc_x_61,mpc_x_62,mpc_x_63,mpc_x_64,mpc_x_65,mpc_x_66,mpc_x_67,mpc_x_68,mpc_x_69,mpc_x_70,mpc_x_71,mpc_x_72,mpc_x_73,mpc_x_74,mpc_x_75,mpc_x_76,mpc_x_77,mpc_x_78,mpc_x_79,mpc_x_80,mpc_x_81,mpc_x_82,mpc_x_83,mpc_x_84,mpc_x_85,mpc_x_86,mpc_x_87,mpc_x_88,mpc_x_89,mpc_x_90,mpc_x_91,mpc_x_92,mpc_x_93,mpc_x_94,mpc_x_95,mpc_x_96,mpc_x_97,mpc_x_98,mpc_x_99,mpc_x_100,mpc_x_101,mpc_x_102,mpc_x_103,mpc_x_104,mpc_x_105,mpc_x_106,mpc_x_107,mpc_x_108,mpc_x_109,mpc_x_110,mpc_x_111,mpc_x_112,mpc_x_113,mpc_x_114,mpc_x_115,mpc_x_116,mpc_x_117,mpc_x_118,mpc_x_119,mpc_x_120,mpc_x_121,mpc_x_122,mpc_x_123,mpc_x_124,mpc_x_125,mpc_x_126,mpc_x_127,mpc_x_128,mpc_x_129,mpc_x_130,mpc_x_131,mpc_x_132,mpc_x_133,mpc_x_134,mpc_x_135,mpc_x_136,mpc_x_137,mpc_x_138,mpc_x_139,mpc_x_140,mpc_x_141,mpc_x_142,mpc_x_143,mpc_x_144,mpc_x_145,mpc_x_146,mpc_x_147,mpc_x_148,mpc_x_149,mpc_x_150,mpc_x_151,mpc_x_152,mpc_x_153,mpc_x_154,mpc_x_155,mpc_x_156,mpc_x_157,mpc_x_158,mpc_x_159,mpc_x_160,mpc_x_161,mpc_x_162,mpc_x_163,mpc_x_164,mpc_x_165,mpc_x_166,mpc_x_167,mpc_x_168,mpc_x_169,mpc_x_170,mpc_x_171,mpc_x_172,mpc_x_173,mpc_x_174,mpc_x_175,mpc_x_176,mpc_x_177,mpc_x_178,mpc_x_179,mpc_x_180,mpc_x_181,mpc_x_182,mpc_x_183,mpc_x_184,mpc_x_185,mpc_x_186,mpc_x_187,mpc_x_188,mpc_x_189,mpc_x_190,mpc_x_191,mpc_x_192,mpc_x_193,mpc_x_194,mpc_x_195,mpc_x_196,mpc_x_197,mpc_x_198,mpc_x_199
-0.029647201,-0.320280371,0.035492954,0.093672337,-0.322231117,0.155285481,-0.382088677,-0.258596996,-0.158478073,-0.352098579,-0.117174368,-0.629141026,1.155594617,-0.723183995,-0.110113171,0.514454601,-0.037459481,0.274880478,-0.225228303,0.094235712,0.718142862,0.053391477,-0.359622149,0.773066203,-0.451143824,0.417871051,0.304944756,0.269440269,-0.382415482,0.074309193,-0.085027048,-0.602655253,1.078833432,0.168254591,0.552817254,0.230557749,0.913804777,0.159198086,-0.424328952,-0.356714012,-0.265173193,0.081445964,0.35123876,0.165714915,0.455441884,0.797842538,-0.216935984,-0.456591103,-1.628400889,0.791059852,0.24485941,0.108130599,0.654276255,-1.135392094,-0.349750213,-0.38252378,0.01312526,-0.031657421,-0.302077037,0.994743172,0.261097052,-0.103401742,0.114517959,-0.688288653,0.027027523,-0.102415587,0.536860036,-0.163771395,0.383823111,0.715757913,0.784837231,-0.095571664,1.468649955,0.937103737,0.074171664,-0.141081263,0.739213512,-0.0487968,0.452910909,-0.153177771,-0.407121164,-0.371345952,0.659397214,0.055346421,0.70900275,-0.294891877,0.702759205,0.046057998,0.014198182,0.404699504,-0.416797986,0.103545932,0.098630304,-0.199195164,-0.274730965,0.374314717,0.000543834,0.006572424,0.248388187,0.214089873,0.068852609,-0.031037952,-0.405769028,-0.077232293,0.085340631,-0.069976506,0.106012174,-0.218962994,-0.375537055,0.159042452,-0.098099813,-0.012570413,-0.160775155,0.022309775,-0.022913485,-0.029717503,-0.004110002,0.113255814,0.270600899,0.349393647,0.371179228,-0.473730365,-0.518016531,0.158023013,0.486724624,-0.158140729,0.029497789,-0.461612056,-0.776713795,0.256704627,-0.003948767,0.360053751,-0.866871656,-0.061613276,-0.138683828,0.249511029,-0.415372932,-0.025401386,0.051906323,-0.211118434,-0.218848927,-0.434951409,-0.227938058,-0.090637872,0.018460488,-0.152389779,0.285713793,0.193869554,0.194996084,-0.390262071,0.121925206,0.916923626,-0.425427374,-0.011984616,0.777982453,0.137661628,0.532508805,-0.236036132,0.341359518,0.071610884,0.258707994,-0.831561446,-0.412561238,0.022218538,0.433273605,-0.471276438,0.045320724,0.340883966,0.310799542,0.493183124,-0.226855945,0.04728042,-0.012151928,0.43042299,-0.450939153,0.278257417,-0.214715545,-0.254362452,0.167902192,0.235964913,0.148773086,-0.32327874,0.059919365,0.146926379,-0.033941151,0.741690493,0.236214191,0.230406384,-0.341388106,-0.31672118,0.371675073,0.560921499,0.155101112,-0.14113657,0.154403507,0.131727079,0.183438165,-0.504856746,0.192634105,0.324198675
-0.056281022,-0.608897142,0.067600949,0.178109158,-0.612796393,0.295412049,-0.727243983,-0.492004598,-0.301409791,-0.669957972,-0.223038034,-1.196477237,2.197398974,-1.375582168,-0.209465093,0.978289978,-0.071170702,0.522083611,-0.428467903,0.179228529,1.365621118,0.101766233,-0.684228268,1.470227008,-0.858037379,0.794712885,0.579748465,0.512665327,-0.727089701,0.141522307,-0.161522272,-1.146077255,2.0523132,0.319842358,1.051372192,0.43857883,1.737529353,0.302764379,-0.807179375,-0.678430596,-0.504309118,0.154938899,0.66785828,0.31499122,0.866596522,1.516883199,-0.412630957,-0.867746829,-3.097036665,1.50414991,0.466171191,0.205525844,1.244603795,-2.158283759,-0.664938435,-0.727310321,0.025142423,-0.06049688,-0.574520177,1.892387328,0.496435964,-0.19663497,0.217630271,-1.309010773,0.051165245,-0.194619066,1.020889322,-0.311605951,0.729876211,1.361254841,1.492769193,-0.181589166,2.793684355,1.781927068,0.140997209,-0.268521208,1.40633846,-0.093100079,0.861073864,-0.291419685,-0.773991192,-0.706490096,1.253965345,0.105300103,1.348654474,-0.560734761,1.336425054,0.087537159,0.027054271,0.769451398,-0.792916999,0.196676742,0.187577362,-0.379028735,-0.522413411,0.712258441,0.001176885,0.012401119,0.472185474,0.40691314,0.130803747,-0.058912197,-0.771645911,-0.146806249,0.162153119,-0.133000404,0.201917054,-0.41634478,-0.714114338,0.302616692,-0.186526927,-0.023640495,-0.305885241,0.042600843,-0.0438919,-0.056924312,-0.007892125,0.215134145,0.514537151,0.663956978,0.705770419,-0.900762181,-0.985070774,0.300239618,0.925376705,-0.300502264,0.056100498,-0.877980256,-1.476494938,0.488099942,-0.007587151,0.684316061,-1.648096856,-0.117313447,-0.263719003,0.474581163,-0.789817646,-0.048390658,0.098614275,-0.401705947,-0.416273039,-0.827231151,-0.433363263,-0.172295141,0.035350847,-0.29004163,0.543506774,0.369003549,0.370682853,-0.742174986,0.231987361,1.743550513,-0.809205772,-0.022814626,1.479632869,0.261924418,1.012919455,-0.448368453,0.649163849,0.135943599,0.491850379,-1.581667695,-0.784349176,0.042292521,0.824098511,-0.896137816,0.086190187,0.647965392,0.590559078,0.937407657,-0.430645681,0.090101137,-0.023475066,0.81834706,-0.857668088,0.529192294,-0.408364962,-0.483752348,0.319806687,0.44886212,0.282698657,-0.615010404,0.113532433,0.27993343,-0.064627445,1.410211263,0.44965222,0.438241287,-0.64942252,-0.602227316,0.706645354,1.066878791,0.295081501,-0.268098539,0.294002721,0.25058337,0.348719049,-0.95969102,0.36589245,0.616447732
-0.091476092,-0.990610837,0.11011081,0.289791307,-0.997156234,0.480808093,-1.184037847,-0.800837179,-0.49048987,-1.090553489,-0.363148463,-1.946957569,3.575415383,-2.238676857,-0.340909571,1.591828719,-0.115739888,0.84884363,-0.697365598,0.291663426,2.222072513,0.165839641,-1.11373487,2.392455056,-1.396306734,1.293212121,0.943195967,0.834498815,-1.182966838,0.230506312,-0.262646373,-1.864912581,3.340272966,0.520315069,1.710883883,0.713792843,2.827051595,0.49267867,-1.313693946,-1.104018189,-0.820646062,0.252173692,1.086645582,0.512398329,1.410641852,2.467886866,-0.671524438,-1.411419187,-5.039842591,2.447341932,0.759108689,0.334320968,2.025615087,-3.511030933,-1.081800178,-1.183341193,0.041104377,-0.09875168,-0.934926693,3.080028407,0.807706199,-0.319961371,0.353972276,-2.130128534,0.083010083,-0.316532518,1.661136804,-0.507218373,1.187616921,2.215146515,2.429301979,-0.295314376,4.546697157,2.899390896,0.229373508,-0.437179597,2.289012218,-0.151813522,1.400905135,-0.474328519,-1.259199221,-1.149923989,2.040450028,0.171395465,2.194903266,-0.912366733,2.174626515,0.142386676,0.044079614,1.251881169,-1.290548734,0.319783693,0.305239763,-0.616990067,-0.850029621,1.159439919,0.002066001,0.020075828,0.768158919,0.661897498,0.212704045,-0.095743071,-1.255621914,-0.238813866,0.263709501,-0.216341025,0.328892551,-0.677418508,-1.161964447,0.492595014,-0.303486631,-0.038188157,-0.497885606,0.069504757,-0.071756712,-0.093061835,-0.012922508,0.34980913,0.837190004,1.079882582,1.148327457,-1.465587777,-1.60287007,0.488263619,1.505538729,-0.488732002,0.091291871,-1.428795266,-2.401947142,0.794159855,-0.012428143,1.113102733,-2.681336251,-0.19104488,-0.429108134,0.772332464,-1.285093888,-0.078831178,0.160364539,-0.653893327,-0.677455039,-1.346164785,-0.705059088,-0.280284814,0.057781773,-0.472213576,0.884572236,0.600785462,0.603028284,-1.20768621,0.377620658,2.836944258,-1.316925228,-0.037149061,2.407819937,0.426346228,1.648490847,-0.729058082,1.056324077,0.220955698,0.800199925,-2.574003753,-1.276067008,0.0688606,1.341128979,-1.458107582,0.140253122,1.054062854,0.960445061,1.524849781,-0.699939282,0.146811919,-0.038585236,1.331420725,-1.395727082,0.861137044,-0.664536913,-0.787198023,0.520927699,0.73052635,0.459773137,-1.000993331,0.184300877,0.456062903,-0.105248463,2.294428739,0.732146296,0.71319076,-1.056960923,-0.97986235,1.149679108,1.736216556,0.480291385,-0.435933452,0.478798173,0.40783316,0.567305118,-1.561197998,0.594917528,1.003002262
0,3,8,-5,3,-9,-1,2,9,2,-10,2,8,4,-9,2,8,-8,-8,-1,4,5,-4,-10,4,3,1,1,0,6,8,-9,2,-4,7,-8,4,4,-1,1,6,7,-7,-4,-3,4,-3,-1,1,-6,-5,-7,-6,-1,9,-4,9,8,1,9,7,7,-5,9,1,-10,8,-4,5,6,6,-10,-5,-10,6,-5,8,-4,-1,0,0,-4,-6,-1,-5,-4,9,3,-9,-9,5,5,1,9,1,4,-9,0,-7,6,-6,4,-10,-7,6,-6,-5,2,-6,-4,7,4,0,-8,-6,1,8,-1,6,8,8,-7,-8,4,-1,-7,9,6,7,4,7,-9,-8,-1,-8,5,0,-5,4,-7,-5,-6,3,6,3,0,1,7,-8,9,4,-2,-3,9,-9,-8,-2,-2,6,7,-2,-3,-3,9,-8,0,-1,-8,-9,-5,6,2,-8,6,5,2,3,-10,-4,-6,6,9,5,8,8,6,-4,-1,8,-9,3,-1,-1,3,-3,7,-8,1,-10,1
-0.002592782,-0.030620514,0.004232779,0.005547248,-0.026875266,0.010431422,-0.032045922,-0.018819086,-0.013393245,-0.027395779,-0.009733295,-0.048116564,0.101910308,-0.057500486,-0.012277011,0.044656998,0.000622555,0.022934416,-0.022742677,0.010966319,0.054275933,0.007765568,-0.025841049,0.059254633,-0.0358009,0.034682508,0.026837313,0.018997985,-0.034166126,0.010223946,-0.001616996,-0.051682987,0.087026132,0.011171295,0.044544176,0.017026378,0.071398609,0.013788576,-0.03415107,-0.02836739,-0.019789318,0.007857601,0.026039066,0.015663494,0.034942246,0.062602307,-0.015518858,-0.036374942,-0.133580213,0.060557244,0.021833852,0.005853194,0.050762531,-0.091189116,-0.026921707,-0.030415492,0.003943807,-0.005712555,-0.022287562,0.083610846,0.022150724,-0.007099436,0.006750185,-0.050928306,0.002172777,-0.010689455,0.04829395,-0.01347761,0.029145512,0.055745198,0.066269289,-0.009540582,0.118321106,0.075420463,0.008721938,-0.01243348,0.061208415,-0.003285329,0.033170674,-0.013441173,-0.033032439,-0.031519937,0.048338831,0.004281324,0.05246182,-0.024636219,0.061047645,0.00372981,-0.000453141,0.034472387,-0.033914764,0.008959975,0.01005741,-0.010383191,-0.01998367,0.033053436,-0.002827005,0.004200728,0.020808842,0.016990917,0.003435267,-0.003847383,-0.036088732,-0.008810891,0.007730195,-0.006240859,0.007742312,-0.01651191,-0.032666351,0.014307566,-0.006415093,0.002451768,-0.016025363,-0.000970954,-0.001815644,-0.002717935,0.000103736,0.009492717,0.021687801,0.02812103,0.029051056,-0.038324573,-0.042059698,0.015330067,0.036333577,-0.012095493,0.002818022,-0.037235489,-0.057927504,0.022258279,0.001430253,0.028345977,-0.06913887,-0.005220664,-0.015243853,0.024514752,-0.036850989,-0.003645621,0.002184166,-0.019487448,-0.020414412,-0.038744214,-0.017202344,-0.005820843,0.002741541,-0.012816304,0.021519896,0.01205572,0.013841074,-0.032351472,0.008867335,0.073119874,-0.036649058,-1.65E-05,0.068904081,0.002786961,0.041559874,-0.017092594,0.027908696,0.0081684,0.020820614,-0.068989162,-0.035680366,0.000824374,0.026362304,-0.041007076,0.005062792,0.027498201,0.024575104,0.042658486,-0.019341979,0.004691669,-0.002630032,0.032123829,-0.032440952,0.020967474,-0.015824684,-0.023173181,0.01207901,0.023418347,0.013191995,-0.022052536,0.00383307,0.014679979,-0.001760929,0.056672806,0.013366153,0.023975815,-0.029262226,-0.025202628,0.027410745,0.044581085,0.013833941,-0.010203599,0.005593897,0.011417478,0.016876018,-0.036380262,0.015312592,0.026426339
-0.011571082,-0.124769332,0.013797121,0.036482965,-0.125473732,0.06044138,-0.14861947,-0.10063613,-0.061707146,-0.137008411,-0.045573384,-0.244972343,0.450054416,-0.281527165,-0.042863227,0.200343403,-0.014603859,0.107217968,-0.087665062,0.036693546,0.279660346,0.020732833,-0.139948685,0.301008616,-0.175647034,0.162708085,0.118791594,0.104846751,-0.14895739,0.028884892,-0.033148065,-0.234674715,0.419914512,0.06555027,0.215244808,0.089747412,0.355898379,0.06199056,-0.165171654,-0.138886737,-0.103249264,0.031700438,0.136795998,0.064571281,0.177218903,0.310775781,-0.084450404,-0.177943275,-0.634020986,0.30809406,0.095212794,0.042132683,0.254678264,-0.442356761,-0.136240948,-0.148991038,0.005064264,-0.01225568,-0.11761195,0.387175308,0.101695503,-0.040264026,0.044630332,-0.267995044,0.010587312,-0.039920253,0.209073186,-0.063729472,0.149467236,0.278688281,0.305552721,-0.037256696,0.571695301,0.364952107,0.028901128,-0.054878303,0.287696764,-0.018917706,0.176417697,-0.059616771,-0.158595576,-0.144525007,0.25677094,0.021540429,0.275992177,-0.114847773,0.273660764,0.017948533,0.005514723,0.157639673,-0.162224475,0.040383565,0.038404814,-0.077503488,-0.106991139,0.145647962,0.000171662,0.002589672,0.096769317,0.083424472,0.026845777,-0.012119768,-0.158007973,-0.030093195,0.033269048,-0.027268578,0.041200236,-0.085277903,-0.146249664,0.061889745,-0.038207243,-0.004966549,-0.062572875,0.008640448,-0.008840224,-0.011465053,-0.001579037,0.044168074,0.105388055,0.136183331,0.144561392,-0.18450406,-0.201727834,0.061611456,0.189592118,-0.061639466,0.011485691,-0.179717132,-0.302601077,0.099981483,-0.001517435,0.140314876,-0.337671144,-0.023955444,-0.0540117,0.097138528,-0.16177652,-0.009870585,0.02023715,-0.082151059,-0.085197143,-0.169351223,-0.088788889,-0.035311413,0.007124586,-0.059278222,0.111214192,0.075407191,0.075968956,-0.151968164,0.047443275,0.357092448,-0.165618795,-0.00466149,0.302915107,0.053562345,0.207292405,-0.092045236,0.132923488,0.027950538,0.100780227,-0.323735942,-0.160711758,0.008639785,0.168676903,-0.183541042,0.017648891,0.132818909,0.121155736,0.192177334,-0.088545507,0.018362606,-0.004635962,0.167656833,-0.17556121,0.108343203,-0.083598748,-0.099044958,0.065245796,0.091858583,0.057992723,-0.125817117,0.023442394,0.057075837,-0.013195746,0.288881254,0.091858939,0.089700709,-0.132886331,-0.123349044,0.144771292,0.218375991,0.060364877,-0.055035997,0.060016382,0.051270458,0.071462359,-0.196691815,0.075132552,0.126264655
-0.02964721,-0.320280378,0.035492935,0.093672336,-0.322231105,0.155285464,-0.382088595,-0.25859696,-0.158478061,-0.352098526,-0.117174337,-0.629140995,1.155594585,-0.723183931,-0.110113157,0.514454589,-0.037459483,0.274880532,-0.225228281,0.094235706,0.718142836,0.053391449,-0.359622093,0.773066159,-0.451143797,0.417871032,0.304944762,0.269440228,-0.382415479,0.074309166,-0.085027068,-0.602655225,1.078833311,0.168254595,0.552817222,0.230557723,0.913804761,0.159198073,-0.42432891,-0.35671399,-0.26517318,0.081445957,0.351238753,0.165714925,0.455441816,0.797842545,-0.216935966,-0.456591139,-1.628400781,0.791059836,0.244859345,0.108130604,0.654276188,-1.135392138,-0.349750218,-0.382523776,0.013125242,-0.031657385,-0.302077015,0.994743056,0.261097053,-0.10340174,0.114517969,-0.688288608,0.027027543,-0.102415601,0.53686002,-0.163771372,0.3838231,0.715757871,0.784837172,-0.095571677,1.468649811,0.937103713,0.074171662,-0.141081231,0.739213425,-0.048796767,0.452910917,-0.153177751,-0.407121169,-0.371345899,0.659397181,0.055346412,0.709002682,-0.294891869,0.702759179,0.046058002,0.014198175,0.404699502,-0.416797937,0.103545951,0.098630301,-0.199195136,-0.274730956,0.374314659,0.000543816,0.006572429,0.248388197,0.214089887,0.068852617,-0.031037962,-0.405769012,-0.077232298,0.085340642,-0.069976511,0.106012135,-0.218962992,-0.375537042,0.159042427,-0.098099814,-0.012570435,-0.160775133,0.022309753,-0.022913448,-0.029717455,-0.004109997,0.113255835,0.270600893,0.349393679,0.371179222,-0.473730357,-0.518016509,0.158023031,0.486724624,-0.158140748,0.029497787,-0.461612025,-0.776713826,0.256704626,-0.003948756,0.360053773,-0.866871665,-0.061613257,-0.138683824,0.24951101,-0.415372925,-0.025401376,0.051906326,-0.211118401,-0.218848911,-0.434951382,-0.227938057,-0.090637878,0.018460457,-0.152389743,0.28571376,0.193869507,0.194996086,-0.390262053,0.121925188,0.916923603,-0.425427338,-0.011984611,0.777982405,0.137661603,0.532508756,-0.236036173,0.341359502,0.07161091,0.258707991,-0.831561379,-0.412561245,0.022218533,0.433273567,-0.471276427,0.045320722,0.340883983,0.310799581,0.493183155,-0.226856015,0.047280398,-0.012151889,0.430422988,-0.45093912,0.278257402,-0.214715531,-0.254362435,0.16790213,0.23596489,0.148773103,-0.323278704,0.059919402,0.14692632,-0.033941141,0.741690485,0.236214131,0.230406373,-0.341388068,-0.316721177,0.371675077,0.560921451,0.155101094,-0.1411366,0.15440346,0.131727066,0.183438177,-0.504856765,0.192634143,0.324198667
-0.056281022,-0.608897142,0.067600949,0.178109158,-0.612796393,0.295412049,-0.727243983,-0.492004598,-0.301409791,-0.669957972,-0.223038034,-1.196477237,2.197398974,-1.375582169,-0.209465093,0.978289978,-0.071170702,0.522083611,-0.428467903,0.179228529,1.365621118,0.101766233,-0.684228268,1.470227008,-0.858037379,0.794712885,0.579748465,0.512665327,-0.727089701,0.141522307,-0.161522272,-1.146077255,2.0523132,0.319842358,1.051372192,0.43857883,1.737529353,0.302764379,-0.807179375,-0.678430596,-0.504309118,0.154938899,0.66785828,0.31499122,0.866596522,1.516883199,-0.412630957,-0.867746829,-3.097036665,1.50414991,0.466171192,0.205525844,1.244603795,-2.158283759,-0.664938435,-0.727310321,0.025142423,-0.06049688,-0.574520177,1.892387328,0.496435964,-0.19663497,0.217630271,-1.309010774,0.051165245,-0.194619066,1.020889322,-0.311605951,0.729876211,1.361254841,1.492769193,-0.181589166,2.793684355,1.781927068,0.140997209,-0.268521208,1.40633846,-0.093100079,0.861073864,-0.291419685,-0.773991192,-0.706490096,1.253965345,0.105300103,1.348654474,-0.560734761,1.336425054,0.087537159,0.027054271,0.769451398,-0.792916999,0.196676742,0.187577362,-0.379028735,-0.522413412,0.712258441,0.001176885,0.012401119,0.472185474,0.40691314,0.130803746,-0.058912197,-0.771645911,-0.146806249,0.162153119,-0.133000404,0.201917054,-0.41634478,-0.714114338,0.302616692,-0.186526927,-0.023640495,-0.305885241,0.042600843,-0.0438919,-0.056924312,-0.007892125,0.215134145,0.514537151,0.663956978,0.705770419,-0.900762181,-0.985070775,0.300239618,0.925376705,-0.300502264,0.056100498,-0.877980256,-1.476494938,0.488099943,-0.007587151,0.684316061,-1.648096856,-0.117313447,-0.263719003,0.474581163,-0.789817646,-0.048390658,0.098614275,-0.401705947,-0.416273039,-0.827231151,-0.433363263,-0.172295141,0.035350847,-0.29004163,0.543506774,0.369003549,0.370682853,-0.742174986,0.231987361,1.743550513,-0.809205772,-0.022814626,1.479632869,0.261924418,1.012919455,-0.448368453,0.649163849,0.135943599,0.491850379,-1.581667695,-0.784349176,0.042292521,0.824098511,-0.896137816,0.086190187,0.647965392,0.590559078,0.937407657,-0.430645681,0.090101137,-0.023475066,0.81834706,-0.857668088,0.529192294,-0.408364962,-0.483752348,0.319806687,0.44886212,0.282698657,-0.615010404,0.113532433,0.27993343,-0.064627445,1.410211263,0.44965222,0.438241287,-0.64942252,-0.602227316,0.706645354,1.066878791,0.295081501,-0.268098539,0.294002721,0.25058337,0.348719049,-0.95969102,0.36589245,0.616447732
-0.091476092,-0.990610837,0.11011081,0.289791307,-0.997156234,0.480808093,-1.184037847,-0.800837179,-0.49048987,-1.090553489,-0.363148463,-1.946957569,3.575415383,-2.238676857,-0.340909571,1.591828719,-0.115739888,0.84884363,-0.697365598,0.291663426,2.222072513,0.165839641,-1.11373487,2.392455056,-1.396306734,1.293212121,0.943195967,0.834498815,-1.182966838,0.230506312,-0.262646373,-1.864912581,3.340272966,0.520315069,1.710883883,0.713792843,2.827051595,0.49267867,-1.313693946,-1.104018189,-0.820646062,0.252173692,1.086645582,0.512398329,1.410641852,2.467886866,-0.671524438,-1.411419187,-5.039842591,2.447341932,0.759108689,0.334320968,2.025615087,-3.511030933,-1.081800178,-1.183341193,0.041104377,-0.09875168,-0.934926693,3.080028407,0.807706199,-0.319961371,0.353972276,-2.130128534,0.083010083,-0.316532518,1.661136804,-0.507218373,1.187616921,2.215146515,2.429301979,-0.295314376,4.546697157,2.899390896,0.229373508,-0.437179597,2.289012218,-0.151813522,1.400905135,-0.474328519,-1.259199221,-1.149923989,2.040450028,0.171395465,2.194903266,-0.912366733,2.174626515,0.142386676,0.044079614,1.251881169,-1.290548734,0.319783693,0.305239763,-0.616990067,-0.850029621,1.159439919,0.002066001,0.020075828,0.768158919,0.661897498,0.212704045,-0.095743071,-1.255621914,-0.238813866,0.263709501,-0.216341025,0.328892551,-0.677418508,-1.161964447,0.492595014,-0.303486631,-0.038188157,-0.497885606,0.069504757,-0.071756712,-0.093061835,-0.012922508,0.34980913,0.837190004,1.079882582,1.148327457,-1.465587777,-1.60287007,0.488263619,1.505538729,-0.488732002,0.091291871,-1.428795266,-2.401947142,0.794159855,-0.012428143,1.113102733,-2.681336251,-0.19104488,-0.429108134,0.772332464,-1.285093888,-0.078831178,0.160364539,-0.653893327,-0.677455039,-1.346164785,-0.705059088,-0.280284814,0.057781773,-0.472213576,0.884572236,0.600785462,0.603028284,-1.20768621,0.377620658,2.836944258,-1.316925228,-0.037149061,2.407819937,0.426346228,1.648490847,-0.729058082,1.056324077,0.220955698,0.800199925,-2.574003753,-1.276067008,0.0688606,1.341128979,-1.458107582,0.140253122,1.054062854,0.960445061,1.524849781,-0.699939282,0.146811919,-0.038585236,1.331420725,-1.395727082,0.861137044,-0.664536913,-0.787198023,0.520927699,0.73052635,0.459773137,-1.000993331,0.184300877,0.456062903,-0.105248463,2.294428739,0.732146296,0.71319076,-1.056960923,-0.97986235,1.149679108,1.736216556,0.480291385,-0.435933452,0.478798173,0.40783316,0.567305118,-1.561197998,0.594917528,1.003002262
8,-7,2,8,-9,-8,5,-6,5,5,1,-2,-8,-4,-8,0,-2,-7,-10,3,6,6,-8,8,9,2,-6,0,2,7,1,3,-7,6,2,-2,6,1,-1,5,2,-6,-1,3,-6,-6,-8,-9,-3,9,9,8,-9,7,-4,-3,-3,-2,-3,1,0,5,-5,0,1,-4,9,-4,-3,-9,-7,-5,5,-4,-10,5,-9,-9,-8,-8,1,2,-2,3,-6,-5,-5,0,8,-9,2,3,3,2,7,-7,-6,7,-10,5,0,0,-9,-3,-5,3,-7,-8,-4,-3,-8,-5,-7,8,6,3,-4,3,-2,-4,-10,0,-10,3,5,2,-7,-7,-7,-1,-6,6,0,0,5,2,9,-4,-9,7,-10,0,3,7,-9,5,-6,-5,2,6,-8,7,6,0,0,-6,-5,3,-1,-7,-9,-5,-4,-4,8,-9,5,8,9,-3,5,-3,3,-9,7,-4,6,8,0,4,-7,-10,9,7,-3,-5,0,-2,-10,5,-9,5,1,2,9,6,-1,-3,8,9
