,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg
1,0.1,391.3533917,360.5791108,334.5783761,315.6208078,299.430344,287.9018422,278.0834133,272.110268,267.4818339,266.5597933,266.1488747,269.6575344,273.9977292,283.3194717,294.5364134,309.7826259,330.7876984,355.468338,387.7989631,430.5005576,423.1193884,473,628.9529028,628.9529028,983.7907962
2,0.2,319.3112998,314.6287688,309.4683865,304.0855162,299.2278352,295.0084595,291.6538957,289.2237091,288.0604802,288.3273775,290.4372998,294.4919079,300.8661826,309.5995029,321.0742859,335.4860091,353.1509671,374.7315156,400.8625822,432.7234372,328.5742195,473,789.8885748,160.9356719,354.8378933
3,0.3,310.1737823,306.0921592,302.6951621,299.9278169,297.7915267,296.330167,295.605559,295.7196183,296.7939918,298.982994,302.4457732,307.3669143,313.9326867,322.3688558,332.929227,345.9502046,361.8830412,381.3550543,405.3020188,435.1293201,315.5026524,473,843.2863928,53.39781802,193.9022214
4,0.4,307.2340277,303.9027519,301.3151041,299.431438,298.2475663,297.7723869,298.0350948,299.0880728,301.007361,303.8903883,307.8568511,313.0503292,319.6458718,327.8599551,337.9694933,350.3374389,365.4537012,383.9975749,406.9366109,435.701034,311.5723485,472.5166152,873.2690836,29.98269083,140.5044034
5,0.5,308.0836275,304.6936476,302.1599063,300.4216436,299.4406327,299.204277,299.7206091,301.0151737,303.1300829,306.1245495,310.0766788,315.0875331,321.288802,328.8561357,338.0292691,349.1384687,362.6327761,379.1054548,399.3379665,424.5155652,312.3653824,457.2512337,894.8922728,21.6231892,110.5217125
6,0.6,311.7729037,307.7012253,304.6456408,302.513613,301.2297449,300.7564686,301.0815222,302.2102293,304.1650665,306.9890583,310.7507291,315.5501081,321.5263772,328.8682439,337.828516,348.7451268,362.0728515,378.4336847,398.6985287,424.1174593,316.7457747,456.5497079,915.3404024,20.44812963,88.89852334
7,0.7,315.9952547,311.2049006,307.5528788,304.9247639,303.2259117,302.403602,302.4331416,303.3091169,305.0445591,307.6742959,311.2598912,315.8954823,321.7150809,328.9025852,337.7061846,348.4593097,361.6111305,377.7719224,397.7861607,422.8702766,321.8082312,454.9238247,934.986911,19.64650856,68.45039372
8,0.8,315.310414,311.031374,307.7432302,305.3583622,303.8196507,303.0886586,303.1470779,303.997999,305.6663083,308.1996506,311.6709111,316.1827123,321.8744015,328.9322889,337.6043637,348.2213995,361.227533,377.2260071,397.0525416,421.9082107,320.7727217,453.6436481,954.1035541,19.11664308,48.80388515
9,0.9,314.4416359,310.4190419,307.3528831,305.153626,303.7627694,303.1430344,303.2785627,304.1756377,305.8631461,308.3936094,311.8455497,316.3277241,321.9857352,329.0117539,337.6586145,348.260488,361.2640069,377.2766072,397.1437041,422.0743231,319.6054075,453.8503879,973.1627886,19.05923449,29.68724207
10,1,299.3905581,299.0114655,298.8280076,298.8767784,299.2437396,299.9570387,301.0283103,302.4767276,304.3251443,306.5842965,309.2374715,312.2329597,315.489971,318.9229366,322.4833068,326.19911,330.156663,334.3435625,338.4085631,342.2291172,300.9676128,351.3141344,983.7907962,10.62800758,10.62800758
0,0,258,269,258,244,266,257,259,269,255,268,258,247,271,261,253,265,272,270,272,243,197.4979235,197.4979235,0,0,847.0558037
1,0.1,382.124193,352.7114115,330.4536689,313.3501782,298.4164681,288.1375704,280.1865863,274.3647152,271.8423861,270.0528237,271.3021126,274.7559279,279.0325608,287.7306311,299.687632,314.5023448,333.7445832,358.3347086,389.750252,431.9421073,410.3952785,473,523.7662164,523.7662164,847.0558037
2,0.2,316.7033779,312.4967296,307.7766733,302.9636018,298.697096,295.0435874,292.2003343,290.3172307,289.5492243,290.2605196,292.5940472,296.8285044,303.2609569,311.9572888,323.220321,337.3742879,354.7629862,375.9385555,401.6742281,433.1092271,325.1760832,473,659.7631086,135.9968922,323.2895873
3,0.3,308.971255,305.128317,301.9767177,299.4552283,297.5636002,296.3432788,295.8519674,296.1802292,297.4489092,299.793304,303.3761443,308.3679332,314.9554364,323.3640294,333.855391,346.7672678,362.5589361,381.8729636,405.6489818,435.3029725,313.9748913,473,707.9998324,48.23672381,187.2926951
4,0.4,306.7764797,303.5303638,301.0341217,299.2472096,298.1610265,297.7819034,298.1364176,299.2732163,301.2626468,304.1962641,308.1863486,313.3697153,319.9141742,328.0295683,337.986829,350.1441514,364.9851018,383.1744216,405.6476324,433.7918158,310.9883368,469.9010717,736.5414583,28.54162592,139.0559713
5,0.5,307.9657122,304.5928844,302.080842,300.3675206,299.4120868,299.2001629,299.7381395,301.0496945,303.1750984,306.1721952,310.1188113,315.1170941,321.3012581,328.8504004,338.0076701,349.1057802,362.5960452,379.0786406,399.3538483,424.6223119,312.2141795,457.3617831,758.1606984,21.61924006,110.5143453
6,0.6,311.8045762,307.7204584,304.6567439,302.5200634,301.233792,300.7596751,301.0849724,302.214519,304.1702891,306.9948795,310.7565314,315.5551566,321.5299503,328.8697228,337.8274733,348.7414576,362.066797,378.4251637,398.6852718,424.0949027,316.7855581,456.5251871,778.6078715,20.44717311,88.89510528
7,0.7,315.9683131,311.1863162,307.5404365,304.9167838,303.2213281,302.401576,302.4329142,303.3100162,305.0460335,307.6759252,311.261376,315.8966268,321.7157774,328.902802,337.7059485,348.458673,361.6101387,377.7706609,397.7849555,422.8696609,321.7746028,454.9225919,798.2513532,19.64348166,68.44793218
8,0.8,315.3189426,311.0365128,307.7460881,305.3597663,303.8200825,303.0884678,303.1465594,303.9973855,305.6657528,308.1992278,311.6706347,316.1825586,321.8743313,328.9322633,337.6043537,348.2213899,361.2275251,377.2260149,397.0525779,421.9082803,320.7834029,453.6437667,817.3685243,19.11717108,48.80445051
9,0.9,314.4400561,310.4181837,307.352456,305.1534316,303.7627166,303.1430665,303.2786315,304.1757052,305.8631897,308.3936223,311.8455366,316.3276964,321.9857063,329.0117371,337.6586215,348.2605289,361.2640907,377.276744,397.1439076,422.0746131,319.6035332,453.8507786,836.4277987,19.0592744,29.68727943
10,1,299.3909446,299.011695,298.8281402,298.8768544,299.2437769,299.9570491,301.0283046,302.4767153,304.3251321,306.5842878,309.2374677,312.2329606,315.4899754,318.9229426,322.4833122,326.1991123,330.1566594,334.3435491,338.4085328,342.2290602,300.9680703,351.3140634,847.0558037,10.62800503,10.62800503
0,0,253,259,266,250,264,256,259,248,266,254,265,245,264,272,271,266,254,270,245,248,326.1155366,326.1155366,0,0,843.7319554
1,0.1,385.1082982,355.0192959,331.3235257,313.7978046,298.6928837,287.7950085,279.3832272,274.2957215,270.2954439,269.7323144,270.1343097,274.1332024,278.8862497,286.9637877,298.5973714,313.9446922,333.675848,357.2732408,390.0633868,431.1938461,414.250189,473,515.874709,515.874709,843.7319554
2,0.2,317.0551944,312.8234515,308.0724594,303.1594029,298.7815897,295.0460541,292.1195334,290.1091796,289.3288779,289.9245222,292.260166,296.4547247,302.8638504,311.6014539,322.9076877,337.0806512,354.5041412,375.7865583,401.523725,433.074605,325.6708957,473,655.4508156,139.5761065,327.8572464
3,0.3,309.1644815,305.2814154,302.0896886,299.5300881,297.6003224,296.3408823,295.8122086,296.1080867,297.3437226,299.6658843,303.2284876,308.2102274,314.7957625,323.2078764,333.7102483,346.6405906,362.4547831,381.7914685,405.5967503,435.2751655,314.2174374,473,704.4546671,49.00385157,188.2811398
4,0.4,306.8482155,303.5889033,301.07837,299.276198,298.1746141,297.7804169,298.1204967,299.2440373,301.2225514,304.1481364,308.134615,313.3195836,319.872062,328.0030491,337.9842583,350.1746142,365.0587755,383.3038237,405.8499779,434.0915153,311.0800206,470.3113512,733.2165682,28.76190109,139.2772883
5,0.5,307.9842075,304.6086879,302.0932429,300.3760128,299.4165675,299.2008074,299.7353869,301.0442797,303.1680335,306.1647247,310.1122056,315.1124651,321.2993167,328.8513092,338.0110612,349.1109006,362.6017794,379.0827847,399.3512568,424.6054013,312.2378872,457.3442117,754.8363073,21.61973905,110.5153872
6,0.6,311.7996058,307.7174398,304.6550012,302.5190508,301.2331566,300.759172,301.0844313,302.213846,304.1694698,306.9939658,310.7556206,315.5543637,321.5293888,328.8694906,337.8276381,348.7420369,362.0677542,378.4265139,398.6873749,424.0984815,316.7793147,456.5290839,775.2836403,20.44733301,88.89564814
7,0.7,315.9725412,311.1892328,307.5423891,304.9180362,303.2220474,302.4018939,302.4329498,303.3098748,305.0458017,307.6756685,311.2611411,315.8964437,321.7156621,328.9027581,337.70597,348.4587497,361.6102609,377.7708116,397.7850782,422.8696639,321.7798804,454.9226633,794.9275766,19.64393632,68.44831513
