,t,x1,x2,u,ctg
7,0.7,0.24659600915012989,0.23832584312868077,-18.25420902297285,170.10867140238025
8,0.8,0.3454311846747727,1.713790684219369,15.74300016615905,152.2717760573434
9,0.9,0.555862622908895,2.482036123319783,9.786768773349195,109.3156612191301
10,1.0,0.7700534948028721,1.8129312050151392,-4.549140464104866,39.83175333786542
0,0.0,0.0,-1.0,-0.48949016085316943,504.5323290759876
1,0.1,-0.17080287223308313,-2.392847192881363,-15.636500651016437,494.520349045109
2,0.2,-0.43460087904728695,-2.875077117206864,-7.460279311253384,424.7464283182142
3,0.3,-0.613702411538013,-0.7424907168368085,19.534848678955555,337.4141764085664
4,0.4,-0.6559435375463638,-0.11282449175766905,5.8742509908893545,309.0544296179177
5,0.5,-0.6349591265108383,0.5219351479425179,6.557440507482454,302.8991754788274
6,0.6,-0.5792555530474299,0.5909856710358306,1.2475409656320622,293.9932802683969
7,0.7,-0.6108207673529196,-1.192568999117958,-18.15119884458624,287.06745175429086
8,0.8,-0.7924753843806909,-2.420068426557775,-14.091540444676337,252.64092250463722
9,0.9,-1.022001546204553,-2.174546165755566,0.15996098978281026,177.86486265872827
10,1.0,-1.2867688227764607,-3.105289560553918,-11.955106713703326,120.13220140834834
0,0.0,0.0,-1.0,-0.4927892766583388,540.120678659871
1,0.1,-0.137812806385921,-1.7438605182034883,-8.816733245860423,530.1085365963115
2,0.2,-0.2358749701891664,-0.24240288207208668,14.033954723323717,495.6213785743494
3,0.3,-0.25192499816236014,-0.0812825685013388,1.4507028560317181,484.62982272754846
4,0.4,-0.1763489461674881,1.5653640706777456,17.22222691178981,483.8238651823107
5,0.5,-0.004055796848233518,1.87533361741702,4.8226269606226815,444.17897394642
6,0.6,0.14589644346687025,1.1360308485682613,-5.893505285308628,407.8471611453289
7,0.7,0.3373617460988988,2.6677507921136434,17.231852461794652,392.99197230678084
8,0.8,0.6412034480679174,3.396932248024665,10.330231578815017,305.83806297798924
9,0.9,0.9264530836245628,2.3259078946373872,-7.857747178297153,180.999473159551
10,1.0,1.1979117996041746,3.090524931112415,10.360757524550216,115.2306351187093
0,0.0,0.0,-1.0,-0.48836869392336607,296.4201312894162
1,0.1,-0.12414796926171179,-1.4750433158874483,-5.991912851484704,286.408206090356
2,0.2,-0.30515529785996154,-2.134120467223671,-8.40084479933719,262.7014000892061
3,0.3,-0.4893198439440528,-1.5587582272752878,3.9119769386512537,212.69679117772878
4,0.4,-0.6476956010695831,-1.6079373989506407,-2.075549287999486,185.24000179154353
5,0.5,-0.7840154070120565,-1.1264816453988855,3.4513594761032778,154.97488384330737
6,0.6,-0.8262163203283419,0.2593697052349841,13.436504373187411,135.54287917311436
7,0.7,-0.8057500358393995,0.15174935812109372,-0.8715406262438172,119.01683616487426
8,0.8,-0.8159534601830557,-0.3474984349139705,-5.094512173787269,112.25624713226101
9,0.9,-0.9176411814540538,-1.6643127423313702,-14.185020286884313,103.09319230329407
10,1.0,-1.1048023830668963,-2.072115706375403,-5.949641656569323,56.91242985445854
0,0.0,0.0,-1.0,-0.4915532838157333,170.7418651461772
1,0.1,-0.014536603958315358,0.6812517277390785,16.66715123781043,160.7297839146357
2,0.2,0.056809381124719296,0.7446121429606072,1.3470640030488958,142.1969351014122
3,0.3,0.13764884554506143,0.8700862586413451,2.063135801013239,136.5294605377151
4,0.4,0.19191334099730145,0.22593767131566764,-5.898840918732681,128.55666104948014
5,0.5,0.2714837459344286,1.3467926242904744,12.004253579120373,125.93805922253146
6,0.6,0.306289096424264,-0.6179454364572171,-19.299327102578154,99.85741605144213
7,0.7,0.22828070839933154,-0.9369071807639232,-3.9697013233164746,76.47751899055982
8,0.8,0.1769938727241544,-0.10273016637143095,7.828901787173056,66.39052108879976
9,0.9,0.08740493743740732,-1.663047582283763,-16.499063511990894,62.90713274849372
10,1.0,0.025837416294665006,0.39736270989506967,19.988427710360725,21.562509069575192
0,0.0,0.0,-1.0,-0.48956184827706306,202.5909440583178
1,0.1,-0.02814689003130982,0.41350766378818826,13.853607737570591,192.57896051815337
2,0.2,0.05383553505660224,1.2128211660535149,8.81295927353451,181.26502979652957
3,0.3,0.09380185310095716,-0.38683825722139037,-15.596931052304065,162.6432827820583
4,0.4,0.008811008527039253,-1.2977984934963873,-9.959510808488115,148.8956436205894
5,0.5,-0.031227569894092075,0.4676083799265226,17.25368295001892,127.09246520744225
6,0.6,0.03229482404170274,0.7973448073820675,3.932588213914215,110.0116588594636
7,0.7,0.017724983269180025,-1.057827240728942,-18.697418888835216,102.87037938126244
8,0.8,-0.12590307165257789,-1.8023275861806367,-8.881284003734793,74.19757926343284
9,0.9,-0.29816469446692834,-1.6455179289152742,-0.1545196554902759,37.611355872090314
10,1.0,-0.40099842495806853,-0.4313887946981134,11.11295403725989,9.643847661811972
0,0.0,0.0,-1.0,-0.47009184370517065,185.33276494939344
1,0.1,-0.07235272242374895,-0.45611764398313726,4.715296335932116,175.32171563231753
2,0.2,-0.07089525994890875,0.4698368894083536,9.274119958664556,172.07723243958623
3,0.3,-0.047097059232718355,0.013727678429333203,-4.323110102627364,165.5190389838798
4,0.4,-0.08921007635378025,-0.8417327232044769,-8.975734187548415,164.56050911447358
5,0.5,-0.257620185640857,-2.498855354048071,-18.25532740130663,153.3675947538346
6,0.6,-0.43493656489241017,-1.0712614973318368,12.502774774646774,73.59828342234636
7,0.7,-0.4855201843634678,0.0410536117887653,10.617314896495678,52.41460445760859
8,0.8,-0.5277475792526654,-0.8704129317638165,-9.536939384417934,44.404083192388754
9,0.9,-0.5551576841442666,0.3026628290215851,11.456656558937798,29.495060759398356
10,1.0,-0.4831793558546073,1.1232298977704438,8.925453970385192,18.93426336056799
0,0.0,0.0,-1.0,-0.49265312992529153,224.9492480972625
1,0.1,-0.09009610926533297,-0.8051688303975827,1.0473506033845545,214.93711274194126
2,0.2,-0.10170727067894178,0.5503572649914005,13.439149339771774,208.31812403413514
3,0.3,-0.07457991015959932,0.001338729628908054,-5.218911748415316,196.155212404923
4,0.4,0.004717937474383659,1.558667075504017,16.366261935102976,194.7377208610713
5,0.5,0.18690490145183056,2.0764440261288755,6.999639146032305,157.05034126270868
6,0.6,0.31142450517241005,0.4411976138814206,-15.107268085261971,111.13506149564518
7,0.7,0.41764665823282937,1.6628873445917718,13.279118837712296,96.80717847648103
8,0.8,0.5868039906135556,1.7193189332622838,2.255889210515278,58.59419810181151
9,0.9,0.7023935742500482,0.6109426002593883,-9.927867493663026,25.335781118564036
10,1.0,0.7119322043155621,-0.40326928412840296,-10.046732543222575,11.741577530382877
0,0.0,0.0,-1.0,-0.4827155490167973,428.9965374698027
1,0.1,-0.056634222598105105,-0.14690040931531917,7.964653680866007,418.9848867547396
2,0.2,-0.12634343932269007,-1.2292478076767859,-11.520566150860194,415.56522968766996
3,0.3,-0.17389595719653145,0.2534892830896089,14.351845728925824,393.65892909247196
4,0.4,-0.21826725487952905,-1.1180598927724537,-14.15920473545067,382.41518909542185
5,0.5,-0.3510626486156479,-1.5309673378907334,-5.457028388544298,359.4140499746115
6,0.6,-0.499346145097765,-1.4362804436982899,-0.5359660228971173,333.25403230352987
7,0.7,-0.7207927244474681,-2.967141051217823,-17.523071868692877,310.1171884689033
8,0.8,-0.909041666957197,-0.8333943188501411,19.454977898578896,201.52960438875039
9,0.9,-1.0548754578907698,-2.0627949042553877,-13.75234376338864,167.39576770748062
10,1.0,-1.3017314268008267,-2.861022890941384,-10.450839555961245,104.26056927133732
0,0.0,0.0,-1.0,-0.49211631382989,247.4662756063421
1,0.1,-0.06757517081274467,-0.36213276539902955,5.702920637885963,237.45416668302522
2,0.2,-0.16047923974950654,-1.4773645146455952,-12.081358181828747,234.47093605806472
3,0.3,-0.2065823981891141,0.5219844161020781,19.53245772308631,205.08938032693675
4,0.4,-0.1687256277808878,0.23985240867233554,-2.442752370210549,182.8620949127791
5,0.5,-0.07571676496694695,1.5976978609652082,14.508543151071642,181.70376780151088
6,0.6,0.03766976293966842,0.6852378303351087,-7.990735027232132,145.59516174888685
7,0.7,0.1628452913287498,1.7997014389662707,12.39639137020432,137.69287048349216
8,0.8,0.3452796524294501,1.8481779753989953,2.3091089753355902,97.35490595007624
9,0.9,0.43769746037657953,0.030468296858552648,-17.25291870593257,61.73850806576017
10,1.0,0.5234997129552087,1.658448276151771,17.137822318718868,44.93027403274859
0,0.0,0.0,-1.0,-0.4908311004882399,411.75988517908524
1,0.1,-0.005227976854660148,0.864372761137548,18.59144784289007,401.7478394206249
2,0.2,0.06281746832090015,0.5025652625678312,-2.937620533886477,376.9940667564944
3,0.3,0.1665483207296375,1.554522093171825,11.556876830167507,373.99740726177765
4,0.4,0.2539511973999798,0.2158430401164244,-12.512761763820567,342.87656434542276
5,0.5,0.3654326530139487,1.9843164269746847,18.79954842474453,333.9373097112404
6,0.6,0.6008149280415521,2.7112160977507904,9.622819458053385,275.5556316000208
7,0.7,0.8750513219267854,2.7724907066395224,3.3551100277506904,193.80898581930026
8,0.8,1.0998913965985466,1.741491247901303,-8.061593840658535,108.72195231030128
9,0.9,1.1716435536334298,-0.272880833331497,-19.42619924197818,63.046959039430696
10,1.0,1.2037333530993743,0.895211855108063,12.001824879055313,29.70597253027438
0,0.0,0.0,-1.0,-0.48564965212249117,219.9320359492632
1,0.1,-0.05812796848452737,-0.17628565456260545,7.6558637695341005,209.92024317003285
2,0.2,-0.09272376730256986,-0.5100682062241024,-3.6837835047892433,206.64507573990255
3,0.3,-0.11649359194630207,0.02574301435080934,5.1204139593185225,203.27888997416014
4,0.4,-0.10618866600664359,0.1778212888729494,1.623832004621736,201.82562342089676
5,0.5,-0.1578526588059394,-1.1883356564163945,-14.178209380886093,201.264817466288
6,0.6,-0.27815303034566624,-1.2171909332324546,-1.4915564835581563,176.84314546184882
7,0.7,-0.44578593676674805,-2.120415953218632,-10.708579264072974,161.1426796623289
8,0.8,-0.6777557143650262,-2.5124468393607695,-6.24000663740472,108.46010700875135
9,0.9,-0.8297931160935785,-0.5608228419441115,17.995865956880536,38.795803577324925
10,1.0,-0.8388081410188906,0.36509298437632726,9.169008013951046,12.572455244798725
0,0.0,0.0,-1.0,-0.48754466563588544,218.64687546542268
1,0.1,-0.1713605332699544,-2.4038176039011656,-15.751781371708855,208.63499047537317
2,0.2,-0.34258739708747993,-1.0433896928973687,11.89201047186522,138.15202460439042
3,0.3,-0.37350435633419027,0.4009816632174216,14.134543968683758,119.0207471923664
4,0.4,-0.3982730486301596,-0.8750911723489642,-13.008415278623268,106.02856254786141
5,0.5,-0.517575663197328,-1.5005387299757729,-7.447501721940085,88.323559332923
6,0.6,-0.6559726669670656,-1.2712226433583333,0.9091908284766106,60.35528476509337
7,0.7,-0.7494274578318147,-0.6089098806612046,5.688579718323446,39.850881879015745
8,0.8,-0.7852890934041559,-0.11652783087925538,4.56520414209583,28.908757345238712
9,0.9,-0.8131342499722404,-0.4350671956906276,-3.4638452137947766,21.56412594639881
10,1.0,-0.8685966306383652,-0.6702611712017644,-2.9065635617728915,12.459507030702113
0,0.0,0.0,-1.0,-0.4924639161049132,844.8185388984172
1,0.1,-0.11898709216312374,-1.3735175874410916,-4.925046795835426,834.8064128629838
2,0.2,-0.16972828124485861,0.3303015518580524,16.530779502475482,814.5865236548111
3,0.3,-0.045155385303518626,2.131147272781649,19.254186168921244,799.5441220606963
4,0.4,0.16055752998187953,1.9855374587843075,0.6010310130743015,735.5696607382566
5,0.5,0.29012184577486855,0.6283646351080255,-12.276085078689816,695.8702216176275
6,0.6,0.3851002034445964,1.2606659195218834,7.272796420942321,683.5449803741634
7,0.7,0.5979013376421312,2.966923870394243,19.190590850777028,663.5244947117695
8,0.8,0.933966085084777,3.7414642235629016,11.106051006167522,553.5093232289792
9,0.9,1.3672655372326599,4.905133562067303,15.969687906556238,398.63363293850205
10,1.0,1.7541542226815539,2.866609880385303,-16.516349962318024,126.58458323662981
0,0.0,0.0,-1.0,-0.49223454914678505,662.5879995564352
1,0.1,-0.0033283502157736584,0.9017425675880547,18.984142173957835,652.5758848138665
2,0.2,0.1757016201644174,2.649728593940431,19.270159967537175,626.4244947486598
3,0.3,0.44058106886061826,2.6478910014226833,2.630418561937695,537.3382146811967
4,0.4,0.7576384959088689,3.6761231918903468,13.452896175273082,464.93787525411153
5,0.5,1.041561000641902,2.0297616890120174,-13.624389981368132,315.00987635460643
6,0.6,1.2824743392109137,2.7760687046901373,9.872203542532695,253.68085791399545
7,0.7,1.4629198548941869,0.8646925697742905,-17.309306192284254,155.29485893579124
8,0.8,1.5092926378002334,0.07590731864977986,-7.4241246821615405,111.43597747221378
9,0.9,1.5815589079288546,1.348216464839497,13.445754163198316,85.84283423197391
10,1.0,1.6581989567487918,0.20365731875228407,-10.679190972671972,33.613256827981445
0,0.0,0.0,-1.0,-0.48808271212790655,481.266690790443
1,0.1,-0.14362254033759111,-1.8581506786270456,-10.017732189645967,471.25477955374913
2,0.2,-0.2966161209817251,-1.212480313898411,4.926767840845386,431.5035178568239
3,0.3,-0.49351659954621685,-2.7007292416387205,-16.8514940630476,414.70896944077015
4,0.4,-0.7845054447630995,-3.1121911076110838,-7.024507111892229,325.1353561262225
5,0.5,-1.0593717162076,-2.397051331519926,4.4027350464668515,219.65634828640677
6,0.6,-1.2305351758531224,-1.048686858048294,11.772010138261638,150.00590930151654
7,0.7,-1.260098463550762,0.4327348562725018,14.518584266232473,116.93728871419901
8,0.8,-1.1650433678921748,1.4513922623951376,11.137125017812831,88.64674832265263
9,0.9,-1.1069484523816928,-0.2609595113595914,-16.542568582442456,47.80631515543283
10,1.0,-1.159493989536091,-0.7812806576177246,-5.728666834125633,21.189138962199596
0,0.0,0.0,-1.0,-0.4874051414728209,153.72608142747447
1,0.1,-0.00021519206365633198,0.9629851903294571,19.627699982685797,143.71420323887776
2,0.2,0.05828297420662799,0.2193696621053339,-6.851173619515585,115.17846767734672
3,0.3,0.08009658641211329,0.21694301931195356,0.19386969413789146,112.31633914176362
4,0.4,0.10480028452244161,0.2761444173369036,0.8390509613615293,111.77966250101777
5,0.5,0.05117658404799354,-1.3219873358071066,-16.51755453618373,110.87207378660645
6,0.6,-0.09264735251067584,-1.550680478102512,-3.7251707885410354,79.72789780592433
7,0.7,-0.22554776726141434,-1.1145947021170861,3.031853612346559,54.90211816477962
8,0.8,-0.34606708124383984,-1.292821623794089,-2.987462356594577,41.51057989540383
9,0.9,-0.3860989984041876,0.4629257010896968,17.157154077234168,23.152831572098194
10,1.0,-0.33316929238838905,0.5934926657483375,1.8349667067444209,4.8007083576195
0,0.0,0.0,-1.0,-0.4923192662103927,88.79186263209802
