,t,x1,x2,u
16,0.4,-0.3368686033625026,-0.4421113350788753,11.481256462304433
20,0.5,-0.3846958459971195,-0.5132481023804363,-1.1896400993619465
24,0.6,-0.4328059730070275,-0.4500082595734951,0.15129715797015236
28,0.7,-0.46467179649994766,-0.19161406264276426,2.265283734377943
32,0.8,-0.47277949059607494,0.025836606782437307,2.0934297532906228
36,0.9,-0.4695772788528221,0.03800485769324777,0.15370462654054276
40,1.0,-0.4665351116835552,0.023087073991808725,-0.11875616532181146
0,0.0,-4.338229159801223,-6.989658404872229,0.0
4,0.1,-4.906634739139562,-4.42125280906124,20.0
8,0.2,-5.23062421068242,-2.09726332585839,20.0
12,0.3,-5.343658511517353,-0.19511980045551008,17.8910922456781
16,0.4,-5.375529071065,-0.43824006132541865,-2.7499082041767013
20,0.5,-5.4234359611128955,-0.5185593085699163,-1.2822613729251002
24,0.6,-5.471436810875087,-0.4427214405326854,0.2783701827491963
28,0.7,-5.503452555130959,-0.20161127770934575,2.0909441856734863
32,0.8,-5.503591668841528,0.1922654846322424,3.9373764863090437
36,0.9,-5.472811243761411,0.41955548156349354,2.580704220112629
40,1.0,-5.438946622655413,0.2603892687444881,-1.2530159171311397
0,0.0,-5.864519771913644,-14.945904296259306,0.0
4,0.1,-7.190062252892592,-11.620361796232087,20.0
8,0.2,-8.19913752315682,-8.611286507313741,20.0
12,0.3,-8.921861419638509,-5.888562592904764,20.0
16,0.4,-9.385483878528811,-3.4249401177211576,20.0
20,0.5,-9.614661661974049,-1.1957623237309287,20.0
24,0.6,-9.694969497192934,-0.42326715482231975,6.921873336895077
28,0.7,-9.72738550573327,-0.22830189553497138,1.6254925074680628
32,0.8,-9.727863661224484,0.2114114510658634,4.392351911094198
36,0.9,-9.681147487814453,0.7145281362586744,5.498328586026539
40,1.0,-9.623123829385818,0.4503473123800565,-2.061571654501683
0,0.0,-9.276866897134141,-8.953367586872474,0.0
4,0.1,-10.032144112361816,-6.1980903531831055,20.0
8,0.2,-10.525222032056185,-3.705012416088469,20.0
12,0.3,-10.781052218385781,-1.4491822158058612,20.0
16,0.4,-10.87436393482138,-0.43396950538539064,9.21900993984628
20,0.5,-10.922358689513013,-0.5244183587494337,-1.3844360805590699
24,0.6,-10.97023899176085,-0.4346830258871407,0.4185503061422557
28,0.7,-11.002420122855334,-0.21263970144063823,1.8986219335178618
32,0.8,-11.00233233362552,0.20739605655467183,4.201235472248969
36,0.9,-10.954757303802682,0.7353074822089483,5.7548645547689565
40,1.0,-10.89408290728484,0.48239495456946635,-1.92238131121851
0,0.0,1.5246445446932597,-1.2862884059852568,0.0
4,0.1,1.4088390587102477,-1.0340250031562788,1.3645791684597268
8,0.2,1.3134639723592934,-0.8761082315029497,0.6254168530238302
12,0.3,1.2325205109407797,-0.744946658826894,0.5021811125755156
16,0.4,1.1640124540512613,-0.6271769798850434,0.49261622052342524
20,0.5,1.1063678506061716,-0.5273781260929575,0.42154250347007427
24,0.6,1.058548355848978,-0.4306240679881141,0.489345633476621
28,0.7,1.021899584781858,-0.30445384009578835,0.8952145682521913
32,0.8,0.9967148984407643,-0.2009644229425682,0.783047308121416
36,0.9,0.9811924434651511,-0.11098409875313862,0.7445786921383323
40,1.0,0.9726873152168702,-0.0599685831297,0.42510387375175684
0,0.0,-8.696014101439397,-12.94823635879777,0.0
4,0.1,-9.831453343586018,-9.81279709767236,20.0
8,0.2,-10.668516090076265,-6.975734332694992,20.0
12,0.3,-11.235596618707866,-4.408653786623795,20.0
16,0.4,-11.558387134628514,-2.0858632566304007,20.0
20,0.5,-11.68703241519027,-0.5132482375894482,14.439697384789248
24,0.6,-11.735142538094761,-0.4500080480388872,0.15130066645819268
28,0.7,-11.767008363114588,-0.19161429728504561,2.2652792573376925
32,0.8,-11.76735316063282,0.17854997044323181,3.698194702098001
36,0.9,-11.719535037905088,0.7679901185824989,6.372582708667698
40,1.0,-11.655893993333462,0.5091441534189434,-1.952049205921502
0,0.0,0.12830292200609783,-3.9261095639570573,0.0
4,0.1,-0.14856744099408592,-1.6492392121065367,19.99999988850272
8,0.2,-0.2395572950742331,-0.19479457429565677,13.63454783730705
12,0.3,-0.25890985640315345,-0.1922982507428133,-0.16856237776085867
16,0.4,-0.2908384703913252,-0.4421111740587563,-2.8174153730412606
20,0.5,-0.33866571492008657,-0.5132482953840156,-1.1896436585403625
24,0.6,-0.38677583849543706,-0.45000800533159624,0.15130166477051715
28,0.7,-0.41864166592810276,-0.1916143860536141,2.26527791845301
32,0.8,-0.4270710921698246,0.019507745340172317,2.0269270515205338
36,0.9,-0.4244078534928066,0.03352347168427048,0.1667896502110796
40,1.0,-0.42171450119218035,0.020559602807174032,-0.10270516576478216
0,0.0,-8.759726394896283,-13.697055726579114,0.0
4,0.1,-9.966425221502941,-10.490356880937393,20.0
8,0.2,-10.867966306399193,-7.5888157774611935,20.0
12,0.3,-11.493389248260277,-4.96339281798034,20.0
16,0.4,-11.86897016269591,-2.587811888952455,20.0
20,0.5,-12.022401861632211,-0.5153572450589652,19.190229449569074
24,0.6,-12.070468592467986,-0.4471145602240532,0.20175953998880627
28,0.7,-12.102393949833148,-0.19558406349972846,2.1960513935890535
32,0.8,-12.102657070836571,0.18399635722053925,3.7931729971659327
36,0.9,-12.05464214469091,0.7665938258197051,6.306123947445907
40,1.0,-11.990770714027706,0.5150268713822532,-1.8769552377448244
0,0.0,4.07842499981345,-12.962595607244928,0.0
4,0.1,2.9416192944161543,-9.825789884794052,20.0
8,0.2,2.10332012058077,-6.987490696099065,20.0
12,0.3,1.535120825632047,-4.419291392410305,20.0
16,0.4,1.2113180057786477,-2.09548859776008,19.999999747967802
20,0.5,1.0677757720311147,-0.7969940469641514,11.549523170483862
24,0.6,1.0059048145837752,-0.44626953648682466,2.8885355302999494
28,0.7,0.9688930348473394,-0.29646242736155864,1.1279532938884236
32,0.8,0.9445524054021334,-0.19208942177906316,0.8003237613730353
36,0.9,0.9297439716959857,-0.10552180553902835,0.7175918253390278
40,1.0,0.9216605052146566,-0.05695680587746294,0.40481533180253654
0,0.0,-3.8279928499724925,0.18123692808509517,0.0
4,0.1,-3.7799545934130507,0.769721756913503,6.365230853877798
8,0.2,-3.731723709635111,0.20431774858884824,-5.17173124546781
12,0.3,-3.731482169019617,-0.19286827229813736,-3.969444802715662
16,0.4,-3.7633990531151995,-0.4413290860573954,-2.803776978549237
20,0.5,-3.8112423876056902,-0.5143212700617983,-1.2083551849498078
24,0.6,-3.859330433680364,-0.4485358917119514,0.1769733227508637
28,0.7,-3.891226547744711,-0.19363404578288695,2.2300573186463106
32,0.8,-3.891529790624119,0.18132097907320868,3.746517819766068
36,0.9,-3.867048595684363,0.30622158973962915,1.4938180560610257
40,1.0,-3.842455484928441,0.18761703851878322,-0.9401144046499572
0,0.0,5.193659959186558,-0.9659762776091263,0.0
4,0.1,5.004986803882396,-2.777303078721639,-19.99999956416601
8,0.2,4.7177711460759415,-2.9639006363155866,-4.738132154003592
12,0.3,4.437492299565208,-2.646957794407964,0.3666399539692594
16,0.4,4.1932175754701095,-2.2452310181209922,1.574520521919101
20,0.5,3.989151251593392,-1.8428015004453373,1.9836319379897889
24,0.6,3.824623833990342,-1.454222095892395,2.24051986949939
28,0.7,3.6982039677784213,-1.0804044837446225,2.473977459359034
32,0.8,3.608329983912437,-0.7230304352453326,2.675000646333602
36,0.9,3.552405019175261,-0.4008378412957308,2.6626762921248526
40,1.0,3.5216789025592883,-0.21675207588456688,1.5335964879525714
0,0.0,-0.41927454242441975,-17.518494114038795,0.0
4,0.1,-1.9896313128009562,-13.948137324679541,20.0
8,0.2,-3.2202237125885547,-10.717544906309904,20.0
12,0.3,-4.143384596604559,-7.794384004413849,20.0
16,0.4,-4.788369941768248,-5.149398642785763,20.0
20,0.5,-5.181651650839051,-2.7561169209046383,20.0
24,0.6,-5.347182492720509,-0.5905860834168452,19.99999995606188
28,0.7,-5.385550637779568,-0.18355946438937973,3.686584739682877
32,0.8,-5.386061161090276,0.16749899871863827,3.505479397971978
36,0.9,-5.35717512859674,0.4062432434257074,2.6763027720050103
40,1.0,-5.32432867842064,0.2532354648169422,-1.2016132843276688
0,0.0,2.663123056182677,-2.7013267565363837,0.0
4,0.1,2.4344875785282625,-1.8849862053302526,5.877050735517186
8,0.2,2.2638772301580636,-1.5330848080884072,1.8129104887165897
12,0.3,2.122949686589045,-1.2895247216695982,1.026325428498057
16,0.4,2.004735181356624,-1.0782854508551503,0.9302476558204484
20,0.5,1.9068888032337048,-0.8819144168240716,0.9852465590818003
24,0.6,1.8281816874982255,-0.6953370032960449,1.0787029779256947
28,0.7,1.7677399619278849,-0.5164779948712196,1.1841728285450783
32,0.8,1.7247775614080159,-0.34561722059616706,1.2789837375520985
36,0.9,1.6980449231563821,-0.19160203645319007,1.2728254589137225
40,1.0,1.6833577383586973,-0.10360798269262546,0.7330686896291092
0,0.0,-2.4282449166387625,-6.724670962329041,0.0
4,0.1,-2.9714336068126808,-4.181482256840134,20.0
8,0.2,-3.272605893695243,-1.8803099617699517,20.0
12,0.3,-3.3748298580507066,-0.19229816743831282,15.857878299760815
16,0.4,-3.4067584718554635,-0.4421112510255181,-2.8174169739203854
20,0.5,-3.4545857136893128,-0.5132481679267827,-1.1896415873519333
24,0.6,-3.502695838470324,-0.45000815232981933,0.1512989081587143
28,0.7,-3.534561661446277,-0.19161415620220393,2.265281731515828
32,0.8,-3.534906463038154,0.1785497538511585,3.6981910846141077
36,0.9,-3.511839755780187,0.2810759068178414,1.255928602245818
40,1.0,-3.4893027039525006,0.17149123657561402,-0.8704761841460705
0,0.0,7.180840604943022,-12.778363875388662,0.0
4,0.1,6.061566866712664,-9.659090122505798,20.0
8,0.2,5.2391312723534895,-6.836654519816759,20.0
12,0.3,4.68528593560998,-4.282809211198619,19.999999718746135
16,0.4,4.340703657795875,-2.6362740255531896,13.019529078313433
20,0.5,4.111214555594678,-1.9646990693626174,4.420858539894144
24,0.6,3.937806742924681,-1.5110172871447964,2.802739695478698
28,0.7,3.806834228103173,-1.115031669872877,2.650131024504624
32,0.8,3.714148941826951,-0.7448428413998515,2.7750354219686004
36,0.9,3.6565474633908757,-0.41272116623187843,2.745201967319598
40,1.0,3.624911571838909,-0.22315556504633308,1.5792970963364705
0,0.0,-1.2389445617238533,-7.13397157010067,0.0
4,0.1,-1.821083354555492,-4.551832762423199,20.0
8,0.2,-2.1574991518441187,-2.2154169582506733,20.0
12,0.3,-2.276199256079967,-0.19229815475259013,19.044186992621583
16,0.4,-2.3081278704950954,-0.4421112753022606,-2.8174173496485166
20,0.5,-2.3559551118410256,-0.5132481348469858,-1.189641008907121
24,0.6,-2.404065237640851,-0.45000820436708044,0.15129804680021264
28,0.7,-2.4359310596292296,-0.19161408644260358,2.265282959360416
32,0.8,-2.436275864517365,0.17854962153424087,3.698189030886579
36,0.9,-2.4170555333449046,0.20540941331051757,0.4608012294869163
40,1.0,-2.4007305850696095,0.12247161844741244,-0.6661284658785552
0,0.0,9.736805752607186,-6.300822790640787,0.0
4,0.1,9.107240345220706,-6.29065479543398,-6.193974121796092
8,0.2,8.513032821908443,-5.60492263577609,0.9152463634568675
12,0.3,7.992382141581933,-4.821151643989275,2.6312031146036596
16,0.4,7.549290095766889,-4.053481640456988,3.245779577173117
20,0.5,7.1812392733172485,-3.3197614408978797,3.656693771095406
24,0.6,6.884919474090116,-2.6183232324723336,4.051184091984924
28,0.7,6.657314708157375,-1.9449923968541853,4.457260696854968
32,0.8,6.4955220456824705,-1.3015825630463473,4.816171713330313
36,0.9,6.394847608991126,-0.721571412527167,4.7933671382794545
40,1.0,6.339535787622352,-0.3901871653389938,2.7607242581951885
0,0.0,1.8018481431415942,-6.058434039268889,0.0
4,0.1,1.3220602780931412,-3.5786461728103363,20.0
8,0.2,1.078255409434492,-1.3348417100976542,19.999995940540007
12,0.3,0.9762322048166308,-0.7159357626091188,5.1688274287067255
16,0.4,0.91385802155588,-0.5345701589920975,1.189914203562774
20,0.5,0.860766673338721,-0.5273766767443613,-0.4589786596941551
24,0.6,0.8129472326556858,-0.4306244060681323,0.48932829993200905
28,0.7,0.7789094158851879,-0.25309033745204645,1.4349625184559667
32,0.8,0.7584669182830369,-0.15735493870133951,0.7529290114856703
36,0.9,0.7463897339176593,-0.08538799776089186,0.5988975657508284
40,1.0,0.7398543959393478,-0.045975526866850615,0.328771329157436
0,0.0,9.58443846733977,-8.10872857469261,0.0
4,0.1,8.854694514611898,-6.512745761186794,8.662388607779826
8,0.2,8.254018387805848,-5.5173637114659275,3.947059229148669
12,0.3,7.744392748170461,-4.688953615577385,3.1878445625321388
16,0.4,7.314036009395548,-3.93081470301907,3.2778217378347096
20,0.5,6.95724118115984,-3.216977171473503,3.5704270330993193
24,0.6,6.670119245967072,-2.5367959963542677,3.930592399265493
28,0.7,6.449605952142161,-1.8843422965307546,4.319404059986895
32,0.8,6.2928592295258,-1.2609797995916043,4.666157743228864
36,0.9,6.1953254481241915,-0.6990596045041333,4.6438641368596825
40,1.0,6.141739275353727,-0.37801372399551314,2.674597077382687
0,0.0,1.5941316897522313,-15.585966120869287,0.0
4,0.1,0.20767927290178323,-12.199513685484302,20.0
8,0.2,-0.8565095865330908,-9.13532480822025,20.0
12,0.3,-1.629102320849284,-6.362732057466123,20.0
16,0.4,-2.13784797043536,-3.8539863948831696,20.0
20,0.5,-2.407854905968745,-1.5839794606128779,19.99999998736799
24,0.6,-2.5078304900092445,-0.4346839535860131,10.493199229862913
28,0.7,-2.540011602563499,-0.21263843942288468,1.8986440160881601
32,0.8,-2.539923839900542,0.20739431328303878,4.201205153688258
36,0.9,-2.5186135338564735,0.2186246662361051,0.3254065899708808
40,1.0,-2.5012906847952205,0.12932047024614196,-0.7198134692875755
0,0.0,5.0081023107811085,-3.675186498627271,0.0
4,0.1,4.6592178150174,-3.3086119740340636,0.17690028829526974
8,0.2,4.349996280332209,-2.8829125282139767,1.1647791113492347
12,0.3,4.082856494755747,-2.466816954003854,1.489557886336915
16,0.4,3.856274989165152,-2.0714023038622713,1.6883314455102159
20,0.5,3.668221257257652,-1.6959291770006877,1.8741939495412159
24,0.6,3.5168490271326935,-1.337488442309638,2.0706850456613335
28,0.7,3.4005852831072767,-0.9935183183509804,2.2770637993328666
32,0.8,3.3179404272350395,-0.6648555983571147,2.4601786412167974
36,0.9,3.266515394125675,-0.3685821321459899,2.4484843310181574
40,1.0,3.2382618536454237,-0.19930941924902834,1.410191724167704
0,0.0,2.7545827607849738,-17.43874163014639,0.0
4,0.1,1.191815442680924,-13.875974293322153,20.0
8,0.2,-0.0319097367406634,-10.652249095737119,20.0
12,0.3,-0.9488569028671218,-7.735301912473426,20.0
16,0.4,-1.5882198436898107,-5.095938956753825,20.0
20,0.5,-1.976414191230739,-2.7077446010300283,20.0
24,0.6,-2.1373418001954607,-0.5468170365229205,19.999999555423052
28,0.7,-2.1735579601312502,-0.1835594465507496,3.270414300363298
32,0.8,-2.174068490948337,0.16749883379920436,3.5054774953282055
36,0.9,-2.1564278369042262,0.18502223899345574,0.3516405923832169
40,1.0,-2.141743294051942,0.10992011160698865,-0.6041758453422358
0,0.0,0.6483398052741567,-4.551074764106692,0.0
4,0.1,0.3119961403978442,-2.2147311060844035,19.999999931459104
8,0.2,0.17764853959875246,-0.5007819690096214,15.796015362756622
12,0.3,0.14287756256769438,-0.19965550967009446,2.663554823084642
16,0.4,0.11110018488174557,-0.4320199487017543,-2.641418167176115
20,0.5,0.06306531704126041,-0.5270931192941106,-1.4310803843284885
24,0.6,0.015240044304338089,-0.4310133973191735,0.48254449238005526
28,0.7,-0.017016590814823714,-0.2176743631656201,1.8108239903438441
32,0.8,-0.029797404386140695,-0.04088785903919124,1.6400569055510805
36,0.9,-0.03214127597099995,-0.006561581948070949,0.31982405506259814
40,1.0,-0.0325565754614797,-0.0018233649856566904,0.04322917471933749
0,0.0,-1.1556363587422975,-0.1568272191467237,0.0
4,0.1,-1.1306008910581147,0.6441885347797076,8.260512216105932
8,0.2,-1.0885631986097877,0.20390219708748147,-3.9824864524391166
12,0.3,-1.088313108623987,-0.19229815840877146,-3.959502655104734
16,0.4,-1.120241723824997,-0.44211128722546617,-2.8174174401773318
20,0.5,-1.168068965188227,-0.5132481236544996,-1.1896407779229623
24,0.6,-1.2161790918526154,-0.45000823220002156,0.15129764790055272
28,0.7,-1.2480449136912206,-0.19161405657522076,2.265283537861634
32,0.8,-1.2506774793957351,0.13354433889644526,3.22525829767124
36,0.9,-1.2383027207776907,0.11427198582683647,-0.0689759445158685
40,1.0,-1.2293241935351318,0.06610127050347038,-0.39192188080830226
0,0.0,4.492349435238319,-8.35068042039032,0.0
4,0.1,3.7944254862381936,-5.6527564663906364,20.0
8,0.2,3.353242942489132,-3.211574003518606,19.999999191229456
12,0.3,3.089896257900082,-2.0743109147599204,8.739164041696444
16,0.4,2.9063387272129315,-1.6046658130832434,2.8608757098954913
20,0.5,2.762064696683464,-1.286122960418278,1.7426882213552504
24,0.6,2.6475493340070915,-1.0088054809557596,1.628021167861764
28,0.7,2.5599106360916397,-0.7483093560062039,1.728574270341396
32,0.8,2.497672897903619,-0.5005736482249064,1.8549796959331502
36,0.9,2.45895617430559,-0.27747845735417037,1.843784672727491
40,1.0,2.437686314317758,-0.15004232405133397,1.0616627331504995
0,0.0,7.869665407197502,0.2672516427594829,0.0
4,0.1,7.798349402360124,-1.6614323622695872,-20.0
8,0.2,7.543494849492495,-3.406577784517045,-19.999999751149748
12,0.3,7.172687973519017,-3.999676405045456,-9.639054965018097
16,0.4,6.794085629279828,-3.579374346810883,0.41699713995450083
20,0.5,6.466864657552144,-2.9751144086089516,2.7703896647431314
24,0.6,6.200867786846862,-2.3551539579680933,3.539635799356513
28,0.7,5.996055137162127,-1.7511638600050685,3.9917744827836965
32,0.8,5.850370738792166,-1.1721723578335146,4.333071038016835
36,0.9,5.759703547661995,-0.6498749707376359,4.316301959658075
40,1.0,5.709887343211349,-0.3514224973253825,2.48636268961715
0,0.0,-1.3793058150199382,-6.412808184615987,0.0
4,0.1,-1.8928168381096044,-3.8992971474802056,20.0
8,0.2,-2.167135661610553,-1.6249783202746384,20.0
12,0.3,-2.256805783373601,-0.1922981392818843,13.430100592296386
16,0.4,-2.2887343979952073,-0.4421112943276776,-2.81741769667452
20,0.5,-2.3365616390617445,-0.5132481109489881,-1.1896405768790472
24,0.6,-2.3846717652672558,-0.4500082354623751,0.15129749281043986
28,0.7,-2.4165375867769847,-0.19161404695056272,2.265283670020273
32,0.8,-2.4168823925541414,0.17854956584782408,3.698188070211793
36,0.9,-2.397729962364521,0.2040737064832319,0.4467657082498317
40,1.0,-2.3815146734185264,0.12160630018560818,-0.6625211735167366
0,0.0,6.925011995650539,-5.210635542226806,0.0
4,0.1,6.435158559721674,-4.596664324899374,1.2411778139860068
8,0.2,6.006514263397615,-3.9863911267477175,1.816289018276371
12,0.3,5.637317900603806,-3.4071879075962395,2.1000685635771057
16,0.4,5.324401401029075,-2.860256095208369,2.340153128131871
20,0.5,5.064739036196718,-2.341633471554615,2.5896025882144964
24,0.6,4.855735272482819,-1.8466894944879475,2.859402133528264
28,0.7,4.695208558395285,-1.3717589769483474,3.1440380345212975
32,0.8,4.5811001762165215,-0.9179705469017567,3.396800478678988
36,0.9,4.510097299629292,-0.5089036307497703,3.380640395648331
40,1.0,4.47108746261434,-0.2751877255769976,1.947060681579041
0,0.0,-9.694920328151628,-13.01522179569916,0.0
4,0.1,-10.836734077425126,-9.873408027392527,20.0
8,0.2,-11.679564716478566,-7.0305773697651714,20.0
12,0.3,-12.251864250112732,-4.458277818530895,20.0
16,0.4,-12.57937711701691,-2.130764937136532,20.0
20,0.5,-12.71023006560565,-0.5132481556335865,14.866638329139143
24,0.6,-12.758340190184818,-0.4500081602529795,0.15129870801172685
28,0.7,-12.790206012859052,-0.1916141426070642,2.2652819497141055
32,0.8,-12.790550813538683,0.1785497586437783,3.6981910057094463
36,0.9,-12.742732696070366,0.7679902199742137,6.372585787985004
40,1.0,-12.678098079013898,0.5286897969678155,-1.7466580595017938
0,0.0,-4.609187404891715,-5.5356000267681225,0.0
4,0.1,-5.0392210346823525,-3.1055663813140364,20.0
8,0.2,-5.238006388841295,-0.9067810182975325,20.0
12,0.3,-5.2923650477008195,-0.19229822130856455,6.601241381293233
16,0.4,-5.324293660196838,-0.4421111731762455,-2.8174156436381503
20,0.5,-5.3721209036766995,-0.5132482756054685,-1.1896434590920324
24,0.6,-5.420231026002724,-0.45000799988679047,0.15130153392535065
28,0.7,-5.452096852060288,-0.1916143642706872,2.2652780955842173
32,0.8,-5.452441648649892,0.17855005350373582,3.6981962118470646
36,0.9,-5.422661524223114,0.4131432007352707,2.643732716582081
40,1.0,-5.389281949387552,0.25704942540513176,-1.2271420049467854
0,0.0,0.5753777863184517,-5.016383707193853,0.0
4,0.1,0.1947541213365165,-2.6357600422542213,19.999999999576207
8,0.2,0.03884202203627795,-0.5177757992419307,19.620721437120153
12,0.3,0.003361509443475005,-0.1971768776332355,2.8511840901588457
16,0.4,-0.028466735673637784,-0.43541800094420746,-2.7006936842809055
20,0.5,-0.07643168970818535,-0.5224311030244041,-1.3497805611475466
24,0.6,-0.12435288130805702,-0.4374095192542653,0.37100392170255064
28,0.7,-0.15647791814498013,-0.20889909003744558,1.9638539237988664
32,0.8,-0.16776397382604577,-0.019970311875789484,1.7764272248058404
36,0.9,-0.168372362645257,0.007347317532307358,0.26709240588881966
40,1.0,-0.16770889048906837,0.0059454855644752915,-0.007383598116466807
0,0.0,0.7981273386615051,-17.346609265760858,0.0
4,0.1,-0.7558724257574235,-13.792609482462481,20.0
8,0.2,-1.9716643945202454,-10.576817495280356,20.0
12,0.3,-2.8814332947633083,-7.667048577440888,20.0
16,0.4,-3.514301071948848,-5.0341807843711734,20.0
