0,inf
1,2025.7251
2,2025.7251
3,1827.2766000000001
4,1827.2766000000001
5,1455.2052
6,1455.2052
7,1386.4131
8,1386.4131
9,1306.2375
10,901.2031999999999
11,871.8646
12,871.8646
13,871.8646
14,871.8646
15,871.8646
16,871.8646
17,871.8646
18,871.8646
19,871.8646
20,871.8646
21,871.8646
22,871.8646
23,871.8646
24,871.8646
25,871.8646
26,653.4285
27,653.4285
28,653.4285
29,653.4285
30,653.4285
31,653.4285
32,653.4285
33,653.4285
34,653.4285
35,653.4285
36,653.4285
37,653.4285
38,653.4285
39,653.4285
40,653.4285
41,653.4285
42,653.4285
43,653.4285
44,653.4285
45,653.4285
46,653.4285
47,653.4285
48,653.4285
49,653.4285
50,653.4285
51,653.4285
52,653.4285
53,653.4285
54,653.4285
55,653.4285
56,653.4285
57,653.4285
58,653.4285
59,653.4285
60,653.4285
61,653.4285
62,653.4285
63,653.4285
64,653.4285
65,653.4285
66,653.4285
67,653.4285
68,653.4285
69,653.4285
70,653.4285
71,653.4285
72,653.4285
73,653.4285
74,653.4285
75,653.4285
76,653.4285
77,653.4285
78,653.4285
79,653.4285
80,653.4285
81,653.4285
82,653.4285
83,653.4285
84,653.4285
85,653.4285
86,653.4285
87,653.4285
88,653.4285
89,653.4285
