,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
6,0.6,224.6043,232.1752,238.9027,244.8302,250.0254,254.5847,258.6364,262.3412,265.8919,269.5115,273.4486,277.9728,283.3669,289.9191,297.9156,307.6361,319.3573,333.3696,350.0132,369.7426,385.379119,247.4128771,3106.888,346.6358,816.9667,-46.2153
7,0.7,359.1109,336.7113,318.0478,303.0756,291.6864,283.638,278.5477,275.9281,275.2383,275.9278,277.4617,279.3281,281.0341,282.1045,282.0929,280.6117,277.3781,272.2658,265.3475,256.9072,248.2119078,461.3614853,3453.5238,275.6965,470.3309,-18.812
8,0.8,256.262,263.44,269.4255,274.0487,277.3136,279.3836,280.5438,281.156,281.6206,282.3587,283.8122,286.4587,290.8263,297.4968,307.0892,320.2265,337.5029,359.4845,386.7829,420.2511,415.4346346,438.399809,3729.2203,127.0673,194.6344,-24.8164
9,0.9,385.3153,360.3179,339.8007,323.3831,310.7545,301.5796,295.4772,292.0463,290.9103,291.7587,294.3739,298.6387,304.5308,312.1116,321.5181,332.9663,346.77,363.381,383.4572,407.9722,174.9684607,305.9159496,3856.2876,67.5671,67.5671,-4.4704
0,0,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,422.4846045,368.1471334,0,374.9619,2191.2596,16.9898
1,0.1,390.2926,363.5065,341.3228,323.2554,308.9195,297.9205,289.8216,284.1641,280.514,278.5115,277.9113,278.6028,280.6103,284.0736,289.2133,296.2861,305.5407,317.1864,331.3881,348.3004,406.6809506,353.0177622,374.9619,197.3749,1816.2977,16.9898
2,0.2,382.636,362.8849,346.4949,332.8409,321.5011,312.1898,304.7111,298.9266,294.7333,292.0488,290.8035,290.9366,292.3959,295.1407,299.1466,304.4139,310.9785,318.9252,328.4048,339.6532,361.0161599,434.9732193,572.3368,126.4676,1618.9228,16.9898
3,0.3,348.6035,338.4535,330.0149,322.89,316.8171,311.6519,307.3469,303.9302,301.4871,300.148,300.0824,301.4983,304.6424,309.7999,317.2894,327.4577,340.6804,357.3817,378.0913,403.5611,218.2095521,201.4032349,698.8044,83.1609,1492.4552,16.9898
4,0.4,234.7751,249.8241,262.8501,273.5718,281.9545,288.1802,292.5802,295.5496,297.4607,298.5875,299.0492,298.777,297.5079,294.8095,290.1369,282.9233,272.6939,259.1882,242.4631,222.945,265.4192007,274.3066632,781.9653,262.2616,1409.2943,16.9898
5,0.5,267.8169,270.1467,272.4685,274.7974,277.0974,279.2872,281.256,282.8838,284.0623,284.7127,284.799,284.3365,283.394,282.0897,280.5782,279.0292,277.5988,276.4005,275.4818,274.8148,262.925063,413.5260021,1044.2269,298.7212,1147.0327,16.9898
6,0.6,265.5638,267.9939,270.2099,272.2086,273.9923,275.5743,276.9852,278.2839,279.5707,281.0026,282.8089,285.3015,288.8759,293.998,301.1749,310.9147,323.6867,339.903,359.9445,384.2551,429.5841387,234.0111517,1342.9481,204.4124,848.3115,16.9898
7,0.7,395.9839,368.2235,345.4442,327.1422,312.923,302.3732,295.0138,290.3081,287.6899,286.5922,286.4599,286.749,286.9178,286.4242,284.7405,281.3908,276.0101,268.4108,258.639,246.9961,414.9583441,238.3670291,1547.3605,290.5001,643.8991,16.9898
8,0.8,389.5046,368.751,351.6379,337.443,325.6542,315.8883,307.8354,301.2214,295.7851,291.2653,287.3982,283.9207,280.5792,277.1395,273.3973,269.1866,264.3852,258.9169,252.7493,245.888,267.9715172,451.5155886,1837.8606,264.1435,353.399,16.9898
9,0.9,275.6556,282.6321,288.408,292.6706,295.3157,296.4373,296.29,295.2428,293.7386,292.2701,291.373,291.6304,293.6765,298.1878,305.854,317.3321,333.2037,353.965,380.0922,412.2248,379.1849469,401.6552331,2102.0041,89.2555,89.2555,16.9898
0,0,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,333.7271815,369.744738,0,387.1554,3245.3352,-20
1,0.1,321.2958,310.5552,301.4611,293.9701,288.0048,283.4434,280.1304,277.9012,276.6142,276.1802,276.5862,277.908,280.3104,284.0339,289.3673,296.6125,306.0467,317.8973,332.3415,349.5449,254.8335884,289.3812557,387.1554,253.9162,2858.1798,-10.6066
2,0.2,260.6595,265.8807,270.2987,273.8109,276.426,278.256,279.4874,280.3436,281.0447,281.7728,282.6483,283.7162,284.9463,286.2444,287.4759,288.4986,289.2014,289.5405,289.5663,289.4322,238.1030956,265.314612,641.0716,328.829,2604.2636,-16.944
3,0.3,245.3119,251.827,257.5865,262.5618,266.7623,270.233,273.0459,275.2862,277.0383,278.3728,279.3363,279.9467,280.1921,280.0366,279.43,278.3219,276.6783,274.4959,271.8133,268.7129,280.3129376,363.7519446,969.9006,375.7857,2275.4346,-26.217
4,0.4,278.035,276.0613,274.5098,273.4523,272.9052,272.8343,273.1727,273.8459,274.7994,276.0253,277.5815,279.604,282.3074,285.9739,290.9286,297.5062,306.014,316.7051,329.7735,345.3853,372.0255403,266.8308706,1345.6863,271.6242,1899.6489,-24.9657
5,0.5,351.5408,334.1594,319.643,307.8352,298.5738,291.6469,286.7848,283.6742,281.9812,281.3711,281.5181,282.1073,282.8311,283.3885,283.4942,282.8981,281.4166,278.9652,275.5843,271.4453,232.6218852,314.4901929,1617.3105,275.8137,1628.0247,-7.6031
6,0.6,244.315,254.8098,263.7071,270.7844,276.0176,279.5601,281.6939,282.7681,283.1429,283.1494,283.0697,283.1354,283.5368,284.4368,285.9808,288.2999,291.5062,295.6856,300.8929,307.1556,354.7900495,187.9048948,1893.1242,328.2033,1352.211,-21.2399
7,0.7,337.9507,323.6167,311.7113,302.1583,294.8132,289.4379,285.7087,283.2456,281.6425,280.49,279.3807,277.905,275.6403,272.1496,266.9949,259.7733,250.1714,238.0277,223.3858,206.5182,386.4427263,264.6716662,2221.3275,426.8654,1024.0077,-13.0121
8,0.8,365.3367,347.7072,332.9557,320.6562,310.4685,302.0877,295.2201,289.5782,284.8899,280.9129,277.452,274.374,271.615,269.1789,267.122,265.5258,264.4604,263.9462,263.9238,264.2428,252.1747048,399.0689118,2648.1929,332.0181,597.1423,-2.1123
9,0.9,261.1461,269.1834,275.8526,280.8904,284.2307,285.9933,286.4462,285.9574,284.9515,283.8802,283.2091,283.4161,284.9928,288.4391,294.2451,302.8603,314.6618,329.9374,348.909,371.8152,235.4531906,190.6567639,2980.211,265.1242,265.1242,-20.0567
0,0,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,241.3776055,440.4855271,0,404.0855,2644.3838,-20
1,0.1,247.5749,253.1036,257.8861,261.8898,265.1382,267.7124,269.7478,271.4298,272.9928,274.7251,276.9772,280.1707,284.7992,291.4157,300.6036,312.9372,328.9463,349.1111,373.9182,404.0129,380.9855651,438.0742891,404.0855,204.3088,2240.2983,-26.3376
2,0.2,357.4166,337.4306,320.8264,307.4955,297.3068,290.0551,285.4626,283.2143,283.0071,284.5935,287.8094,292.5853,298.9426,306.9838,316.8833,328.8865,343.325,360.6515,381.5073,406.8355,199.1243845,263.2684651,608.3943,110.3807,2035.9895,-5.1449
3,0.3,217.4448,234.0227,248.3294,260.0972,269.3429,276.3308,281.492,285.3255,288.3021,290.7869,292.989,294.9393,296.4978,297.3855,297.2411,295.6953,292.456,287.3894,280.5814,272.3605,262.4478292,335.3013296,718.775,253.919,1925.6088,-20.1192
4,0.4,263.8447,265.2346,266.7824,268.5865,270.6691,272.9842,275.4406,277.9308,280.3608,282.6748,284.8717,287.0146,289.231,291.7059,294.6666,298.3609,303.0321,308.8967,316.1326,324.8862,329.5221418,457.8604592,972.694,214.7238,1671.6898,-24.8158
5,0.5,318.0027,308.1172,299.906,293.39,288.536,285.2495,283.3905,282.8073,283.3763,285.0402,287.8381,291.9228,297.563,305.1311,315.0785,327.907,344.151,364.3914,389.3291,419.954,315.2028582,188.3550434,1187.4178,124.8292,1456.966,-14.0005
6,0.6,309.117,304.0117,299.7818,296.3594,293.7061,291.7999,290.6183,290.1151,290.1943,290.6798,291.2875,291.6036,291.0782,289.0436,284.7662,277.5337,266.7731,252.1808,233.8353,212.2531,195.4921459,292.6655715,1312.247,303.1507,1332.1368,-9.0001
7,0.7,213.4251,229.6947,243.8393,255.5908,264.8919,271.871,276.789,279.977,281.7825,282.5339,282.5274,282.0315,281.3012,280.5908,280.1555,280.239,281.0454,282.7073,285.2591,288.6305,369.397309,214.3204466,1615.3977,392.471,1028.9861,-30.579
8,0.8,347.9659,329.7145,314.5829,302.5161,293.3561,286.8007,282.419,279.7007,278.1154,277.1593,276.3816,275.3883,273.8333,271.4059,267.8263,262.8535,256.3072,248.0962,238.2441,226.8991,182.9377095,431.3605021,2007.8687,398.5298,636.5151,-17.3993
9,0.9,203.4293,221.9325,237.8046,250.6835,260.5159,267.5257,272.1422,274.9197,276.4692,277.4186,278.4004,280.06,283.0675,288.1185,295.9108,307.1008,322.2538,341.82,366.1748,395.7595,386.6912436,448.1726505,2406.3985,237.9853,237.9853,-38.5243
0,0,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,382.6699046,319.2715571,0,396.224,2815.8289,-20
1,0.1,359.6019,340.0627,323.7096,310.3143,299.6545,291.4611,285.4121,281.1564,278.3518,276.7029,275.9881,276.0739,276.9145,278.5391,281.0305,284.4982,289.0501,294.7701,301.7054,309.8712,192.929397,210.2097144,396.224,345.1444,2419.6049,-2.5889
2,0.2,212.2951,229.7508,244.6635,256.6814,265.761,272.1279,276.1939,278.4549,279.3943,279.4052,278.7408,277.4918,275.5909,272.8381,268.9469,263.6036,256.5363,247.5808,236.7315,224.1625,358.6938635,456.5501705,741.3684,416.3854,2074.4605,-23.0721
3,0.3,339.508,323.074,309.3882,298.4275,290.0637,284.0411,280.0084,277.5876,276.4551,276.418,277.4702,279.8206,283.8897,290.2713,299.6655,312.7919,330.3117,352.7933,380.7707,414.9402,212.0391049,346.9141584,1157.7538,178.4467,1658.0751,-12.4089
4,0.4,226.6885,239.8759,251.196,260.4484,267.6627,273.0755,277.0731,280.1187,282.6808,285.1746,287.9223,291.1352,294.9144,299.27,304.1552,309.5133,315.3304,321.6861,328.7948,337.0271,194.083722,298.4378759,1336.2005,274.0632,1479.6284,-24.7245
5,0.5,208.3883,221.4506,233.1566,243.4565,252.3716,259.9895,266.4488,271.9177,276.5714,280.5702,284.0431,287.0769,289.7144,291.9603,293.7973,295.2085,296.2045,296.8499,297.2816,297.7155,360.0285118,445.0840189,1610.2637,300.6724,1205.5652,-39.2605
6,0.6,339.539,321.9595,307.3913,295.9094,287.4626,281.8396,278.6954,277.6173,278.2059,280.1503,283.2834,287.6106,293.3126,300.7234,310.2909,322.5293,337.98,357.2026,380.8244,409.6803,298.1565091,372.2540576,1910.9361,109.9036,904.8928,-18.9604
7,0.7,295.722,293.7215,292.0214,290.5551,289.3302,288.4202,287.9446,288.0428,288.848,290.4666,292.9654,296.3684,300.6623,305.8126,311.7879,318.5919,326.301,335.1015,345.3246,357.4742,174.5897687,248.5579747,2020.8397,165.9515,794.9892,-14.0298
8,0.8,195.8871,215.3212,232.392,246.8261,258.5969,267.8947,275.0606,280.5044,284.6251,287.7467,290.0748,291.676,292.4802,292.3039,290.8927,287.9797,283.3534,276.9232,268.7702,259.1673,272.9936006,315.9961129,2186.7912,344.9349,629.0377,-36.3053
9,0.9,270.8991,269.1516,268.0338,267.715,268.2297,269.4863,271.3029,273.4541,275.7209,277.9309,279.9851,281.8703,283.6587,285.4959,287.5799,290.1328,293.3699,297.4717,302.5658,308.7267,327.6980399,380.8091157,2531.7261,284.1028,284.1028,-36.5637
0,0,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,406.9806379,233.5024402,0,435.688,2161.6635,14.4513
1,0.1,378.3932,354.4349,334.5053,318.2262,305.272,295.2813,287.8307,282.4497,278.6537,275.9775,273.9975,272.3409,270.6843,268.7479,266.2919,263.1181,259.0776,254.082,248.1115,241.2158,257.9844003,447.2004507,435.688,353.731,1725.9755,14.4513
2,0.2,265.4561,272.1122,277.5339,281.4729,283.878,284.8838,284.7724,283.9258,282.7857,281.8304,281.5702,282.5557,285.3852,290.6985,299.1502,311.3647,327.8912,349.1923,375.7045,408.0152,383.566892,390.3741055,789.419,147.1557,1372.2445,14.4513
3,0.3,361.3288,342.6736,327.2542,314.8395,305.2138,298.1309,293.3134,290.477,289.3625,289.7621,291.5303,294.5826,298.8842,304.4389,311.2851,319.5035,329.2367,340.7218,354.3295,370.6133,397.8648871,270.0074765,936.5747,105.1524,1225.0888,14.4513
4,0.4,375.5911,357.2968,342.2479,329.9481,320.0415,312.2513,306.3394,302.0802,299.243,297.5776,296.8043,296.6061,296.63,296.4976,295.8308,294.2902,291.6245,287.7183,282.6286,276.5936,324.0273761,291.6400984,1041.7271,168.1041,1119.9364,14.4513
5,0.5,319.6478,316.2247,313.3674,310.7894,308.3147,305.8673,303.4469,301.0984,298.8829,296.8549,295.0516,293.4904,292.1751,291.1042,290.2801,289.7134,289.4247,289.4416,289.7951,290.5169,387.4258508,419.7463167,1209.8312,162.4516,951.8323,14.4513
6,0.6,367.3128,350.7603,337.1802,326.1451,317.3068,310.3567,305.0168,301.051,298.2859,296.6346,296.1156,296.8625,299.122,303.2364,309.6133,318.687,330.883,346.6046,366.2633,390.3747,362.2099427,189.3784012,1372.2828,120.8934,789.3807,14.4513
7,0.7,349.1739,338.5153,329.7339,322.4636,316.4432,311.4905,307.4732,304.2777,301.775,299.7849,298.0433,296.1771,293.6938,289.9948,284.4192,276.3206,265.1714,250.6776,232.877,212.1879,279.0143737,366.7852211,1493.1762,215.6935,668.4873,14.4513
8,0.8,283.3937,287.5118,291.0379,293.7441,295.5218,296.3758,296.4027,295.7642,294.6655,293.346,292.0823,291.1998,291.0826,292.172,294.9444,299.8675,307.3443,317.6629,330.9766,347.3361,193.5949017,308.1605588,1708.8697,187.7092,452.7938,14.4513
9,0.9,211.687,228.1636,242.6132,254.7993,264.6792,272.3874,278.1932,282.447,285.5265,287.7924,289.5563,291.0622,292.4805,293.9135,295.4099,296.9891,298.6694,300.4971,302.5699,305.0494,266.4770749,380.3560592,1896.5789,265.0846,265.0846,14.4513
0,0,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,309.1384784,434.303436,0,376.9307,3589.2828,-20
1,0.1,301.8359,295.4702,290.0546,285.5894,282.0485,279.3798,277.5193,276.4152,276.0559,276.4994,277.8969,280.5078,284.6998,290.9314,299.7163,311.578,327.0072,346.4507,370.3568,399.3126,242.8744828,292.5241014,376.9307,209.5416,3212.3521,-14.6702
2,0.2,250.251,256.8807,262.6125,267.3839,271.2351,274.3009,276.7839,278.9175,280.9246,282.9812,285.1866,287.5459,289.9671,292.274,294.2392,295.6319,296.2767,296.1116,295.2304,293.8973,216.3183615,354.9437992,586.4723,289.8869,3002.8105,-20.8991
3,0.3,227.114,236.9055,245.6046,253.1768,259.6488,265.1045,269.6746,273.5219,276.8287,279.7888,282.6048,285.4907,288.6748,292.402,296.9301,302.5211,309.4297,317.8942,328.1389,340.3945,190.7666384,268.5584117,876.3592,368.8573,2712.9236,-31.3455
4,0.4,204.799,217.5855,229.0304,239.0986,247.8211,255.2888,261.6359,267.0174,271.5853,275.4651,278.7382,281.4288,283.5011,284.8661,285.4015,284.9823,283.5196,280.9995,277.5125,273.2639,351.8880788,394.8068685,1245.2165,402.3337,2344.0663,-42.5112
5,0.5,332.5286,315.7949,301.8516,290.8137,282.6542,277.1752,274.0357,272.8165,273.1005,274.5453,276.9378,280.2218,284.5017,290.0219,297.1278,306.2163,317.6867,331.9084,349.2252,370.0133,367.1433636,251.2190986,1647.5502,215.0502,1941.7326,-22.0748
6,0.6,349.3122,334.2311,321.5545,311.0556,302.5672,295.9414,291.0248,287.6439,285.5949,284.6368,284.4835,284.7998,285.2016,285.2685,284.5708,282.7135,279.3917,274.4483,267.9167,260.0352,332.7523558,223.1213521,1862.6004,286.74,1726.6824,-4.8586
7,0.7,324.4102,317.4265,311.4901,306.3679,301.8953,297.9609,294.487,291.4072,288.6458,286.1015,283.6384,281.0833,278.2317,274.8599,270.7431,265.6778,259.5056,252.1347,243.5537,233.8347,226.8950346,183.9679373,2149.3404,425.4476,1439.9424,-4.4891
8,0.8,239.6005,251.0429,260.8197,268.6841,274.5615,278.5309,280.7798,281.5475,281.0701,279.5366,277.061,273.6703,269.3083,263.851,257.1323,248.9768,239.2351,227.8184,214.724,200.046,243.2860473,294.5804986,2574.788,582.358,1014.4948,-25.6691
9,0.9,248.7862,253.7281,258.0854,261.826,264.9138,267.3152,269.0081,269.9932,270.3074,270.0361,269.3249,268.3858,267.4964,266.9856,267.2036,268.4776,271.0583,275.0692,280.4758,287.0848,417.1596255,399.8233935,3157.146,432.1368,432.1368,-38.7348
0,0,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,376.8910686,387.9492806,0,372.7722,2899.5231,-20
1,0.1,355.1121,336.6204,321.1244,308.4279,298.3344,290.6032,284.9488,281.0704,278.6942,277.6171,277.74,279.0857,281.7987,286.1274,292.3895,300.9275,312.0647,326.078,343.2044,363.698,183.5413091,262.9648964,372.7722,240.1411,2526.7509,-3.4468
2,0.2,204.5487,223.5445,239.872,253.1753,263.4278,270.8927,276.0357,279.4195,281.6016,283.0535,284.1078,284.9334,285.5378,285.7927,285.4784,284.3434,282.171,278.8426,274.3839,268.9819,218.6131958,419.6202559,612.9133,369.9678,2286.6098,-24.3073
3,0.3,227.4033,235.4072,242.6853,249.2814,255.2227,260.5299,265.2335,269.3937,273.1216,276.5977,280.0869,283.9465,288.6237,294.6395,302.5581,312.9451,326.3286,343.1815,363.9512,389.163,321.8792766,399.410773,982.8811,254.489,1916.642,-35.9201
4,0.4,309.9092,299.5076,290.8951,284.2263,279.5457,276.7803,275.7639,276.2795,278.1068,281.0607,285.016,289.9166,295.7731,302.6564,310.6916,320.0586,331.0028,343.8562,359.0748,377.293,343.9205383,280.7199002,1237.3701,143.6544,1662.153,-21.0197
5,0.5,330.79,319.6321,310.3117,302.7416,296.8452,292.5329,289.6895,288.1689,287.7929,288.3495,289.5913,291.2349,292.9647,294.4452,295.3462,295.3798,294.3462,292.1792,288.9789,285.0187,281.8919603,254.7488647,1381.0245,205.8491,1518.4986,-6.7171
6,0.6,283.5636,285.2022,286.6176,287.6873,288.3658,288.6757,288.6855,288.4799,288.1317,287.6789,287.112,286.3718,285.3558,283.9326,281.9612,279.3135,275.8965,271.6717,266.6663,260.9752,273.2374535,348.4297084,1586.8736,272.3879,1312.6495,-12.1243
7,0.7,275.1149,276.9079,278.538,279.9452,281.0935,281.9727,282.5994,283.017,283.2987,283.5515,283.9232,284.6083,285.8499,287.9327,291.1665,295.8573,302.2756,310.6287,321.0511,333.624,306.1092887,251.9759142,1859.2615,249.8093,1040.2616,-20.4773
8,0.8,300.4919,295.7094,291.7607,288.6316,286.2824,284.6451,283.628,283.1227,283.0095,283.1576,283.421,283.6304,283.588,283.0682,281.8317,279.6514,276.3492,271.8362,266.143,259.4311,365.6290551,207.3480243,2109.0708,336.3003,790.4523,-19.5549
9,0.9,348.1051,333.3218,320.9733,310.8299,302.6731,296.2604,291.314,287.527,284.5741,282.1243,279.8479,277.4207,274.5258,270.8579,266.1335,260.1078,252.5979,243.5067,232.8411,220.7174,342.8535915,192.7804067,2445.3711,454.152,454.152,-9.7896
0,0,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,309.4181196,247.8764187,0,447.0077,2093.4419,-20
1,0.1,302.0543,295.6326,290.1616,285.6334,282.0057,279.1974,277.0938,275.5575,274.441,273.5968,272.8822,272.1613,271.3038,270.1847,268.6867,266.7055,264.159,260.9963,257.205,252.812,259.3823179,408.3608036,447.0077,403.7496,1646.4342,-14.8526
2,0.2,263.3421,266.8596,269.795,272.0682,273.6713,274.6682,275.1852,275.3996,275.5322,275.8472,276.6593,278.3425,281.3338,286.1234,293.2274,303.1456,316.3173,333.0977,353.7794,378.6866,346.034455,401.3578425,850.7573,219.6458,1242.6846,-20.5318
3,0.3,331.023,318.1674,307.4177,298.7376,292.0561,287.2514,284.1614,282.6108,282.4419,283.5405,285.8498,289.3737,294.1714,300.3475,308.0453,317.4454,328.7749,342.3301,358.5156,377.9086,193.0223878,467.0415736,1070.4031,137.6017,1023.0388,-9.1986
4,0.4,211.5325,228.3096,242.8683,254.9624,264.6104,272.0699,277.7754,282.2641,286.108,289.865,294.0541,299.1512,305.5994,313.8253,324.2583,337.3516,353.6132,373.6599,398.3176,428.8017,347.9558402,409.5035314,1208.0048,114.8011,885.4371,-25.7301
