0,inf
1,inf
2,inf
3,inf
4,inf
5,inf
6,inf
7,inf
8,inf
9,inf
10,inf
11,inf
12,inf
13,inf
14,inf
15,inf
16,inf
17,inf
18,inf
19,inf
20,inf
21,inf
22,inf
23,inf
24,inf
25,inf
26,inf
27,inf
28,inf
29,inf
30,inf
31,inf
32,inf
33,inf
34,inf
35,inf
36,inf
37,inf
38,inf
39,1972.4224000000002
40,1972.4224000000002
41,1972.4224000000002
42,1972.4224000000002
43,1972.4224000000002
44,1972.4224000000002
45,1972.4224000000002
46,1972.4224000000002
47,1972.4224000000002
48,1972.4224000000002
49,1828.4837999999997
50,1828.4837999999997
51,1828.4837999999997
52,1828.4837999999997
53,1828.4837999999997
54,1828.4837999999997
55,1367.6842
56,1367.6842
57,1304.0094
58,1304.0094
59,1304.0094
60,1304.0094
61,1304.0094
62,1304.0094
63,1304.0094
64,1159.3122
65,1159.3122
66,1159.3122
67,1159.3122
68,1159.3122
69,1159.3122
70,1159.3122
71,1159.3122
72,1159.3122
73,1159.3122
74,1159.3122
75,1159.3122
76,1159.3122
77,1159.3122
78,1159.3122
79,1159.3122
80,1159.3122
81,1159.3122
82,1159.3122
83,1159.3122
84,1159.3122
85,1159.3122
86,1159.3122
87,1159.3122
88,1159.3122
89,1159.3122
