,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,363.6536062370993,310.5867798456236,0.0,397.50642,2308.13378,2.5468099999999936
1,0.1,348.20338,333.45878,320.02937,308.35468,298.66767,290.99934,285.21783,281.08764,278.3334,276.69496,275.96637,276.01596,276.78859,278.29295,280.57734,283.69801,287.68492,292.51115,298.0725,304.18267,351.6679569572183,309.6737921672871,397.50642,261.04659999999996,1910.6273600000002,2.5468099999999936
2,0.2,342.81463,334.1318,325.78672,317.93918,310.73599,304.30445,298.74636,294.13369,290.5071,287.87736,286.2291,285.52593,285.7153,286.7325,288.50303,290.94362,293.96227,297.45802,301.32116,305.43421,368.76415649246087,173.59366326471587,658.55302,253.14646000000005,1649.5807600000003,2.5468099999999936
3,0.3,358.59531,348.68287,339.26002,330.51729,322.58914,315.54681,309.39529,304.0714,299.43988,295.28662,291.31078,287.12085,282.2423,276.14478,268.29415,258.22825,245.6466,230.4951,213.02219,193.78484,308.1304085261912,242.34777523106501,911.69948,391.79690000000005,1396.4343000000001,2.5468099999999936
4,0.4,310.10615,311.70883,312.62022,312.61793,311.59343,309.54564,306.55568,302.75331,298.28597,293.29859,287.92718,282.30406,276.56841,270.87408,265.38756,260.2725,255.66248,251.62906,248.15565,245.12805,231.82416565126402,322.34027298298747,1303.49638,340.15679,1004.6374000000001,2.5468099999999936
5,0.5,244.47791,256.41161,266.99665,275.76806,282.4645,287.03254,289.60179,290.44304,289.92317,288.46709,286.53107,284.58573,283.10255,282.53593,283.2946,285.70084,289.9421,296.0258,303.75156,312.71361,360.4418903608779,322.06942495481644,1643.65317,228.83944999999994,664.4806100000001,2.5468099999999936
6,0.6,346.53314,333.37481,321.60141,311.64477,303.69601,297.72025,293.51301,290.77819,289.20534,288.52951,288.5649,289.21227,290.44554,292.28601,294.77227,297.93224,301.76161,306.21075,311.18049,316.52633,370.29662081300575,282.3686789937194,1872.49262,160.50027,435.6411600000001,2.5468099999999936
7,0.7,359.28145,348.59328,338.53159,329.34523,321.21684,314.25611,308.50105,303.92492,300.44594,297.93708,296.23464,295.14569,294.45584,293.93975,293.37634,292.56919,291.37016,289.7016,287.57096,285.07189,202.79840461923993,372.6380347850041,2032.99289,136.61625000000004,275.1408900000001,2.5468099999999936
8,0.8,222.80633,241.67353,258.42938,272.40399,283.29258,291.14751,296.31219,299.32344,300.81176,301.42163,301.76206,302.38553,303.78439,306.39062,310.56662,316.58065,324.56942,334.49815,346.13349,359.04423,337.9547005880214,304.6117334582942,2169.60914,73.00892999999996,138.5246400000001,2.5468099999999936
9,0.9,328.0885,318.92926,311.07028,304.90671,300.59903,298.088,297.14896,297.46443,298.69264,300.51592,302.66244,304.9048,307.04523,308.90011,310.29422,311.07059,311.11435,310.38324,308.9328,306.92478,337.06906894236806,333.7494091755575,2242.61807,65.51571000000013,65.51571000000013,2.5468099999999936
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,265.38294326219,210.6534566500435,0.0,489.83947,2346.36679,0.4366099999999733
1,0.1,266.67966,267.91601,269.03907,270.00874,270.79941,271.39739,271.79428,271.97724,271.91746,271.5586,270.80719,269.5274,267.54349,264.65245,260.64887,255.36074,248.69136,240.65865,231.42099,221.2797,338.40916010818876,368.2519444517094,489.83947,519.27229,1856.5273200000001,0.4366099999999733
2,0.2,326.78502,315.69013,305.57698,296.76275,289.40179,283.49312,278.91805,275.49765,273.05741,271.48785,270.79232,271.11476,272.74176,276.07371,281.56331,289.62496,300.52789,314.29464,330.6316,348.91608,215.6864044899467,361.5713276026985,1009.11176,279.23885999999993,1337.25503,0.4366099999999733
3,0.3,228.36072,240.28623,250.83597,259.59833,266.4232,271.41605,274.88955,277.2911,279.12621,280.89313,283.03653,285.92068,289.8181,294.90777,301.27834,308.93327,317.79714,327.72345,338.50454,349.88398,232.9303820092568,349.4926785922389,1288.35062,245.02354000000014,1058.01617,0.4366099999999733
4,0.4,238.48086,243.97948,249.37645,254.62766,259.70047,264.58094,269.28044,273.83936,278.32594,282.8298,287.45082,292.28564,297.41437,302.89024,308.73416,314.93488,321.45433,328.23605,335.21438,342.32179,325.64926543414913,314.8112154595562,1533.37416,195.9862599999999,812.99263,0.4366099999999733
5,0.5,315.04053,305.13706,296.54747,289.70937,284.85195,281.99911,281.00561,281.61123,283.49696,286.33079,289.79698,293.60952,297.5148,301.29055,304.7474,307.73626,310.16127,311.99436,313.28523,314.16089,339.6189359525449,300.8148870900487,1729.36042,129.04566,617.0063700000001,0.4366099999999733
6,0.6,331.10721,322.95046,315.47056,308.92832,303.50492,299.29414,296.30483,294.47108,293.66682,293.72217,294.43919,295.60644,297.01217,298.457,299.76648,300.80347,301.47958,301.76343,301.68374,301.32499,361.46224460543465,340.00390314374,1858.40608,116.5431000000001,487.96071000000006,0.4366099999999733
7,0.7,351.80383,342.47532,333.7739,325.93763,319.12993,313.43661,308.87431,305.40723,302.96802,301.47932,300.87264,301.10228,302.15239,304.0354,306.78135,310.41865,314.94958,320.32576,326.43044,333.07369,215.0691119737213,280.466636909036,1974.94918,82.31664999999975,371.41760999999997,0.4366099999999733
8,0.8,232.79225,249.5373,264.47432,277.03458,286.96475,294.31616,299.38045,302.59436,304.43864,305.35147,305.66829,305.59144,305.18765,304.40874,303.12964,301.19797,298.48748,294.94642,290.63065,285.71327,222.18735940088686,331.97147859488683,2057.26583,123.39376000000038,289.1009600000002,0.4366099999999733
9,0.9,232.7882,243.13145,252.9752,262.10793,270.36108,277.61858,283.82272,288.97622,293.14103,296.43459,299.02426,301.11983,302.96316,304.81316,306.92456,309.52061,312.76232,316.72002,321.35496,326.51839,368.49637517902244,189.0806424276609,2180.65959,165.70719999999983,165.70719999999983,0.4366099999999733
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,252.20597048110102,193.181533073721,0.0,508.73444,3508.10541,5.414249999999981
1,0.1,255.74816,259.12719,262.20121,264.86557,267.05957,268.76278,269.98202,270.73203,271.0135,270.79207,269.98169,268.4359,265.95033,262.27971,257.17075,250.40933,241.87528,231.59362,219.76821,206.7854,355.23075689442203,338.00747147959225,508.73444,589.6760100000001,2999.37097,5.414249999999981
2,0.2,340.05746,325.60421,312.4841,301.12162,291.71354,284.23754,278.50133,274.21713,271.084,268.863,267.43453,266.83125,267.24232,268.98636,272.45286,278.01668,285.9376,296.26498,308.77172,322.93967,368.9683470240175,369.41318644745775,1098.41045,313.26878999999985,2409.69496,5.414249999999981
3,0.3,355.92042,343.23432,331.24341,320.2297,310.41081,301.93835,294.90686,289.37034,285.36233,282.91523,282.07502,282.90838,285.50005,289.93969,296.29898,304.60177,314.7923,326.70839,340.0668,354.46661,326.545638917694,301.2994328151857,1411.67924,138.10336000000007,2096.42617,5.414249999999981
4,0.4,323.67172,320.68578,317.51431,314.1508,310.66722,307.20683,303.96102,301.13656,298.92007,297.44584,296.77131,296.86296,297.59484,298.76117,300.10367,301.35158,302.26938,302.70276,302.61179,302.08076,370.14744569512425,254.14759940761815,1549.7826,140.02340000000004,1958.3228100000001,5.414249999999981
5,0.5,359.72627,349.67588,340.32245,331.91249,324.59391,318.41425,313.33264,309.23874,305.97196,303.33614,301.10841,299.04429,296.8832,294.35907,291.21939,287.25294,282.32251,276.39558,269.5636,262.04214,229.64198050442448,221.83944095096055,1689.806,197.21384999999987,1818.29941,5.414249999999981
6,0.6,245.64156,260.68779,273.96573,284.90402,293.22435,298.92974,302.24288,303.51665,303.14128,301.46748,298.75667,295.16053,290.72634,285.42161,279.1709,271.89803,263.56733,254.21724,243.98038,233.08544,197.5595903440751,340.0021654360962,1887.01985,263.45486000000005,1621.0855600000002,5.414249999999981
7,0.7,213.05605,227.96884,241.77103,254.03921,264.48323,272.95691,279.45264,284.086,287.07778,288.73837,289.45663,289.6905,289.95348,290.78934,292.72941,296.23169,301.60886,308.96008,318.12605,328.68545,187.70023681943732,203.97210686184386,2150.47471,358.3981899999999,1357.6307000000002,5.414249999999981
8,0.8,200.70138,213.37356,225.41466,236.57197,246.65688,255.54964,263.19339,269.5781,274.71611,278.61202,281.23166,282.47599,282.16828,280.06222,275.87695,269.35846,260.35885,248.91587,235.31006,220.07824,251.97899505005552,368.74993590043726,2508.8729,546.49613,999.2325100000003,5.414249999999981
9,0.9,251.42165,251.17672,251.49487,252.51885,254.26378,256.62719,259.42478,262.44283,265.49666,268.48564,271.43674,274.53014,278.10049,282.60829,288.57844,296.50901,306.76248,319.46151,334.41641,351.10964,213.6365452143178,273.58492595929556,3055.36903,452.7363800000003,452.7363800000003,5.414249999999981
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,364.8592147239431,249.75174411677898,0.0,430.3835,3717.34858,4.647119999999973
1,0.1,349.20196,334.25863,320.64511,308.8035,298.96355,291.14522,285.1947,280.83955,277.7469,275.57215,273.99178,272.72015,271.51446,270.1739,268.53879,266.49277,263.96861,260.95527,257.50215,253.7165,361.03364626703706,203.79995279340312,430.3835,439.64540999999997,3286.96508,4.647119999999973
2,0.2,350.54303,340.26906,330.41361,321.14994,312.61069,304.87838,297.97901,291.87895,286.48492,281.64681,277.16347,272.79174,268.26013,263.2883,257.61311,251.02031,243.37813,234.66632,224.99304,214.59245,364.27747600496605,293.3431753396009,870.02891,474.6092000000001,2847.31967,4.647119999999973
3,0.3,354.88036,345.60986,336.58251,327.8963,319.62542,311.81894,304.50445,297.69645,291.40932,285.67345,280.55208,276.15499,272.64385,270.22398,269.11884,269.52746,271.57076,275.23839,280.3513,286.55386,367.8488324919059,318.7606460358653,1344.63811,324.3364099999999,2372.71047,4.647119999999973
4,0.4,358.87947,350.01929,341.37305,333.03791,325.10227,317.64712,310.74951,304.48737,298.94475,294.2161,290.40838,287.63955,286.03242,285.70274,286.74193,289.19561,293.0413,298.16992,304.37633,311.36327,284.83840279817554,340.10761176698816,1668.97452,175.42120999999997,2048.37406,4.647119999999973
5,0.5,291.08422,296.77922,301.46092,304.82331,306.75141,307.31851,306.75306,305.38779,303.60564,301.79345,300.30922,299.46309,299.50844,300.63785,302.97946,306.59131,311.45385,317.46347,324.43091,332.08843,276.8357348160588,262.72302270812384,1844.39573,94.84621000000016,1872.95285,4.647119999999973
6,0.6,281.35966,285.68512,289.63706,293.08316,295.94561,298.20367,299.88665,301.05852,301.79623,302.16486,302.19324,301.85457,301.0569,299.64828,297.43915,294.24134,289.91783,284.43246,277.88592,270.52565,227.68082040688913,261.66968406537603,1939.24194,156.32241,1778.1066399999997,4.647119999999973
7,0.7,239.23631,250.32555,260.53826,269.56351,277.21201,283.41496,288.20333,291.67565,293.96335,295.20118,295.50718,294.97336,293.66571,291.6311,288.90786,285.53745,281.57473,277.09543,272.19955,267.01043,213.3007222285686,255.8223756943766,2095.56435,282.7992599999998,1621.7842299999998,4.647119999999973
8,0.8,224.09559,234.57887,244.46468,253.51396,261.54766,268.45053,274.16675,278.68959,282.04839,284.29542,285.49488,285.71499,285.02369,283.4876,281.17393,278.15433,274.50975,270.33489,265.74108,260.85636,182.10060295337533,198.43343824677717,2378.36361,507.91400999999996,1338.98497,4.647119999999973
9,0.9,195.77756,209.04197,221.52076,232.91149,242.99914,251.65671,258.83152,264.52194,268.75026,271.53682,272.87959,272.74211,271.05216,267.7126,262.62494,255.72355,247.01543,236.61713,224.77866,211.88538,233.10817426795393,218.1088475168563,2886.27762,831.07096,831.07096,4.647119999999973
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,324.91160539911937,307.33619418943874,0.0,409.04534,2027.9839000000002,1.3533899999999903
1,0.1,316.06452,307.62176,299.93275,293.24987,287.70779,283.32665,280.03517,277.70557,276.19142,275.36067,275.11937,275.42391,276.28176,277.74169,279.87494,282.74992,286.40417,290.8189,295.90205,301.48514,356.6311413364291,269.2163118499689,409.04534,305.27176,1618.93856,1.3533899999999903
2,0.2,345.00523,333.78053,323.31533,313.8908,305.69147,298.8018,293.21655,288.85938,285.60325,283.28808,281.73299,280.74349,280.11634,279.64547,279.13216,278.40078,277.31863,275.81565,273.8979,271.64896,304.53434239447466,370.7365279494579,714.3171,240.96713999999997,1313.6668,1.3533899999999903
3,0.3,304.62615,304.48911,303.94035,302.87755,301.29499,299.27989,296.9942,294.65038,292.49005,290.77144,289.76659,289.7644,291.07195,294.00526,298.86295,305.88137,315.17723,326.69087,340.14771,355.05421,276.478514527678,228.53900596671542,955.28424,139.61243000000013,1072.69966,1.3533899999999903
4,0.4,280.34938,283.98631,287.19268,289.83812,291.87308,293.32634,294.2866,294.87172,295.19075,295.30408,295.1876,294.70735,293.61186,291.549,288.11184,282.91177,275.66873,266.29981,254.9821,242.16764,333.0745619700486,307.68146342633054,1094.89667,205.32016999999996,933.0872299999999,1.3533899999999903
5,0.5,325.90818,319.10301,312.96385,307.69591,303.38404,299.99671,297.41113,295.45126,293.9301,292.68847,291.62549,290.71763,290.02429,289.67841,289.86119,290.76258,292.53281,295.23446,298.80751,303.05868,372.7811518765039,308.33209200146064,1300.21684,172.02697999999987,727.7670599999999,1.3533899999999903
6,0.6,360.98948,349.61963,339.04345,329.5436,321.29274,314.35339,308.695,304.22193,300.80427,298.30524,296.60077,295.59004,295.1976,295.36908,296.06299,297.24102,298.85885,300.85919,303.16788,305.69378,245.27876627802783,357.0014806117497,1472.24382,118.49225999999999,555.74008,1.3533899999999903
7,0.7,258.12089,270.15114,280.68408,289.25743,295.67912,300.02013,302.56372,303.73113,304.00543,303.87008,303.76997,304.09388,305.17101,307.27204,310.60635,315.31095,321.43225,328.90627,337.54621,347.04554,256.17963904304736,294.46794869796577,1590.73608,65.00547000000006,437.24782000000005,1.3533899999999903
8,0.8,262.43797,268.55356,274.39344,279.84403,284.81985,289.27004,293.18078,296.57204,299.48778,301.98019,304.09037,305.8295,307.16558,308.02084,308.28334,307.83297,306.57782,304.49238,301.64675,298.21655,340.7080353312728,197.5002347082508,1655.74155,124.90155000000004,372.24235,1.3533899999999903
9,0.9,331.44767,322.76735,315.15909,308.95864,304.31017,301.16682,299.31969,298.44186,298.13284,297.95329,297.44616,296.14759,293.59562,289.34631,283.0047,274.27229,263.0049,249.26782,233.37049,215.86501,202.80340231432774,295.9293000899787,1780.6431,247.34079999999994,247.34079999999994,1.3533899999999903
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,334.1959574691474,364.9048883745171,0.0,380.69248,1843.58873,1.5013000000000147
1,0.1,323.76795,313.81743,304.75782,296.88946,290.37636,285.25191,281.44901,278.84536,277.31346,276.76557,277.18719,278.65452,281.33315,285.45632,291.28295,299.03905,308.85072,320.68219,334.29494,349.24207,317.7203413060247,247.80765233378912,380.69248,216.07355,1462.89625,1.5013000000000147
2,0.2,313.27897,308.9071,304.68205,300.69358,297.04298,293.8358,291.16903,289.11391,287.69651,286.87818,286.53848,286.4647,286.35302,285.82694,284.47679,281.91961,277.87185,272.21998,265.06979,256.7567,369.2538942186817,353.7930738120191,596.76603,221.18172000000004,1246.8227,1.5013000000000147
3,0.3,356.85528,344.92243,333.86327,323.98301,315.46099,308.35231,302.61099,298.12751,294.7723,292.43779,291.07297,290.70613,291.45152,293.4966,297.06779,302.37674,309.55439,318.58668,329.26908,341.19593,273.6957912778794,359.6651586994785,817.94775,107.54798999999991,1025.64098,1.5013000000000147
4,0.4,280.76623,287.2953,292.83452,297.09926,300.00298,301.6512,302.30302,302.31449,302.07974,301.9818,302.35906,303.48734,305.57364,308.75624,313.10668,318.63112,325.27072,332.90256,341.343,350.35574,345.121031669181,358.08145079032766,925.49574,44.363230000000044,918.09299,1.5013000000000147
5,0.5,337.11813,329.55269,322.80125,317.13387,312.6942,309.50704,307.50719,306.57881,306.59361,307.43926,309.03409,311.32861,314.29738,317.92599,322.1975,327.08122,332.52553,338.45507,344.77152,351.35737,283.19126975592275,235.11376769352233,969.85897,37.80310999999995,873.7297599999999,1.5013000000000147
6,0.6,288.59937,293.69509,298.22127,302.01681,305.03313,307.32356,309.01014,310.23653,311.11746,311.69368,311.89911,311.54533,310.32709,307.85222,303.69664,297.48084,288.95752,278.09286,265.12049,250.549,333.0692398073398,217.7750567697705,1007.66208,123.73420999999996,835.92665,1.5013000000000147
7,0.7,328.17032,323.55552,319.45947,316.02883,313.30264,311.2125,309.5991,308.23813,306.86772,305.21222,302.99995,299.97605,295.91289,290.62116,283.96352,275.87059,266.35715,255.53457,243.61487,230.90285,338.78413130035193,242.44685660302127,1131.39629,236.96032000000014,712.19244,1.5013000000000147
8,0.8,334.3447,329.99453,325.80754,321.8296,318.07045,314.5013,311.05822,307.65043,304.1722,300.51674,296.59041,292.32529,287.68829,282.68497,277.35684,271.77214,266.01153,260.1519,254.25251,248.34746,279.9935498896778,312.17781476832295,1368.35661,241.73129999999992,475.2321199999999,1.5013000000000147
9,0.9,285.99737,291.555,296.28061,299.89557,302.25271,303.33624,303.24223,302.14936,300.28965,297.92667,295.34333,292.83704,290.71614,289.29076,288.85254,289.64195,291.80712,295.36384,300.16896,305.9187,208.76746855220168,175.21185621888077,1610.08791,233.50081999999998,233.50081999999998,1.5013000000000147
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,340.70847797523345,232.32512753027976,0.0,446.69517,2919.1890699999994,0.5013900000000149
1,0.1,329.16713,318.15155,308.11502,299.38218,292.11999,286.33875,281.91734,278.64196,276.2466,274.44615,272.95809,271.51348,269.8616,267.77401,265.05292,261.54605,257.16638,251.912,245.87881,239.2595,299.8632724349178,357.35718541051097,446.69517,406.94856,2472.4938999999995,0.5013900000000149
2,0.2,298.57729,297.1505,295.47255,293.48602,291.19631,288.66846,286.01561,283.38573,280.95325,278.91932,277.51987,277.03602,277.79806,280.17342,284.5316,291.18551,300.31711,311.90411,325.66934,341.07285,234.6015367917437,237.4994356769509,853.64373,280.79350999999997,2065.5453399999997,0.5013900000000149
3,0.3,243.89684,252.68847,260.54787,267.17983,272.45198,276.39147,279.15336,280.96973,282.09117,282.7304,283.01594,282.96153,282.45595,281.27694,279.13107,275.71697,270.80299,264.30354,256.3342,247.22747,317.47250543241046,313.6087726569924,1134.43724,347.6894500000001,1784.75183,0.5013900000000149
4,0.4,309.58215,302.17043,295.63908,290.2548,286.12278,283.19485,281.30616,280.22827,279.72536,279.6029,279.7424,280.11934,280.80394,281.94509,283.73857,286.38243,290.02555,294.71887,300.38136,306.79131,337.23883308273054,322.0600799002415,1482.12669,245.55952000000002,1437.0623799999998,0.5013900000000149
5,0.5,328.79581,320.65483,313.08683,306.30698,300.46075,295.62255,291.80531,288.97742,287.08245,286.05763,285.84782,286.41354,287.73241,289.79462,292.59371,296.11446,300.32022,305.14234,310.47418,316.17155,349.2697030472144,176.33431573436513,1727.68621,223.13392999999996,1191.5028599999998,0.5013900000000149
6,0.6,340.98369,332.935,325.34018,318.37718,312.17242,306.79277,302.24082,298.45074,295.28243,292.51322,289.82908,286.82049,282.99082,277.78531,270.64615,261.09273,248.81642,233.77029,216.22857,196.79295,355.2720625149717,288.2209423115811,1950.82014,353.0530799999999,968.3689299999999,0.5013900000000149
7,0.7,347.63001,340.12273,332.86948,325.96095,319.45077,313.35308,307.64682,302.28693,297.22185,292.41588,287.87335,283.6601,279.91567,276.8496,274.71643,273.76911,274.19686,276.06133,279.24897,283.4568,314.3525650275871,341.40378541653297,2303.87322,252.97972000000027,615.31585,0.5013900000000149
8,0.8,314.61201,314.61454,314.14559,313.06598,311.32946,308.98354,306.15702,303.04063,299.86722,296.8962,294.40324,292.67317,291.99185,292.6321,294.83065,298.75588,304.47106,311.90097,320.81237,330.81735,348.89861978946954,231.28621210846194,2556.85294,156.06422999999995,362.3361299999997,0.5013900000000149
9,0.9,341.92549,335.1757,328.84402,323.07497,317.95253,313.50139,309.69592,306.47094,303.7284,301.33652,299.12187,296.85902,294.26527,291.00917,286.73901,281.13251,273.96095,265.15364,254.84394,243.37931,296.9771434951858,276.7795339370065,2712.91717,206.27189999999973,206.27189999999973,0.5013900000000149
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,247.43193480237096,328.1786733374049,0.0,432.84159,2783.57398,9.562470000000019
1,0.1,251.79119,255.95262,259.74617,263.05144,265.80943,268.02372,269.75314,271.10038,272.20083,273.21474,274.32335,275.72703,277.64184,280.2901,283.88194,288.58739,294.50267,301.61796,309.79646,318.77324,229.62198046501095,328.32892152370886,432.84159,382.32804,2350.73239,9.562470000000019
2,0.2,235.83833,241.86332,247.53131,252.72323,257.37894,261.50004,265.14417,268.41335,271.43963,274.37061,277.3565,280.53909,284.04271,287.9668,292.37972,297.31423,302.76466,308.68658,314.99927,321.59132,250.91929904726382,242.5200596803818,815.16963,394.14964999999995,1968.4043500000002,9.562470000000019
3,0.3,252.34314,253.87558,255.60752,257.59867,259.87079,262.40778,265.16006,268.04976,270.97302,273.79778,276.35781,278.44656,279.81666,280.19092,279.28937,276.87221,272.79292,267.04996,259.82199,251.47298,308.297472863419,265.5987591562822,1209.31928,458.5708400000001,1574.2547000000002,9.562470000000019
4,0.4,300.50342,293.1698,286.6911,281.34442,277.26223,274.43227,272.72057,271.90883,271.73645,271.93905,272.2787,272.5641,272.66097,272.49398,272.04141,271.32409,270.39041,269.30011,268.11016,266.86583,369.1982104164174,306.76080113721923,1667.89012,396.9578999999999,1115.68386,9.562470000000019
5,0.5,353.82739,339.07498,325.48295,313.45689,303.23382,294.8815,288.32497,283.39059,279.85636,277.49861,276.12836,275.61412,275.88985,276.94875,278.8244,281.56206,285.18514,289.66327,294.88985,300.67551,307.4431467669133,340.75252123967675,2064.84802,255.61153000000013,718.7259600000002,9.562470000000019
6,0.6,306.75423,305.83563,304.50959,302.68898,300.39405,297.74588,294.94157,292.22099,289.83471,288.02028,286.9894,286.92414,287.97769,290.27409,293.90264,298.90557,305.26055,312.86338,321.51709,330.93382,328.5447617609216,366.54768216082607,2320.45955,133.26602999999977,463.1144300000001,9.562470000000019
7,0.7,323.36778,318.35072,313.6388,309.3521,305.5821,302.39553,299.8438,297.97496,296.84478,296.52459,297.10417,298.68912,301.39275,305.32273,310.56326,317.15438,325.07116,334.20691,344.36481,355.26201,348.8997978450279,209.503058331983,2453.72558,91.06929000000036,329.8484000000003,9.562470000000019
8,0.8,341.57326,334.50714,327.93704,322.05347,316.98866,312.8108,309.52277,307.06156,305.29446,304.01059,302.90955,301.59325,299.56981,296.27929,291.14803,283.67089,273.5109,260.59499,245.17898,227.85709,317.56458616475,369.7944792613189,2544.79487,159.16552000000001,238.77910999999995,9.562470000000019
9,0.9,317.40317,317.09818,316.53041,315.62317,314.35012,312.73313,310.8339,308.74574,306.59127,304.52938,302.77014,301.5916,301.34831,302.46021,305.3733,310.49061,318.08254,328.19628,340.59076,354.72233,371.7755910039388,354.3155491626502,2703.96039,79.61358999999993,79.61358999999993,9.562470000000019
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,359.9663470026398,194.57428041043318,0.0,467.18818,3387.22534,2.7743899999999826
1,0.1,345.14172,330.99192,318.09842,306.87676,297.53873,290.09268,284.3744,280.09485,276.88937,274.3572,272.08644,269.66668,266.69609,262.7918,257.61069,250.88317,242.45581,232.33308,220.70434,207.94344,185.77180891580664,338.6816515491235,467.18818,524.22739,2920.03716,2.7743899999999826
2,0.2,204.82494,222.74181,238.55365,251.58704,261.52564,268.40051,272.52429,274.39715,274.61431,273.79716,272.55646,271.48288,271.15035,272.11395,274.88746,279.8942,287.39704,297.42503,309.7216,323.73751,320.73945080790213,340.1276428888522,991.41557,411.73123999999996,2395.80977,2.7743899999999826
