,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
9,0.9,378.2088,361.5712,347.9312,336.6824,327.4217,319.8971,313.966,309.5614,306.6681,305.3092,305.5419,307.4617,311.21,316.9811,325.0275,335.6643,349.2793,366.3626,387.5709,413.8549,442.0848241803378,334.1863985932912,2426.6596,85.97830000000022,85.97830000000022,21.36099999999999
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,217.72445925496976,227.50536132775028,0.0,500.1528,3192.1974999999998,13.828599999999994
1,0.1,228.4446,238.0665,246.4111,253.3832,258.9818,263.2907,266.4536,268.6421,270.0227,270.7294,270.8452,270.3924,269.3329,267.5772,265.0024,261.4757,256.883,251.1561,244.2924,236.3634,330.19883893051554,257.5006457834646,500.1528,584.6225,2692.0447,13.828599999999994
2,0.2,316.5203,304.5874,294.5163,286.3647,280.0807,275.4905,272.3195,270.2356,268.8979,267.9991,267.294,266.6127,265.8595,265.0021,264.0533,263.049,262.0254,260.9985,259.9487,258.8154,464.25252813840393,312.72875616365855,1084.7753,465.57140000000004,2107.4222,13.828599999999994
3,0.3,422.9197,389.2722,361.6445,339.0578,320.8488,306.4687,295.3925,287.0999,281.0947,276.9383,274.2808,272.8787,272.5977,273.3996,275.3165,278.417,282.7698,288.4123,295.3319,303.4672,286.43237562173067,388.7440647460469,1550.3467,271.3898999999999,1641.8508000000002,13.828599999999994
4,0.4,290.0804,293.4135,295.924,297.2949,297.432,296.4506,294.6304,292.3547,290.0508,288.1457,287.0409,287.1048,288.6757,292.0683,297.5749,305.4618,315.9652,329.2945,345.659,365.3289,237.58601645191175,371.7842480797522,1821.7366,152.49400000000014,1370.4609000000003,13.828599999999994
5,0.5,247.3971,256.3017,264.0749,270.5914,275.8425,279.933,283.0616,285.4923,287.5234,289.46,291.5928,294.1845,297.4638,301.6269,306.8461,313.2841,321.1143,330.5462,341.8562,355.4246,317.7174478966786,270.8301606454676,1974.2306,166.6483999999998,1217.9669000000001,13.828599999999994
6,0.6,309.0272,301.6366,295.6368,291.0723,287.9131,286.05,285.3084,285.4736,286.3133,287.5936,289.083,290.5494,291.7539,292.4508,292.3986,291.3849,289.2621,285.9864,281.6471,276.4766,272.44054576740086,360.53639832186013,2140.879,208.4922999999999,1051.3185000000003,13.828599999999994
7,0.7,274.9137,277.2325,279.2819,280.9931,282.3515,283.3927,284.1918,284.8493,285.4817,286.2181,287.2045,288.6129,290.6497,293.558,297.6109,303.0934,310.2788,319.4093,330.6917,344.3205,458.0112709950181,175.81386866199207,2349.3713,234.35610000000042,842.8262000000004,13.828599999999994
8,0.8,418.3876,386.2036,360.043,339.0731,322.6898,310.3281,301.384,295.2044,291.1079,288.4096,286.4321,284.5026,281.9446,278.0761,272.2297,263.8009,252.3233,237.5569,219.5648,198.7476,420.7127935094446,353.52139757540726,2583.7274,347.2132999999999,608.4701,13.828599999999994
9,0.9,394.8333,373.8793,356.6302,342.2451,330.1344,319.8786,311.1744,303.8009,297.6034,292.4929,288.4567,285.5747,284.029,284.0985,286.1295,290.4825,297.4646,307.2683,319.9395,335.3985,350.6056086158808,179.39085569002484,2930.9407,261.2568000000001,261.2568000000001,13.828599999999994
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,423.16517150770676,220.46556201514076,0.0,442.3998,3198.6209000000003,24.442700000000002
1,0.1,390.8104,363.8947,341.6013,323.4322,308.987,297.8458,289.5293,283.5086,279.2381,276.1902,273.879,271.8697,269.7768,267.2591,264.0178,259.8017,254.4218,247.7682,239.8241,230.6693,469.91180332437045,336.549965959196,442.3998,424.12119999999993,2756.2211,24.442700000000002
2,0.2,430.2563,398.4981,372.6233,351.3768,333.9203,319.6427,308.059,298.764,291.4195,285.7605,281.6093,278.8877,277.6212,277.9279,279.9902,284.0112,290.1625,298.5387,309.1328,321.848,247.48567388425448,367.8219049745874,866.521,234.41139999999996,2332.0999,24.442700000000002
3,0.3,260.4041,272.0016,281.6066,288.8257,293.5779,296.0675,296.7131,296.0605,294.6992,293.1981,292.0667,291.7382,292.5702,294.8545,298.8285,304.6859,312.5873,322.6746,335.0953,350.0431,469.4275382165786,209.35877625956942,1100.9324,189.15020000000004,2097.6885,24.442700000000002
4,0.4,427.7029,394.1501,367.0973,345.5519,328.796,316.178,307.0298,300.6609,296.3848,293.5462,291.5327,289.7679,287.696,284.7708,280.4629,274.2923,265.8837,255.0341,241.7698,226.3733,311.1133154471841,468.48554709606134,1290.0826,235.47579999999994,1908.5383,24.442700000000002
5,0.5,310.7398,310.7362,310.5816,309.9193,308.5804,306.5745,304.0568,301.2868,298.5944,296.364,295.0366,295.1236,297.2187,301.9922,310.1611,322.4359,339.4696,361.8446,390.1495,425.2023,188.38645260149397,427.02461125807645,1525.5584,81.5599000000002,1673.0625,24.442700000000002
6,0.6,209.1787,228.1265,244.6759,258.5197,269.626,278.2132,284.6928,289.5959,293.5029,296.9865,300.573,304.7221,309.8221,316.2003,324.1448,333.9381,345.9024,360.4562,378.1877,399.9527,175.01903434096593,295.3439370379331,1607.1183,172.4837,1591.5025999999998,24.442700000000002
7,0.7,193.1233,209.7998,224.8875,238.3048,250.0574,260.2323,268.9797,276.4875,282.951,288.5433,293.3885,297.5422,300.9846,303.6281,305.3432,306.0008,305.5268,303.9561,301.4754,298.4378,191.1000060947401,267.3911983112164,1779.602,370.85259999999994,1419.0188999999998,24.442700000000002
8,0.8,203.8632,215.5831,226.3217,236.1327,245.0561,253.1176,260.3303,266.6985,272.2196,276.8843,280.6758,283.5686,285.5287,286.5176,286.5011,285.4622,283.4174,280.4323,276.6324,272.2055,228.02491919094206,249.44428056118198,2150.4546,528.0904999999998,1048.1662999999999,24.442700000000002
9,0.9,233.2227,237.9199,242.3246,246.5825,250.7654,254.8736,258.8494,262.5964,265.9988,268.9371,271.2982,272.98,273.8935,273.9636,273.1318,271.3611,268.6428,265.0044,260.5139,255.2799,312.475796215851,355.72303508581496,2678.5451,520.0758000000001,520.0758000000001,24.442700000000002
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,202.17946965434686,377.90761438919105,0.0,442.6709,3343.394,3.1392000000000166
1,0.1,215.8341,228.1427,238.853,247.8318,255.0801,260.7252,264.994,268.1815,270.6224,272.6726,274.7024,277.0969,280.258,284.6006,290.5389,298.4627,308.7116,321.5579,337.2174,355.8991,207.16469409929653,395.12613985865437,442.6709,402.3567,2900.7230999999997,3.1392000000000166
2,0.2,217.272,226.427,234.6607,242.0201,248.5734,254.4128,259.6584,264.4589,268.9923,273.4635,278.1016,283.1552,288.8873,295.5703,303.4823,312.907,324.141,337.512,353.4145,372.3703,467.0082704888096,270.47017758468996,845.0276,290.7924999999999,2498.3664,3.1392000000000166
3,0.3,421.5889,384.3243,353.8654,329.5368,310.867,297.3426,288.3206,283.0432,280.7001,280.4954,281.6956,283.6493,285.7867,287.612,288.7024,288.7212,287.4449,284.7974,280.8766,275.9585,263.16443830141134,398.1241577151534,1135.8201,202.97469999999998,2207.5739,3.1392000000000166
4,0.4,270.9308,277.8886,283.5555,287.6589,290.1642,291.2531,291.2645,290.6233,289.7754,289.145,289.1185,290.0507,292.2827,296.1584,302.0303,310.2509,321.1561,335.0554,352.2491,373.0924,201.3257951999046,174.78948293028458,1338.7948,220.1947,2004.5991999999999,3.1392000000000166
5,0.5,217.1641,231.5766,244.253,255.0202,263.8555,270.8717,276.2767,280.3196,283.2311,285.1671,286.1605,286.0885,284.6604,281.4341,275.8656,267.3945,255.557,240.1093,221.1332,199.0894,369.00803083738504,209.35794326108945,1558.9895,465.63800000000015,1784.4044999999999,3.1392000000000166
6,0.6,347.7064,329.5662,314.5243,302.5173,293.3706,286.7561,282.206,279.1651,277.055,275.3327,273.532,271.284,268.3205,264.4663,259.6235,253.7531,246.8543,238.9457,230.0498,220.1839,320.29550484943115,303.57560978113133,2024.6275,473.11630000000014,1318.7664999999997,3.1392000000000166
7,0.7,313.5455,307.762,302.6762,298.0879,293.8629,289.9244,286.2394,282.8054,279.6424,276.7929,274.3277,272.356,271.0323,270.5528,271.1382,273.0007,276.3025,281.1137,287.3872,294.9581,268.07640448503906,334.11681569736834,2497.7438,348.4139,845.6501999999996,3.1392000000000166
8,0.8,271.5781,274.7326,277.3374,279.2633,280.4703,281.0062,280.993,280.6058,280.0524,279.5552,279.3403,279.6307,280.6418,282.5781,285.6269,289.9501,295.6767,302.8991,311.6781,322.0614,467.94173713300916,288.0230001260005,2846.1577,275.5715,497.2362999999996,3.1392000000000166
9,0.9,425.4591,391.0192,362.9919,340.4376,322.6993,309.1892,299.3031,292.4146,287.908,285.218,283.8569,283.4238,283.5987,284.1289,284.8174,285.5168,286.1322,286.6281,287.0349,287.4491,288.8735037204301,342.404538177026,3121.7292,221.66479999999956,221.66479999999956,3.1392000000000166
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,253.82566718489937,301.86459910632993,0.0,442.8811,4247.8025,2.8197999999999865
1,0.1,257.6024,260.9579,263.8505,266.262,268.2032,269.7138,270.8568,271.7123,272.3706,272.9281,273.4861,274.1507,275.0339,276.2522,277.9221,280.152,283.0327,286.627,290.9657,296.0501,197.8813154167326,321.60460832792586,442.8811,447.1836,3804.9213999999997,2.8197999999999865
2,0.2,211.6447,224.0811,234.9833,244.2457,251.8776,257.9946,262.7947,266.5275,269.4643,271.8753,274.015,276.1167,278.3912,281.029,284.2012,288.0591,292.7333,298.3333,304.9519,312.6757,279.7353494919991,270.78199798548275,890.0647,464.0425999999999,3357.7378,2.8197999999999865
3,0.3,275.5078,271.7486,268.7286,266.6261,265.5055,265.3207,265.94,267.1804,268.8413,270.7295,272.6714,274.5142,276.1213,277.3674,278.1389,278.342,277.9175,276.8579,275.2212,273.1343,454.32752244403474,345.5284857083464,1354.1073,378.2791000000002,2893.6952,2.8197999999999865
4,0.4,413.957,380.7884,353.5148,331.4022,313.9336,300.6198,290.9264,284.2778,280.1014,277.8841,277.2184,277.831,279.5883,282.4835,286.6073,292.1093,299.1575,307.9053,318.4761,330.9746,240.87756218170034,260.1019603789682,1732.3864,242.04329999999982,2515.4161,2.8197999999999865
5,0.5,253.1132,264.0495,273.1185,280.0046,284.6736,287.342,288.4025,288.331,287.5949,286.5817,285.5521,284.6218,283.7676,282.8525,281.6667,279.977,277.5799,274.3494,270.2708,265.4511,206.31964103357953,316.4328256882638,1974.4297,327.84860000000003,2273.3728,2.8197999999999865
6,0.6,220.277,232.9537,244.1123,253.6105,261.4131,267.5866,272.2814,275.7063,278.1055,279.7392,280.8721,281.7687,282.6909,283.8956,285.6289,288.1137,291.5353,296.0269,301.6629,308.4664,300.91888802490735,192.40386208408012,2302.2783,406.77919999999995,1945.5241999999998,2.8197999999999865
7,0.7,293.6632,287.343,282.1683,278.2617,275.6283,274.1543,273.6297,273.7804,274.3001,274.87,275.1645,274.8459,273.5559,270.9146,266.5352,260.0595,251.2109,239.8553,226.0521,210.0774,293.6313886260549,229.33031819679147,2709.0575,526.5900999999999,1538.745,2.8197999999999865
8,0.8,290.1047,287.0155,284.3188,281.9723,279.9302,278.1369,276.5232,275.0051,273.4859,271.8612,270.0284,267.8959,265.3924,262.4722,259.1152,255.3198,251.0904,246.4216,241.2842,235.6173,395.8047055661099,253.68282771558336,3235.6476,534.2740000000003,1012.1549,2.8197999999999865
9,0.9,370.4832,349.1876,331.3615,316.629,304.666,295.1332,287.6578,281.8471,277.3169,273.7221,270.7788,268.2752,266.0713,264.0878,262.2894,260.6629,259.1951,257.8519,256.5646,255.2236,323.4618028507709,208.99186622711017,3769.9216,477.88089999999966,477.88089999999966,2.8197999999999865
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,296.9939666877783,371.4529902145442,0.0,397.9945,2735.0094,1.0217000000000098
1,0.1,292.1745,287.955,284.3554,281.3823,279.0213,277.2383,275.989,275.2357,274.965,275.2076,276.0532,277.6604,280.2575,284.1308,289.602,296.9951,306.603,318.6637,333.3631,350.8759,253.25048308519817,335.0166888905584,397.9945,269.75969999999995,2337.0149,1.0217000000000098
2,0.2,258.1084,262.4638,266.2231,269.3494,271.8734,273.8902,275.5449,277.0122,278.4741,280.101,282.0383,284.398,287.2585,290.6693,294.6619,299.2671,304.5348,310.555,317.4779,325.5283,261.78335051553324,409.90281737107586,667.7542,249.19220000000007,2067.2552,1.0217000000000098
3,0.3,263.9288,265.9065,267.7684,269.5615,271.3294,273.1166,274.9747,276.9707,279.1954,281.7724,284.8661,288.6871,293.494,299.5886,307.3074,317.0082,329.0619,343.858,361.8381,383.5731,232.14681577662884,205.60424993600702,916.9464,243.21990000000005,1818.0629999999999,1.0217000000000098
4,0.4,240.1949,247.4859,253.9827,259.6898,264.6586,268.9794,272.763,276.1136,279.098,281.7135,283.8598,285.3191,285.7505,284.7067,281.6766,276.1568,267.7445,256.2388,241.724,224.6099,345.8760288045415,256.5482331110371,1160.1663,400.11929999999984,1574.8430999999998,1.0217000000000098
5,0.5,329.9358,316.2441,304.8326,295.7029,288.7592,283.7854,280.4591,278.3902,277.17,276.4162,275.8064,275.0979,274.1344,272.8411,271.2101,269.2795,267.1072,264.7447,262.215,259.5014,249.77787049679648,420.31607278599733,1560.2856,351.9968000000001,1174.7238,1.0217000000000098
6,0.6,256.7667,263.0006,268.2257,272.2991,275.2074,277.0599,278.0645,278.498,278.6821,278.9716,279.7556,281.4658,284.5827,289.6301,297.1513,307.6719,321.6599,339.5084,361.5696,388.2673,441.1362033693123,207.96973078645513,1912.2824,235.68370000000004,822.7269999999999,1.0217000000000098
7,0.7,404.6589,374.6588,350.0895,330.3433,314.9595,303.4717,295.3517,290.0137,286.8431,285.2231,284.5447,284.2003,283.5707,282.0207,278.9165,273.6742,265.8343,255.1487,241.6557,225.7134,225.6552413433535,398.612625465341,2147.9661,267.8606999999997,587.0432999999998,1.0217000000000098
8,0.8,241.0062,254.7839,266.3656,275.3988,281.8293,285.8689,287.9229,288.5066,288.1731,287.4685,286.9175,287.0314,288.326,291.3318,296.585,304.5962,315.8077,330.561,349.1041,371.6651,246.66177318813408,440.7453428659047,2415.8268,185.08060000000023,319.1826000000001,1.0217000000000098
9,0.9,252.5177,257.885,262.7631,267.1586,271.0931,274.6129,277.7995,280.7788,283.7277,286.8764,290.506,294.9429,300.5493,307.7127,316.8363,328.3358,342.6494,360.2718,381.8261,408.195,284.44881403127226,355.5059637638573,2600.9074,134.10199999999986,134.10199999999986,1.0217000000000098
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,378.4079992460546,338.132479974415,0.0,389.3276,2398.7861,11.046199999999999
1,0.1,356.2908,337.5233,321.7999,308.915,298.6626,290.7899,284.9934,280.9446,278.3293,276.8855,276.4328,276.8869,278.2593,280.6436,284.1905,289.0752,295.4648,303.4912,313.241,324.7681,398.00541009943356,449.60901018191277,389.3276,217.03519999999997,2009.4585,11.046199999999999
2,0.2,374.7388,355.4395,339.3666,326.0257,315.0706,306.2462,299.3584,294.2648,290.877,289.1712,289.1995,291.0991,295.0929,301.4804,310.6193,322.9033,338.7493,358.6143,383.0655,412.9356,181.90933153650792,414.69379026390544,606.3628,84.99689999999998,1792.4233,11.046199999999999
3,0.3,205.3568,226.6321,244.9666,259.9457,271.5433,280.0766,286.1114,290.3479,293.5164,296.2964,299.2693,302.8989,307.5387,313.4554,320.8648,329.976,341.0405,354.4068,370.5824,390.3126,322.5619781155434,214.97463465772904,691.3597,131.6576,1707.4263999999998,11.046199999999999
