0,inf
1,inf
2,inf
3,inf
4,inf
5,2924.1459
6,2924.1459
7,2924.1459
8,2924.1459
9,2924.1459
10,2924.1459
11,2924.1459
12,2924.1459
13,2924.1459
14,2924.1459
15,1268.0295
16,665.3222
17,665.3222
18,665.3222
19,665.3222
20,665.3222
21,665.3222
22,665.3222
23,665.3222
24,665.3222
25,665.3222
26,665.3222
27,665.3222
28,665.3222
29,665.3222
30,665.3222
31,665.3222
32,665.3222
33,665.3222
34,630.0312
35,630.0312
36,630.0312
37,630.0312
38,624.8713
39,624.8713
40,624.8713
41,624.8713
42,624.8713
43,624.8713
44,624.8713
45,624.8713
46,624.8713
47,624.8713
48,624.8713
49,624.8713
50,624.8713
51,624.8713
52,624.8713
53,624.8713
54,624.8713
55,624.8713
56,624.8713
57,624.8713
58,624.8713
59,624.8713
60,624.8713
61,624.8713
62,624.8713
63,624.8713
64,624.8713
65,624.8713
66,624.8713
67,624.8713
68,624.8713
69,624.8713
70,624.8713
71,624.8713
72,624.8713
73,624.8713
74,624.8713
75,624.8713
76,624.8713
77,624.8713
78,624.8713
79,624.8713
80,624.8713
81,624.8713
82,624.8713
83,624.8713
84,624.8713
85,624.8713
86,624.8713
87,624.8713
88,624.8713
89,624.8713
