0,inf
1,inf
2,1519.6663000000003
3,1519.6663000000003
4,1519.6663000000003
5,968.8088
6,798.4541
7,798.4541
8,798.4541
9,776.1197
10,776.1197
11,776.1197
12,776.1197
13,776.1197
14,776.1197
15,776.1197
16,776.1197
17,776.1197
18,776.1197
19,776.1197
20,776.1197
21,776.1197
22,776.1197
23,776.1197
24,776.1197
25,776.1197
26,776.1197
27,776.1197
28,776.1197
29,776.1197
30,776.1197
31,776.1197
32,625.7379
33,625.7379
34,625.7379
35,625.7379
36,625.7379
37,625.7379
38,625.7379
39,625.7379
40,625.7379
41,625.7379
42,625.7379
43,625.7379
44,625.7379
45,625.7379
46,625.7379
47,625.7379
48,625.7379
49,625.7379
50,625.7379
51,625.7379
52,625.7379
53,625.7379
54,625.7379
55,625.7379
56,625.7379
57,625.7379
58,625.7379
59,625.7379
60,625.7379
61,625.7379
62,625.7379
63,625.7379
64,625.7379
65,625.7379
66,625.7379
67,625.7379
68,625.7379
69,625.7379
70,625.7379
71,625.7379
72,625.7379
73,625.7379
74,625.7379
75,625.7379
76,625.7379
77,625.7379
78,625.7379
79,625.7379
80,625.7379
81,625.7379
82,625.7379
83,625.7379
84,625.7379
85,625.7379
86,625.7379
87,625.7379
88,625.7379
89,625.7379
