,t,x0,x1,u,L,inst_cost,ctg,path_diff
1,0.1,-0.0927159046,-0.8567059672,-4.585380402057693,0.0865590942,0.12121072179999999,6.5991397481,-1.6367059672000002
2,0.2,-0.196423589,-1.2115363229,-13.141756369108997,0.207769816,0.42492850429999995,6.4779290263,-1.4315363229
3,0.3,-0.3752886741,-2.3468468747,-19.67733323850947,0.6326983203,1.2587832153000003,6.0530005220000005,-2.1668468747
4,0.4,-0.6938081636,-3.9960607092,6.539910025119472,1.8914815356,1.3230997583999997,4.7942173067,-3.5760607092
5,0.5,-1.0424476554,-2.9934302148,10.829099622614624,3.214581294,0.7507754242,3.4711175483,-2.4934302148
6,0.6,-1.2749254976,-1.6780424104,-17.848457868848207,3.9653567182,0.9766911367000004,2.7203421241,-1.2580424103999999
7,0.7,-1.520952253,-3.2168614418,17.45488162788873,4.9420478549,0.9481147211999996,1.7436509873999997,-3.0368614417999997
8,0.8,-1.7426407653,-1.2496847667,10.244159227213864,5.8901625761,0.4297461512999998,0.7955362662000001,-1.4696847667000001
9,0.9,-1.8120090961,-0.1559005132,7.692481492561033,6.3199087274,0.36579011490000024,0.36579011490000024,-0.9359005132000002
0,0.0,0.0,-1.0,-16.079950305655217,0.0,0.4463592142,8.9196635314,-2.5
1,0.1,-0.1729480245,-2.4350470061,-9.203652397216597,0.4463592142,0.8189185457,8.4733043172,-3.2150470061000003
2,0.2,-0.4491953011,-3.0791649692,3.3063960660457745,1.2652777599,0.8117623713,7.654385771499999,-3.2991649691999996
3,0.3,-0.7262223112,-2.4714983525,-18.58474549617105,2.0770401312,1.3267846449,6.842623400199999,-2.2914983524999997
4,0.4,-1.051318637,-4.0048765763,4.088476788357141,3.4038247761,1.4733921433000003,5.515838755299999,-3.5848765763
5,0.5,-1.4126553364,-3.234692198,6.641830629440651,4.8772169194,1.0329632874999994,4.042446611999999,-2.734692198
6,0.6,-1.688348014,-2.2948164575,-1.2640060735257386,5.9101802069,0.8297930811,3.0094833244999997,-1.8748164575000001
7,0.7,-1.9128435061,-2.1967215727,2.748505112007763,6.739973288,0.7950007037000004,2.1796902433999996,-2.0167215727
8,0.8,-2.1085938703,-1.7261206974,16.394878943290763,7.5349739917,0.7003359374999993,1.3846895396999992,-1.9461206974000003
9,0.9,-2.1935474849,-0.0016791884,-15.39514535644245,8.2353099292,0.6843536021999999,0.6843536021999999,-0.7816791884000003
0,0.0,0.0,-1.0,-16.906807251952053,0.0,0.4759575619,13.7649344228,-2.5
1,0.1,-0.1769478769,-2.5137328483,-5.374346897917306,0.4759575619,0.7284589332,13.2889768609,-3.2937328483000003
2,0.2,-0.4421591506,-2.7859562644,-8.350983016138084,1.2044164951,1.0062549277,12.5605179277,-3.0059562644
3,0.3,-0.7476751373,-3.3155385793,1.6483080459435016,2.2106714228,1.0318086493999998,11.554262999999999,-3.1355385793000004
4,0.4,-1.0552174067,-2.8431655053,-8.086457501422121,3.2424800722,1.1400095052000006,10.522454350599999,-2.4231655053
5,0.5,-1.3648980252,-3.342130637,-1.6896464705058918,4.3824895774,1.3006101069999998,9.382444845399998,-2.842130637
6,0.6,-1.6911181679,-3.1848751413,-3.6100230890573997,5.6830996844,1.3775382121000002,8.0818347384,-2.7648751413
7,0.7,-2.0116617817,-3.2253338364,-14.27595362278582,7.0606378965,2.0059792484,6.704296526299999,-3.0453338363999998
8,0.8,-2.3876516213,-4.2769393591,-3.6823786324864187,9.0666171449,2.4893292106999994,4.698317277899999,-4.496939359100001
9,0.9,-2.8124699737,-4.22035887,10.235563560926273,11.5559463556,2.2089880672,2.2089880672,-5.00035887
0,0.0,0.0,-1.0,-16.09592450670405,0.0,0.4469205415,9.4068159068,-2.5
1,0.1,-0.1730252984,-2.4365671523,7.826977389616726,0.4469205415,0.42302249249999996,8.9598953653,-3.2165671523
2,0.2,-0.3670330066,-1.4598617051,6.7001902948740195,0.869943034,0.15922634879999997,8.5368728728,-1.6798617051
3,0.3,-0.4735456144,-0.6833300678,-2.713327180304592,1.0291693828,0.09123502169999997,8.377646524,-0.5033300678000001
4,0.4,-0.5516985822,-0.876509818,-17.74268332077973,1.1204044045,0.5043369684000001,8.2864115023,-0.456509818
5,0.5,-0.7209382436,-2.4815384888,-15.850167701722103,1.6247413729,1.1936283781,7.7820745338999995,-1.9815384888
6,0.6,-1.0337617216,-3.7537317809,10.286772283865503,2.818369751,1.1575157468999997,6.5884461558,-3.3337317809
7,0.7,-1.3412151319,-2.4176011422,-14.473030387980558,3.9758854979,1.2364558308000002,5.4309304089,-2.2376011422
8,0.8,-1.6412924078,-3.5648269051,-10.119595021169857,5.2123413287,1.8975828152999998,4.1944745781,-3.7848269051
9,0.9,-2.029483336,-4.188595479,-4.860801219785618,7.109924144,2.2968917628000005,2.2968917628000005,-4.968595479
0,0.0,0.0,-1.0,-16.954602678043862,0.0,0.4777023275,10.812026497099998,-2.5
1,0.1,-0.1771790832,-2.5182811846,-19.1748594986557,0.4777023275,1.3215158275999999,10.334324169599999,-3.2982811846000004
2,0.2,-0.5095820189,-4.1033641987,5.76236756630934,1.7992181551,1.3887392978000002,9.012808342,-4.323364198699999
3,0.3,-0.8721938972,-3.1645155639,-7.084908694654626,3.1879574529,1.2597349842999996,7.6240690442,-2.9845155639000005
4,0.4,-1.2076096349,-3.5375906956,7.257860489949863,4.4476924372,1.1319988482000003,6.3643340599,-3.1175906956
5,0.5,-1.5091469447,-2.5102673368,-13.685300124066888,5.5796912854,1.3077938666,5.2323352117,-2.0102673368
6,0.6,-1.8142320006,-3.5737122933,1.569176317506301,6.887485152,1.5035032823000005,3.9245413450999997,-3.1537122933
7,0.7,-2.1467249051,-3.084301757,17.117074439412193,8.3909884343,1.1360566419999998,2.4210380627999992,-2.904301757
8,0.8,-2.3574325487,-1.1618866695,12.639409979743242,9.5270450763,0.6913799136000005,1.2849814207999994,-1.3818866695000003
9,0.9,-2.406858509,0.1514802887,-4.7900329944835605,10.2184249899,0.5936015071999989,0.5936015071999989,-0.6285197113000003
0,0.0,0.0,-1.0,15.051909163714484,0.0,0.1377814665,3.1575601096,-2.5
1,0.1,-0.0223502054,0.5275411217,-18.148383631728265,0.1377814665,0.205214668,3.0197786431,-0.25245887830000013
2,0.2,-0.0599393435,-1.2497081033,-12.712075604669,0.3429961345,0.41848536449999996,2.8145639751,-1.4697081033
3,0.3,-0.2403584074,-2.3404965998,12.378551718307861,0.761481499,0.3694962478,2.3960786106,-2.1604965998
4,0.4,-0.4032058774,-0.939793958,-6.254481382730713,1.1309777468,0.18611681450000006,2.0265823628,-0.519793958
5,0.5,-0.5228946587,-1.445553315,1.0148554653187745,1.3170945613,0.2120342758,1.8404655482999999,-0.945553315
6,0.6,-0.6555479372,-1.2114144899,6.240791917995395,1.5291288371,0.1456913327,1.6284312724999999,-0.7914144898999999
7,0.7,-0.7406399258,-0.5022433096,-14.385582776623203,1.6748201698,0.3180721311999999,1.4827399397999999,-0.3222433095999998
8,0.8,-0.8580236487,-1.8234178643,-3.9248709049900796,1.992892301,0.4696829723000002,1.1646678086,-2.0434178643000003
9,0.9,-1.0505310597,-2.0233975438,-7.687558763302604,2.4625752733,0.6949848362999997,0.6949848362999997,-2.8033975438
0,0.0,0.0,-1.0,5.505765450040272,0.0,0.0655072543,6.0861943607,-2.5
1,0.1,-0.0685288908,-0.3808945642,-2.4049004908645273,0.0655072543,0.0269709947,6.0206871064000005,-1.1608945642000004
2,0.2,-0.1164093137,-0.5735041904,-8.00741921443402,0.092478249,0.1258431431,5.9937161117,-0.7935041904
3,0.3,-0.2097206831,-1.2809347424,-8.338109847361048,0.2183213921,0.310068539,5.8678729686,-1.1009347424
4,0.4,-0.3719526636,-1.9525137467,1.1946617914120985,0.5283899311,0.3474027151,5.5578044296,-1.5325137466999998
5,0.5,-0.5519799417,-1.6530202894,-8.5473804708182,0.8757926462,0.4767853687,5.2104017145,-1.1530202894
6,0.6,-0.7506328737,-2.3091054045,1.6972107181472609,1.3525780149,0.5243600850000001,4.7336163458,-1.8891054045
7,0.7,-0.9621631628,-1.9278540436,-17.9242471066225,1.8769380999,1.0280865002,4.2092562608,-1.7478540435999999
8,0.8,-1.2323297897,-3.4501121273,-0.5780631363807345,2.9050246001,1.2941533730000003,3.1811697606000005,-3.6701121273000004
9,0.9,-1.5634483784,-3.1767998523,-15.995464732808333,4.1991779731,1.8870163876000001,1.8870163876000001,-3.9567998523
0,0.0,0.0,-1.0,-4.338012125962173,0.0,0.1455718362,11.174523900300004,-2.5
1,0.1,-0.1161473645,-1.3176538481,-10.394550667400981,0.1455718362,0.37298607269999995,11.028952064100004,-2.0976538481
2,0.2,-0.2918214443,-2.181434835,2.4631046840663373,0.5185579089,0.403344346,10.655965991400004,-2.401434835
3,0.3,-0.4874974488,-1.7394483621,7.201349775152586,0.9219022549,0.2342696996,10.252621645400003,-1.5594483621000002
4,0.4,-0.6181920015,-0.8886188319,-14.46335720130216,1.1561719545,0.40437335789999995,10.018351945800003,-0.4686188319
5,0.5,-0.7727204893,-2.1804260643,-12.635862349128706,1.5605453124,0.8910232786000001,9.613978587900002,-1.6804260643000002
6,0.6,-1.0413404083,-3.1753923802,3.738316959170941,2.451568591,0.9597023490000001,8.722955309300001,-2.7553923802
7,0.7,-1.3254351092,-2.5174659834,-18.068710455898746,3.41127094,1.4695358878999998,7.763252960300001,-2.3374659834
8,0.8,-1.6524095621,-3.9973625761,-16.64107100040148,4.8808068279,2.6273274316000004,6.293717072400001,-4.2173625761
9,0.9,-2.1133087387,-5.2005704994,-11.435972707484066,7.5081342595,3.6663896408000003,3.6663896408000003,-5.980570499400001
0,0.0,0.0,-1.0,-0.358120390236941,0.0,0.0942994384,7.751182697600002,-2.5
1,0.1,-0.0968949596,-0.9389170794,-11.41298623544757,0.0942994384,0.2851434137,7.656883259200002,-1.7189170794000002
2,0.2,-0.2414541165,-1.935656546,2.1385783893871455,0.3794428521,0.3170510778,7.371739845500001,-2.155656546
3,0.3,-0.4153110628,-1.5479417608,-13.600671412945093,0.6964939299,0.5841848459,7.054688767700001,-1.3679417608
4,0.4,-0.6284093217,-2.6949106432,9.708635565810194,1.2806787758,0.5531668532,6.470503921800001,-2.2749106432
5,0.5,-0.8378992621,-1.5145571463,-6.784710018554531,1.833845629,0.42352910300000013,5.9173370686,-1.0145571463
6,0.6,-1.0148488915,-2.0160785187,3.896535959041614,2.257374732,0.4321266629,5.4938079656,-1.5960785187000002
7,0.7,-1.1878552085,-1.4534186058,-19.68207472366094,2.6895013949,0.9310085055999999,5.0616813027,-1.2734186057999999
8,0.8,-1.4213764569,-3.1881048298,-14.141131242347132,3.6205099005,1.7480530710000002,4.1306727971,-3.4081048298
9,0.9,-1.7931713206,-4.2304230903,-7.929020755061899,5.3685629715,2.3826197260999997,2.3826197260999997,-5.010423090300001
0,0.0,0.0,-1.0,3.7977776888235404,0.0,0.068144683,8.021696218700002,-2.5
1,0.1,-0.0767911466,-0.5434310845,-9.664248884573805,0.068144683,0.15142140180000002,7.953551535700002,-1.3234310845000001
2,0.2,-0.1752554617,-1.4113916579,3.0718456925641178,0.2195660848,0.1547324201,7.802130133900001,-1.6313916579
3,0.3,-0.2947074267,-0.9847551236,3.1617836555531866,0.3742985049,0.07921101879999998,7.647397713800001,-0.8047551236
4,0.4,-0.3731244843,-0.5901597004,-6.661858181303355,0.4535095237,0.1201765749,7.568186695000001,-0.17015970039999995
5,0.5,-0.4615117992,-1.1679582037,-5.520554069426794,0.5736860986,0.23462692350000003,7.448010120100001,-0.6679582037
6,0.6,-0.5993629501,-1.5821624597,-7.254196937119746,0.8083130221,0.4209937010999999,7.213383196600001,-1.1621624596999998
7,0.7,-0.7850172043,-2.1219278993,-18.07412057873065,1.2293067232,1.1046305722000003,6.792389495500001,-1.9419278993
8,0.8,-1.0743774042,-3.6399797572,-19.551753457419622,2.3339372954,2.3208238549999995,5.6877589233000005,-3.8599797572
9,0.9,-1.5153472907,-5.1541852164,-11.42121700128596,4.6547611504,3.366935068300001,3.366935068300001,-5.9341852164
0,0.0,0.0,-1.0,6.008867382077774,0.0,0.0656314659,5.4101929695,-2.5
1,0.1,-0.066095177,-0.3330180848,-9.645454518671915,0.0656314659,0.1154589465,5.3445615036,-1.1130180848000002
2,0.2,-0.1444451168,-1.2192135969,-11.978628869532017,0.1810904124,0.3883542072,5.229102557099999,-1.4392135969
3,0.3,-0.3184142628,-2.2431073379,6.481458942421206,0.5694446196,0.3759900301,4.840748349899999,-2.0631073379
4,0.4,-0.5005206246,-1.4128550817,-15.64546551948737,0.9454346497,0.6149313808,4.4647583198,-0.9928550817
5,0.5,-0.7106552041,-2.7672670543,14.62540814799705,1.5603660305,0.5683625331000002,3.8498269389999997,-2.2672670543
6,0.6,-0.9032462991,-1.1121351444,-7.920751651987601,2.1287285636,0.3369061216999998,3.2814644058999995,-0.6921351444
7,0.7,-1.047395961,-1.7600606478,-18.78053315495874,2.4656346853,1.0014484699000001,2.9445582841999998,-1.5800606477999999
8,0.8,-1.3057371704,-3.3797727538,4.244093087259433,3.4670831552,1.1345783494,1.9431098142999996,-3.5997727538000004
9,0.9,-1.6068345624,-2.6542660531,6.923647882042118,4.6016615046,0.8085314648999997,0.8085314648999997,-3.4342660531000004
0,0.0,0.0,-1.0,-4.809993175843875,0.0,0.1533541222,8.0804170598,-2.5
1,0.1,-0.1184305345,-1.3625687831,-0.16006015687713315,0.1533541222,0.1738179888,7.9270629376,-2.1425687831
2,0.2,-0.2488704856,-1.2481348477,0.8470183158356335,0.327172111,0.14179122830000002,7.7532449488,-1.4681348477
3,0.3,-0.3635490881,-1.0487544136,-15.777211257099882,0.4689633393,0.4706384013,7.6114537205,-0.8687544136
4,0.4,-0.5396722278,-2.4503523996,-4.034648750690586,0.9396017406,0.6916224213000001,7.1408153192,-2.0303523996
5,0.5,-0.7923715242,-2.6011179783,13.92161302977776,1.6312241619,0.5226486207000001,6.4491928979,-2.1011179783
6,0.6,-0.9725560354,-1.0287721641,-16.262694237426185,2.1538727826,0.5717760773,5.9265442772,-0.6087721641
7,0.7,-1.1491259793,-2.4784716439,-11.992209146008266,2.7256488599,1.1090735858,5.3547681999,-2.2984716438999997
8,0.8,-1.4429950779,-3.3838234599,-14.209393050600628,3.8347224457,1.9035462704000001,4.2456946141,-3.6038234599
9,0.9,-1.8337452453,-4.4140125976,-3.572881928820326,5.7382687161,2.3421483437,2.3421483437,-5.1940125976000004
0,0.0,0.0,-1.0,5.84642656356861,0.0,0.065546494,3.2193180632,-2.5
1,0.1,-0.0668809707,-0.348476373,3.764811060901433,0.065546494,0.011203003500000003,3.1537715692,-1.1284763730000003
2,0.2,-0.0818309171,0.0429546796,-3.5253492500383956,0.0767494975,0.009588347299999994,3.1425685657,-0.17704532039999998
3,0.3,-0.0947968116,-0.2966143509,-7.574102940704988,0.0863378448,0.0762663067,3.1329802184,-0.11661435090000005
4,0.4,-0.1596624958,-0.9891589608,-6.026907518529692,0.1626041515,0.1769196249,3.0567139117,-0.5691589608
5,0.5,-0.2829480885,-1.4685641199,-19.355749147612762,0.3395237764,0.7714636709000001,2.8797942868,-0.9685641198999999
6,0.6,-0.5163322826,-3.1707548407,-0.37085506326609163,1.1109874473,0.9676712869999997,2.1083306159,-2.7507548407
7,0.7,-0.8198634618,-2.9043091678,18.050024096469734,2.0786587343,0.6404766393000001,1.1406593289,-2.7243091678
8,0.8,-1.0089295984,-0.9102406215,-5.101828374174872,2.7191353736,0.25094697229999996,0.5001826895999999,-1.1302406215
9,0.9,-1.1202301711,-1.3091228863,7.713816881804206,2.9700823459,0.24923571729999994,0.24923571729999994,-2.0891228863
0,0.0,0.0,-1.0,-13.651935731900995,0.0,0.3658458863,7.4203173207,-2.5
1,0.1,-0.1612027033,-2.2039908699,3.128651339689629,0.3658458863,0.3929609323,7.0544714344,-2.9839908699000004
2,0.2,-0.3558055682,-1.696522871,-15.275700010195798,0.7588068186,0.7063120552000001,6.6615105021,-1.916522871
3,0.3,-0.591146004,-2.9887524362,-10.44205252556794,1.4651188738,1.2380895837,5.9551984469,-2.8087524362
4,0.4,-0.9260754892,-3.6980282036,14.702753377554117,2.7032084575,1.0395932976999998,4.7171088632,-3.2780282036
5,0.5,-1.2068660699,-1.9469622852,-15.379438657699303,3.7428017552,0.9825918083,3.6775155655,-1.4469622852
6,0.6,-1.46654083,-3.2252313908,8.331672635540475,4.7253935635,1.0151303340000002,2.6949237571999998,-2.8052313908
7,0.7,-1.7331586845,-2.1254462728,7.315002721898107,5.7405238975,0.6449092649999999,1.6797934231999996,-1.9454462728
8,0.8,-1.9000358234,-1.2270688616,17.099132947818646,6.3854331625,0.5562433349999996,1.0348841581999997,-1.4470688616000003
9,0.9,-1.9340911978,0.5168998075,-13.341800425935997,6.9416764975,0.4786408232000001,0.4786408232000001,-0.2631001925000003
0,0.0,0.0,-1.0,-1.3437890446873126,0.0,0.1046073856,2.7650843715,-2.5
1,0.1,-0.1016630614,-1.0327158431,5.019286722439517,0.1046073856,0.0722177525,2.6604769859,-1.8127158431000003
2,0.2,-0.1756585812,-0.4567916511,-0.14600615670929074,0.1768251381,0.023469278700000012,2.5882592334,-0.6767916511
3,0.3,-0.219834348,-0.4272164998,-11.20537611075681,0.2002944168,0.1683001674,2.5647899547,-0.24721649980000004
4,0.4,-0.3146944543,-1.4528940047,-13.970457063456664,0.3685945842,0.5500965484,2.3964897873,-1.0328940047000001
5,0.5,-0.52053653,-2.6440976353,4.373568303299251,0.9186911326,0.5859821976999999,1.8463932389,-2.1440976353
6,0.6,-0.7509989074,-1.9762784276,-4.118654455829631,1.5046733303,0.5146100786999999,1.2604110412,-1.5562784276000001
7,0.7,-0.9589894014,-2.1801533792,17.840430942034345,2.019283409,0.44353962000000013,0.7458009625000002,-2.0001533792
8,0.8,-1.0801568181,-0.2749428682,2.8706955069144513,2.462823029,0.12492509230000026,0.30226134250000003,-0.4949428682000002
9,0.9,-1.0924348485,0.0244047129,8.559760291203688,2.5877481213,0.17733625019999977,0.17733625019999977,-0.7555952871000002
0,0.0,0.0,-1.0,-7.554973626144372,0.0,0.2057670934,6.5625976375,-2.5
1,0.1,-0.1317091483,-1.6237882144,15.50272952444005,0.2057670934,0.2090314299,6.356830544099999,-2.4037882144000005
2,0.2,-0.2112398461,0.0060154359,-17.292900014699526,0.4147985233,0.24690311509999996,6.1477991142,-0.2139845641
3,0.3,-0.2943203807,-1.6401940309,2.8897838353627883,0.6617016384,0.22144630610000005,5.900895999099999,-1.4601940309
4,0.4,-0.4364263782,-1.2091096499,-11.486570125716252,0.8831479445,0.3916988279999999,5.679449693,-0.7891096499
5,0.5,-0.6070537143,-2.1871393263,-10.516368712133954,1.2748467725,0.7852149745999999,5.287750865,-1.6871393263
6,0.6,-0.8660596259,-2.979770286,2.7256296329597696,2.0600617471,0.8389761427000004,4.5025358904,-2.559770286
7,0.7,-1.1364372269,-2.4368297217,-14.506125934464595,2.8990378898,1.1927149797999994,3.6635597476999995,-2.2568297217
8,0.8,-1.4385044311,-3.585375111,1.057870616319498,4.0917528696,1.3918774615,2.4708447679,-3.805375111
9,0.9,-1.7745805761,-3.1435119043,8.475390210902056,5.4836303311,1.0789673064,1.0789673064,-3.9235119043
0,0.0,0.0,-1.0,-16.056908018227123,0.0,0.4455502453,10.2322909669,-2.5
1,0.1,-0.1728365593,-2.4328542425,5.800920478380913,0.4455502453,0.44412729819999996,9.786740721600001,-3.2128542425
2,0.2,-0.3762917808,-1.6493069732,-11.548021338127104,0.8896775435,0.5499008537000001,9.342613423400001,-1.8693069732
3,0.3,-0.5891066842,-2.5912942036,-16.971786191629814,1.4395783972,1.2959888146999998,8.7927125697,-2.4112942036
4,0.4,-0.9178005401,-3.9597789669,14.898803922676919,2.7355672119,1.1850794700000002,7.496723755000001,-3.5397789669
5,0.5,-1.222551608,-2.1651475067,-14.20584373666431,3.9206466819,1.0497577962999998,6.311644285000001,-1.6651475067
6,0.6,-1.4973122905,-3.3109711979,-3.2342139965023122,4.9704044782,1.3764248815000002,5.261886488700001,-2.8909711979
7,0.7,-1.82803816,-3.303666728,3.4180613899902177,6.3468293597,1.2900873051000001,3.8854616072000008,-3.123666728
8,0.8,-2.1258891759,-2.6640095732,-1.2915656185450999,7.6369166648,1.185646360699999,2.5953743021000006,-2.8840095732
9,0.9,-2.3856513763,-2.5334039345,-6.77945068118607,8.8225630255,1.4097279414000017,1.4097279414000017,-3.3134039345
0,0.0,0.0,-1.0,-9.064220676538097,0.0,0.2397851351,7.1057777829,-2.5
1,0.1,-0.1390100068,-1.7674120608,10.556920951337897,0.2397851351,0.20877877700000003,6.8659926478,-2.5474120608
2,0.2,-0.2561332646,-0.5945967079,-18.136145701789697,0.4485639121,0.4060093225,6.6572138708,-0.8145967078999999
3,0.3,-0.4004487314,-2.2638958113,-5.101766844894238,0.8545732346,0.6175263543999999,6.2512045483,-2.0838958112999997
4,0.4,-0.6405663163,-2.5339549109,-2.3692172907100613,1.472099589,0.7002301375000002,5.6336781939,-2.1139549109
5,0.5,-0.8931649092,-2.5182780471,-11.568198675112047,2.1723297265,1.0545219373999997,4.9334480564,-2.0182780471
6,0.6,-1.1887709735,-3.3794918502,0.13027864532446642,3.2268516639,1.2148186266000005,3.878926119,-2.9594918502
7,0.7,-1.509741898,-3.0454930612,8.94170994630748,4.4416702905,0.9290545647999995,2.6641074923999994,-2.8654930612
8,0.8,-1.7563043637,-1.9047596009,-8.51403466133342,5.3707248553,0.8815926316000002,1.7350529276,-2.1247596009
