,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
884,884,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,292.4974,292.845,293.35,294.0813,295.0989,296.4538,298.1904,300.3482,302.9633,306.0689,309.6942,313.8618,318.5852,323.8647,329.6857,336.0161,342.806,349.9882,357.4798,365.1851,294.84838518967325,372.9998901344933,609.1694,11.710900000000038,85.31600000000003,3.520399999999995
885,885,885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,295.4032,296.0378,296.8285,297.8439,299.1437,300.7776,302.785,305.1967,308.0351,311.3154,315.0456,319.2264,323.8506,328.9024,334.3569,340.1797,346.3269,352.746,359.3764,366.1514,297.46730251398884,372.9995982651914,620.8803,6.000599999999963,73.6051,3.520399999999995
886,886,886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,298.2897,299.1884,300.2354,301.495,303.0215,304.858,307.0368,309.5805,312.5027,315.8096,319.5005,323.5685,328.0005,332.7772,337.873,343.2561,348.8891,354.7291,360.7286,366.8367,299.6181632608065,372.9996273263397,626.8809,7.106599999999958,67.60450000000003,3.520399999999995
887,887,887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,300.7358,301.9206,303.2359,304.7379,306.4741,308.4816,310.7877,313.4104,316.3598,319.6386,323.2438,327.1668,331.3935,335.9055,340.6793,345.6869,350.8965,356.2725,361.776,367.366,301.6208871446049,372.9996705838264,633.9875,12.348100000000043,60.49790000000007,3.520399999999995
888,888,888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,302.9756,304.3895,305.9183,307.6114,309.5098,311.6453,314.0406,316.7099,319.6606,322.8934,326.4043,330.1843,334.2205,338.4958,342.9897,347.6781,352.5338,357.5269,362.6251,367.7945,302.8489006959879,372.9995370090826,646.3356,19.853700000000003,48.14980000000003,3.520399999999995
889,889,889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,304.4998,306.198,307.9884,309.9111,312.0002,314.2829,316.7791,319.5021,322.4592,325.6523,329.0787,332.7315,336.5998,340.6694,344.9228,349.3397,353.897,358.5694,363.3298,368.1497,304.1729049980761,372.99973327073286,666.1893,28.296100000000024,28.296100000000024,3.520399999999995
890,890,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.9999591685674,372.99972812721137,0.0,368.7879,694.4893,3.5206000000000017
891,891,891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,355.9583,339.696,324.8873,312.0201,301.3574,292.9443,286.6547,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6546,292.9443,301.3574,312.02,324.8872,339.6959,355.9581,282.0115271078929,372.99990089115965,368.7879,147.9816,325.7014,3.5206000000000017
892,892,892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,285.596,288.7829,291.256,292.8415,293.5359,293.4976,293.0097,292.4277,292.1254,292.4516,293.7009,296.0989,299.7988,304.883,311.3671,319.2029,328.2819,338.4388,349.4562,361.0739,286.4473412125554,372.9997847586499,516.7695,63.875099999999975,177.71979999999996,3.5206000000000017
893,893,893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,287.4939,288.533,289.5642,290.6005,291.673,292.8346,294.1601,295.744,297.6948,300.1274,303.1532,306.8709,311.3569,316.6577,322.7852,329.7133,337.3783,345.6811,354.4917,363.6553,292.23148964139534,372.9997769538392,580.6446,28.52460000000008,113.8447,3.5206000000000017
894,894,894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,292.4979,292.8453,293.3503,294.0816,295.0991,296.454,298.1905,300.3483,302.9633,306.0689,309.6942,313.8619,318.5852,323.8647,329.6857,336.0161,342.8061,349.9883,357.4798,365.1852,294.8492084640501,372.9999189929544,609.1692,11.710699999999974,85.32009999999991,3.5206000000000017
895,895,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,295.4039,296.0385,296.829,297.8443,299.1441,300.7778,302.7852,305.1968,308.0352,311.3154,315.0456,319.2264,323.8506,328.9024,334.3569,340.1797,346.327,352.746,359.3764,366.1515,297.4694320328034,372.9997927310818,620.8799,6.000699999999938,73.60939999999994,3.5206000000000017
896,896,896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,298.2916,299.1899,300.2366,301.496,303.0222,304.8586,307.0373,309.5809,312.503,315.8098,319.5006,323.5687,328.0007,332.7773,337.8731,343.2562,348.8892,354.7292,360.7288,366.8368,299.6186452220197,372.9999209823928,626.8806,7.107200000000034,67.6087,3.5206000000000017
897,897,897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,300.7364,301.9212,303.2365,304.7385,306.4747,308.4822,310.7882,313.4109,316.3602,319.639,323.2442,327.167,331.3938,335.9057,340.6795,345.6871,350.8967,356.2727,361.7763,367.3663,301.62190752808726,372.9996071213213,633.9878,12.34910000000002,60.501499999999965,3.5206000000000017
898,898,898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,302.9766,304.3904,305.9191,307.6121,309.5105,311.6459,314.0411,316.7104,319.661,322.8938,326.4047,330.1846,334.2208,338.496,342.9899,347.6782,352.5339,357.5269,362.6251,367.7944,302.8489006959879,372.9995370090826,646.3369,19.85500000000001,48.15239999999994,3.5206000000000017
899,899,899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,304.4999,306.1982,307.9886,309.9114,312.0006,314.2834,316.7796,319.5026,322.4596,325.6527,329.0791,332.7318,336.6001,340.6697,344.9231,349.3399,353.8971,358.5695,363.3298,368.1497,304.17271825264424,372.9997561461466,666.1919,28.297399999999925,28.297399999999925,3.5206000000000017
900,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.9999343215047,372.99992583523385,0.0,368.7879,823.2285,-40.0
901,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,355.9582,339.696,324.8873,312.0201,301.3574,292.9443,286.6547,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6547,292.9443,301.3574,312.0201,324.8873,339.696,355.9582,286.61027230911225,372.9999225923464,368.7879,147.46960000000007,454.4406000000001,-20.0557
902,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,289.4109,291.8498,293.6415,294.6344,294.8366,294.4077,293.6237,292.8269,292.3755,292.6027,293.7888,296.1482,299.8255,304.897,311.3741,319.2063,328.2836,338.4395,349.4566,361.074,252.26060415680155,372.999865617866,516.2575,68.24079999999992,306.971,-18.592300000000023
903,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,259.3618,266.1669,272.4268,277.9775,282.7601,286.8226,290.3042,293.409,296.3757,299.4477,302.85,306.7719,311.3567,316.6967,322.8326,329.7555,337.4109,345.7038,354.5057,363.6619,265.09592613666683,372.9998397260304,584.4983,51.48329999999999,238.73020000000008,-26.177399999999977
904,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,268.3946,271.7283,275.1274,278.6146,282.2057,285.9125,289.7482,293.7328,297.8964,302.279,306.9284,311.8943,317.2222,322.9464,329.0849,335.6353,342.5731,349.8522,357.4063,365.1534,264.9404601796145,372.9999579645558,635.9816,38.261100000000056,187.2469000000001,-27.087499999999977
905,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,268.5534,272.1901,275.8744,279.6308,283.4843,287.4601,291.5842,295.8824,300.3796,305.0992,310.0618,315.2837,320.7756,326.541,332.5751,338.8638,345.3836,352.1016,358.9767,365.9605,294.43385136858643,316.2822105796405,674.2427,23.45539999999994,148.98580000000004,-25.53989999999999
906,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,293.2806,292.3796,291.9511,292.1578,293.0912,294.7706,297.151,300.1367,303.5945,307.3624,311.2546,315.0634,318.5623,321.5149,323.6935,324.9071,325.0359,324.0648,322.1049,319.3957,272.07411340353104,332.16006841011534,697.6981,26.827600000000075,125.5304000000001,-18.2294
907,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,276.3486,280.534,284.5572,288.3724,291.9651,295.3475,298.5483,301.6007,304.5317,307.3558,310.0752,312.6831,315.1715,317.538,319.7903,321.947,324.0346,326.0809,328.1093,330.1341,248.07452783246308,372.99956161804806,724.5257,36.44470000000001,98.70280000000002,-17.652499999999975
908,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,255.9242,263.5597,270.7949,277.4929,283.5781,289.038,293.915,298.2948,302.2942,306.0518,309.7219,313.4723,317.4806,321.9272,326.9823,332.7855,339.421,346.8945,355.1174,363.9061,285.2466833108432,326.6173623930483,760.9704,30.81790000000001,62.25810000000001,-23.96199999999999
909,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,285.4005,285.7723,286.5463,287.8484,289.7343,292.1922,295.1574,298.5306,302.1956,306.0308,309.9128,313.7152,317.3051,320.5429,323.29,325.425,326.8669,327.5991,327.6879,327.2857,270.65159739619145,341.38581253702785,791.7883,31.440200000000004,31.440200000000004,-20.807799999999983
910,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.9999343215047,372.99992583523385,0.0,368.7879,840.4149,-40.0
911,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,355.9582,339.696,324.8873,312.0201,301.3574,292.9443,286.6547,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6547,292.9443,301.3574,312.0201,324.8873,339.696,355.9582,286.6101019457555,372.9999591688007,368.7879,147.46960000000007,471.627,-20.0557
912,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,289.4108,291.8497,293.6414,294.6343,294.8365,294.4077,293.6237,292.8269,292.3755,292.6027,293.7888,296.1482,299.8255,304.897,311.3741,319.2063,328.2836,338.4395,349.4566,361.074,252.26060415680155,372.999865617866,516.2575,68.2408999999999,324.15739999999994,-18.592300000000023
913,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,259.3618,266.1669,272.4268,277.9775,282.7601,286.8226,290.3041,293.409,296.3757,299.4477,302.85,306.7719,311.3567,316.6967,322.8326,329.7555,337.4109,345.7038,354.5057,363.662,265.0958068162401,372.9999260711288,584.4984,51.48340000000008,255.91650000000004,-26.177399999999977
914,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,268.3945,271.7282,275.1273,278.6146,282.2057,285.9124,289.7481,293.7328,297.8964,302.279,306.9284,311.8943,317.2222,322.9464,329.0849,335.6353,342.5732,349.8522,357.4063,365.1534,264.9405698110548,372.99987466088976,635.9818,38.26120000000003,204.4331,-27.08760000000001
915,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,268.5535,272.1901,275.8744,279.6309,283.4843,287.4601,291.5842,295.8824,300.3795,305.0992,310.0618,315.2837,320.7756,326.541,332.5751,338.8638,345.3836,352.1016,358.9766,365.9604,294.43385136858643,316.2822105796405,674.243,23.45539999999994,166.17189999999994,-25.53989999999999
916,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,293.2806,292.3796,291.9511,292.1578,293.0912,294.7706,297.151,300.1367,303.5945,307.3624,311.2546,315.0634,318.5623,321.5149,323.6935,324.9071,325.0359,324.0648,322.1048,319.3957,272.14506431165154,332.051108304385,697.6984,26.828300000000013,142.7165,-18.2294
917,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,276.4075,280.5813,284.594,288.4,291.9851,295.3613,298.5574,301.6062,304.5343,307.3561,310.0729,312.6779,315.1624,317.5237,319.7688,321.9163,323.9921,326.0244,328.0366,330.0437,274.7187929839536,331.1671421698332,724.5267,34.172500000000014,115.88819999999998,-17.63869999999997
918,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,278.0295,281.3321,284.6177,287.8754,291.093,294.2569,297.3535,300.3703,303.297,306.1259,308.8523,311.474,313.9916,316.4078,318.7272,320.9568,323.1058,325.1859,327.2115,329.199,279.2835513541978,328.10491568226234,758.6992,38.617399999999975,81.71569999999997,-18.743100000000027
919,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,281.7081,284.1579,286.6532,289.2061,291.8182,294.4809,297.1778,299.8867,302.5832,305.2429,307.8428,310.3626,312.7849,315.0955,317.2845,319.3468,321.2843,323.1065,324.8318,326.4869,289.9295464000105,314.7215111978139,797.3166,43.0983,43.0983,-18.51909999999998
920,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.9999546743029,372.99996546368095,0.0,368.7878,842.1607,-40.0
921,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,355.9582,339.696,324.8873,312.0201,301.3574,292.9443,286.6547,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6547,292.9443,301.3574,312.0201,324.8873,339.696,355.9583,286.61027230909485,372.99989833387576,368.7878,147.46959999999996,473.3729,-20.0557
922,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,289.4109,291.8498,293.6415,294.6344,294.8366,294.4077,293.6237,292.8269,292.3755,292.6027,293.7888,296.1482,299.8255,304.897,311.3741,319.2063,328.2836,338.4395,349.4566,361.074,252.26060415680155,372.999865617866,516.2574,68.24090000000001,325.90330000000006,-18.592300000000023
923,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,259.3618,266.1669,272.4268,277.9775,282.7601,286.8226,290.3042,293.409,296.3757,299.4477,302.85,306.772,311.3567,316.6967,322.8326,329.7555,337.4109,345.7038,354.5057,363.6619,265.09585070815746,372.9998565901535,584.4983,51.48320000000001,257.66240000000005,-26.177399999999977
924,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,268.3945,271.7282,275.1273,278.6146,282.2057,285.9124,289.7482,293.7328,297.8964,302.279,306.9284,311.8943,317.2222,322.9464,329.0849,335.6353,342.5732,349.8522,357.4063,365.1534,264.94057023410346,372.9997806084517,635.9815,38.261100000000056,206.17920000000004,-27.08760000000001
925,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,268.5535,272.1901,275.8745,279.6309,283.4843,287.4601,291.5842,295.8824,300.3796,305.0992,310.0618,315.2837,320.7756,326.541,332.5751,338.8638,345.3835,352.1015,358.9765,365.9603,294.43385136858643,316.2822105796405,674.2426,23.45539999999994,167.91809999999998,-25.53989999999999
926,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,293.2806,292.3797,291.9512,292.1578,293.0912,294.7706,297.151,300.1368,303.5945,307.3624,311.2546,315.0634,318.5623,321.5149,323.6935,324.9071,325.0359,324.0647,322.1048,319.3957,272.0689342767884,332.1686395719156,697.698,26.827600000000075,144.46270000000004,-18.2294
927,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,276.3443,280.5306,284.5545,288.3704,291.9637,295.3464,298.5476,301.6003,304.5315,307.3558,310.0753,312.6835,315.1722,317.5391,319.792,321.9495,324.0379,326.0853,328.115,330.1412,275.3809943274477,330.8635372447523,724.5256,34.07719999999995,117.63509999999997,-17.653599999999983
928,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,278.5752,281.767,284.952,288.123,291.2693,294.3775,297.4329,300.4206,303.3276,306.1435,308.8605,311.474,313.982,316.385,318.6857,320.8896,323.005,325.0433,327.0198,328.9529,282.13083406989745,323.97122445507114,758.6028,38.60509999999999,83.55790000000002,-18.6225
929,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,284.1013,286.1157,288.2108,290.4102,292.7218,295.1375,297.6363,300.1874,302.7549,305.3006,307.7868,310.1768,312.4362,314.5337,316.4434,318.1476,319.6409,320.9334,322.0532,323.0459,290.4532287439532,312.96638558023375,797.2079,44.952800000000025,44.952800000000025,-17.86250000000001
930,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.9999343215047,372.99992583523385,0.0,368.7879,824.7417,-40.0
931,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,355.9582,339.696,324.8873,312.0201,301.3574,292.9443,286.6547,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6547,292.9443,301.3574,312.0201,324.8873,339.696,355.9582,286.6101019457555,372.9999591688007,368.7879,147.46960000000007,455.95380000000006,-20.0557
932,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,289.4108,291.8497,293.6414,294.6343,294.8365,294.4077,293.6237,292.8269,292.3755,292.6027,293.7888,296.1482,299.8255,304.897,311.3741,319.2063,328.2836,338.4395,349.4566,361.074,252.26060415680155,372.999865617866,516.2575,68.2408999999999,308.4842,-18.592300000000023
933,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,259.3618,266.1669,272.4268,277.9775,282.7601,286.8226,290.3041,293.409,296.3757,299.4477,302.85,306.7719,311.3567,316.6967,322.8326,329.7555,337.4109,345.7038,354.5057,363.662,265.09581212007737,372.9999681271794,584.4984,51.48340000000008,240.2433000000001,-26.177399999999977
934,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,268.3945,271.7282,275.1273,278.6146,282.2057,285.9124,289.7481,293.7328,297.8964,302.279,306.9284,311.8943,317.2222,322.9464,329.0849,335.6353,342.5732,349.8522,357.4064,365.1535,264.940589929966,372.9999664437376,635.9818,38.26120000000003,188.7599,-27.08760000000001
935,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,268.5535,272.1901,275.8745,279.6309,283.4843,287.4601,291.5842,295.8824,300.3795,305.0992,310.0618,315.2837,320.7756,326.541,332.5751,338.8638,345.3836,352.1017,358.9767,365.9605,294.0413084361715,316.88572032607345,674.243,23.485599999999977,150.4987,-25.53989999999999
936,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,292.955,292.1179,291.7476,292.005,292.9807,294.6938,297.1004,300.1062,303.5796,307.3611,311.267,315.0921,318.6125,321.5943,323.8123,325.0775,325.2711,324.3778,322.5073,319.8964,273.27689745919406,331.5666076023515,697.7286,26.57529999999997,127.0131,-18.30619999999999
937,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,277.3279,281.3013,285.1338,288.7868,292.2492,295.5333,298.6653,301.6736,304.5797,307.3921,310.1069,312.7117,315.1931,317.5432,319.7652,321.8736,323.8923,325.849,327.769,329.6711,248.60603724263052,372.9999436168981,724.3039,35.963100000000054,100.43780000000004,-17.466700000000003
938,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,256.4182,264.0149,271.2088,277.8627,283.9017,289.3141,294.1438,298.478,302.4346,306.1529,309.7879,313.5074,317.4893,321.9145,326.9537,332.7469,339.3791,346.8557,355.0878,363.8902,254.52149540271796,372.98315854174575,760.267,36.69779999999992,64.47469999999998,-23.685900000000004
939,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,259.9621,265.3784,270.7464,276.0437,281.2518,286.36,291.3686,296.2927,301.1637,306.0285,310.9462,315.9836,321.2077,326.6789,332.4438,338.5293,344.9379,351.6464,358.6063,365.7473,288.0048218114665,324.3410451427973,796.9648,27.77690000000007,27.77690000000007,-26.639999999999983
940,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.99995903921257,372.9999591685682,0.0,368.7879,838.6566,-40.0
941,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,355.9583,339.696,324.8873,312.0201,301.3574,292.9443,286.6547,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6547,292.9443,301.3574,312.0201,324.8873,339.696,355.9583,286.61026597671355,372.99989484796345,368.7879,147.46949999999998,469.8687000000001,-20.0557
942,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,289.4109,291.8498,293.6415,294.6344,294.8366,294.4077,293.6237,292.8269,292.3755,292.6027,293.7888,296.1482,299.8255,304.897,311.3741,319.2063,328.2836,338.4395,349.4565,361.074,252.26060415680155,372.999865617866,516.2574,68.24090000000001,322.39920000000006,-18.592300000000023
943,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,259.3618,266.1669,272.4268,277.9775,282.7601,286.8226,290.3042,293.409,296.3757,299.4477,302.85,306.772,311.3567,316.6967,322.8326,329.7555,337.4109,345.7038,354.5057,363.6619,265.095933519871,372.999663497489,584.4983,51.48320000000001,254.15830000000005,-26.177399999999977
944,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,268.3946,271.7283,275.1274,278.6146,282.2057,285.9125,289.7482,293.7328,297.8964,302.279,306.9284,311.8943,317.2222,322.9464,329.0848,335.6352,342.5731,349.8521,357.4062,365.1532,264.9404601796145,372.9999579645558,635.9815,38.26120000000003,202.67510000000004,-27.087499999999977
945,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,268.5534,272.1901,275.8744,279.6308,283.4843,287.4601,291.5842,295.8824,300.3795,305.0992,310.0618,315.2837,320.7756,326.541,332.5751,338.8638,345.3836,352.1016,358.9766,365.9605,293.7828392047526,317.2851101991069,674.2427,23.506200000000035,164.4139,-25.53989999999999
946,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,292.7406,291.9455,291.6136,291.9043,292.9078,294.6433,297.0671,300.086,303.5699,307.3602,311.2751,315.111,318.6456,321.6468,323.891,325.1902,325.4267,324.5849,322.7737,320.2277,272.09862804061873,333.4648368314096,697.7489,26.45309999999995,140.90769999999998,-18.35669999999999
947,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,276.3384,280.4928,284.4919,288.2923,291.8807,295.2692,298.4862,301.564,304.5288,307.3952,310.1655,312.8342,315.3948,317.8467,320.199,322.4714,324.6907,326.8836,329.0715,331.2651,275.4376993841822,330.20396364282703,724.202,33.178,114.45460000000004,-17.730799999999988
948,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,278.6167,281.7949,284.9698,288.1355,291.2826,294.3983,297.4681,300.4769,303.4104,306.2559,309.0027,311.6412,314.1638,316.5641,318.8379,320.9846,323.0083,324.92,326.7381,328.4887,279.41753257972084,327.7253909248907,757.38,38.11419999999998,81.27660000000003,-18.601699999999997
949,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,281.8579,284.3214,286.8268,289.3849,291.9972,294.6555,297.3437,300.0404,302.7212,305.3616,307.9382,310.4299,312.8188,315.0904,317.2349,319.2481,321.1327,322.8995,324.5678,326.1652,291.37644564675844,312.1906072228201,795.4942,43.16240000000005,43.16240000000005,-18.344499999999982
