,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
30,30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,473.0,0.0,351.8898,1234.7278,-40.0
31,31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,0.1,428.5462,392.4485,362.9763,339.1565,320.3305,305.9254,295.3664,288.0818,283.5568,281.3999,281.3999,283.5568,288.0818,295.3664,305.9254,320.3305,339.1565,362.9763,392.4485,428.5462,172.0,473.0,351.8898,104.84880000000004,882.838,-7.074599999999975
32,32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,0.2,198.4011,222.2949,242.7015,259.0994,271.466,280.2176,286.0833,289.9592,292.7771,295.4072,298.6024,302.9809,309.0372,317.1733,327.7417,341.0982,357.6659,378.0204,403.0127,433.9639,246.0,473.0,456.7386,120.13049999999998,777.9891999999999,-32.7824
33,33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,0.3,250.6585,255.0501,259.3671,263.745,268.2585,272.9367,277.7889,282.8351,288.1308,293.7832,299.9558,306.8668,314.7837,324.0206,334.9446,347.9936,363.7134,382.8212,406.3107,435.6303,252.0,473.0,576.8691,109.27530000000002,657.8586999999999,-40.06330000000003
34,34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,0.4,256.1777,260.0928,263.8725,267.6314,271.4705,275.4799,279.7433,284.345,289.3772,294.9478,301.1872,308.2568,316.3568,325.7383,336.7192,349.7089,365.2467,384.0628,407.1777,436.0731,249.0,472.0,686.1444,96.5381,548.5833999999999,-37.52010000000001
35,35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,0.5,254.1717,258.9856,263.5322,267.9037,272.196,276.5091,280.9486,285.6261,290.6619,296.1876,302.3512,309.3239,317.3096,326.5582,337.3837,350.1911,365.5157,384.084,406.9122,435.4737,250.0,472.0,782.6825,92.11360000000002,452.0452999999999,-36.49090000000001
36,36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,0.6,255.0414,259.7485,264.2163,268.5386,272.808,277.1182,281.566,286.2539,291.2939,296.8119,302.9527,309.887,317.8203,327.0058,337.7617,350.4971,365.7511,384.2528,407.02,435.5258,247.0,473.0,874.7961,90.37040000000002,359.93169999999986,-35.8818
37,37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,0.7,252.713,258.0259,263.0205,267.7822,272.4027,276.9805,281.6216,286.441,291.5638,297.1287,303.2919,310.234,318.1693,327.3581,338.1255,350.8867,366.1868,384.7618,407.6376,436.2998,249.0,473.0,965.1665,90.39979999999991,269.56129999999985,-36.019499999999994
38,38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,0.8,254.2583,259.167,263.8218,268.3162,272.7422,277.1919,281.7605,286.5492,291.6696,297.2481,303.4313,310.3927,318.342,327.5368,338.3009,351.0493,366.3277,384.8735,407.7145,436.3388,248.0,471.0,1055.5663,88.94730000000004,179.16149999999993,-35.808100000000024
39,39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,0.9,253.5138,258.6516,263.5012,268.1515,272.694,277.2237,281.8411,286.6538,291.7789,297.347,303.5064,310.43,318.3245,327.4426,338.1019,350.7102,365.8048,384.1128,406.6475,434.8732,246.0,472.0,1144.5136,90.21419999999988,90.21419999999988,-35.77629999999999
