,t,x0,x1,u,L,inst_cost,ctg,path_diff
5,0.5,0.324241894,1.6515443294,-15.930714305994238,0.9867559498,0.22874548630000002,0.8284503677999999,2.1515443294
6,0.6,0.4043436052,-0.0216288124,10.128918435031991,1.2155014361,0.09874473249999993,0.5997048814999999,2.1515443294
7,0.7,0.4512831667,0.9443234695,1.4712147800175082,1.3142461686,0.12017107729999998,0.500960149,2.1515443294
8,0.8,0.5482642556,0.9944638587,-5.8710211876768845,1.4344172459,0.09913424760000011,0.3807890717,2.1515443294
9,0.9,0.6144994047,0.3411265908,14.985256729337586,1.5335514935,0.28165482409999987,0.28165482409999987,2.1515443294
0,0.0,0.0,-1.0,-9.944902072856143,0.0,0.261340223,4.7146444725,-2.5
1,0.1,-0.1432702325,-1.8512199748,-8.348422148954127,0.261340223,0.5134422086000001,4.4533042494999995,-2.6312199748000005
2,0.2,-0.3598219157,-2.4695105065,-0.0601395090523269,0.7747824316,0.5775223540999999,3.9398620408999996,-2.6895105064999996
3,0.3,-0.5951178129,-2.2402285602,-1.451477345044914,1.3523047857,0.5362409065,3.3623396867999995,-2.0602285601999997
4,0.4,-0.8153252463,-2.1651688613,-1.254203162072379,1.8885456922,0.5361658422000002,2.8260987802999997,-1.7451688613000003
5,0.5,-1.0274358767,-2.0784785471,11.052804186717012,2.4247115344,0.4057870991999999,2.2899329380999998,-1.5784785471
6,0.6,-1.1717623913,-0.8288716139,-1.3208749001029858,2.8304986336,0.22104333879999993,1.8841458388999999,-0.40887161389999993
7,0.7,-1.2570283544,-0.8756931407,5.716908030248927,3.0515419724,0.2170883066,1.6631025001,-0.6956931406999999
8,0.8,-1.3127069172,-0.248323775,-17.509410847314605,3.268630279,0.47634008660000005,1.4460141935,-0.4683237750000002
9,0.9,-1.4210383654,-1.8909334114,-14.27114205755231,3.7449703656,0.9696741068999999,0.9696741068999999,-2.6709334114
0,0.0,0.0,-1.0,-7.483589017471903,0.0,0.2042494899,3.9692583926,-2.5
1,0.1,-0.1313638311,-1.6169950707,-14.13694278403077,0.2042494899,0.6115899674999999,3.7650089027,-2.3969950707
2,0.2,-0.3536275113,-2.8084256688,15.33827863009624,0.8158394574,0.5370927432,3.1534189352,-3.0284256687999997
3,0.3,-0.5466868888,-1.0815384283,-17.313827449840847,1.3529322006,0.5578788203,2.616326192,-0.9015384283000001
4,0.4,-0.733362921,-2.6262451412,15.179304025862777,1.9108110209,0.520730809,2.0584473717,-2.2062451412
5,0.5,-0.9098546445,-0.9318230151,2.972345243873015,2.4315418299,0.15107938149999978,1.5377165627,-0.4318230151
6,0.6,-0.9841508088,-0.5602923263,2.929884234607499,2.5826212114,0.1218538038000001,1.3866371812000002,-0.1402923263
7,0.7,-1.0232970387,-0.228157673,-17.39724529148194,2.7044750152,0.3986710953000001,1.2647833774000001,-0.048157672999999845
8,0.8,-1.1291668378,-1.862012403,1.558689716386521,3.1031461105,0.43820002349999987,0.8661122821,-2.0820124030000002
9,0.9,-1.2988209334,-1.5364893358,-1.6080922862832097,3.541346134,0.42791225860000015,0.42791225860000015,-2.3164893358
0,0.0,0.0,-1.0,17.119440554091234,0.0,0.1728824705,7.8830294238,3.4465408101
1,0.1,-0.0123486907,0.7242927461,4.013225839490076,0.1728824705,0.08705791969999999,7.7101469533,3.4465408101
2,0.2,0.0759905237,1.0372761157,7.224307820969958,0.2599403902,0.20967728490000004,7.6230890335999995,3.4465408101
3,0.3,0.2096473475,1.626050074,8.203726244107909,0.4696176751,0.4243394821,7.4134117487,3.4465408101
4,0.4,0.4040711089,2.251998937,0.6903559523503588,0.8939571572,0.5009453777999999,6.9890722666,3.4465408101
5,0.5,0.621716666,2.1033889751,6.9892019860992285,1.394902535,0.6281160370999999,6.4881268888,3.4465408101
6,0.6,0.8556903194,2.5683355203,9.905308947288209,2.0230185721,1.0075826376,5.8600108517,3.4465408101
7,0.7,1.1480159243,3.2665408101,4.789652290398415,3.0306012097,1.3008985625,4.8524282141,3.4465408101
8,0.8,1.4820377395,3.411484224,11.163787699919688,4.3314997722,1.7790936206000003,3.5515296516,3.4465408101
9,0.9,1.8606873881,4.1492133454,-6.485525417303668,6.1105933928,1.7724360309999998,1.7724360309999998,3.4465408101
0,0.0,0.0,-1.0,-11.042192743282984,0.0,0.2899547975,16.0921611052,-2.5
1,0.1,-0.1485782858,-1.9556409885,-4.630119230302778,0.2899547975,0.452636537,15.8022063077,-2.7356409885
2,0.2,-0.3570799569,-2.2101512405,-14.834568616434055,0.7425913345,0.9422668465,15.3495697707,-2.4301512405
3,0.3,-0.6391646657,-3.4115233933,-2.7352767279289125,1.684858181,1.2117526847,14.4073029242,-3.2315233933
4,0.4,-0.9770457072,-3.3471700246,-4.401682406900118,2.8966108657,1.2968589375000001,13.1955502395,-2.9271700246
5,0.5,-1.3168637463,-3.4475202262,-18.23079274473988,4.1934698032,2.1458809141,11.898691302,-2.9475202262
6,0.6,-1.7331286402,-4.8543346067,-1.232141200387609,6.3393507173,2.5810830019999997,9.752810387899999,-4.4343346067
7,0.7,-2.2010409729,-4.5096363941,6.691453677272754,8.9204337193,2.187526375499999,7.171727385899999,-4.3296363941
8,0.8,-2.5978209624,-3.4437110369,-8.276624448680936,11.1079600948,2.1612029480000015,4.9842010104,-3.6637110369
9,0.9,-2.9655704034,-3.9036240407,-10.012111835433256,13.2691630428,2.822998062399998,2.822998062399998,-4.6836240407
0,0.0,0.0,-1.0,-18.1060157556428,0.0,0.52085301,11.580305663800003,-2.5
1,0.1,-0.1827489493,-2.6278526263,-9.455103418641073,0.52085301,0.9345675831,11.059452653800003,-3.4078526263000004
2,0.2,-0.4785606009,-3.2775513165,8.145478563237791,1.4554205931,0.8251071274999999,10.124885070700003,-3.4975513165
3,0.3,-0.7510577604,-2.1905063007,13.609920469494597,2.2805277206,0.3847249534000001,9.299777943200002,-2.0105063007000004
4,0.4,-0.8936751435,-0.6868968707,-10.658636058369137,2.665252674,0.29029693420000013,8.915052989800001,-0.2668968707
5,0.5,-1.0106023236,-1.6358332964,-14.280681008386956,2.9555496082,0.7434556474999998,8.6247560556,-1.1358332964
6,0.6,-1.2353540823,-2.8391496386,-6.11636443211076,3.6990052557,1.1100450571000002,7.881300408100001,-2.4191496386
7,0.7,-1.535122555,-3.1510176091,-15.779598968830859,4.8090503128,1.8464178675999996,6.771255351000001,-2.9710176091
8,0.8,-1.9113140539,-4.352786007,-8.843886706680406,6.6554681804,2.5872797528000007,4.924837483400001,-4.5727860069999995
9,0.9,-2.3683162507,-4.7801724809,11.900806556754645,9.2427479332,2.3375577306000004,2.3375577306000004,-5.5601724809
0,0.0,0.0,-1.0,-6.785515601801384,0.0,0.1898436838,4.857767518200001,0.22750119200000007
1,0.1,-0.1279869619,-1.5505645983,-2.050342905909247,0.1898436838,0.2545657505,4.667923834400001,0.22750119200000007
2,0.2,-0.2854610571,-1.5981247936,-3.0208689377760543,0.4444094343,0.29633865000000004,4.4133580839,0.22750119200000007
3,0.3,-0.4521560829,-1.7335166616,-11.125557728293263,0.7407480843,0.5783163328999998,4.1170194339,0.22750119200000007
4,0.4,-0.6709409652,-2.6272875521,1.1396583797018387,1.3190644172,0.6634503044000002,3.5387031010000003,0.22750119200000007
5,0.5,-0.9154479022,-2.2688147772,19.549802508847918,1.9825147216,0.47305443179999984,2.8752527966,0.22750119200000007
6,0.6,-1.0367836205,-0.192498808,-9.485296916234155,2.4555691534,0.20544434460000005,2.4021983648000003,0.22750119200000007
7,0.7,-1.1009864233,-1.0768256968,-16.53117530365412,2.661013498,0.6270278805,2.1967540202,0.22750119200000007
8,0.8,-1.2834279579,-2.5475016926,-2.8796507511988203,3.2880413785,0.8610939096000001,1.5697261397000002,0.22750119200000007
9,0.9,-1.5397845411,-2.5791101845,17.185443570593392,4.1491352881,0.7086322301000001,0.7086322301000001,0.22750119200000007
0,0.0,0.0,-1.0,-1.37539483739857,0.0,0.1049639556,11.104725269700001,-2.5
1,0.1,-0.1018159527,-1.035723531,2.6725830854970383,0.1049639556,0.08017988969999999,10.9997613141,-1.8157235310000002
2,0.2,-0.187449731,-0.6828314442,-12.745846446584913,0.1851438453,0.2585314385,10.9195814244,-0.9028314441999999
3,0.3,-0.3140867191,-1.8307791008,-11.548692717381911,0.4436752838,0.6214173175,10.6610499859,-1.6507791008000001
4,0.4,-0.54417424,-2.7555608516,-19.862245123503605,1.0650926013,1.5546347625,10.0396326684,-2.3355608516
5,0.5,-0.9024825083,-4.3834770956,15.333496092484808,2.6197273638,1.4428711577,8.484997905899998,-3.8834770956
6,0.6,-1.2454509981,-2.5071589966,-17.407847905798484,4.0625985215,1.4057287923999997,7.042126748199999,-2.0871589966
7,0.7,-1.5682477574,-3.9251470278,-7.035537684896411,5.4683273139,2.0010707195000004,5.6363979558,-3.7451470278
8,0.8,-1.9758077276,-4.2211408262,5.6181601115078585,7.4693980334,1.8981490136000003,3.6353272362999993,-4.4411408262
9,0.9,-2.3503250987,-3.2848074439,-3.823516771746071,9.367547047,1.737178222699999,1.737178222699999,-4.0648074439
0,0.0,0.0,-1.0,-6.0453627280326,0.0,0.1754319346,14.042724761800002,-2.5
1,0.1,-0.1244065316,-1.4801297412,-14.927459883362037,0.1754319346,0.5842517545999999,13.867292827200002,-2.2601297412
2,0.2,-0.3374698702,-2.7598123909,4.47478479555048,0.7596836892,0.6166838782,13.283041072600001,-2.9798123909000003
3,0.3,-0.5784544191,-2.0713493625,-16.847959204194915,1.3763675674,0.9851686500999999,12.666357194400002,-1.8913493625
4,0.4,-0.8570699781,-3.4775297239,-17.031404292681657,2.3615362175,1.9795233681000002,11.681188544300001,-3.0575297239
5,0.5,-1.2703887215,-4.7673514098,-13.258640775445198,4.3410595856,3.0086828370000003,9.7016651762,-4.2673514098
6,0.6,-1.7881994158,-5.575404793,17.08649901581242,7.3497424226,2.6048416564999997,6.6929823392,-5.155404793
7,0.7,-2.2361150752,-3.4188392321,9.232000444358754,9.9545840791,1.4127239602999992,4.088140682700001,-3.2388392320999997
8,0.8,-2.5168017372,-2.2149525256,-6.234931077537675,11.3673080394,1.2955211979000012,2.6754167224000014,-2.4349525256000004
9,0.9,-2.7577423613,-2.5975050092,2.867061413211953,12.6628292373,1.3798955245000002,1.3798955245000002,-3.3775050092
0,0.0,0.0,-1.0,-11.63140052991917,0.0,0.3061246608,3.498600380800001,0.7874622257999999
1,0.1,-0.1514285301,-2.0117115229,5.32579029766336,0.3061246608,0.29872468789999995,3.192475720000001,0.7874622257999999
2,0.2,-0.3171051315,-1.3134558918,0.24764612932204244,0.6048493487,0.16805150560000004,2.893751032100001,0.7874622257999999
3,0.3,-0.4408992899,-1.1648971204,-6.824267412624604,0.7729008543,0.25869149839999994,2.7256995265000006,0.7874622257999999
4,0.4,-0.5847657463,-1.7034574053,-16.76246687732486,1.0315923527,0.797744929,2.4670080281000004,0.7874622257999999
5,0.5,-0.8279582009,-3.1365116384,12.289259515919802,1.8293372817,0.7574021909000002,1.6692630991000001,0.7874622257999999
6,0.6,-1.0669884795,-1.6685554082,19.042725039911275,2.5867394726,0.3828763183999997,0.9118609082,0.7874622257999999
7,0.7,-1.1336548988,0.3023835151,7.7115850144908435,2.969615791,0.20000890830000007,0.5289845898000003,0.7874622257999999
8,0.8,-1.067575108,1.0074622258,-4.621401340541041,3.1696246993,0.1725002687999999,0.3289756815000002,0.7874622257999999
9,0.9,-0.9940580855,0.4718050692,5.155413607215355,3.3421249681,0.15647541270000032,0.15647541270000032,0.7874622257999999
0,0.0,0.0,-1.0,10.13226728167464,0.0,0.0820999666,5.6810419082,-2.5
1,0.1,-0.0461485692,0.0593752973,-17.520847525357347,0.0820999666,0.23995776729999996,5.5989419416,-0.7206247027000002
2,0.2,-0.1252539282,-1.6136040962,-10.765224643565553,0.3220577339,0.4923353661,5.3589841743,-1.8336040962
3,0.3,-0.3308844666,-2.4844960221,-10.440410322164947,0.8143931,0.9051950113,4.8666488082,-2.3044960221000004
4,0.4,-0.6178199566,-3.2416015644,16.603770554219828,1.7195881113,0.7444598804000002,3.9614537969,-2.8216015644
5,0.5,-0.8459797638,-1.3530647017,-16.269625223899887,2.4640479917,0.6678902198999999,3.2169939165,-0.8530647016999999
6,0.6,-1.0534434854,-2.7725635026,-1.374901737922741,3.1319382116,0.8749542818999996,2.5491036966,-2.3525635026000002
7,0.7,-1.3239394746,-2.6395576871,6.752859343752942,4.0068924935,0.7149228125000002,1.6741494147000004,-2.4595576871
8,0.8,-1.5424605013,-1.745750726,11.676714981244885,4.721815306,0.46062919079999975,0.9592266022000002,-1.9657507260000002
9,0.9,-1.6521054787,-0.4684342505,18.87735412564391,5.1824444968,0.49859741140000047,0.49859741140000047,-1.2484342505000003
0,0.0,0.0,-1.0,-5.452396853917056,0.0,0.1645262506,4.0835107921,-2.5
1,0.1,-0.1215381097,-1.4237015757,10.495285533773693,0.1645262506,0.14062410150000001,3.9189845415,-2.2037015757000002
2,0.2,-0.2062511464,-0.2894599856,-6.509075964117649,0.3051503521,0.06430973549999996,3.77836044,-0.5094599855999999
3,0.3,-0.2652840286,-0.8813346998,3.814207745931455,0.3694600876,0.060874437700000006,3.7140507045,-0.7013346998000001
4,0.4,-0.330703266,-0.4344946879,-14.84498051632968,0.4303345253,0.26814239430000003,3.6531762668,-0.01449468789999997
5,0.5,-0.4438622747,-1.8058337308,1.8636526799508601,0.6984769196,0.29601556399999995,3.3850338725,-1.3058337308
6,0.6,-0.6066947969,-1.4566359406,-16.165850574585466,0.9944924836,0.6669724946,3.0890183085000005,-1.0366359406
7,0.7,-0.8235129954,-2.8564027996,10.624755448731161,1.6614649782,0.6456299934000003,2.4220458139000005,-2.6764027996
8,0.8,-1.0439393048,-1.5735009452,-18.701873011230678,2.3070949716,0.9068531509,1.7764158205,-1.7935009452000001
9,0.9,-1.2841464966,-3.2034810545,17.679608056403602,3.2139481225,0.8695626696000001,0.8695626696000001,-3.9834810545000003
0,0.0,0.0,-1.0,0.5508992666656134,0.0,0.0861880661,1.3804381306,1.410537797
1,0.1,-0.09249765,-0.8524124234,17.958929300030483,0.0861880661,0.1893907776,1.2942500645,1.410537797
2,0.2,-0.0867405671,0.9377234238,-15.136176332432862,0.2755788437,0.13705333779999995,1.1048592869,1.410537797
3,0.3,-0.0707243944,-0.5919103822,1.1363050525807559,0.4126321815,0.02768192430000005,0.9678059491000001,1.410537797
4,0.4,-0.1215554676,-0.4274488037,13.63255849124414,0.4403141058,0.11567478240000001,0.9401240248,1.410537797
5,0.5,-0.0962862191,0.910537797,-13.337329659777723,0.5559888882,0.10971276269999997,0.8244492424,1.410537797
6,0.6,-0.0741552493,-0.4453261388,-12.714313397785437,0.6657016509,0.2015480047,0.7147364797,1.410537797
7,0.7,-0.1780380795,-1.6128746484,10.952785768278154,0.8672496556,0.17866431429999996,0.513188475,1.410537797
8,0.8,-0.2785401919,-0.4170939592,-10.098852391420037,1.0459139699,0.14646817049999994,0.3345241607,1.410537797
9,0.9,-0.3670841289,-1.3384352614,15.694753680277145,1.1923821404,0.18805599020000008,0.18805599020000008,1.410537797
0,0.0,0.0,-1.0,-8.297973345198049,0.0,0.222053002,27.1059104325,-2.5
1,0.1,-0.1353033484,-1.6944939861,-11.730968517421108,0.222053002,0.5576308418,26.8838574305,-2.4744939861
2,0.2,-0.3533033898,-2.6495907965,-3.9390940689375924,0.7796838438,0.7677788654,26.326226588700003,-2.8695907965
3,0.3,-0.6245002753,-2.7723033179,-12.916795708025322,1.5474627092,1.2175944025,25.558447723300002,-2.5923033179
4,0.4,-0.9508037688,-3.7376793951,-15.277964472097123,2.7650571117,2.1075373311999996,24.3408533208,-3.3176793951
5,0.5,-1.38039691,-4.8358827012,-16.860905914736165,4.8725944429,3.3600568646999998,22.2333159896,-4.3358827012
6,0.6,-1.922155275,-5.9802149276,-15.0329702494879,8.2326513076,4.7417957938,18.873259124900002,-5.5602149276
7,0.7,-2.5639679283,-6.8416992992,7.743494572267174,12.9744471014,4.645171728899999,14.1314633311,-6.6616992992
8,0.8,-3.1775830748,-5.4537346955,-10.484817539329665,17.6196188303,4.501381371000001,9.486291602200001,-5.6737346955
9,0.9,-3.7472939948,-5.9325055295,-2.871872433107896,22.1210002013,4.984910231200001,4.984910231200001,-6.7125055295000005
0,0.0,0.0,-1.0,-18.518575585888453,0.0,0.5368369009,13.5020620741,-2.5
1,0.1,-0.184744672,-2.6671128866,-17.633231074952526,0.5368369009,1.3350007387,12.9652251732,-3.4471128866000003
2,0.2,-0.5238533216,-4.0913273445,-1.0374961971694106,1.8718376396,1.6100740191,11.6302244345,-4.3113273444999995
3,0.3,-0.9182133841,-3.8007169017,-5.815432650558336,3.4819116587,1.6616131635999998,10.0201504154,-3.6207169017
4,0.4,-1.3080310169,-3.9924425339,16.4086486138824,5.1435248223,1.2875401114000002,8.3585372518,-3.5724425339
5,0.5,-1.6085868537,-2.0510218358,13.149770244785003,6.4310649337,0.5615437948999995,7.070997140399999,-1.5510218357999999
6,0.6,-1.7401564263,-0.6044752387,-15.976834553850638,6.9926087286,0.6496807412000001,6.5094533455,-0.18447523869999993
7,0.7,-1.8749665346,-2.0673485858,-13.544644876952878,7.6422894698,1.1888163674000012,5.8597726043,-1.8873485857999999
8,0.8,-2.1372219365,-3.1595576715,-16.63280741700088,8.8311058372,2.142740781599999,4.670956236899999,-3.3795576715
9,0.9,-2.518353454,-4.4417068957,0.2055106478154265,10.9738466188,2.5282154553,2.5282154553,-5.221706895700001
0,0.0,0.0,-1.0,11.274891003787147,0.0,0.0915371542,2.0507162295,1.7510172175
1,0.1,-0.0406212214,0.1681103218,19.113654510017767,0.0915371542,0.3274838753,1.9591790753,1.7510172175
2,0.2,0.0678373339,1.9710172175,-17.163951625434706,0.4190210295,0.28613471070000007,1.6316952,1.7510172175
3,0.3,0.1723752224,0.1500841664,2.4577359604239923,0.7051557402,0.01365056769999995,1.3455604893,1.7510172175
4,0.4,0.1985464876,0.3696864973,-12.819682029335858,0.7188063079,0.1063346544,1.3319099215999999,1.7510172175
5,0.5,0.1717127233,-0.8854479414,5.958912833293951,0.8251409623,0.05396612239999998,1.2255752672,1.7510172175
6,0.6,0.1162769669,-0.2341209016,7.417814215827406,0.8791070847,0.03515165720000002,1.1716091448000001,1.7510172175
7,0.7,0.1298804745,0.4940570123,-14.37883298557177,0.9142587419,0.12685499629999997,1.1364574876,1.7510172175
8,0.8,0.1073397937,-0.9212856054,-17.382405327482292,1.0411137382,0.46689628820000006,1.0096024913,1.7510172175
9,0.9,-0.0644180569,-2.4877682875,1.0151162618281546,1.5080100264,0.5427062030999998,0.5427062030999998,1.7510172175
0,0.0,0.0,-1.0,-7.798618059044568,0.0,0.2110090271,2.6631504933999994,-2.5
1,0.1,-0.1328877582,-1.6469740477,5.344965034598253,0.2110090271,0.1935546955,2.4521414662999996,-2.4269740477000004
2,0.2,-0.2637622804,-0.9816030221,1.2076480868422088,0.4045637226,0.08740468810000002,2.2585867707999996,-1.2016030221
3,0.3,-0.351332239,-0.7732682547,-1.9541442439175363,0.4919684107,0.08638708589999994,2.1711820826999997,-0.5932682547000001
4,0.4,-0.4343714553,-0.8856434629,-16.82401223261025,0.5783554966,0.46083456190000005,2.0847949968,-0.4656434628999999
5,0.5,-0.6000362616,-2.4023798798,3.1959961406042403,1.0391900585,0.5127657028999999,1.6239604348999999,-1.9023798797999998
6,0.6,-0.8131925542,-1.8696239732,8.183730142733403,1.5519557614,0.3118970618000001,1.111194732,-1.4496239732
7,0.7,-0.9515227947,-0.9129207184,-8.049603465862067,1.8638528232,0.2964405042999998,0.7992976701999999,-0.7329207183999998
8,0.8,-1.0773373545,-1.5920665052,8.174456124374547,2.1602933275,0.2962667831000001,0.5028571659000001,-1.8120665052000002
9,0.9,-1.1892992233,-0.6626590239,10.063705183725684,2.4565601106,0.20659038279999997,0.20659038279999997,-1.4426590239000001
0,0.0,0.0,-1.0,-15.627679709045683,0.0,0.4306381227,5.765559784999999,-2.5
1,0.1,-0.1707602026,-2.3920077683,4.927291107069458,0.4306381227,0.4396028688,5.334921662299999,-3.1720077683000003
2,0.2,-0.3745544826,-1.6954843776,-14.198759906265487,0.8702409915,0.6651957825999999,4.8953187934999995,-1.9154843776
3,0.3,-0.6045864796,-2.8853283713,5.728047420680234,1.5354367741,0.6859404541000003,4.2301230109,-2.7053283713000003
4,0.4,-0.8514528071,-2.0656573017,6.115118491263512,2.2213772282,0.3914771027999997,3.5441825567999996,-1.6456573017
5,0.5,-1.0184448906,-1.2871533691,-19.21983601787714,2.612854331,0.7972513622999999,3.152705454,-0.7871533691000001
6,0.6,-1.2339079641,-2.9936738973,10.836008068530766,3.4101056933,0.7992720339999999,2.3554540917,-2.5736738973
7,0.7,-1.4663755903,-1.6776054643,-2.6060672627278834,4.2093777273,0.5412174485000003,1.5561820577,-1.4976054642999999
8,0.8,-1.638626959,-1.7659608219,6.786387652444358,4.7505951758,0.5049935006000004,1.0149646091999998,-1.9859608219000002
9,0.9,-1.7738516846,-0.952097331,18.003731792661043,5.2555886764,0.5099711085999994,0.5099711085999994,-1.7320973310000003
0,0.0,0.0,-1.0,-17.797123637335662,0.0,0.509066152,5.8524083727,1.7595322625
1,0.1,-0.181254709,-2.5984576547,-13.030318131593535,0.509066152,1.0675950179,5.3433422207,1.7595322625
2,0.2,-0.4915637308,-3.5911804461,-2.4790641529870285,1.5766611699,1.3003232495,4.2757472028,1.7595322625
3,0.3,-0.8453022587,-3.4853483334,8.994401318912129,2.8769844194,0.9831386450000004,2.9754239533000004,1.7595322625
4,0.4,-1.1334673403,-2.29774312,9.478722527589415,3.8601230644,0.5053628263999994,1.9922853083,1.7595322625
5,0.5,-1.3062742463,-1.1770639613,7.6890711478987654,4.3654858908,0.27396940720000007,1.4869224819000006,1.7595322625
6,0.6,-1.3810919822,-0.3333391106,19.767745883662037,4.639455298,0.45309947780000037,1.2129530747000006,1.7595322625
7,0.7,-1.3171887669,1.5795322625,-16.577675230087834,5.0925547758,0.3722331935999996,0.7598535969000002,1.7595322625
8,0.8,-1.2470690942,-0.1483549332,0.13057160490028608,5.4647879694,0.1590944482000003,0.3876204033000006,1.7595322625
9,0.9,-1.2605554451,-0.1218114218,10.065157689763122,5.6238824176,0.2285259551000003,0.2285259551000003,1.7595322625
0,0.0,0.0,-1.0,-18.081805792778546,0.0,0.5199236119,12.4916073468,-2.5
1,0.1,-0.1826318356,-2.6255487437,-8.866116724824398,0.5199236119,0.9104472499999999,11.971683734900001,-3.4055487437000003
2,0.2,-0.4753746659,-3.2194175858,-7.8714085778015885,1.4303708619,1.2614904745000002,11.0612364849,-3.4394175858000002
3,0.3,-0.8198202129,-3.6621128966,11.12998047752809,2.6918613364,1.0432115546,9.7997460104,-3.4821128966000003
4,0.4,-1.114475984,-2.2544590778,-19.348132462432744,3.735072891,1.3169892901,8.7565344558,-1.8344590778
5,0.5,-1.4226111355,-3.8811371725,3.4046582566654315,5.0520621811,1.5135427009999995,7.4395451657,-3.3811371725
6,0.6,-1.7754803379,-3.1878021444,4.474319366628933,6.5656048821,1.1783000240000003,5.926002464700001,-2.7678021444
7,0.7,-2.0571958331,-2.4586547126,-11.848901814195361,7.7439049061,1.4080293163999995,4.7477024407,-2.2786547126
8,0.8,-2.3484859697,-3.3522547574,-3.3359958285106117,9.1519342225,1.7628000549999996,3.339673124300001,-3.5722547574
9,0.9,-2.6836327957,-3.3507075143,11.387485469338124,10.9147342775,1.5768730693000013,1.5768730693000013,-4.1307075143
0,0.0,0.0,-1.0,-16.652479969425183,0.0,0.4667358627,6.5161240114,-2.5
1,0.1,-0.1757175892,-2.4895304077,-1.1432332789348543,0.4667358627,0.5979341576999999,6.049388148699999,-3.2695304077
2,0.2,-0.4181580282,-2.3614132966,-14.158359026618136,1.0646700204,1.002006781,5.451453990999999,-2.5814132966
3,0.3,-0.7113661198,-3.4840411077,10.177087067605687,2.0666768014,0.9381146969,4.44944721,-3.3040411077
4,0.4,-0.9936856606,-2.1840128602,10.209536236805942,3.0047914983,0.43221555909999987,3.5113325130999997,-1.7640128602000003
5,0.5,-1.1521343715,-1.0046105255,-10.185579403070172,3.4370070574,0.4164784235000001,3.079116954,-0.5046105255
6,0.6,-1.2970072979,-1.8782955394,7.528082617149092,3.8534854809,0.4269796954,2.6626385304999998,-1.4582955394
7,0.7,-1.4393342058,-0.9831603699,-19.822344631115048,4.2804651763,0.8132278621999998,2.2356588350999997,-0.8031603698999998
8,0.8,-1.6287832598,-2.7759457789,13.00553763193762,5.0936930385,0.8121722171000005,1.4224309729,-2.9959457789000004
9,0.9,-1.8300364768,-1.2741387988,-6.137277917289881,5.9058652556,0.6102587557999994,0.6102587557999994,-2.0541387988000004
