,Unnamed: 0,Unnamed: 0.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
2209,2209.0,9.0,0.9,239.7353,244.6069,248.9765,252.9176,256.5012,259.7994,262.8896,265.8545,268.7777,271.7317,274.7623,277.8713,281.0055,284.0555,286.8716,289.2965,291.2105,292.5785,293.4876,294.1612,412.88305776988096,214.83544874011736,3912.0732,409.53449999999975,409.53449999999975,-53.20060000000001
2210,2210.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,225.4118453293233,371.2634920162897,0.0,430.9869,3804.7146,-40.0
2211,2211.0,1.0,0.1,234.6727,242.9697,250.1615,256.1783,261.0348,264.826,267.7138,269.9089,271.6554,273.2224,274.9023,277.0131,279.9003,283.9315,289.4815,296.907,306.52,318.5692,333.2459,350.7269,276.2296401304402,261.4972017156656,430.9869,369.6847,3373.7277000000004,-48.17399999999998
2212,2212.0,2.0,0.2,273.956,271.955,270.3996,269.409,269.0363,269.2721,270.0573,271.2999,272.8892,274.7018,276.5991,278.4201,279.9739,281.0403,281.3832,280.7793,279.0581,276.1453,272.0962,267.1073,269.47829322468795,204.11053078570123,800.6716,441.5803,3004.043,-43.72789999999998
2213,2213.0,3.0,0.3,269.9431,270.3611,270.7569,271.1519,271.5608,271.987,272.4164,272.8102,273.0981,273.1714,272.8793,272.0275,270.383,267.6856,263.669,258.0907,250.7672,241.6103,230.653,218.0598,323.3805034093132,219.58968130678508,1242.2519,565.2988,2562.4627,-41.01299999999998
2214,2214.0,4.0,0.4,312.9297,303.8426,296.1037,289.6786,284.4828,280.3718,277.1471,274.5747,272.4071,270.4042,268.3493,266.0581,263.3834,260.2137,256.4693,252.0955,247.0542,241.3153,234.8487,227.6202,279.0231613108929,381.5932573530749,1807.5507,510.4548000000002,1997.1639,-32.62819999999999
2215,2215.0,5.0,0.5,279.3276,279.5793,279.6225,279.3523,278.7245,277.7569,276.5223,275.1413,273.7802,272.6541,272.0372,272.2726,273.7749,277.0168,282.4954,290.6794,301.9526,316.5713,334.6638,356.2926,354.91553166783524,232.12473693773563,2318.0055,326.93809999999985,1486.7090999999996,-35.24310000000003
2216,2216.0,6.0,0.6,338.515,324.5077,312.7207,303.0271,295.291,289.3417,284.9714,281.9449,280.0113,278.9083,278.358,278.0548,277.6549,276.7754,275.0117,271.9754,267.3505,260.954,252.7859,243.0489,308.5247244132501,272.0985296145602,2644.9436,356.2509999999997,1159.7709999999995,-23.6583
2217,2217.0,7.0,0.7,304.3854,300.8886,297.8094,294.984,292.3132,289.7537,287.3024,284.9777,282.8022,280.7929,278.9576,277.2988,275.8207,274.5353,273.4648,272.6368,272.074,271.7813,271.7335,271.87,182.62672193958468,467.3270053459634,3001.1946,335.43110000000024,803.52,-23.24630000000002
2218,2218.0,8.0,0.8,202.4241,220.3707,235.9306,248.7968,258.9186,266.4815,271.8571,275.5439,278.1164,280.1924,282.4203,285.4791,290.0795,296.9554,306.8397,320.4292,338.3578,361.209,389.6104,424.4565,403.4107471300727,244.31725244161385,3336.6257,221.30029999999988,468.0888999999997,-46.51850000000002
2219,2219.0,9.0,0.9,373.762,348.8264,328.3,312.0285,299.8119,291.3145,286.0575,283.4631,282.9139,283.8002,285.5404,287.5775,289.3638,290.3501,289.9975,287.817,283.4356,276.6741,267.6127,256.619,203.3285646774329,309.786573879062,3557.926,246.78859999999983,246.78859999999983,-21.68549999999999
2220,2220.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,458.9219344535467,312.3637024762858,0.0,396.5173,2063.3779,-40.0
2221,2221.0,1.0,0.1,417.9646,384.4706,357.0074,334.751,317.1165,303.5637,293.5218,286.3916,281.5864,278.5821,276.9567,276.4097,276.7627,277.9428,279.9556,282.8537,286.7043,291.5632,297.4599,304.3966,258.59774207274563,298.2815404770852,396.5173,269.9175,1666.8606,-9.436300000000015
2222,2222.0,2.0,0.2,267.6173,275.6812,282.2543,287.0248,289.9338,291.1523,291.0188,289.9594,288.4112,286.7623,285.316,284.2782,283.7635,283.8134,284.4196,285.5476,287.1587,289.2259,291.7462,294.7461,221.8133620872917,400.0529001806668,666.4348,254.624,1396.9431,-21.84769999999997
2223,2223.0,3.0,0.3,233.5579,244.2049,253.536,261.4239,267.8475,272.8905,276.7271,279.6035,281.819,283.7132,285.6582,288.0559,291.3344,295.9396,302.3202,310.9062,322.0901,336.2212,353.6329,374.7155,338.80702289946294,406.2008372573297,921.0588,185.4057,1142.3191,-40.109500000000025
