0,inf
1,inf
2,860.999
3,705.2488
4,644.4374
5,644.4374
6,644.4374
7,644.4374
8,644.4374
9,644.4374
10,644.4374
11,644.4374
12,644.4374
13,644.4374
14,644.4374
15,644.4374
16,644.4374
17,644.4374
18,644.4374
19,644.4374
20,644.4374
21,635.3655
22,635.3655
23,635.3655
24,635.3655
25,635.3655
26,635.3655
27,635.3655
28,635.3655
29,635.3655
30,635.3655
31,635.3655
32,635.3655
33,635.3655
34,635.3655
35,635.3655
36,635.3655
37,635.3655
38,635.3655
39,635.3655
40,635.3655
41,635.3655
42,635.3655
43,635.3655
44,635.3655
45,635.3655
46,635.3655
47,633.8512
48,633.8512
49,633.8512
50,633.8512
51,633.8512
52,633.8512
53,633.8512
54,633.8512
55,633.8512
56,633.8512
57,633.8512
58,633.8512
59,633.8512
60,633.8512
61,633.8512
62,633.8512
63,633.8512
64,633.8512
65,633.8512
66,633.8512
67,633.8512
68,633.8512
69,633.8512
70,633.8512
71,633.8512
72,633.8512
73,633.8512
74,633.8512
75,633.8512
76,633.8512
77,633.8512
78,633.8512
79,633.8512
80,633.8512
81,633.8512
82,633.8512
83,633.8512
84,633.8512
85,633.8512
86,633.8512
87,633.8512
88,633.8512
89,633.8512
