0,inf
1,inf
2,inf
3,inf
4,inf
5,inf
6,inf
7,inf
8,inf
9,inf
10,inf
11,inf
12,inf
13,inf
14,inf
15,inf
16,1836.3455
17,1836.3455
18,1836.3455
19,1836.3455
20,1836.3455
21,1836.3455
22,1836.3455
23,1836.3455
24,1836.3455
25,1104.744
26,1104.744
27,1104.744
28,773.6274
29,773.6274
30,773.6274
31,773.6274
32,773.6274
33,773.6274
34,773.6274
35,773.6274
36,773.6274
37,773.6274
38,773.6274
39,773.6274
40,773.6274
41,773.6274
42,773.6274
43,773.6274
44,773.6274
45,773.6274
46,773.6274
47,773.6274
48,773.6274
49,773.6274
50,773.6274
51,773.6274
52,773.6274
53,773.6274
54,773.6274
55,773.6274
56,773.6274
57,771.853
58,771.853
59,771.853
60,771.853
61,771.853
62,771.853
63,771.853
64,771.853
65,771.853
66,771.853
67,771.853
68,771.853
69,771.853
70,771.853
71,771.853
72,771.853
73,771.853
74,771.853
75,771.853
76,771.853
77,771.853
78,771.853
79,771.853
80,771.853
81,771.853
82,771.853
83,771.853
84,771.853
85,771.853
86,771.853
87,771.853
88,771.853
89,771.853
