,mpc_x_0,mpc_x_1,u_0,ctg
0,29.0,-41.0,14.5,2716.0547068781316
1,6.420428801268047,-11.947016432584885,51.32211908237718,194.05470687813136
2,1.398797385501982,-2.762027567140665,11.953933084024978,10.101599245525861
3,0.29863161139307376,-0.6333764680773541,2.764199985755331,0.5161688381937013
4,0.062074964772583494,-0.1439038565611522,0.6340230031142815,0.025822248556333822
5,0.012432318586363109,-0.03234571117446203,0.14408945528518385,0.001260627371643674
6,0.002354417179685135,-0.0071784440365525405,0.032397617602435876,5.98197948291267e-05
7,0.00040540193287050556,-0.0015686253011269748,0.007192656900800562,2.7464557872134664e-06
8,5.7026676116687586e-05,-0.0003362198599900924,0.0015723486083521656,1.2151972470263198e-07
9,3.5678440611365942e-06,-7.049446308767254e-05,0.00033660974681199053,5.223888661957055e-09
10,-1.909841691073545e-06,-1.542862046355012e-05,6.756655197599345e-05,2.4168982469324014e-10
