,mpc_x_0,mpc_x_1,u_0,ctg
0,-93.0,75.0,-45.89044695643825,15569.056138103819
1,-34.89442871083181,1.4999959219865013,-204.6418188361524,1295.0561381038194
2,-8.153542351899368,2.614675553425109,-6.112818483464795,75.18499528251972
3,-1.1294978914201506,0.5161486374354024,-2.533951375560552,1.8682141486241448
4,-0.2656817226228944,0.10376988516818109,-0.48343821456481534,0.32603924597515604
5,0.2850272759451105,0.026742017698554065,0.4660890312242659,0.24468427917146995
6,0.26613602609440873,0.01772999484604131,0.4427855047921542,0.16272859562818998
7,0.12816928003772227,0.012747922432119725,0.2276343898706134,0.09158585852562551
8,-0.04465857179198385,0.007425600791822225,-0.01692632047403638,0.07499598465390209
9,-0.19053379068735127,0.002019351127698325,-0.20121706525294203,0.0729464570722828
10,-0.1914078953260615,-0.0015071517713758531,-0.2024092218455408,0.03663925389961448
