,mpc_x_0,mpc_x_1,mpc_x_2,mpc_x_3,u_0,u_1,u_2,u_3,ctg
0,-7391.0,3688.0,2914.0,-6578.0,-1.5453951079684752e-08,-1006.8310890946518,-1327.2895838906522,-1396.7064855211308,38330.941589858005
1,-4923.82485124069,1717.683207629293,920.6016289542263,-6195.153651329599,-486.64234459663976,-444.1718199230395,1.3749117048320391e-08,-1219.2428224513371,26180.028010597063
2,-3556.670214097543,734.2141009088209,434.4608852565517,-4687.903823594885,-141.1222921844458,-3.524694190082649e-09,1.1716687335703808e-08,-753.5818931680056,18226.367847527777
3,-2443.6662900601677,369.61854892864835,179.59763958677365,-3310.1667106942414,3.36789988050069e-08,4.259421681113814,-1.643270864780308e-10,-570.7961486074198,13072.39124291503
4,-1724.2721850343303,131.35730767591758,62.584618274602114,-2186.8953686273426,-1.1961444550587936e-08,45.06230936763711,5.289117667788241e-09,-769.8691581087581,9633.338863118926
5,-1231.9543743606591,26.499185346806495,23.603475692825835,-1428.9289959694163,7.989456396325061e-09,63.69450237853469,7.535757871800506e-09,-771.0701578851201,7173.318389566008
6,-720.0030432913142,33.26785527106784,-1.5036738408358895e-08,-887.9054653584202,-2.0361695674513266e-08,3.219907762796711e-08,-2.649422802672543e-09,-444.43865850375573,5400.443043741564
7,-433.09751384036343,30.486450070276565,-2.4740665039034758e-08,-419.7286897936693,-1.1915677354903362e-08,2.5360150946240336e-08,3.5947240979514027e-09,-362.7254446106906,4357.635532494161
8,-264.8720939326532,40.790260807914194,-2.0538936948110516e-08,-149.93797928094247,2.3956527873836745e-08,14.125716499994855,3.424521739357307e-09,-254.26475235450437,3734.6164833038556
9,-128.9240302415865,49.97058647632812,1.2150062336886038,-92.95338840502295,4.307735498477127e-09,5.376471042270514,3.2751144377013736e-08,-47.00890323836361,3372.6210818418913
10,-60.89131027942154,-5.78088022256205e-09,0.07594402592434893,-115.36799585799331,4.274082182403461e-08,3.5449719834281592,1.9647132819491184e-08,-1.0242151006802116e-08,3209.8968890047317
11,-28.084484050218467,-1.3541437755576226e-08,0.26966233849110255,-40.7919501932289,-2.0138087453442987e-08,7.27112164716957,2.520671982423615e-08,-7.6321837779372e-08,3119.956777892143
12,-11.827665785432158,-4.864531381542094,1.417370161536881,-35.115430972751575,3.444378899517156e-08,0.5007716464577748,6.004750359520189e-09,-5.441744204965452e-08,3081.748168709985
13,-5.775073048990468,-4.74693017608788,0.7818693356220558,-23.243600873507205,4.454642592190289e-08,3.378246142165584e-08,-4.558174060980337e-09,1.1105506932533732e-08,3054.8852836886917
14,-2.9494708927608007,-15.097717104256267,2.2997530300863073e-09,-43.71108109642807,-2.591616104672717e-08,9.958509533670345e-10,-0.0178836395583157,4.0491937829202665e-09,3037.6115469245915
15,-0.6522729425574012,-18.415644109618754,1.0713216920805542e-08,-48.729974582848534,4.151817421292121e-08,3.5758471831604717,-22.49323111392014,8.93311631585332e-09,3006.7234705414594
