,mpc_x_0,mpc_x_1,mpc_x_2,mpc_x_3,u_0,u_1,u_2,u_3,ctg
0,9468.0,7202.0,6998.0,4925.0,-6970.591958273534,-7127.37149822318,-7232.69505332009,4.6522695221534905e-06,35192.08952366271
1,2580.9935876569025,790.0026833900698,-220.09876242363177,-1119.937977094227,-127.16937171803264,-3484.511695898533,-48.674878753552186,-6.676746839746712e-07,10230.260266428173
2,349.5142881365863,-52.17618953010756,-158.36536255965007,-413.044935323489,4.5352276474933e-07,-473.99595726910246,-24.87214406367417,-104.906226939224,6044.565787626862
3,24.93261604048758,-11.570357549486976,-2.3604127660581587e-07,-8.95134900191191,7.589655064704246,1.4405070542907385e-06,-94.73553441369644,-4.055133476847876e-06,5256.128235489185
4,11.913385259928678,-31.899821490400427,4.262526795742799e-07,-44.9329976465196,12.166339424823684,2.837965187699737e-07,-37.90697432987185,-4.432275499850039e-06,5182.2384765882
5,4.430629711732601,-32.138463485470794,-4.90312999666903e-07,-46.27927250386927,18.76865821110219,3.813774720611521,-47.795554533614485,-4.324648563707253e-06,5112.828714941265
6,3.0263856279018997,-35.22477009615746,-7.373145940178198e-07,-56.85616634824984,18.98408017289434,6.858546040924173,-69.68526176284401,-3.3507328866763846e-06,5036.215535950584
7,1.3742568502381636,-34.80795114147158,-4.449342488635087e-07,-58.05282065571738,11.189950730209137,9.480986970291896,-46.04367506601587,-3.908234185431088e-06,4940.897928882075
8,2.811093020980121,-30.327561927232523,-2.732175468458222e-07,-55.04909873434616,4.145643101404865,11.268672493487665,-45.4015953352876,-3.895495331932803e-06,4860.423105998519
9,0.8657003286986354,-20.100950886770033,-2.561595781546453e-07,-34.207698680003716,10.916608469459522,8.813785551864452,-66.24111366062272,2.798854387600964e-07,4785.921271607793
10,1.1531929591513934,-15.561177648797038,2.439627893478141e-08,-27.061476136834536,2.3999867881192015e-06,18.50740019761645,-67.3667463834236,-1.0947198956111738e-06,4715.34834255106
11,0.45512312675293404,-16.59771715354068,-9.565277041568586e-07,-29.049815289135992,5.054375099641655e-07,14.840868917122217,-50.663624748552465,-1.0657425444559879e-06,4650.523344128597
12,0.3539801113665462,-16.21590956609839,-9.336555768930192e-07,-28.683658638564367,-1.62164040411901e-06,14.378876093740638,-49.81265254470013,-4.469986296347459e-06,4594.7197682471915
13,0.002792721584376112,-19.964162977804826,-4.093579011497945e-07,-35.74506612950341,-1.1393632617575705e-06,14.99262804595149,-46.746598974251235,-4.127171820615294e-06,4539.997226257316
14,-0.03345701139039169,-26.850200813320367,2.035615877005064e-08,-50.028686104725715,3.7377660573496095e-06,16.150048612882703,-48.32749862701916,2.8149243773836803e-06,4481.271598994821
15,0.2387217877205849,-25.074240350971802,4.250058724084455e-07,-47.49857889917188,2.836208928873154e-06,15.307008046453374,-48.031784766563185,-2.580227232635783e-07,4410.5766501236285
16,2.3563507094414252e-07,-23.984532318196223,1.203238129307171e-06,-45.214638620373215,-1.321284542368332e-06,15.270798088272958,-48.239221604748586,-4.014624537106526e-06,4342.5014814385695
17,0.38632846184847014,-21.125244027143477,8.712287705384668e-07,-40.54468038513293,-3.67784187085256e-07,14.187240089978689,-48.256413807135594,-4.7842118553975e-06,4276.146882735383
18,-0.013335585712262418,-24.84305716633108,1.3772517719803928e-06,-47.4070558174031,4.163239570148817e-06,15.75777933745758,-48.12027007531573,1.8000576581155508e-06,4213.8969263381505
