,mpc_x_0,mpc_x_1,mpc_x_2,mpc_x_3,u_0,u_1,u_2,u_3,ctg
0,-2899.0,3225.0,7453.0,-4943.0,-1670.072027947855,-1832.5357678986502,-6130.906482037859,-399.8279805452211,30066.190930543984
1,-2421.4909819574377,760.9374994677879,773.303273374747,-4911.7971472642075,-845.6469342792428,-534.8253965888372,6.58113524007385e-11,-624.3554032687788,15789.519801329192
2,-1912.0363583860562,130.06325039466873,133.64825669795914,-3448.1042299845894,-132.6261704117488,3.216517843836726e-11,-2.1664003936584373e-11,-194.68735887849775,10353.34148322864
3,-1377.3798827977319,14.74268046566674,26.356902467249235,-2081.6166282064955,1.1346554512674543e-11,20.642384309613067,-1.7468970471126042e-11,-514.5609790435883,7377.758670851853
4,-875.7615512132198,24.239279124359555,11.604089418251593,-1168.0355882310996,2.909518467236975e-12,6.175163018730838,7.766610967091661e-12,-467.0368858748899,5360.108942206666
5,-539.2515339946448,22.325344818917067,-3.565563883748859e-11,-635.8070535100485,-7.379636257107323e-11,5.982745269407133e-11,2.4269908062886974e-11,-369.4092165158211,4083.6826637663853
6,-313.92942175852255,22.77847935304377,-3.884895611411028e-11,-291.00404153457305,-1.960946382124022e-12,6.16271910083609e-11,-6.4878486062332264e-12,-276.6421829779557,3300.2860893465727
7,-177.36001390080654,37.36133043297713,0.8293531509735956,-136.6527115241474,4.2891622517549085e-11,13.014099716498523,1.0192531243412614e-10,-107.70332682695641,2848.1090265344706
8,-77.87796753588216,13.222956511640785,-8.39020493027951e-11,-111.62983573652737,1.4926030281401734e-10,8.711069724330907,6.384274583263341e-11,-0.1078678254140424,2611.6486087582184
9,-44.94558422251665,5.275882853680683e-11,1.1664701058851372,-65.33422536731517,8.023972588840474e-11,12.648245067463384,2.4271875614624292e-12,-3.105785826031494e-11,2505.8737600911722
10,-18.09786571481869,-1.6410692229165627,0.7230609604794375,-33.74279737436618,5.6612126027788885e-11,2.1437610459828864,9.879332757767484e-12,-1.5731656099176697e-10,2443.8264977094987
11,-6.890267870066236,-6.37473121829073,0.9541954592414738,-27.231123417470485,4.0465487643438546e-11,0.8774694280409046,-3.406117059034909e-11,-3.403640736625811e-11,2415.652220550105
12,-3.3745235966879368,-7.6398329882572495,1.363210090954846,-25.387866255843605,-7.411082600859446e-11,-0.1721980667146759,-4.22168445818532e-11,-2.365849658972421e-11,2394.488326853496
13,-1.7956096697815946,-10.097250402845221,1.6222547322336947,-28.42211362314065,9.653830446617687e-11,0.14182116762899388,-6.693034563422703e-11,-6.328039604430062e-11,2375.5195113541968
14,-1.1314902080261202,-14.750918144943892,2.326673524870973,-36.02695490352402,6.401644881358549e-12,0.38470934492318143,-1.965154854974057e-11,-9.475049117061911e-11,2354.479986556268
15,-1.133506974793404,-12.897680579109823,1.7770544027960156,-30.372809120716123,1.8658789344379542e-10,0.2293653403328013,-7.167994761972594e-11,6.456825175158584e-11,2327.1696134930635
16,-0.8586377041468524,-9.664914008851602,1.1859553516603736,-22.625636990545633,1.4517828145604085e-10,0.08102569675927875,-3.4044130356077704e-11,7.067158253248829e-11,2303.964405284028
17,-1.1706697101666088,-13.638702624097162,1.0127869456090475,-28.699368480620734,2.6834032199221216e-11,2.5276453896581907,2.1752158292193636e-12,8.893355690948333e-11,2286.756320407921
18,-0.9888999083282257,-14.139861792812079,1.0083058321898741,-28.782107263256048,3.12930363369514e-11,4.150953711513244,-6.290372245227509,-1.4483994061732996e-11,2263.231733832786
19,-0.9649824609127222,-16.23567475197926,2.245001552953602,-32.382073210344444,1.3059249420434902e-10,5.036608885714514,-7.9187637401506565,6.953243891739279e-11,2235.5514834561
20,-0.11384686051106953,-8.76255113177403,1.2003220783189,-18.694658099113543,-3.4072191618574615e-11,0.5001646516320734,6.215148499466269e-11,-2.1536279847023074e-10,2203.159931154972
21,-0.5722188189526513,-11.006896803674229,1.3485067435724025,-22.118254160601687,1.9331627118952748e-11,2.230229967428162,7.65682167057968e-12,1.0838353502485065e-11,2188.5241597441413
22,-0.42943627980548893,-12.469155503804451,1.5516768733226405,-25.063518576142112,6.328053948870947e-11,2.562177990941954,-5.3679362413698e-11,4.683311599690191e-11,2169.886106497008
23,-0.25701528889150177,-11.681606844878097,1.4623797429307228,-23.632542478388793,4.2571483156208094e-11,2.0946218153687663,-5.885759130485858e-11,-2.155994733505112e-10,2148.8481238849176
24,-0.08650828240759693,-8.602074670644393,1.0943141935754432,-17.68719612568063,2.1829742754846232e-10,1.1505677023875824,-6.784351669058729e-11,1.337557316172946e-10,2129.28404079953
25,-0.08333332958935409,-10.419278885580495,1.2945065870665529,-21.378643493385983,4.702282095680689e-11,1.85664833669915,-4.389046662425704e-11,2.3982691704133244e-11,2114.9737103119724
26,-0.09801404882423714,-9.745961025431466,1.2154548503511622,-20.00347831356856,2.7416063304608808e-11,1.5112262493145732,-3.92966063067296e-11,1.0860900616373896e-11,2097.4575049957543
27,-0.13309282102632136,-10.07761703954982,1.249469936386874,-20.61655293859537,7.512954631117751e-11,1.7015327929128188,3.589671433348748e-11,4.5294143765645626e-11,2081.1704377519704
28,-0.29607346618274544,-14.019710624006501,1.7362451549732303,-28.252172471489768,-1.122105811475772e-10,3.1057862881833533,-1.323599534587183,-2.3626511121978337e-10,2064.2813049876568
29,-0.6402139327225254,-16.266897381500883,1.3111494217543012,-31.950853220991334,-1.2109785476327242e-10,3.6017978360424574,-0.20816528066254764,-2.1135086108578917e-10,2039.914511217771
30,-0.34060156297621313,-17.13791665475936,1.0785551783512464,-34.11434086626151,1.1993908475856713e-10,4.610978925132243,-5.433597747145462,1.220109874486791e-10,2012.9249726807677
31,-0.04682160912960747,-12.301240788155756,0.773602517495023,-24.823229574062132,2.232791234735679e-11,3.5781582565423626,-7.867772517530189,5.419437934861086e-11,1981.5669772133338
32,-0.42038440546843214,-13.576566111999313,1.4715144690450894,-26.573699434537914,-1.9958255222530153e-11,4.099669787904542,-5.906955722639663,-1.0487054760533771e-10,1956.871564581838
33,-0.3712398054328737,-19.90106151110592,2.2296013284778105,-39.434257598652394,7.199447406904118e-11,4.9256187444935025,-3.2144442212657114,3.697552468316582e-12,1930.847169615978
34,-0.1066088495281858,-18.296396645762783,2.7249180932981205,-36.701077387532145,1.576208657311481e-10,3.95319191592902,-4.110837291754446,1.3090334877435327e-10,1895.809058011226
35,-0.5704473495630654,-21.14117467955839,2.496693179655065,-41.62167105687173,2.0004108461139276e-10,4.1624423968195465,-4.618182722936734e-11,7.956490220806478e-11,1862.8625429191793
36,-0.49434664081311686,-23.059656740558843,2.4416692155894153,-45.61553563542024,5.8141033878841345e-11,4.970941246248013,-2.532640639341399,4.1569762147929527e-11,1827.8663285877826
37,-0.0055469658320214275,-20.881255291553924,1.9839498414667391,-42.305553690182315,-8.383896994733985e-11,4.461202142566774,-5.63029294986105,-2.3973047923267296e-10,1788.3089335287473
38,0.09652252892152363,-10.483549167745386,0.7130802632376867,-21.675933821489107,-6.747483180237192e-12,1.8946174060099892,-6.200300023752244,-4.851182926827116e-11,1750.675033087854
39,-0.3206197919080407,-11.433936395552127,1.3462053512023995,-22.83042558858269,2.2998669348070063e-10,2.1630866344201514,-2.604654192552786e-11,1.438922277895307e-10,1730.1430314822485
40,-0.18150188322991653,-14.81843494016115,1.8170251186794164,-29.88355733200223,1.1290927017916483e-11,3.0452304986597727,6.099230172375812e-11,-3.2540215117262028e-12,1711.0958946012158
41,-0.5609567122877994,-18.282253076617,2.180787337288987,-36.01664856473873,1.0308926297959932e-10,3.97863392542036,2.340887794779612e-12,1.1849627746654162e-10,1686.223019714812
42,0.07619478971581174,-11.531097704284951,1.4583828160653998,-23.60504139280487,0.3205638485359078,1.1471342903719703,2.560708818437728e-11,-8.931298149565497e-11,1655.7133799065234
43,0.11753612453878688,-7.381985586007113,0.9345233395837607,-15.489140789852593,6.330170028306008e-11,0.6036299204947706,-2.971989511754252e-11,1.1636280973645783e-11,1636.6441724855765
44,-2.347165832152298e-05,-9.109376857602747,1.1370439003819208,-18.701890814117704,3.4913777107135814e-11,1.4683699462808286,-1.5472781876465638e-11,-5.885661932952424e-11,1624.3807646052858
45,-0.0446720744345654,-5.466424060889578,0.6894274891474026,-11.299683467823314,2.2932068715641503e-10,0.48262191153202283,-1.1284505412625667e-11,8.679703600292772e-11,1609.1724121102104
46,-0.2740797723459568,-7.87631764277908,1.0498216837604553,-15.623470430373635,1.534750684676344e-11,2.5637299591616896,-4.01986836172611,-1.5873451122812995e-10,1600.1809976081333
47,-0.34958928838401815,-10.390417873599478,1.2548194633463723,-20.321356678259683,8.385122349156975e-11,2.403257819230075,-2.6621694260438623e-11,6.611532406061878e-11,1584.4773536829728
48,0.6967678842682872,-5.2824117687926915,0.7786537659630888,-12.245682610691135,-0.1767351045393517,-5.831944557259409e-11,-2.8095948580480663e-11,-2.8113605857263556e-11,1567.1176331214747
49,-4.77993720801948,-8.7765883343395,6.174449085497433,-4.327010221479368e-11,-1.2167123488657519e-10,-139.95212290286506,-3.163751391410939e-11,-328.0948306841832,1557.5275075542902
50,-132.1006930562882,-145.5320711240572,36.05132367843183,-0.001998641573618795,8.134525006845727e-11,-558.824448911831,-8.45034220591011e-11,-1754.7665514811313,1313.6385434467395
