,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,u,L,inst_cost,ctg,path_diff
140,140,140.0,140.0,140.0,140.0,140.0,,,,,,,,,0.0,0.0,-1.0,-14.255518157739418,0.0,0.3849688838,2.2351129893,-2.5
141,141,141.0,141.0,141.0,141.0,141.0,,,,,,,,,0.1,-0.1641224837,-2.2614293321,12.272334071697742,0.3849688838,0.3407315263,1.8501441055,-3.0414293321000003
142,142,142.0,142.0,142.0,142.0,142.0,,,,,,,,,0.2,-0.3199595889,-0.8783588197,-11.215863661193202,0.7257004101,0.2756192422000001,1.5094125792000002,-1.0983588197
143,143,143.0,143.0,143.0,143.0,143.0,,,,,,,,,0.3,-0.4578023034,-1.8621024714,9.108693001379429,1.0013196523,0.2563960192999999,1.233793337,-1.6821024714
144,144,144.0,144.0,144.0,144.0,144.0,,,,,,,,,0.4,-0.5909423145,-0.8180931601,-10.510563607549846,1.2577156716,0.2700324593000001,0.9773973177000002,-0.3980931600999999
145,145,145.0,145.0,145.0,145.0,145.0,,,,,,,,,0.5,-0.7196380165,-1.7404538188,10.146472239033956,1.5277481309,0.2600632143999999,0.7073648584000001,-1.2404538188
146,146,146.0,146.0,146.0,146.0,146.0,,,,,,,,,0.6,-0.8361813954,-0.6092632161,0.4781880904810915,1.7878113453,0.1060180382,0.4473016440000001,-0.1892632160999999
147,147,147.0,147.0,147.0,147.0,147.0,,,,,,,,,0.7,-0.8918475703,-0.5057782321,-0.3043613097681825,1.8938293835,0.1087312253000001,0.3412836058000001,-0.3257782320999998
148,148,148.0,148.0,148.0,148.0,148.0,,,,,,,,,0.8,-0.941452126,-0.4866098074,0.1313933349784031,2.0025606088,0.1139939652999997,0.2325523805,-0.7066098074000002
149,149,149.0,149.0,149.0,149.0,149.0,,,,,,,,,0.9,-0.9871242543,-0.4277983455,-0.0904314859987802,2.1165545741,0.1185584152000003,0.1185584152000003,-1.2077983455000003
150,150,150.0,150.0,150.0,150.0,150.0,,,,,,,,,0.0,0.0,-1.0,-12.50771682344903,0.0,0.3312139379,1.8937767833000003,-2.5
151,151,151.0,151.0,151.0,151.0,151.0,,,,,,,,,0.1,-0.1556676382,-2.0951040442,11.264824304262904,0.3312139379,0.2926996216999999,1.5625628454000002,-2.8751040442000004
152,152,152.0,152.0,152.0,152.0,152.0,,,,,,,,,0.2,-0.3005504738,-0.8237387781,-12.742278794711453,0.6239135596,0.3011909681,1.2698632237000005,-1.0437387780999998
153,153,153.0,153.0,153.0,153.0,153.0,,,,,,,,,0.3,-0.4405791848,-1.9579379466,11.104534030904947,0.9251045277,0.2772725668000001,0.9686722556,-1.7779379466
154,154,154.0,154.0,154.0,154.0,154.0,,,,,,,,,0.4,-0.5731843647,-0.7148793636,-0.6531596042357772,1.2023770945,0.0880036886999999,0.6913996888,-0.2948793636
155,155,155.0,155.0,155.0,155.0,155.0,,,,,,,,,0.5,-0.6443738134,-0.7090058753,-0.9822375277483772,1.2903807832,0.0989705296999998,0.6033960001,-0.2090058753
156,156,156.0,156.0,156.0,156.0,156.0,,,,,,,,,0.6,-0.7165957399,-0.7350077016,-0.683089952466021,1.3893513129,0.1106760147000001,0.5044254704000002,-0.3150077015999999
157,157,157.0,157.0,157.0,157.0,157.0,,,,,,,,,0.7,-0.7898454651,-0.7300669716,-0.6548495602013902,1.5000273276,0.1212963980999999,0.3937494557000001,-0.5500669715999998
158,158,158.0,158.0,158.0,158.0,158.0,,,,,,,,,0.8,-0.8624884793,-0.7229089135,-0.8580705109631559,1.6213237257,0.1344202817999999,0.2724530576000001,-0.9429089135000002
159,159,159.0,159.0,159.0,159.0,159.0,,,,,,,,,0.9,-0.9354328535,-0.7357715904,0.8520803281374218,1.7557440075,0.1380327758000001,0.1380327758000001,-1.5157715904000002
160,160,160.0,160.0,160.0,160.0,160.0,,,,,,,,,0.0,0.0,-1.0,-13.027983968234732,0.0,0.3466978921,1.9892440214,-2.5
161,161,161.0,161.0,161.0,161.0,161.0,,,,,,,,,0.1,-0.1581843877,-2.1446140091,11.152134315611848,0.3466978921,0.3070794058999999,1.6425461293,-2.9246140091000004
162,162,162.0,162.0,162.0,162.0,162.0,,,,,,,,,0.2,-0.308323916,-0.8792610493,-11.665437178594686,0.653777298,0.2869513659,1.3354667234,-1.0992610493
163,163,163.0,163.0,163.0,163.0,163.0,,,,,,,,,0.3,-0.4484272638,-1.9057014193,10.478740858355977,0.9407286639,0.2647552694,1.0485153575,-1.7257014193
164,164,164.0,164.0,164.0,164.0,164.0,,,,,,,,,0.4,-0.5790887043,-0.7271658929,-8.799938396103459,1.2054839333,0.2081757290999999,0.7837600881,-0.3071658928999999
165,165,165.0,165.0,165.0,165.0,165.0,,,,,,,,,0.5,-0.6908565164,-1.4953919205,8.790312967708338,1.4136596624,0.2023525391,0.575584359,-0.9953919205
166,166,166.0,166.0,166.0,166.0,166.0,,,,,,,,,0.6,-0.7906394687,-0.5165776715,0.6928378182707724,1.6160122015,0.0876921391,0.3732318199,-0.0965776714999999
167,167,167.0,167.0,167.0,167.0,167.0,,,,,,,,,0.7,-0.83644686,-0.4014864983,-0.8665997509095824,1.7037043406,0.0918775966999998,0.2855396807999999,-0.2214864982999998
168,168,168.0,168.0,168.0,168.0,168.0,,,,,,,,,0.8,-0.8788447383,-0.4457485951,0.9308754320374591,1.7955819373,0.0957680847999999,0.1936620841,-0.6657485951000002
169,169,169.0,169.0,169.0,169.0,169.0,,,,,,,,,0.9,-0.9167617296,-0.3147440606,-0.5658612432029619,1.8913500221,0.0978939993,0.0978939993,-1.0947440606000003
170,170,170.0,170.0,170.0,170.0,170.0,,,,,,,,,0.0,0.0,-1.0,-13.566918670311225,0.0,0.3631997478,1.7938441685,-2.5
171,171,171.0,171.0,171.0,171.0,171.0,,,,,,,,,0.1,-0.1607914403,-2.1959004268,11.036964619410506,0.3631997478,0.3225715133,1.4306444207,-2.9759004268000004
172,172,172.0,172.0,172.0,172.0,172.0,,,,,,,,,0.2,-0.3163686419,-0.9366267632,-11.120585490106354,0.6857712611,0.2885331315,1.1080729074,-1.1566267632
173,173,173.0,173.0,173.0,173.0,173.0,,,,,,,,,0.3,-0.4592953844,-1.9057585697,10.804732093520824,0.9743043926,0.2658532372999999,0.8195397758999999,-1.7257585697
174,174,174.0,174.0,174.0,174.0,174.0,,,,,,,,,0.4,-0.5883853618,-0.6961953829,-0.1125336424753007,1.2401576299,0.0834069238000001,0.5536865386,-0.2761953829
175,175,175.0,175.0,175.0,175.0,175.0,,,,,,,,,0.5,-0.6551819502,-0.6406521588,-0.7142954556807641,1.3235645537,0.0890366066999999,0.4702796147999999,-0.1406521588
176,176,176.0,176.0,176.0,176.0,176.0,,,,,,,,,0.6,-0.7196032211,-0.6476604334,-0.2078689563986198,1.4126011604,0.0957476165999999,0.3812430081,-0.2276604333999999
177,177,177.0,177.0,177.0,177.0,177.0,,,,,,,,,0.7,-0.7822425509,-0.6058079993,0.6755581655473204,1.508348777,0.0956338415999999,0.2854953915,-0.4258079992999998
178,178,178.0,178.0,178.0,178.0,178.0,,,,,,,,,0.8,-0.8366249635,-0.4838697701,0.1466556362878155,1.6039826186,0.0945373796999999,0.1898615499,-0.7038697701000002
179,179,179.0,179.0,179.0,179.0,179.0,,,,,,,,,0.9,-0.8819624322,-0.4238667378,0.6734037154060273,1.6985199983,0.0953241702,0.0953241702,-1.2038667378000003
180,180,180.0,180.0,180.0,180.0,,,,,,,,,,0.0,0.0,-1.0,-13.49166955076464,0.0,0.3608674025,2.7155646013,-2.5
181,181,181.0,181.0,181.0,181.0,,,,,,,,,,0.1,-0.1604274288,-2.1887395262,8.556748768931897,0.3608674025,0.3304609152,2.3546971988000003,-2.9687395262000003
182,182,182.0,182.0,182.0,182.0,,,,,,,,,,0.2,-0.3273210202,-1.166171058,0.7444685949496996,0.6913283177,0.1305732362999999,2.0242362836,-1.386171058
183,183,183.0,183.0,183.0,183.0,,,,,,,,,,0.3,-0.4346955427,-0.9843496759,-10.57909395314262,0.821901554,0.2978438705,1.8936630473,-0.8043496759000001
184,184,184.0,184.0,184.0,184.0,,,,,,,,,,0.4,-0.5795443015,-1.8974103125,7.428647495088805,1.1197454245,0.2869632924,1.5958191768,-1.4774103125
185,185,185.0,185.0,185.0,185.0,,,,,,,,,,0.5,-0.7241713811,-1.0099184834,2.5910829399540702,1.4067087169,0.1333421248999999,1.3088558844,-0.5099184833999999
186,186,186.0,186.0,186.0,186.0,,,,,,,,,,0.6,-0.8077436504,-0.6672379201,-17.20055239722785,1.5400508418,0.4592936434999999,1.1755137595,-0.2472379201
187,187,187.0,187.0,187.0,187.0,,,,,,,,,,0.7,-0.9544459961,-2.2405908141,19.81919770387559,1.9993444853,0.4771551912,0.7162201160000001,-2.0605908141
188,188,188.0,188.0,188.0,188.0,,,,,,,,,,0.8,-1.0717926715,-0.1413243683,0.1605415432956471,2.4764996765,0.1179146325999997,0.2390649248,-0.3613243683000002
189,189,189.0,189.0,189.0,189.0,,,,,,,,,,0.9,-1.0844649221,-0.1125979634,-0.6388777110617005,2.5944143091,0.1211502922000002,0.1211502922000002,-0.8925979634000003
190,190,190.0,190.0,190.0,190.0,,,,,,,,,,0.0,0.0,-1.0,-14.435649672960748,0.0,0.3907902359,2.1755703428,-2.5
191,191,191.0,191.0,191.0,191.0,,,,,,,,,,0.1,-0.1649938551,-2.2785711122,8.659053247826119,0.3907902359,0.359658916,1.7847801069,-3.0585711122
192,192,192.0,192.0,192.0,192.0,,,,,,,,,,0.2,-0.3399411632,-1.2377184793,1.1072965913729615,0.7504491519,0.1433745672999999,1.4251211909,-1.4577184793
193,193,193.0,193.0,193.0,193.0,,,,,,,,,,0.3,-0.4523691702,-1.0145608132,1.2221684981931091,0.8938237192,0.1082876259,1.2817466236,-0.8345608132
194,194,194.0,194.0,194.0,194.0,,,,,,,,,,0.4,-0.5430053147,-0.8017078189,-14.982380185264809,1.0021113451,0.3856599942999998,1.1734589976999998,-0.3817078188999999
195,195,195.0,195.0,195.0,195.0,,,,,,,,,,0.5,-0.6917738829,-2.1511772692,15.09496297047592,1.3877713394,0.3694326643000001,0.7877990034,-1.6511772692000002
196,196,196.0,196.0,196.0,196.0,,,,,,,,,,0.6,-0.8234648487,-0.5099900064,-0.2002711620762687,1.7572040037,0.0965415170999999,0.4183663390999999,-0.0899900063999999
197,197,197.0,197.0,197.0,197.0,,,,,,,,,,0.7,-0.8729668129,-0.4805151583,-0.394943496004001,1.8537455208,0.1032285238999999,0.3218248219999999,-0.3005151582999998
198,198,198.0,198.0,198.0,198.0,,,,,,,,,,0.8,-0.9206049819,-0.472371339,0.5526203659782205,1.9569740447,0.1069631399999999,0.2185962981,-0.6923713390000001
199,199,199.0,199.0,199.0,199.0,,,,,,,,,,0.9,-0.9628839095,-0.3748303747,-0.626386485996518,2.0639371847,0.1116331581,0.1116331581,-1.1548303747000004
200,200,200.0,200.0,200.0,200.0,,,,,,,,,,0.0,0.0,-1.0,-12.720429854671044,0.0,0.3374916231,2.8327916971,-2.5
201,201,201.0,201.0,201.0,201.0,,,,,,,,,,0.1,-0.1566966199,-2.1153463655,7.767172132227543,0.3374916231,0.3119015773,2.495300074,-2.8953463655000005
202,202,202.0,202.0,202.0,202.0,,,,,,,,,,0.2,-0.3204254388,-1.1749003334,2.478642781418625,0.6493932004,0.1177238891999999,2.1833984967,-1.3949003334
203,203,203.0,203.0,203.0,203.0,,,,,,,,,,0.3,-0.4202417326,-0.8272197615,-14.345896125132676,0.7671170896,0.3596540612,2.0656746075,-0.6472197615
204,204,204.0,204.0,204.0,204.0,,,,,,,,,,0.4,-0.5683590805,-2.1136920261,6.836202284314716,1.1267711508,0.3556341158,1.7060205462999998,-1.6936920261
205,205,205.0,205.0,205.0,205.0,,,,,,,,,,0.5,-0.7364340114,-1.2619968668,4.962312026659236,1.4824052666,0.1699603405999998,1.3503864304999995,-0.7619968667999999
206,206,206.0,206.0,206.0,206.0,,,,,,,,,,0.6,-0.8325240763,-0.6696755992,-16.85885362237157,1.6523656072,0.4527574124000002,1.1804260899,-0.2496755991999999
207,207,207.0,207.0,207.0,207.0,,,,,,,,,,0.7,-0.9778054583,-2.2102795794,20.520055988730235,2.1051230196,0.4835337392999999,0.7276686774999996,-2.0302795794
208,208,208.0,208.0,208.0,208.0,,,,,,,,,,0.8,-1.0888772929,-0.047202146,-0.7507970916833917,2.5886567589,0.1203093669999999,0.2441349381999997,-0.2672021460000002
209,209,209.0,209.0,209.0,209.0,,,,,,,,,,0.9,-1.0970010886,-0.1141580595,-0.5827916221972544,2.7089661259,0.1238255711999998,0.1238255711999998,-0.8941580595000003
210,210,210.0,210.0,210.0,210.0,,,,,,,,,,0.0,0.0,-1.0,-14.453773836615856,0.0,0.391378869,2.4937193085,-2.5
211,211,211.0,211.0,211.0,211.0,,,,,,,,,,0.1,-0.1650815293,-2.2802958544,10.204979309010632,0.391378869,0.351776515,2.1023404395,-3.0602958544
212,212,212.0,212.0,212.0,212.0,,,,,,,,,,0.2,-0.3327146809,-1.0921647719,-0.1492386531603435,0.743155384,0.1245795575999999,1.7505639245,-1.3121647719
213,213,213.0,213.0,213.0,213.0,,,,,,,,,,0.3,-0.4373698168,-1.0024335013,1.2086259242727582,0.8677349416,0.1047690104999999,1.6259843669,-0.8224335013000001
214,214,214.0,214.0,214.0,214.0,,,,,,,,,,0.4,-0.5269174021,-0.7920233235,-14.802325838555928,0.9725039521,0.3752959107000001,1.5212153564,-0.3720233235
215,215,215.0,215.0,215.0,215.0,,,,,,,,,,0.5,-0.6738933712,-2.1252799383,5.395827323560194,1.3477998628,0.3883310805,1.1459194456999997,-1.6252799382999998
216,216,216.0,216.0,216.0,216.0,,,,,,,,,,0.6,-0.8500387773,-1.4095517999,1.899396695872185,1.7361309433,0.2426284044,0.7575883651999997,-0.9895517999
217,217,217.0,217.0,217.0,217.0,,,,,,,,,,0.7,-0.9749873078,-1.0946635997,2.2007990458283224,1.9787593477,0.1957140811999997,0.5149599607999997,-0.9146635997
218,218,218.0,218.0,218.0,218.0,,,,,,,,,,0.8,-1.0685122111,-0.7810587919,2.426770387512994,2.1744734289,0.1644523925000003,0.3192458795999999,-1.0010587919000002
219,219,219.0,219.0,219.0,219.0,,,,,,,,,,0.9,-1.1311017595,-0.4757922048,-0.2176723567618643,2.3389258214,0.1547934870999996,0.1547934870999996,-1.2557922048000003
220,220,220.0,220.0,220.0,220.0,,,,,,,,,,0.0,0.0,-1.0,-13.424102845279547,0.0,0.3587809892,2.679956393,-2.5
221,221,221.0,221.0,221.0,221.0,,,,,,,,,,0.1,-0.1601005805,-2.1823097041,8.76943588851824,0.3587809892,0.3271374667,2.3211754038,-2.9623097041000004
222,222,222.0,222.0,222.0,222.0,,,,,,,,,,0.2,-0.3253534373,-1.1401132584,1.0216357339867344,0.6859184559,0.1225496912,1.9940379371,-1.3601132584
223,223,223.0,223.0,223.0,223.0,,,,,,,,,,0.3,-0.4289074568,-0.9343956655,-12.38926614577978,0.8084681471,0.3328309255,1.8714882459,-0.7543956655
224,224,224.0,224.0,224.0,224.0,,,,,,,,,,0.4,-0.577759017,-2.0244707198,7.496146034159505,1.1412990726,0.3237507320999999,1.5386573203999998,-1.6044707198
225,225,225.0,225.0,225.0,225.0,,,,,,,,,,0.5,-0.7341509939,-1.1184641396,3.5924395632093225,1.4650498047,0.148721023,1.2149065883,-0.6184641395999999
226,226,226.0,226.0,226.0,226.0,,,,,,,,,,0.6,-0.8232087519,-0.6701624252,-15.2467980802978,1.6137708277,0.3990819970999999,1.0661855653,-0.2501624252
227,227,227.0,227.0,227.0,227.0,,,,,,,,,,0.7,-0.9607382765,-2.0573127086,20.069918073531284,2.0128528248,0.4414355422000002,0.6671035681999999,-1.8773127086
228,228,228.0,228.0,228.0,228.0,,,,,,,,,,0.8,-1.059430903,0.0483717252,-0.7805687375445696,2.454288367,0.1123761825999998,0.2256680259999997,-0.1716282748000002
229,229,229.0,229.0,229.0,229.0,,,,,,,,,,0.9,-1.0586036042,-0.0305124474,-0.69933674488929,2.5666645496,0.1132918433999998,0.1132918433999998,-0.8105124474000003
230,230,230.0,230.0,230.0,230.0,,,,,,,,,,0.0,0.0,-1.0,-13.898668152975128,0.0,0.3735916798,1.9401762133,0.2078890779
231,231,231.0,231.0,231.0,231.0,,,,,,,,,,0.1,-0.1623962511,-2.2274705642,9.3374044053418,0.3735916798,0.3386531505999999,1.5665845335,0.2078890779
232,232,232.0,232.0,232.0,232.0,,,,,,,,,,0.2,-0.3291992323,-1.1269271425,1.9615748326420728,0.7122448304,0.1127570256,1.2279313829,0.2078890779
233,233,233.0,233.0,233.0,233.0,,,,,,,,,,0.3,-0.4269515423,-0.8330173492,-15.633076759122224,0.825001856,0.4031277225999999,1.1151743573,0.2078890779
234,234,234.0,234.0,234.0,234.0,,,,,,,,,,0.4,-0.5818472949,-2.2414292725,17.882739140201004,1.2281295786,0.3950775561999999,0.7120466347000001,0.2078890779
235,235,235.0,235.0,235.0,235.0,,,,,,,,,,0.5,-0.708641231,-0.3263614224,0.8742146186038848,1.6232071348,0.0599696376,0.3169690785000001,0.2078890779
236,236,236.0,236.0,236.0,236.0,,,,,,,,,,0.6,-0.7354702695,-0.2121109221,-0.9288621089745,1.6831767724,0.0624040723000001,0.2569994409,0.2078890779
237,237,237.0,237.0,237.0,237.0,,,,,,,,,,0.7,-0.7601479443,-0.2803194581,0.936573901097117,1.7455808447,0.0650863631999998,0.1945953685999999,0.2078890779
238,238,238.0,238.0,238.0,238.0,,,,,,,,,,0.8,-0.7822936533,-0.164516359,0.3209694335948596,1.8106672079,0.0644271594000001,0.1295090054000001,0.2078890779
239,239,239.0,239.0,239.0,239.0,,,,,,,,,,0.9,-0.7963974902,-0.1183155788,0.6621764818112144,1.8750943673,0.065081846,0.065081846,0.2078890779
240,240,240.0,240.0,240.0,,,,,,,,,,,0.0,0.0,-1.0,-0.648337632057205,0.0,0.0971709205,2.6875358125,-2.5
241,241,241.0,241.0,241.0,,,,,,,,,,,0.1,-0.0982988547,-0.9665349085,-18.756362337311945,0.0971709205,0.5369751289,2.590364892,-1.7465349085
242,242,242.0,242.0,242.0,,,,,,,,,,,0.2,-0.2810091793,-2.6594608177,19.53648649833153,0.6341460494,0.4939670887,2.0533897631,-2.8794608177
243,243,243.0,243.0,243.0,,,,,,,,,,,0.3,-0.4395841904,-0.5472371567,-13.724703329968191,1.1281131381,0.2716039946999999,1.5594226744000002,-0.3672371567
244,244,244.0,244.0,244.0,,,,,,,,,,,0.4,-0.5580528189,-1.8012388612,8.671934397043476,1.3997171328,0.2534498503,1.2878186797000002,-1.3812388612
245,245,245.0,245.0,245.0,,,,,,,,,,,0.5,-0.6875137128,-0.8045845276,-5.718035859481539,1.6531669831,0.1810306779999999,1.0343688294000002,-0.3045845276
246,246,246.0,246.0,246.0,,,,,,,,,,,0.6,-0.7917398612,-1.2721619651,3.676557596698832,1.8341976611,0.1871461019,0.8533381514000002,-0.8521619651
247,247,247.0,247.0,247.0,,,,,,,,,,,0.7,-0.8950169924,-0.8012290742,-5.58381421443373,2.021343763,0.2129343595000001,0.6661920495000002,-0.6212290741999998
248,248,248.0,248.0,248.0,,,,,,,,,,,0.8,-0.9982743655,-1.2563531226,5.0746642157764095,2.2342781225,0.2166584420999999,0.45325769,-1.4763531226000002
249,249,249.0,249.0,249.0,,,,,,,,,,,0.9,-1.0932838536,-0.6538772129,-6.268808560598403,2.4509365646,0.2365992479000001,0.2365992479000001,-1.4338772129
250,250,250.0,250.0,250.0,,,,,,,,,,,0.0,0.0,-1.0,0.3221495940906069,0.0,0.0881032667,2.6478134009,-2.5
251,251,251.0,251.0,251.0,,,,,,,,,,,0.1,-0.0936042148,-0.8741808258,-19.90561760558453,0.0881032667,0.5506851000999999,2.5597101342,-1.6541808258
252,252,252.0,252.0,252.0,,,,,,,,,,,0.2,-0.2730853139,-2.6852614873,20.45361829538292,0.6387883668,0.5086709251,2.0090250341,-2.9052614873
253,253,253.0,253.0,253.0,,,,,,,,,,,0.3,-0.4296790331,-0.4833059385,-14.66175138290464,1.1474592919,0.2822132573,1.500354109,-0.3033059385
254,254,254.0,254.0,254.0,,,,,,,,,,,0.4,-0.5465965658,-1.8325635441,9.485707293620868,1.4296725492,0.2583514564,1.2181408517,-1.4125635441000002
255,255,255.0,255.0,255.0,,,,,,,,,,,0.5,-0.6751018292,-0.7554875513,-6.052833334432831,1.6880240056,0.1749459630000001,0.9597893953,-0.2554875513
256,256,256.0,256.0,256.0,,,,,,,,,,,0.6,-0.7762754043,-1.2595973097,3.2920490212779656,1.8629699686,0.1843073368000001,0.7848434323,-0.8395973096999999
257,257,257.0,257.0,257.0,,,,,,,,,,,0.7,-0.8802169582,-0.8264508536,-3.718735360610702,2.0472773054,0.1868011763999999,0.6005360954999999,-0.6464508535999999
258,258,258.0,258.0,258.0,,,,,,,,,,,0.8,-0.9768532695,-1.1016880784,3.21090078266371,2.2340784818,0.1914266787,0.4137349190999999,-1.3216880784000002
259,259,259.0,259.0,259.0,,,,,,,,,,,0.9,-1.0661602316,-0.6912910381,-5.312401512435296,2.4255051605,0.2223082403999998,0.2223082403999998,-1.4712910381000004
260,260,260.0,260.0,260.0,,,,,,,,,,,0.0,0.0,-1.0,-0.7387756001680521,0.0,0.0980935916,2.7240432338,-2.5
261,261,261.0,261.0,261.0,,,,,,,,,,,0.1,-0.0987363354,-0.9751412246,-18.430913034773297,0.0980935916,0.5272899394,2.6259496422,-1.7551412246000002
262,262,262.0,262.0,262.0,,,,,,,,,,,0.2,-0.2806913251,-2.6362775384,19.583953811173973,0.625383531,0.4871903864,2.0986597028,-2.8562775384
263,263,263.0,263.0,263.0,,,,,,,,,,,0.3,-0.4368305363,-0.5217429461,-15.15239930297912,1.1125739174,0.3059311546000001,1.6114693163999998,-0.3417429461000001
264,264,264.0,264.0,264.0,,,,,,,,,,,0.4,-0.5597794272,-1.9140339855,9.704850550194983,1.418505072,0.2807453377,1.3055381617999997,-1.4940339854999998
265,265,265.0,265.0,265.0,,,,,,,,,,,0.5,-0.6949775413,-0.8083508164,-5.504905399629559,1.6992504097,0.1793583532999998,1.0247928240999995,-0.3083508163999999
266,266,266.0,266.0,266.0,,,,,,,,,,,0.6,-0.7985310427,-1.2552878549,2.9040695597038786,1.878608763,0.1897451499000002,0.8454344707999999,-0.8352878548999999
267,267,267.0,267.0,267.0,,,,,,,,,,,0.7,-0.9039393306,-0.859472611,-4.508303275248937,2.0683539129,0.2093729135999997,0.6556893208999997,-0.6794726109999999
268,268,268.0,268.0,268.0,,,,,,,,,,,0.8,-1.0075375619,-1.2067047073,4.805711804898765,2.2777268265,0.2101787331000002,0.4463164072999999,-1.4267047073
269,269,269.0,269.0,269.0,,,,,,,,,,,0.9,-1.0991234138,-0.6345476749,-6.377687011613558,2.4879055596,0.2361376741999996,0.2361376741999996,-1.4145476749
270,270,270.0,270.0,270.0,,,,,,,,,,,0.0,0.0,-1.0,0.0942915102558838,0.0,0.0900951015,2.6990136139,-2.5
271,271,271.0,271.0,271.0,,,,,,,,,,,0.1,-0.094706451,-0.895864398,-19.36401460875674,0.0900951015,0.5365034603,2.6089185124000003,-1.6758643980000003
272,272,272.0,272.0,272.0,,,,,,,,,,,0.2,-0.2736310549,-2.6533412549,20.02557814838293,0.6265985618,0.4953731257000001,2.0724150521,-2.8733412549
273,273,273.0,273.0,273.0,,,,,,,,,,,0.3,-0.4292577716,-0.4951567234,-15.126213403349134,1.1219716875,0.2982132069999998,1.5770419264,-0.3151567234
274,274,274.0,274.0,274.0,,,,,,,,,,,0.4,-0.5495498516,-1.8874859838,10.752268917655332,1.4201848945,0.2716906986,1.2788287194,-1.4674859838
275,275,275.0,275.0,275.0,,,,,,,,,,,0.5,-0.6771547755,-0.6846541681,-7.420990862508196,1.6918755931,0.1853420073,1.0071380208,-0.1846541681
276,276,276.0,276.0,276.0,,,,,,,,,,,0.6,-0.7782063897,-1.3257016401,3.7905672759003854,1.8772176004,0.1954261947999998,0.8217960135,-0.9057016401
277,277,277.0,277.0,277.0,,,,,,,,,,,0.7,-0.8860270524,-0.8388242498,-4.33446144144605,2.0726437952,0.1991611549,0.6263698187000002,-0.6588242497999999
278,278,278.0,278.0,278.0,,,,,,,,,,,0.8,-0.9868193809,-1.1714780654,2.610885110230546,2.2718049501,0.2102842251000001,0.4272086638000001,-1.3914780654000003
279,279,279.0,279.0,279.0,,,,,,,,,,,0.9,-1.0856702762,-0.8115386592,-3.014594268016728,2.4820891752,0.2169244387,0.2169244387,-1.5915386592000005
280,280,280.0,280.0,280.0,,,,,,,,,,,0.0,0.0,-1.0,0.5346766246094856,0.0,0.0863210935,2.6704128972,-2.5
281,281,281.0,281.0,281.0,,,,,,,,,,,0.1,-0.0925761257,-0.8539562119,-19.998991609020244,0.0863210935,0.5475432352,2.5840918037,-1.6339562119000002
282,282,282.0,282.0,282.0,,,,,,,,,,,0.2,-0.270584289,-2.6758472095,20.90941984109494,0.6338643287,0.5097763868999999,2.0365485685,-2.8958472095000003
283,283,283.0,283.0,283.0,,,,,,,,,,,0.3,-0.4240772185,-0.4314122958,-15.118662510348916,1.1436407156,0.2831150377,1.5267721816,-0.2514122958000001
284,284,284.0,284.0,284.0,,,,,,,,,,,0.4,-0.5382667508,-1.8290890145,9.15006207337406,1.4267557533,0.2570165093000001,1.2436571439,-1.4090890145
285,285,285.0,285.0,285.0,,,,,,,,,,,0.5,-0.6680650284,-0.7842845297,-6.213432954376259,1.6837722626,0.1825111000999999,0.9866406345999998,-0.2842845296999999
286,286,286.0,286.0,286.0,,,,,,,,,,,0.6,-0.7727558681,-1.3009369854,4.068298499383635,1.8662833627,0.1876846038000001,0.8041295344999999,-0.8809369853999999
287,287,287.0,287.0,287.0,,,,,,,,,,,0.7,-0.8768762798,-0.7899867237,-5.010383621344755,2.0539679665,0.1980563462,0.6164449306999997,-0.6099867236999998
288,288,288.0,288.0,288.0,,,,,,,,,,,0.8,-0.9762898757,-1.1916114899,3.522947815145606,2.2520243127,0.2065200874999999,0.4183885844999997,-1.4116114899000003
289,289,289.0,289.0,289.0,,,,,,,,,,,0.9,-1.0726446792,-0.742961905,-3.8179305512477626,2.4585444002,0.2118684969999997,0.2118684969999997,-1.5229619050000005
290,290,290.0,290.0,290.0,,,,,,,,,,,0.0,0.0,-1.0,-0.0623183149727146,0.0,0.0915130349,2.6022164649,-2.5
291,291,291.0,291.0,291.0,,,,,,,,,,,0.1,-0.0954640431,-0.9107677883,-18.26368413179916,0.0915130349,0.4989452822999999,2.51070343,-1.6907677883000003
292,292,292.0,292.0,292.0,,,,,,,,,,,0.2,-0.2704841341,-2.5621161106,20.492924675140824,0.5904583172,0.4726442301,2.0117581477,-2.7821161106
293,293,293.0,293.0,293.0,,,,,,,,,,,0.3,-0.4151688799,-0.3681388973,-15.978784895354906,1.0631025473,0.2933984938,1.5391139176000002,-0.1881388973
294,294,294.0,294.0,294.0,,,,,,,,,,,0.4,-0.5274979796,-1.8536882871,8.290038518643048,1.3565010411,0.2645048869999999,1.2457154238,-1.4336882870999998
