0,inf
1,inf
2,inf
3,inf
4,inf
5,inf
6,inf
7,inf
8,inf
9,inf
10,1792.5784
11,1792.5784
12,1792.5784
13,1792.5784
14,1792.5784
15,1792.5784
16,1792.5784
17,1792.5784
18,1792.5784
19,1792.5784
20,1792.5784
21,1792.5784
22,1792.5784
23,1792.5784
24,1792.5784
25,1792.5784
26,1792.5784
27,1792.5784
28,1792.5784
29,1489.6440000000002
30,1123.2757
31,1123.2757
32,1123.2757
33,1123.2757
34,1123.2757
35,1123.2757
36,1123.2757
37,1123.2757
38,1123.2757
39,1123.2757
40,1123.2757
41,1123.2757
42,1123.2757
43,1123.2757
44,1123.2757
45,1123.2757
46,1123.2757
47,1123.2757
48,1123.2757
49,1123.2757
50,1123.2757
51,1123.2757
52,1123.2757
53,1123.2757
54,1123.2757
55,1123.2757
56,1123.2757
57,1123.2757
58,1123.2757
59,1123.2757
60,1123.2757
61,741.8131
62,741.8131
63,741.8131
64,741.8131
65,741.8131
66,741.8131
67,741.8131
68,741.8131
69,741.8131
70,741.8131
71,741.8131
72,741.8131
73,741.8131
74,741.8131
75,741.8131
76,741.8131
77,741.8131
78,741.8131
79,741.8131
80,741.8131
81,741.8131
82,741.8131
83,741.8131
84,741.8131
85,741.8131
86,741.8131
87,734.147
88,734.147
89,734.147
