,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
3,0.3,274.5389,272.4998,270.6983,269.2077,268.0546,267.2152,266.6194,266.1613,265.7161,265.1603,264.3939,263.3613,262.0657,260.5736,259.0056,257.513,256.2433,255.3017,254.7208,254.4467,224.12029113988467,206.11553054484926,1571.4634,713.9366,4382.8706,-45.78480000000002
4,0.4,231.607,238.7108,245.1009,250.5377,254.8922,258.1413,260.3445,261.61,262.0574,261.7864,260.8542,259.2644,256.9678,253.8744,249.8758,244.8756,238.8234,231.7463,223.7702,215.1227,303.120414828572,175.35679490218126,2285.4,916.6189999999997,3668.9339999999997,-54.8587
5,0.5,294.6243,286.5893,279.3994,273.3036,268.3869,264.5746,261.6631,259.3646,257.3529,255.3007,252.9036,249.892,246.0358,241.1471,235.0862,227.7722,219.1989,209.4481,198.6981,187.2197,357.59446495873516,358.9368677406056,3202.019,884.6628000000001,2752.315,-48.425400000000025
6,0.6,342.3416,327.6214,313.8973,301.5093,290.6476,281.3558,273.5636,267.1385,261.9479,257.9208,255.0998,253.6743,253.986,256.4991,261.7323,270.1543,282.0598,297.4508,315.9554,336.8122,242.84539352842685,277.9481541471383,4086.6818,504.36360000000013,1867.6522,-31.644200000000012
7,0.7,250.7518,257.998,264.037,268.5214,271.3452,272.6351,272.7015,271.9642,270.8727,269.8352,269.1659,269.0533,269.5501,270.5829,271.9811,273.5202,274.9748,276.1718,277.0308,277.5809,207.59957865654513,368.7266410578755,4591.0454,477.7942000000003,1363.2885999999999,-40.36489999999998
8,0.8,217.9314,227.8337,236.9319,244.9503,251.7389,257.2792,261.6737,265.1243,267.9081,270.3559,272.836,275.7425,279.483,284.459,291.0352,299.4963,309.9954,322.5057,336.7902,352.4026,204.38530982911155,296.90393045422735,5068.8396,457.1304999999993,885.4943999999996,-55.7208
9,0.9,212.5847,220.627,228.372,235.711,242.5765,248.9468,254.8434,260.3218,265.4572,270.3242,274.9764,279.4265,283.6341,287.5037,290.8988,293.6705,295.6976,296.9285,297.414,297.3184,351.21367970694973,318.22923640003387,5525.9701,428.3639000000003,428.3639000000003,-64.0532
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.2547059585206,282.6559812648941,0.0,442.3158,4551.110900000001,-40.0
1,0.1,273.2115,273.1705,273.1336,273.1027,273.0792,273.0651,273.0632,273.0781,273.1174,273.1929,273.322,273.5279,273.8397,274.29,274.9115,275.7313,276.7646,278.0088,279.4395,281.0101,283.4493477427146,217.86810018009095,442.3158,455.4174,4108.7951,-39.93490000000003
2,0.2,281.6952,280.0229,278.5034,277.1869,276.0983,275.2347,274.5665,274.0383,273.5689,273.0493,272.3388,271.2626,269.6141,267.1661,263.6933,259.0062,252.9927,245.6565,237.1434,227.7441,298.75882760784344,278.0690252082685,897.7332,524.5558,3653.3777,-37.765300000000025
3,0.3,294.8534,291.0814,287.5564,284.3566,281.517,279.0289,276.8491,274.9133,273.1542,271.5199,269.9908,268.5924,267.4007,266.5371,266.1518,266.3949,267.3806,269.1504,271.6465,274.7043,319.62990639428,239.37412391330759,1422.289,477.11390000000006,3128.8219,-33.97109999999998
4,0.4,312.9793,306.536,300.482,294.9551,290.0374,285.7551,282.0854,278.9681,276.3165,274.0273,271.9842,270.0603,268.1184,266.0151,263.6088,260.7756,257.4286,253.538,249.1451,244.3651,179.5028323599259,266.2524749914103,1899.4029,522.9803000000002,2651.7079999999996,-27.244899999999973
5,0.5,198.1208,215.7283,231.4586,244.6984,255.1424,262.786,267.8683,270.7875,272.013,272.013,271.2074,269.9473,268.5126,267.1204,265.9352,265.0742,264.6075,264.5535,264.8762,265.4865,361.6781792202088,326.3222790894787,2422.3832,539.0966999999996,2128.7276999999995,-50.214
6,0.6,342.9388,325.2743,309.5914,296.5028,286.2696,278.821,273.8336,270.8451,269.3706,268.9964,269.4412,270.5783,272.4266,275.1151,278.8313,283.7602,290.0227,297.6249,306.4249,316.1299,287.8922857925081,211.01543928516597,2961.4799,370.9381000000003,1589.6309999999999,-34.178999999999974
7,0.7,288.1905,288.2609,287.9293,287.1137,285.8377,284.2158,282.4176,280.6196,278.9561,277.4783,276.1261,274.718,272.9589,270.4691,266.8353,261.6788,254.7343,245.9227,235.3998,223.5642,309.0527501336199,353.9700758302791,3332.418,410.35509999999977,1218.6928999999996,-28.7842
8,0.8,304.7363,300.5466,296.5921,292.9482,289.6527,286.7091,284.1004,281.8089,279.8415,278.2553,277.1818,276.8423,277.5503,279.6915,283.6783,289.879,298.531,309.6561,323.0021,338.0315,229.96263515934197,190.87330267839405,3742.7731,319.46000000000004,808.3377999999998,-26.290900000000022
9,0.9,240.0009,249.4886,257.958,265.0882,270.735,274.9243,277.8127,279.6272,280.5972,280.8897,280.5577,279.5083,277.4965,274.15,269.0277,261.7077,251.8936,239.5175,224.8117,208.3254,264.06911576529365,299.7192030994047,4062.2331,488.87779999999975,488.87779999999975,-38.07569999999998
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,322.4271504378752,259.0829826603335,0.0,435.8769,3693.3211,3.199200000000019
1,0.1,314.0024,305.9618,298.6365,292.2645,286.9692,282.7613,279.5573,277.2101,275.5391,274.3571,273.4874,272.7729,272.0785,271.2914,270.3209,269.1005,267.5916,265.7888,263.7222,261.4562,269.6673215597494,211.16147234185695,435.8769,456.48890000000006,3257.4442,3.199200000000019
2,0.2,272.6614,275.3769,277.5808,279.12,279.9345,280.0502,279.5529,278.5536,277.1527,275.4105,273.328,270.841,267.826,264.1189,259.543,253.9454,247.2359,239.4209,230.6247,221.0912,355.995972884524,279.56717922464213,892.3658,527.0025,2800.9553,3.199200000000019
3,0.3,342.6045,329.7902,318.044,307.7043,298.9257,291.6852,285.8207,281.0873,277.219,273.9827,271.2169,268.8534,266.9201,265.5264,264.832,265.004,266.1668,268.3552,271.482,275.3288,303.2302933260797,283.7155653924701,1419.3683,411.4889999999998,2273.9528,3.199200000000019
4,0.4,302.3652,301.2832,299.8111,297.8515,295.3973,292.526,289.3787,286.1319,282.9696,280.0617,277.5507,275.5473,274.1303,273.3487,273.2233,273.7468,274.8821,276.5605,278.6819,281.1172,372.5152820688535,303.73342524481694,1830.8573,319.7092,1862.4638000000002,3.199200000000019
5,0.5,358.8275,345.6497,333.4241,322.4745,312.9814,304.987,298.4241,293.1582,289.031,285.8965,283.6443,282.2089,281.567,281.7257,282.7048,284.5161,287.1426,290.5221,294.5368,299.0133,366.8532179942202,330.88589357793336,2150.5665,222.94830000000002,1542.7546000000002,3.199200000000019
