,mpc_x_0,mpc_x_1,u_0,ctg
0,42.0,-20.0,21.0,2361.2399770333595
1,11.174493963202877,-7.60889984165581,25.33210554842664,197.23997703335937
2,2.941454856933561,-2.187832323191227,7.565812633910999,14.475304899352011
3,0.7671665649515806,-0.6126453019216282,2.177263788040626,1.0365379495736569
4,0.19847016905591455,-0.16813587231987737,0.6100646495549029,0.07265914522740592
5,0.050974646336790067,-0.045413092317437204,0.16750857228118263,0.004999065661556521
6,0.01300654083141386,-0.012106713325675611,0.04526135262017277,0.0003383021385636223
7,0.003298885790464375,-0.003192247526042777,0.012070300063993641,2.2559526614294864e-05
8,0.0008324978574383488,-0.0008338308115509143,0.003183717535752022,1.4864348882408689e-06
9,0.00021049274526857852,-0.0002165754345062352,0.0008311775520613913,9.810838330977105e-08
10,5.736433394678735e-05,-6.0046664006797694e-05,0.000207580262096027,6.896268667503793e-09
