,mpc_x_0,mpc_x_1,u_0,ctg
0,-71.0,36.0,-32.08086429162655,6751.622483952761
1,-19.406267175595506,1.403574945215502,-75.83840183995001,414.6224839527617
2,-5.557422157990329,1.4584931622772568,-1.4602171939883997,36.049255635329395
3,-1.5510386737990387,0.6212433167811277,-1.4503959234413804,3.0371122887979913
4,-0.4248305855949131,0.21444708711516822,-0.622500031672677,0.24544806253249413
5,-0.11470493585358846,0.06655642319106449,-0.21775647321606983,0.0189794829033968
6,-0.030637168710757105,0.018958912887405734,-0.06953364337919996,0.0013925031262328935
7,-0.008140438967203189,0.0047160073918811425,-0.02136941534190769,9.44266417492602e-05
8,-0.002213956362499587,0.0005894411390514106,-0.007019526230080668,5.919169450222492e-06
9,-0.0006306470898933618,-0.00025932852343784246,-0.001965849470419907,6.701258187638641e-07
10,-0.00023012369309741005,-0.000390130580164713,-0.0007764616278018109,2.0515878370444654e-07
