,mpc_x_0,mpc_x_1,u_0,ctg
0,-77.0,69.0,-38.34379916921679,10954.646460215785
1,-15.81233632778688,1.4995144657400694,-132.63268608539656,264.6464602157853
2,-3.307368490023203,0.9906160122049431,-3.3180202908276883,12.367936439772864
3,-0.6560437435021121,0.1216579490091694,-0.5972296766613957,0.44793002733767573
4,0.02549014454545542,0.010666891172597127,-0.010770532989616576,0.002735977392292973
5,0.03723276496411332,-0.00031946375978468463,0.017566761291669886,0.001972447356056732
6,0.02067452149621075,-0.0011665646741146638,0.00997045414088284,0.0005860665120900117
7,0.01063977688071014,-0.0009978078450069753,0.004624485497803903,0.000157269799853839
8,0.00538858269713803,-0.0008330009728597173,0.001897289048337439,4.3069327286987554e-05
9,0.002862324134252,-0.0008465072064789621,0.00038481024970890684,1.3338613182306956e-05
10,0.0019220359255145525,-0.0008572731088726022,-0.0006873468297472499,4.429139282164679e-06
