,mpc_x_0,mpc_x_1,u_0,ctg
0,-41.0,30.0,-18.880631876478255,2712.3048230445993
1,-10.86049232000544,1.4168662213447039,-58.82718370376285,131.30482304459923
2,-3.0846090664822152,0.9426253499753098,-1.507838501431789,11.347019722514482
3,-0.8557807589516452,0.3689692678273902,-0.9468787366246016,0.9436640790741233
4,-0.2334671362621378,0.12229148422008367,-0.3738663911398566,0.07516505108118898
5,-0.06286664329719913,0.03666899912280157,-0.1265039654200154,0.005702940253994393
6,-0.016785218426482236,0.009890879840304175,-0.03985430711351132,0.00040610991786909885
7,-0.004478445727902986,0.002111590905821314,-0.012263168934937575,2.6536856229044502e-05
8,-0.0012178381851048943,3.2316208170744186e-05,-0.0039116978272491715,2.0215639377247186e-06
9,-0.00036146780217753547,-0.00043103300070763414,-0.0014270630572646788,5.37389755314601e-07
10,-0.00015221958165781324,-0.0004447139918694217,-0.0006176355082824632,2.2094133560451573e-07
