,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,324.0579366921022,435.2581113845018,0.0,372.1627,1511.5366,2.7912000000000035
1,0.1,313.6603,304.6451,296.9983,290.6993,285.6959,281.9005,279.2043,277.5048,276.7394,276.9192,278.1564,280.6799,284.8358,291.0689,299.8849,311.8034,327.3143,346.8654,370.909,400.0397,471.29487129766613,282.3731228568786,372.1627,181.4071,1139.3739,2.7912000000000035
2,0.2,428.8783,394.6537,366.8384,344.4023,326.6653,313.079,303.1239,296.2766,292.013,289.8199,289.2033,289.6861,290.8028,292.0991,293.145,293.565,293.0833,291.5721,289.0884,285.8833,347.3425015117366,469.09837440104906,553.5698,168.88660000000004,957.9667999999999,2.7912000000000035
3,0.3,338.906,332.0808,326.2772,321.0795,316.2518,311.7226,307.5538,303.9032,300.9924,299.0876,298.4963,299.5749,302.7386,308.4623,317.2686,329.7044,346.3227,367.6967,394.5066,427.7432,352.6613954489238,272.89482846801326,722.4564,61.41559999999993,789.0801999999999,2.7912000000000035
4,0.4,341.3375,332.0966,324.5569,318.4334,313.5171,309.6578,306.7494,304.7118,303.4701,302.9298,302.9505,303.3242,303.7635,303.9081,303.3555,301.7142,298.676,294.0905,288.0249,280.7866,291.91608089378474,426.69268410126955,783.872,100.78730000000007,727.6646,2.7912000000000035
5,0.5,293.4502,295.1208,296.6682,297.9123,298.766,299.232,299.3891,299.3748,299.371,299.5986,300.3212,301.8544,304.5742,308.9162,315.3619,324.413,336.5642,352.2936,372.0955,396.5835,414.7843904470797,395.7711943877837,884.6593,62.26699999999994,626.8772999999999,2.7912000000000035
6,0.6,387.4128,365.0284,346.8605,332.4034,321.2548,313.0341,307.3579,303.8505,302.1708,302.037,303.2423,305.6587,309.2312,313.9696,319.9434,327.2835,336.1943,346.9752,360.0544,376.0361,366.13499313402474,446.74693123604015,946.9263,62.390300000000025,564.6102999999999,2.7912000000000035
7,0.7,352.9621,342.2906,333.5674,326.3986,320.5235,315.7912,312.1357,309.5535,308.0841,307.7999,308.8017,311.2223,315.2326,321.0491,328.9413,339.2396,352.3509,368.7919,389.2556,414.7353,221.03133534641418,207.82192139992938,1009.3166,46.87289999999996,502.2199999999999,2.7912000000000035
8,0.8,237.6788,252.8454,266.0296,276.9546,285.5884,292.1121,296.8521,300.1936,302.4948,304.0123,304.8463,304.9094,303.9226,301.4413,296.9135,289.7698,279.5384,265.968,249.1319,229.4817,344.0890000772009,297.9064423385208,1056.1895,181.31420000000003,455.34709999999995,2.7912000000000035
9,0.9,330.8307,319.7134,310.7147,303.7727,298.7322,295.3327,293.2311,292.0463,291.4098,291.0104,290.6264,290.1422,289.5509,288.9423,288.4794,288.3631,288.7915,289.9189,291.8264,294.5123,185.46741610333146,205.559997408708,1237.5037,274.0328999999999,274.0328999999999,2.7912000000000035
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,324.24743427408896,324.9246410403103,0.0,406.0921,2456.0663999999997,17.70010000000002
1,0.1,313.808,304.7554,297.0724,290.7333,285.6766,281.7977,278.9577,277.0045,275.7963,275.225,275.2327,275.821,277.0504,279.0322,281.9107,285.841,290.9641,297.3862,305.1703,314.3435,383.1901228541339,196.64073346100434,406.0921,338.8711,2049.9743,17.70010000000002
2,0.2,361.6807,343.596,328.4632,315.9595,305.8208,297.7894,291.5894,286.921,283.4608,280.8624,278.7531,276.7278,274.345,271.1335,266.6148,260.345,251.9721,241.298,228.3297,213.2993,230.45309438319558,343.0615209226369,744.9632,390.3115999999999,1711.1032,17.70010000000002
3,0.3,243.2552,254.7245,264.3718,271.9086,277.2717,280.6019,282.1922,282.4267,281.7265,280.515,279.2058,278.2073,277.9331,278.8062,281.2466,285.6386,292.2859,301.369,312.925,326.8686,394.94961157373325,456.61652991241704,1135.2748,258.1966,1320.7916000000002,17.70010000000002
4,0.4,369.2091,347.6074,329.7389,315.3391,304.1473,295.8472,290.0709,286.4438,284.6448,284.4615,285.8275,288.8353,293.726,300.8606,310.6792,323.6604,340.2972,361.1105,386.7274,418.0575,219.22601908369688,375.1615085934641,1393.4714,90.65470000000005,1062.5950000000003,17.70010000000002
5,0.5,234.4469,248.1751,259.922,269.4387,276.7429,282.0912,285.9123,288.7229,291.0479,293.3562,296.0209,299.3032,303.3587,308.2614,314.04,320.7258,328.403,337.2585,347.6253,360.0177,322.4686639179224,308.2624351186728,1484.1261,122.66370000000006,971.9403000000002,17.70010000000002
6,0.6,312.7718,304.5599,297.9467,292.9894,289.6542,287.8123,287.2604,287.7532,289.0375,290.8753,293.0553,295.3928,297.7246,299.9066,301.818,303.3758,304.5567,305.421,306.1313,306.9571,440.39382614790645,326.53716883343327,1606.7898,152.74939999999992,849.2766000000001,17.70010000000002
7,0.7,406.2683,378.4737,355.8364,337.6318,323.3305,312.4595,304.5427,299.095,295.6425,293.7527,293.0598,293.2805,294.2189,295.7629,297.8738,300.5741,303.9335,308.0585,313.0847,319.1771,423.1847916922442,212.77198285593812,1759.5392,208.2632000000001,696.5272000000002,17.70010000000002
