0,inf
1,inf
2,inf
3,inf
4,inf
5,inf
6,inf
7,inf
8,inf
9,inf
10,inf
11,inf
12,inf
13,1759.9679
14,1759.9679
15,1759.9679
16,1759.9679
17,1759.9679
18,1759.9679
19,1759.9679
20,1759.9679
21,1759.9679
22,1759.9679
23,1759.9679
24,1759.9679
25,1201.7651
26,1201.7651
27,1201.7651
28,1201.7651
29,1201.7651
30,1201.7651
31,1201.7651
32,1201.7651
33,1201.7651
34,1201.7651
35,1201.7651
36,1092.1306
37,1092.1306
38,1092.1306
39,1092.1306
40,977.3043
41,977.3043
42,977.3043
43,977.3043
44,977.3043
45,977.3043
46,977.3043
47,977.3043
48,977.3043
49,977.3043
50,977.3043
51,977.3043
52,977.3043
53,977.3043
54,977.3043
55,977.3043
56,977.3043
57,977.3043
58,977.3043
59,977.3043
60,977.3043
61,977.3043
62,977.3043
63,977.3043
64,977.3043
65,977.3043
66,977.3043
67,977.3043
68,977.3043
69,977.3043
70,977.3043
71,977.3043
72,899.0104
73,899.0104
74,899.0104
75,899.0104
76,899.0104
77,899.0104
78,899.0104
79,899.0104
80,899.0104
81,899.0104
82,899.0104
83,891.7533
84,891.7533
85,891.7533
86,891.7533
87,891.7533
88,891.7533
89,891.7533
