,mpc_x_0,mpc_x_1,u_0,ctg
0,-40.0,79.0,-19.712006824348403,8005.232363629301
1,8.315117567260126,-1.960531443381765,17.13201735100836,164.23236362930095
2,1.1382523953111603,-5.968556205527395,-21.950040627340453,91.24749993145443
3,-0.29451346040024085,-3.923236690102796,-1.5730224723109603,54.32821823748327
4,0.02021982393123528,-2.0595751544065926,0.7097878249421815,38.84969393255761
5,-0.2770751832382828,-1.804688938410451,-2.321490602850314,34.607435274628855
6,-0.2606357866052756,-0.8718938615011306,9.382872956602759,31.273762453041286
7,2.5896943794161067,1.8245374037203794,21.5124123151538,30.445632534058582
8,1.4717893751446194,1.966629625760899,10.316869213906894,20.410178817704505
9,-3.3569923306341263,1.0687592472518987,-6.276502929060564,14.376382767995462
10,-0.18894272024237152,1.3888986931882712,-12.711232430786138,1.9647389314726744
