,mpc_x_0,mpc_x_1,u_0,ctg
0,73.0,49.0,33.32313764811019,8070.214456886428
1,17.583830731714222,0.6286758029272408,-46.449858090537695,340.21445688642746
2,3.4033197662126704,-0.178794834641637,3.4731671624354363,30.628120419663706
3,2.1656687834789508,-0.09944824062913271,2.5972455012779907,19.01356739567531
4,-0.44258951642632205,-0.05900816898855718,-0.5884805604840975,14.313556163375884
5,1.1982644128525894,0.019389671269023877,1.4622000299767426,14.114188719318015
6,-0.7859558319713241,0.03002195791862405,0.15853160061984656,12.677975156857133
7,-2.329456610408076,-0.007977099259082632,-1.9320598121607109,12.05934726909013
8,2.388854012805811,0.05859305551521618,1.5823217627627295,6.632915535203658
9,0.32379137127434443,0.34463059413982333,1.085354753354971,0.9228588945506235
10,-0.741210342761355,0.3871111259126121,1.6317709193788612,0.6992477960217356
