,mpc_x_0,mpc_x_1,u_0,ctg
0,-74.0,50.0,-34.09002387365433,8406.143347520348
1,-19.766640579860137,1.416314360645659,-103.19147697426982,430.1433475203483
2,-5.662738622982545,1.481998039258024,-1.463000845735284,37.41732133880366
3,-1.580980025782342,0.6323470335344266,-1.473130168733953,3.1543944382207845
4,-0.43309574061195283,0.2184747059497106,-0.6334378646499279,0.25503382547826053
5,-0.11694120005909993,0.06786894059279357,-0.22167454790311364,0.019730707802232048
6,-0.03123512710789798,0.019362608415396765,-0.0708331006165401,0.0014492704337814753
7,-0.008296258998015792,0.004867625982800877,-0.021684677451605225,9.872666368693847e-05
8,-0.0022173164796460074,0.0008108389943769408,-0.00665500366267192,6.204967616342274e-06
9,-0.0006227915247542019,-0.00021549544603364164,-0.0022019945688795724,6.310153706303029e-07
10,-0.00022572970057866207,-0.0003817772941651567,-0.0008242162694471135,1.9670780006340103e-07
