 ,t  ,x0      ,x1      ,x2      ,x3      ,x4      ,x5      ,x6      ,x7      ,x8      ,x9      ,x10     ,x11     ,x12     ,x13     ,x14     ,x15     ,x16     ,x17     ,x18     ,x19     ,u0                ,u1                ,L        ,inst_cost         ,ctg               ,path_diff
5,0.5,320.6804,312.404 ,305.3349,299.3143,294.2034,289.8743,286.2066,283.0876,280.4122,278.0822,276.0037,274.0818,272.2164,270.2997,268.2176,265.856 ,263.1113,259.9025,256.1805,251.9317,215.841736383767  ,357.3578998366123 ,1933.1071,391.8425          ,1340.7239000000002,-9.375699999999995
6,0.6,229.7217,242.1941,252.8493,261.4508,267.9576,272.5083,275.3801,276.9384,277.5915,277.7592,277.8595,278.3067,279.5148,281.8965,285.8512,291.7398,299.8546,310.3941,323.4614,339.0973,412.19539302581705,276.28132849364977,2324.9496,307.2640000000001 ,948.8814000000002 ,-28.29169999999999
7,0.7,381.5273,355.8721,334.691 ,317.6649,304.4917,294.7886,288.0756,283.8108,281.444 ,280.4646,280.4295,280.9673,281.7681,282.5685,283.1423,283.3037,282.9217,281.9417,280.4025,278.4419,173.88378999759345,393.59446147873246,2632.2136,262.6192000000001 ,641.6174000000001 ,-7.661400000000015
8,0.8,197.7391,219.3269,237.8337,252.8085,264.1962,272.2896,277.6304,280.8954,282.7962,284.0115,285.1557,286.7765,289.3691,293.3935,299.2814,307.4321,318.2005,331.8924,348.7855,369.1943,303.15692425308544,454.5703054372488 ,2894.8328,225.92439999999988,378.9982          ,-31.91039999999998
9,0.9,295.444 ,288.7931,283.4697,279.6377,277.3305,276.4613,276.8639,278.3512,280.7721,284.0572,288.244 ,293.483 ,300.0281,308.2178,318.4527,331.1807,346.897 ,366.1758,389.7502,418.6678,184.331240290789  ,350.92456550042976,3120.7572,153.07380000000012,153.07380000000012,-29.588700000000017
0,0.0,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,296.00881217624783,262.156287155436  ,0.0      ,444.1154          ,3659.2839         ,23.890499999999975
1,0.1,291.3873,287.338 ,283.8783,281.0105,278.7122,276.9346,275.607 ,274.6448,273.9582,273.4594,273.0664,272.7043,272.3051,271.8068,271.1534,270.2966,269.1987,267.8359,266.2003,264.3003,452.8041462106386 ,251.80365307650686,444.1154 ,426.98389999999995,3215.1684999999998,23.890499999999975
2,0.2,414.0206,382.2825,356.2164,335.0071,318.0702,304.8764,294.879 ,287.5068,282.1903,278.3976,275.661 ,273.5907,271.8752,270.2723,268.5981,266.7153,264.5258,261.9645,258.9955,255.6068,263.4955180649045 ,196.15206630731157,871.0993 ,419.8038          ,2788.1846         ,23.890499999999975
3,0.3,271.4976,278.6456,284.4045,288.4456,290.6745,291.2065,290.3064,288.3088,285.5412,282.2618,278.6211,274.6462,270.2475,265.2415,259.3863,252.4248,244.1306,234.35  ,223.0328,210.244 ,331.2473583660594 ,204.6983123864035 ,1290.9031,526.3571999999999 ,2368.3808         ,23.890499999999975
4,0.4,320.9277,312.1248,304.7016,298.5177,293.4015,289.1442,285.5092,282.2509,279.1345,275.9511,272.5262,268.7201,264.4248,259.5565,254.0492,247.8478,240.9028,233.1657,224.587 ,215.1152,441.8529652793974 ,465.5789104282827 ,1817.2603,457.91139999999996,1842.0236         ,23.890499999999975
5,0.5,407.2052,378.8601,355.5152,336.346 ,320.7562,308.2482,298.3736,290.7391,285.0437,281.1261,279.0083,278.9206,281.2986,286.7448,295.9577,309.6387,328.4081,352.7733,383.2029,420.3631,459.21445578315775,270.9800054595353 ,2275.1717,187.88160000000016,1384.1122         ,23.890499999999975
6,0.6,423.4368,394.8611,371.6696,352.7096,337.2231,324.6905,314.7362,307.0669,301.4276,297.566 ,295.2023,294.0044,293.5754,293.4581,293.1634,292.2222,290.2534,287.0367,282.5664,277.0706,221.95277346301094,196.81465785748605,2463.0533,231.96770000000015,1196.2305999999999,23.890499999999975
7,0.7,240.4444,257.1297,271.2383,282.3249,290.2964,295.3639,297.947 ,298.5597,297.7028,295.7814,293.0524,289.6044,285.3655,280.1341,273.6272,265.5406,255.6145,243.6955,229.7823,214.0461,460.6459239155892 ,174.5297370105705 ,2695.021 ,399.20159999999987,964.2628999999997 ,23.890499999999975
8,0.8,420.6106,388.2091,361.9762,341.0155,324.6267,312.1169,302.7381,295.7021,290.2291,285.5993,281.1852,276.4635,271.0083,264.477 ,256.5977,247.1629,236.0328,223.1426,208.5119,192.2464,233.21853278319432,460.59168854268063,3094.2226,406.56179999999995,565.0612999999998 ,23.890499999999975
9,0.9,248.0471,261.3232,272.3549,280.7315,286.3545,289.4087,290.2965,289.5612,287.826 ,285.76  ,284.0722,283.5227,284.9328,289.1742,297.1263,309.6051,327.2912,350.6997,380.2517,416.5029,404.38695579808393,296.34938994096296,3500.7844,158.4994999999999 ,158.4994999999999 ,23.890499999999975
0,0.0,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,273.0   ,178.86147011424748,387.56481955999743,0.0      ,455.1358          ,3952.3695         ,-20.0
1,0.1,196.8553,213.167 ,227.4136,239.3825,249.0523,256.5774,262.2491,266.4485,269.6037,272.1624,274.5784,277.3106,280.8254,285.5943,292.081 ,300.7184,311.8831,325.8814,342.9655,363.3962,273.1898276340016 ,295.8234116150292 ,455.1358 ,411.9356          ,3497.2336999999998,-37.4726
2,0.2,269.7677,266.731 ,264.4029,263.001 ,262.6167,263.222 ,264.6994,266.8805,269.5833,272.6359,275.8853,279.194 ,282.4297,285.4601,288.1553,290.4047,292.144 ,293.3866,294.2475,294.9523,194.82101735136268,205.32921477266916,867.0714 ,464.2111          ,3085.2980999999995,-31.97800000000001
3,0.3,208.9218,221.665 ,232.844 ,242.3634,250.2488,256.6287,261.6964,265.6625,268.7079,270.9463,272.3994,272.9874,272.5342,270.7877,267.4557,262.2531,254.9588,245.4711,233.8506,220.3367,247.87444652976825,466.5601146969445 ,1331.2825,583.1501000000001 ,2621.0869999999995,-39.82130000000001
