,mpc_x_0,mpc_x_1,u_0,ctg
0,4.0,-2.0,2.0,20.891841621578315
1,-0.8206162223709393,0.4231655326262753,-0.12161657379233697,0.891841621578314
2,0.16778461208120218,-0.09733415388494325,0.028337640359510457,0.03936156915708375
3,-0.03418558046260585,0.022150844691417988,-0.006517587933389331,0.0017359555933464403
4,0.006946320980190397,-0.005000636329274499,0.0014805198331450684,7.66417612378211e-05
5,-0.0014385986114041223,0.0011464974555549627,-0.0003200066310251454,3.384022380327873e-06
