0,inf
1,inf
2,inf
3,inf
4,inf
5,inf
6,inf
7,inf
8,inf
9,inf
10,inf
11,1296.8208
12,1296.8208
13,1296.8208
14,1296.8208
15,1296.8208
16,937.6305
17,937.6305
18,937.6305
19,937.6305
20,937.6305
21,937.6305
22,937.6305
23,937.6305
24,937.6305
25,937.6305
26,937.6305
27,937.6305
28,937.6305
29,937.6305
30,937.6305
31,937.6305
32,937.6305
33,937.6305
34,937.6305
35,937.6305
36,937.6305
37,802.3551
38,802.3551
39,802.3551
40,725.1378
41,725.1378
42,725.1378
43,725.1378
44,725.1378
45,725.1378
46,725.1378
47,725.1378
48,725.1378
49,725.1378
50,725.1378
51,725.1378
52,725.1378
53,725.1378
54,725.1378
55,725.1378
56,725.1378
57,725.1378
58,725.1378
59,725.1378
60,725.1378
61,725.1378
62,725.1378
63,725.1378
64,725.1378
65,725.1378
66,725.1378
67,725.1378
68,725.1378
69,725.1378
70,725.1378
71,725.1378
72,725.1378
73,725.1378
74,725.1378
75,725.1378
76,725.1378
77,725.1378
78,725.1378
79,725.1378
80,725.1378
81,725.1378
82,725.1378
83,725.1378
84,725.1378
85,725.1378
86,725.1378
87,725.1378
88,725.1378
89,725.1378
