,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,u,L,inst_cost,ctg,path_diff
46,46,46.0,46.0,46.0,,,,,,,,,,,,0.6,-0.4369456435,-0.5682934451,0.5110323149254974,0.3722872843,0.0483679262999999,0.2869196682,-0.1482934450999999
47,47,47.0,47.0,47.0,,,,,,,,,,,,0.7,-0.4885539402,-0.4655819169,-2.7336698072329773,0.4206552106,0.0638250256999999,0.2385517419,-0.2855819168999998
48,48,48.0,48.0,48.0,,,,,,,,,,,,0.8,-0.5460838425,-0.6814189953,-0.7000904518222764,0.4844802363,0.0805021145,0.1747267162,-0.9014189953000002
49,49,49.0,49.0,49.0,,,,,,,,,,,,0.9,-0.6143160564,-0.6831958266,-1.3332742272490683,0.5649823508,0.0942246017,0.0942246017,-1.4631958266000002
50,50,50.0,50.0,50.0,,,,,,,,,,,,0.0,0.0,-1.0,2.7481427772957043,0.0,0.0721097241,1.5032836921,-2.5
51,51,51.0,51.0,51.0,,,,,,,,,,,,0.1,-0.0818686684,-0.6433170539,-2.847266815836885,0.0721097241,0.0620904655,1.431173968,-1.4233170539000004
52,52,52.0,52.0,52.0,,,,,,,,,,,,0.2,-0.156861695,-0.8530507089,1.1519763726981456,0.1342001896,0.0620285448,1.3690835025,-1.0730507089
53,53,53.0,53.0,53.0,,,,,,,,,,,,0.3,-0.2324676087,-0.6622471578,1.0479126019355802,0.1962287344,0.0412889121,1.3070549577,-0.4822471578
54,54,54.0,54.0,54.0,,,,,,,,,,,,0.4,-0.2904196619,-0.4995038445,-4.944094018411562,0.2375176465,0.0752158644,1.2657660456,-0.0795038444999999
55,55,55.0,55.0,55.0,,,,,,,,,,,,0.5,-0.3618703893,-0.9224625189,-1.444297801436615,0.3127335109,0.1076688979,1.1905501812,-0.4224625189
56,56,56.0,56.0,56.0,,,,,,,,,,,,0.6,-0.4566407791,-0.9721219093,-3.921345014582632,0.4204024088,0.1587379152,1.0828812833,-0.5521219092999999
57,57,57.0,57.0,57.0,,,,,,,,,,,,0.7,-0.5681195935,-1.2527775964,-3.6010900408549293,0.579140324,0.2340225603999999,0.9241433681,-1.0727775964
58,58,58.0,58.0,58.0,,,,,,,,,,,,0.8,-0.7047571551,-1.4762490389,-3.1837751198474016,0.8131628844,0.3095457007000001,0.6901208077,-1.6962490389000002
59,59,59.0,59.0,59.0,,,,,,,,,,,,0.9,-0.8606413481,-1.6387423578,-2.7915352868705803,1.1227085851,0.3805751069999998,0.3805751069999998,-2.4187423578
60,60,60.0,60.0,,,,,,,,,,,,,0.0,0.0,-1.0,6.668098470746094,0.0,0.0664147541,2.9155396368,0.0601861452
61,61,61.0,61.0,,,,,,,,,,,,,0.1,-0.0629062019,-0.270283951,-19.03040310809751,0.0664147541,0.3476158107,2.8491248827,0.0601861452
62,62,62.0,62.0,,,,,,,,,,,,,0.2,-0.1806851368,-2.0555453269,15.348863290710623,0.4140305648,0.2945751416,2.501509072,0.0601861452
63,63,63.0,63.0,,,,,,,,,,,,,0.3,-0.3020472734,-0.3992968612,-17.072052091046736,0.7086057064,0.3244186764000001,2.2069339304,0.0601861452
64,64,64.0,64.0,,,,,,,,,,,,,0.4,-0.4226300086,-1.9859193352,12.992256540066697,1.0330243828,0.2853231803999998,1.882515254,0.0601861452
65,65,65.0,65.0,,,,,,,,,,,,,0.5,-0.5487662663,-0.5605574234,1.548923007195385,1.3183475632,0.0554500825000001,1.5971920736000005,0.0601861452
66,66,66.0,66.0,,,,,,,,,,,,,0.6,-0.5946175342,-0.3598138548,-18.1484570675688,1.3737976457,0.3787630451999999,1.5417419911,0.0601861452
67,67,67.0,67.0,,,,,,,,,,,,,0.7,-0.7166500234,-2.0526270724,19.636794078081014,1.7525606909,0.3905387850000001,1.1629789459000002,0.0601861452
68,68,68.0,68.0,,,,,,,,,,,,,0.8,-0.8169919442,0.0113942562,-19.769486592495017,2.1430994759,0.386425483,0.7724401609,0.0601861452
69,69,69.0,69.0,,,,,,,,,,,,,0.9,-0.9115409021,-1.8710054452,19.29615842404428,2.5295249589,0.3860146779,0.3860146779,0.0601861452
70,70,70.0,70.0,,,,,,,,,,,,,0.0,0.0,-1.0,9.155421168751689,0.0,0.075709047,3.0962237271,0.2136044865
71,71,71.0,71.0,,,,,,,,,,,,,0.1,-0.0508739822,-0.0335839009,-18.16371337773899,0.075709047,0.2734305414,3.0205146801,0.2136044865
72,72,72.0,72.0,,,,,,,,,,,,,0.2,-0.141935385,-1.7588938359,14.789721584179237,0.3491395884,0.2260784884,2.7470841387,0.2136044865
73,73,73.0,73.0,,,,,,,,,,,,,0.3,-0.2377722016,-0.1840848609,-20.453184010004524,0.5752180768,0.3837474555,2.5210056503,0.2136044865
74,74,74.0,74.0,,,,,,,,,,,,,0.4,-0.3542307679,-2.1129446956,17.081040279596152,0.9589655323,0.3324686053,2.1372581948,0.2136044865
75,75,75.0,75.0,,,,,,,,,,,,,0.5,-0.472675922,-0.2863955135,-18.03476760613197,1.2914341376,0.3442125552999999,1.8047895895,0.2136044865
76,76,76.0,76.0,,,,,,,,,,,,,0.6,-0.5871717635,-1.9753764326,16.448235932825767,1.6356466929,0.3215536066,1.4605770342,0.2136044865
77,77,77.0,77.0,,,,,,,,,,,,,0.7,-0.6955867039,-0.222137899,-20.60871833780902,1.9572002995,0.4445854923000001,1.1390234276,0.2136044865
78,78,78.0,78.0,,,,,,,,,,,,,0.8,-0.8164188952,-2.1621775414,19.425337980215843,2.4017857918,0.4280206733999998,0.6944379352999999,0.2136044865
79,79,79.0,79.0,,,,,,,,,,,,,0.9,-0.9282088247,-0.1078538139,-14.064697021110227,2.8298064652,0.2664172619,0.2664172619,0.2136044865
80,80,80.0,80.0,,,,,,,,,,,,,0.0,0.0,-1.0,6.503815640016152,0.0,0.0661537014,2.2362130926,0.1180658529
81,81,81.0,81.0,,,,,,,,,,,,,0.1,-0.0637009066,-0.2859175294,-18.07584363158272,0.0661537014,0.3199489377,2.1700593912,0.1180658529
82,82,82.0,82.0,,,,,,,,,,,,,0.2,-0.17834997,-1.9788528291,13.14263984056416,0.3861026391,0.265727985,1.8501104535,0.1180658529
83,83,83.0,83.0,,,,,,,,,,,,,0.3,-0.3030862756,-0.5398525395,-3.996073215602181,0.6518306241,0.0701910382999999,1.5843824685,0.1180658529
84,84,84.0,84.0,,,,,,,,,,,,,0.4,-0.373790289,-0.8687558476,2.1157978369380785,0.7220216624,0.0724316827,1.5141914302,0.1180658529
85,85,85.0,85.0,,,,,,,,,,,,,0.5,-0.446228361,-0.5847379919,2.3870589415050723,0.7944533451,0.0451267939999999,1.4417597475,0.1180658529
86,86,86.0,86.0,,,,,,,,,,,,,0.6,-0.4903263117,-0.3019341471,-18.030436534049585,0.8395801391,0.3493739661000001,1.3966329535,0.1180658529
87,87,87.0,87.0,,,,,,,,,,,,,0.7,-0.6062799039,-1.9890242083,16.490927690759953,1.1889541052,0.3274195033999998,1.0472589873999998,0.1180658529
88,88,88.0,88.0,,,,,,,,,,,,,0.8,-0.7157870839,-0.2304242592,-17.633830266292293,1.5163736086,0.3505074198,0.719839484,0.1180658529
89,89,89.0,89.0,,,,,,,,,,,,,0.9,-0.8230169983,-1.8865773714,19.076980986668914,1.8668810284,0.3693320642,0.3693320642,0.1180658529
90,90,90.0,90.0,,,,,,,,,,,,,0.0,0.0,-1.0,7.393344138025295,0.0,0.0680897108,3.3608987752,0.4186254905
91,91,91.0,91.0,,,,,,,,,,,,,0.1,-0.0593978854,-0.2012677008,-18.135172174474423,0.0680897108,0.3040173543,3.2928090644,0.4186254905
92,92,92.0,92.0,,,,,,,,,,,,,0.2,-0.1662784397,-1.9079043639,14.115183793369292,0.3721070651,0.2529771007,2.9887917101,0.4186254905
93,93,93.0,93.0,,,,,,,,,,,,,0.3,-0.2795585045,-0.3831059198,-20.662541584313065,0.6250841658,0.4417421666,2.7358146094,0.4186254905
94,94,94.0,94.0,,,,,,,,,,,,,0.4,-0.4159691902,-2.3129493925,21.13718008693265,1.0668263324,0.4282612286,2.2940724428,0.4186254905
95,95,95.0,95.0,,,,,,,,,,,,,0.5,-0.5338260646,-0.0813745095,-20.87572548483127,1.495087561,0.4015318000999999,1.8658112142,0.4186254905
96,96,96.0,96.0,,,,,,,,,,,,,0.6,-0.6425544843,-2.0602186382,18.44523318553356,1.8966193611,0.3667875629999999,1.4642794141,0.4186254905
