,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,u,L,inst_cost,ctg,path_diff
377,377,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,,,,,,,,,,,,,,,,,,0.7,-0.6860638297,-0.1678720493,-20.848898799435087,2.0549400738,0.4392337448000001,1.2348070431,0.5152908474
378,378,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,,,,,,,,,,,,,,,,,,0.8,-0.8028938005,-2.1359319585,19.471414510605648,2.4941738186,0.4203449914999999,0.7955732982999999,0.5152908474
379,379,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,,,,,,,,,,,,,,,,,,0.9,-0.9119632407,-0.0797210672,-18.32782828882125,2.9145188101,0.3752283067999999,0.3752283067999999,0.5152908474
380,380,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,7.274299821266516,0.0,0.067756329,3.2256290241,0.3500874739
381,381,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,,,,,,,,,,,,,,,,,,0.1,-0.0599737526,-0.2125962653,-20.14741716706336,0.067756329,0.3726426477,3.1578726951,0.3500874739
382,382,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,,,,,,,,,,,,,,,,,,0.2,-0.1776664334,-2.1096453011,20.08710395960217,0.4403989767,0.3524293943,2.7852300474,0.3500874739
383,383,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,,,,,,,,,,,,,,,,,,0.3,-0.2812560122,0.0026546736,-20.91353243096345,0.792828371,0.3635573497999999,2.4328006531,0.3500874739
384,384,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,,,,,,,,,,,,,,,,,,0.4,-0.3821708721,-1.9877837096,17.325176598552076,1.1563857208,0.3095794386000001,2.0692433033,0.3500874739
385,385,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,,,,,,,,,,,,,,,,,,0.5,-0.4875243958,-0.1499125261,-19.53101256421597,1.4659651594,0.3651573833999999,1.7596638646999998,0.3500874739
386,386,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,,,,,,,,,,,,,,,,,,0.6,-0.5962701254,-1.9942680529,19.99242783647796,1.8311225428,0.3666100916999999,1.3945064813,0.3500874739
387,387,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,,,,,,,,,,,,,,,,,,0.7,-0.68933811,0.0980427153,-19.47410861638385,2.1977326345,0.3419291419000001,1.0278963896,0.3500874739
388,388,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,,,,,,,,,,,,,,,,,,0.8,-0.7742124968,-1.7644937594,15.825628082595964,2.5396617764,0.3016362563000001,0.6859672476999998,0.3500874739
389,389,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,,,,,,,,,,,,,,,,,,0.9,-0.8655710969,-0.0905723511,-18.828236338734897,2.8412980327,0.3843309913999997,0.3843309913999997,0.3500874739
390,390,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,7.933887600670198,0.0,0.0698922644,3.4242210816000003,0.3662209004
391,391,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,,,,,,,,,,,,,,,,,,0.1,-0.0567830508,-0.1498281892,-20.019920746669648,0.0698922644,0.3546684378999999,3.3543288172000003,0.3662209004
392,392,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,,,,,,,,,,,,,,,,,,0.2,-0.1678858146,-2.0407175,18.3663494884056,0.4245607023,0.3167819489,2.9996603793000003,0.3662209004
393,393,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,,,,,,,,,,,,,,,,,,0.3,-0.2732400548,-0.098728311,-20.27154328664143,0.7413426512,0.361416968,2.6828784304,0.3662209004
394,394,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,,,,,,,,,,,,,,,,,,0.4,-0.3806971915,-2.0184255029,17.786064347665917,1.1027596192,0.3205073235,2.3214614624000003,0.3662209004
395,395,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,,,,,,,,,,,,,,,,,,0.5,-0.4867371601,-0.1337790996,-20.788618990303103,1.4232669427,0.4045221482000001,2.0009541389,0.3662209004
396,396,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,,,,,,,,,,,,,,,,,,0.6,-0.6000310279,-2.0993471308,19.4007501050139,1.8277890909,0.3802773738999998,1.5964319906999995,0.3662209004
397,397,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,,,,,,,,,,,,,,,,,,0.7,-0.7059607936,-0.0533423546,-20.397475129147487,2.2080664648,0.4019989251,1.2161546168,0.3662209004
398,398,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,,,,,,,,,,,,,,,,,,0.8,-0.8097080892,-1.9893425719,19.52602616994477,2.6100653899,0.3920377651,0.8141556916999999,0.3662209004
399,399,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,,,,,,,,,,,,,,,,,0.9,-0.9045635123,0.0581154682,-20.648403840145125,3.002103155,0.4221179265999999,0.4221179265999999,0.3662209004
400,400,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,6.684757023801366,0.0,0.0664436666,3.1009358534000007,0.2523154449
401,401,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,,,,,,,,,,,,,,,,,,0.1,-0.0628256175,-0.2686986801,-17.54136217866821,0.0664436666,0.2994920355,3.0344921868000005,0.2523154449
402,402,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,,,,,,,,,,,,,,,,,,0.2,-0.173250581,-1.9124099345,17.954292789912394,0.3659357021,0.2871439368,2.7350001513000004,0.2523154449
403,403,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,,,,,,,,,,,,,,,,,,0.3,-0.2683880141,-0.0218432224,-19.274906042254848,0.6530796389,0.3137168798999999,2.4478562145,0.2523154449
404,404,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,,,,,,,,,,,,,,,,,,0.4,-0.3637074453,-1.8540143954,15.025832682185188,0.9667965188,0.260513367,2.1341393346000004,0.2523154449
405,405,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,,,,,,,,,,,,,,,,,,0.5,-0.4674540174,-0.2476845551,-19.410795452438183,1.2273098858,0.3803202196999999,1.8736259676,0.2523154449
406,406,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,,,,,,,,,,,,,,,,,,0.6,-0.584922385,-2.0712957327,19.792944426225567,1.6076301055,0.3774199029,1.4933057479000005,0.2523154449
407,407,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,,,,,,,,,,,,,,,,,,0.7,-0.6862855066,0.0093618315,-20.14678948844661,1.9850500084,0.3785685183999998,1.1158858450000002,0.2523154449
408,408,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,,,,,,,,,,,,,,,,,,0.8,-0.7828530987,-1.9087495253,19.136841316398066,2.3636185268,0.3671777764000001,0.7373173266000004,0.2523154449
409,409,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,,,,,,,,,,,,,,,,,,0.9,-0.8719217296,0.0940032372,-19.41087578974432,2.7307963032,0.3701395502000002,0.3701395502000002,0.2523154449
410,410,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,8.486751208054354,0.0,0.0722255101,3.1998461445999995,0.2816116027999999
411,411,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,,,,,,,,,,,,,,,,,,0.1,-0.0541086184,-0.0972162608,-20.524433584818787,0.0722255101,0.3608674354,3.1276206344999995,0.2816116027999999
412,412,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,,,,,,,,,,,,,,,,,,0.2,-0.1626452288,-2.0411230089,18.624020051397498,0.4330929455,0.3195510538,2.7667531991,0.2816116027999999
413,413,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,,,,,,,,,,,,,,,,,,0.3,-0.2667915979,-0.0745746346,-19.07952641321941,0.7526439993,0.317228845,2.4472021452999995,0.2816116027999999
414,414,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,,,,,,,,,,,,,,,,,,0.4,-0.3661839464,-1.8831349274,15.610574119316809,1.0698728443,0.2711961694,2.1299733003,0.2816116027999999
415,415,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,,,,,,,,,,,,,,,,,,0.5,-0.4698730647,-0.2183883972,-19.193719731577307,1.3410690137,0.3667769107999998,1.8587771309,0.2816116027999999
416,416,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,,,,,,,,,,,,,,,,,,0.6,-0.5835034877,-2.0241299474,19.128453417862005,1.7078459245,0.3592679875,1.4920002201,0.2816116027999999
417,417,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,,,,,,,,,,,,,,,,,,0.7,-0.6835926134,-0.0111954799,-19.92326908601031,2.067113912,0.3747623250999998,1.1327322326,0.2816116027999999
418,418,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,,,,,,,,,,,,,,,,,,0.8,-0.7810351792,-1.9060798227,19.35387515402228,2.4418762371,0.3693436230000002,0.7579699075000002,0.2816116027999999
419,419,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,,,,,,,,,,,,,,,,,,0.9,-0.868799871,0.1170723845,-20.14242492987758,2.8112198601,0.3886262844999999,0.3886262844999999,0.2816116027999999
420,420,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,1.8201720188868824,0.0,0.0771015201,1.0095773487,-2.5
421,421,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,,,,,,,,,,,,,,,,,,,0.1,-0.0863576498,-0.7316251483,0.2704182930736953,0.0771015201,0.048292388,0.9324758286,-1.5116251483000005
422,422,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,,,,,,,,,,,,,,,,,,,0.2,-0.1546728605,-0.6362681083,-1.1289269005816804,0.1253939081,0.0477728933999999,0.8841834406,-0.8562681083
423,423,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,,,,,,,,,,,,,,,,,,,0.3,-0.2206828156,-0.6831508433,-0.6984811708609113,0.1731668015,0.0535497923,0.8364105472,-0.5031508433
424,424,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,,,,,,,,,,,,,,,,,,,0.4,-0.2890720538,-0.6846097222,-2.141483101447461,0.2267165938,0.0701221128,0.7828607549,-0.2646097222
425,425,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,,,,,,,,,,,,,,,,,,,0.5,-0.3645805538,-0.8232495323,-2.273721810039522,0.2968387066,0.0992839171,0.7127386420999999,-0.3232495323
426,426,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,,,,,,,,,,,,,,,,,,,0.6,-0.4539220708,-0.9612801963,-1.295898453145779,0.3961226237,0.1217270065999999,0.613454725,-0.5412801962999999
427,427,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,,,,,,,,,,,,,,,,,,,0.7,-0.5516685446,-0.9931235678,-1.714014058092163,0.5178496303,0.1435742629999999,0.4917277183999999,-0.8131235677999998
428,428,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,,,,,,,,,,,,,,,,,,,0.8,-0.6544681538,-1.0617253645,-1.4404311997252126,0.6614238933,0.1679459159,0.3481534554,-1.2817253645000002
429,429,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,,,,,,,,,,,,,,,,,,,0.9,-0.7624726472,-1.0977639909,-0.4149183099790503,0.8293698092,0.1802075394999999,0.1802075394999999,-1.8777639909000003
430,430,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,0.7895292083528529,0.0,0.0842805066,1.0148898172,-2.5
431,431,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,,,,,,,,,,,,,,,,,,,0.1,-0.0913432958,-0.8297037833,-0.0828430401608448,0.0842805066,0.064806272,0.9306093106,-1.6097037833000003
432,432,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,,,,,,,,,,,,,,,,,,,0.2,-0.1707007915,-0.7586305917,-0.1898451939436654,0.1490867786,0.0578547198999999,0.8658030386000001,-0.9786305917
433,433,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,,,,,,,,,,,,,,,,,,,0.3,-0.2438124891,-0.7045034135,-1.186242320283623,0.2069414985,0.0615660073,0.8079483187000001,-0.5245034135000001
434,434,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,,,,,,,,,,,,,,,,,,,0.4,-0.3165930016,-0.750347133,-1.2685044938756262,0.2685075058,0.0736016515999999,0.7463823114000001,-0.3303471329999999
435,435,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,,,,,,,,,,,,,,,,,,,0.5,-0.3941338589,-0.7996567251,-1.9421635866601128,0.3421091574,0.0941424784,0.6727806598000001,-0.2996567250999999
436,436,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,,,,,,,,,,,,,,,,,,,0.6,-0.4796263324,-0.9083806102,-1.2077950094153496,0.4362516358,0.113595524,0.5786381814000001,-0.4883806102
437,437,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,,,,,,,,,,,,,,,,,,,0.7,-0.5719124461,-0.9368739975,-1.3428276236521766,0.5498471598,0.1308496161,0.4650426574,-0.7568739974999998
438,438,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,,,,,,,,,,,,,,,,,,,0.8,-0.6675636119,-0.975505594,-2.366793925438999,0.6806967759,0.1634216142,0.3341930413,-1.195505594
439,439,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,,,,,,,,,,,,,,,,,,,0.9,-0.7718443425,-1.107904256,0.9093298440943522,0.8441183901,0.1707714271,0.1707714271,-1.8879042560000003
440,440,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,1.0127191788230758,0.0,0.0825798842,1.0330827882,-2.5
441,441,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,,,,,,,,,,,,,,,,,,,0.1,-0.0902636326,-0.8084644495,-0.2226459462380157,0.0825798842,0.0626440825,0.950502904,-1.5884644495000002
442,442,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,,,,,,,,,,,,,,,,,,,0.2,-0.1682762242,-0.7527164525,-1.1484711578845244,0.1452239667,0.0645645302,0.8878588215000001,-0.9727164525
443,443,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,,,,,,,,,,,,,,,,,,,0.3,-0.2454622795,-0.790377513,-0.1468651253993385,0.2097884969,0.0657976164999999,0.8232942913000001,-0.6103775130000001
444,444,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,,,,,,,,,,,,,,,,,,,0.4,-0.3213870836,-0.7291392214,-0.6265253460284419,0.2755861134,0.0654783355999999,0.7574966748,-0.3091392213999999
445,445,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,,,,,,,,,,,,,,,,,,,0.5,-0.3938047225,-0.7193741172,-2.450551852233054,0.341064449,0.0864958086,0.6920183392000001,-0.2193741172
446,446,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,,,,,,,,,,,,,,,,,,,0.6,-0.4741165391,-0.8841174858,-2.194136976655045,0.4275602576,0.1194720946,0.6055225306,-0.4641174858
447,447,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,,,,,,,,,,,,,,,,,,,0.7,-0.568865421,-1.0087823015,-1.1501237758955611,0.5470323522,0.1422821036999999,0.486050436,-0.8287823014999998
448,448,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,,,,,,,,,,,,,,,,,,,0.8,-0.6704272109,-1.0222328893,-1.9864150090978685,0.6893144559,0.1686761839,0.3437683323,-1.2422328893
449,449,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,,,,,,,,,,,,,,,,,,,0.9,-0.7773146481,-1.1139869529,0.6682355425961279,0.8579906398,0.1750921483999999,0.1750921483999999,-1.8939869529
450,450,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,0.4562782767540552,0.0,0.0869699764,1.0327742014,-2.5
451,451,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,,,,,,,,,,,,,,,,,,,0.1,-0.0929553714,-0.861416801,0.300077585769595,0.0869699764,0.0668396009,0.945804225,-1.641416801
452,452,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,,,,,,,,,,,,,,,,,,,0.2,-0.1734784108,-0.7508860029,-0.1431080166641813,0.1538095773,0.0565475108999999,0.8789646241,-0.9708860029
453,453,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,,,,,,,,,,,,,,,,,,,0.3,-0.245627037,-0.6930481784,-2.2946929473528885,0.2103570882,0.0702492291,0.8224171132,-0.5130481784
454,454,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,,,,,,,,,,,,,,,,,,,0.4,-0.3226797026,-0.8454648076,-0.3308003411193052,0.2806063173,0.0807219893999999,0.7521678841,-0.4254648075999999
455,455,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,,,,,,,,,,,,,,,,,,,0.5,-0.4047365272,-0.796488017,-1.4036565702986294,0.3613283067,0.0891256172,0.6714458947,-0.296488017
456,456,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,,,,,,,,,,,,,,,,,,,0.6,-0.4873224569,-0.8542677444,-1.4620924481457822,0.4504539239,0.1074480912,0.5823202775,-0.4342677443999999
457,457,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,,,,,,,,,,,,,,,,,,,0.7,-0.5756895312,-0.912109915,-2.8719501295346324,0.5579020151,0.1448842973999999,0.4748721863,-0.7321099149999999
458,458,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,,,,,,,,,,,,,,,,,,,0.8,-0.6763810437,-1.0986134154,-0.0068015637657383,0.7027863125,0.1627725405,0.3299878889000001,-1.3186134154000002
